onset	duration	trial_type
38.315	8	Neutral - OBSERVAR
47.131	8	Neutral - OBSERVAR
56.18	8	Neutral - OBSERVAR
64.68	8	Neutral - OBSERVAR
110.493	8	Negativo - SUPRIMIR
119.01	8	Negativo - SUPRIMIR
128.076	8	Negativo - SUPRIMIR
136.875	8	Negativo - SUPRIMIR
179.372	8	Happy - INCREMENTAR
187.889	8	Happy - INCREMENTAR
197.176	8	Happy - INCREMENTAR
206.221	8	Happy - INCREMENTAR
247.606	8	Happy - SUPRIMIR
256.889	8	Happy - SUPRIMIR
265.955	8	Happy - SUPRIMIR
274.454	8	Happy - SUPRIMIR
313.069	8	Negativo - OBSERVAR
322.118	8	Negativo - OBSERVAR
330.917	8	Negativo - OBSERVAR
339.417	8	Negativo - OBSERVAR
380.981	8	Negativo - REDUCIR
389.48	8	Negativo - REDUCIR
398.779	8	Negativo - REDUCIR
407.562	8	Negativo - REDUCIR
448.109	8	Happy - OBSERVAR
457.392	8	Happy - OBSERVAR
466.191	8	Happy - OBSERVAR
475.224	8	Happy - OBSERVAR
511.305	8	Happy - SUPRIMIR
519.804	8	Happy - SUPRIMIR
528.837	8	Happy - SUPRIMIR
537.636	8	Happy - SUPRIMIR
581.233	8	Happy - OBSERVAR
590.266	8	Happy - OBSERVAR
599.066	8	Happy - OBSERVAR
607.565	8	Happy - OBSERVAR
646.262	8	Negativo - REDUCIR
654.745	8	Negativo - REDUCIR
663.794	8	Negativo - REDUCIR
673.077	8	Negativo - REDUCIR
704.875	8	Negativo - OBSERVAR
713.924	8	Negativo - OBSERVAR
722.707	8	Negativo - OBSERVAR
732.006	8	Negativo - OBSERVAR
763.504	8	Neutral - OBSERVAR
771.987	8	Neutral - OBSERVAR
780.786	8	Neutral - OBSERVAR
790.069	8	Neutral - OBSERVAR
830.316	8	Happy - INCREMENTAR
839.349	8	Happy - INCREMENTAR
848.148	8	Happy - INCREMENTAR
856.631	8	Happy - INCREMENTAR
896.562	8	Negativo - SUPRIMIR
905.861	8	Negativo - SUPRIMIR
914.644	8	Negativo - SUPRIMIR
923.693	8	Negativo - SUPRIMIR
960.607	8	Negativo - SUPRIMIR
969.09	8	Negativo - SUPRIMIR
978.373	8	Negativo - SUPRIMIR
987.189	8	Negativo - SUPRIMIR
1025.386	8	Negativo - REDUCIR
1034.169	8	Negativo - REDUCIR
1043.468	8	Negativo - REDUCIR
1052.501	8	Negativo - REDUCIR
1088.415	8	Negativo - OBSERVAR
1097.698	8	Negativo - OBSERVAR
1106.197	8	Negativo - OBSERVAR
1114.98	8	Negativo - OBSERVAR
1149.595	8	Happy - INCREMENTAR
1158.394	8	Happy - INCREMENTAR
1166.894	8	Happy - INCREMENTAR
1176.193	8	Happy - INCREMENTAR
1218.79	8	Happy - SUPRIMIR
1227.84	8	Happy - SUPRIMIR
1237.139	8	Happy - SUPRIMIR
1245.639	8	Happy - SUPRIMIR
1283.82	8	Happy - OBSERVAR
1292.619	8	Happy - OBSERVAR
1301.668	8	Happy - OBSERVAR
1310.968	8	Happy - OBSERVAR
1346.566	8	Neutral - OBSERVAR
1355.615	8	Neutral - OBSERVAR
1364.115	8	Neutral - OBSERVAR
1373.414	8	Neutral - OBSERVAR
