global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
55162.1272225707	n/a	3042860279.719076	n/a	75465.1915540839	n/a	5694995136.294576	n/a	54929.8422962426	n/a	3017287574.690082	n/a	55195.103698018	53922.2400694989	n/a	n/a	n/a	n/a	-0.1022516503	0.0622771555	-0.0772888937	-0.0125619044	0.0023247484	0.0149713577	0.0421535868	0.0011434074	-0.0245043624	0.0178160102	-0.0554454095	0.0324244747	-0.0094928224	-0.1141891824	0.0479348554	-0.0489205833	0.0159195836	-0.0514663946	0.0213696665	0.0732476888	-0.0216915372	0.0033840793	-0.0101938886	0.0260112769	-0.030832926	-0.0446792958	0.0012668001	-0.0142116784	0.0323388773	-0.0276265254	0.0977357696	-0.0733833263	0.0494144221	-0.0340073115	0.0169332325	-0.0059001971	0.0144134476	-0.0341179611	-0.0286847106	0.0334610371	-0.0008046537	0.0135879058	-0.0698408322	0.039061176	-0.0496698423	0.0215264963	-0.0916699588	0.0461069328	-0.0167330714	0.0050764515	-0.0185927094	0.0595504442	-0.0282852551	0.0562758977	-0.0708031183	0.0166943594	-0.0077700013	-0.0276207806	0.0024817767	0.0293527173	0.0163742108	-0.0348978261	0.0395785239	0.0456635135	-0.0092969085	-0.0331523968	-0.0291446929	0.0411602246	0.0215469625	-0.0059280221	-0.0148709853	-0.007852997	0.0788730664	-0.0515140048	0.0134913722	-0.0216354921	0.029990785	-0.0131020441	0.0397349146	-0.0611067573	0.0240108399	-0.0205037596	0.1027020289	-0.0056924658	0.0177919498	-0.08111463	0.043215246	-0.0387213348	0.0631216177	-0.0294479674	0.0917079361	-0.0358232319	0.0426427901	-0.0199779252	0.0711162132	-0.0280232041	0.0209716325	-0.0064267163	-0.0260847912	0.0244848782	-0.0521136093	0.010518095	-0.0475587533	0.0194277384	0.0740477943	-0.0237305003	0.0016533569	-0.0097574956	0.0267454385	-0.0291249144	-0.0428166545	0.001331197	-0.0092990554	0.0290045498	-0.0260566768	0.0989271238	-0.0735062858	0.049468991	-0.0372398582	0.0135925978	-0.0008460044	-0.0055122221	0.0372518133	0.0234443203	-0.0277190846	0.0019154731	-0.0132964344	0.0508490099	-0.0570715082	0.0255999659	-0.0403372811	0.0946769218	-0.0620687118	0.0014110026	-0.0011203296	0.0041548838	-0.0698456716	0.0287512668	-0.0370849033	0.068901475	-0.0045883023	-0.0160933829	0.0230296387	-0.0117009887	-0.013805317	-0.0250383691	0.0133927625	0.0472530861	-0.0585486409	0.0177345089	0.0060759358	0.0431467015	-0.0273019916	-0.0114036811	-0.0332219766	0.012330418	0.0043760425	-0.0721742276	0.0681703671	-0.0004505426	0.0015943881	-0.0180589433	0.0353484176	-0.0243680077	0.0817621389	-0.0204695492	0.0096227021	-0.0444683322	0.0797087939	-0.0618900128	0.055527079	-0.0130403474	0.0802646201	-0.0665884522	0.0600597167	-0.0462215252	0.0406400896	-0.0035607566	0.0505781154	-0.0341111615	0.0716233992	-0.0198526047	0.0056465896	0.0239654505	-0.0339970556	0.0182074353	-0.0531776534	0.0446276414	-0.0204938811	0.0690696165	-0.0226471119	0.0094269523	-0.0216622338	0.0397583176	-0.044246125	0.0134529599	-0.0233500154	0.0169285619	-0.1769979749	-0.0174716326	0.0674868141	-0.0037452001	0.064388139	-0.0509069768	0.0328425551	-0.0512027721	0.0612140837	-0.0033340504	0.0205023807	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0144907	n/a	n/a	0.00020998038649	0.109887	n/a	0.012075152769	n/a	-0.120105	n/a	n/a	0.014425211025	0.00217772	n/a	4.742464398400001e-06	n/a	0.00132461	n/a	1.7545916520999998e-06	n/a	0.000946803	n/a	8.96435920809e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55204.696555305774	42.56933273507457	3047558521.763389	1812.1480895094912	75267.05244790849	-198.13910617541117	5665129184.196207	39259.10539599085	54894.28194699377	-35.56034924882988	3013382190.476046	1264.5384386987555	55171.15743460451	54740.9131502938	1.474571	29.239689	0.051323	0.0234417	-0.1056253295	0.0707847802	-0.0052904477	0.0374407568	0.0052497793	-0.0137822764	0.0486208626	0.0185436165	0.0170126679	0.0260046711	-0.0076835486	-0.0010821575	0.025275629	-0.05306002	-0.0160092565	-0.057367049	0.0044771537	-0.0376121342	0.0346402261	0.043520344	-0.0640000404	-0.0177693967	0.0128013803	-0.0288502859	0.0034364519	0.0413935909	0.0188799915	0.0083773549	-0.0269401999	-0.0350034988	0.0034907323	-0.0163710403	0.0137383068	0.001617423	0.0778350194	-0.0717997048	0.0293810793	0.0140799811	-0.0522737957	-0.0236078847	0.0174577285	-0.0432778317	0.0588544837	-0.0507067602	-0.0713668191	0.0349630646	-0.0135075916	0.0280098392	-0.0477178304	0.0020586237	0.0144627917	0.063040783	-0.0653415672	-0.0070252794	0.0031006798	-0.0066429748	-0.0432324666	0.0019485251	0.0080110158	0.0088685463	-0.053374898	-0.0321246872	-0.1309490161	-0.0091186469	0.0581360609	-0.0616175869	-0.0270982814	0.0149054988	0.0207468963	0.0645148364	0.0282205091	0.003693562	-0.0019217648	-0.0105467608	0.07366956	-0.078039853	-0.032323783	0.0404014603	0.1042170305	-0.0173208985	0.0571979672	0.0164136953	-0.0424769828	-0.0289518623	-0.0200328293	0.0592606397	0.0351569128	-0.0438016958	0.0064208145	-0.0079273802	-0.0320303778	0.0216816943	0.0498778291	-0.0046860471	-0.030840239	-0.0228995475	0.0248926156	-0.0003806808	0.0081041158	0.0314044423	-0.058075808	0.0003185107	-0.0329390559	0.0341329585	0.0411261807	-0.0670699056	-0.0174161501	0.0136170935	-0.0260503751	0.0020158236	0.0390316637	-0.0257650784	0.0098325013	-0.0254633677	-0.0364082936	0.0054005517	-0.0119637786	0.0203491097	-0.0016661117	0.0848916112	-0.0712511589	-0.0251327343	-0.0011672907	0.0515764257	0.0288222899	0.0113866892	0.0364664859	-0.0289921805	0.0727491842	0.0701277792	-0.0437824983	0.0152822307	-0.042172101	0.0340697018	0.0025095237	0.0266273236	-0.0671446226	0.0345582815	0.0385738845	0.010039295	0.0014280248	-0.0422301395	0.0109534529	0.0407725068	-0.0211248624	0.0303273075	0.0580515906	-0.1067424036	0.0068084329	-0.0891167821	-0.0284125715	0.0428494826	-0.0209147589	-0.0340637488	0.000834313	-0.0465379224	0.0107258525	0.0197756326	0.0388899238	-0.1082098134	-0.0165991106	-0.0244808158	0.0278407831	0.0753135862	0.0743705344	-0.0414297384	0.044429338	0.0078632215	-0.0328621132	0.0253620114	-0.0392082778	0.0729367378	0.0075191266	0.007831241	-0.0129985262	0.0205511342	-0.0493267161	-0.0041886344	0.0602290599	-0.0164028481	-0.0060263244	-0.0242986897	0.0046694969	0.0382360243	-0.0043933445	0.0312558638	-0.0269071795	0.0030759097	0.014955816	0.0275730697	-0.0001617213	0.0178602688	-0.0525689224	0.0302611676	-0.0346613949	0.0067926061	0.0132640205	-0.0174842494	-0.1332500138	-0.007866759	-0.0261203039	-0.0252261766	-0.0551655467	-0.0109925268	0.0184834203	0.0133265195	0.0558002661	-0.0184251454	-0.0241167317	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0104322	0.0040585	1.6471422249999995e-05	0.00010883079684	0.0942899	-0.0155971	0.00889058524201	0.00024326952841	-0.112368	0.007737	5.986116900000012e-05	0.0126265674239999	0.00206433	-0.00011339	4.2614583489e-06	1.2857292100000024e-08	0.00109025	-0.0002343599999999	1.1886450625e-06	5.4924609599999946e-08	0.000815945	-0.0001308579999999	6.65766243025e-07	1.7123816163999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55202.872870347855	-1.8236849579188856	3047357173.139787	3.3258268257396075	75554.60750284627	287.5550549377804	5708498714.909153	82687.90962026989	55105.16648028751	210.8845332937417	3036579372.820202	44472.28638251925	55378.31865576362	56243.41433852356	1.170606	23.212278	0.1084906	0.0783103	-0.1210679683	0.0582368551	-0.0426955763	0.0101494852	0.0608136366	0.0126755912	0.0344681487	0.0356142376	0.0197741781	-0.0336099137	-0.0671833025	-0.0258043927	0.0339772925	-0.0163267104	0.0455004145	0.0392867669	-0.017015021	-0.0690004044	0.0609684946	0.0530191538	-0.0031546126	-0.0092269493	0.0320889144	-0.0256307615	0.0048091433	0.03183577	0.0013696451	-0.0011916179	-0.0017320651	0.0174893916	-0.002385808	0.0562343893	0.0564233405	0.0048092887	0.0076975917	0.0254603439	0.072300593	-0.0086024332	0.0195543743	0.0142673607	0.0586124398	0.0661407816	-0.0197058354	0.012785868	-0.0234232659	0.0652813433	0.0259462761	-0.0424556641	0.0165123481	0.0436499844	-0.0707213461	-0.0053864383	-0.050723972	-0.0259127225	0.0613848797	0.0052827871	0.0513464909	0.0021138724	-0.0485741036	-0.0444510191	-0.0003250067	-0.0322080684	-0.0507934255	0.0089361994	0.0159240256	-0.0625345818	0.0094184628	-0.0450026882	0.0017377564	-0.009009452	0.0739594692	-0.0305816705	0.0261301043	-0.0475675676	-0.0115747143	-0.0469706672	0.0049235205	0.0114752467	-0.0229117585	0.0066099039	-0.0072195855	0.0700646081	0.004599417	-0.0048564901	0.0354574992	0.0186353858	-0.0120780156	-0.0850833462	0.0383836232	-0.00192801	-0.0170039203	0.0491044423	-0.0358005609	-0.0475249663	0.0225857624	0.0305447397	0.0035514437	0.0062219687	0.0397666993	-0.0217285718	0.0352601078	-0.0206701013	-0.0697164471	0.0599408476	0.0535524929	-0.0081785074	-0.0107019119	0.0335234637	-0.025870218	0.0052381144	0.0291122533	-0.0055588836	-0.0023858589	-0.0018528994	0.0189583127	0.0024799102	0.0594512222	0.0537928591	-0.0045856556	0.0079177353	0.0216954494	-0.0707012357	0.0076315733	-0.0231930939	-0.0044763202	0.0579831194	-0.0642547104	0.0373708433	-0.0220132935	0.0206329729	-0.0578964842	-0.027393883	0.0516530144	-0.0163949769	0.052792659	-0.0461620077	-0.020507885	0.0484000617	0.0399825809	-0.0529113336	0.0235876031	0.0513990185	-0.0060959073	-0.0269341727	0.0120993083	0.0050515933	0.0363461605	-0.0732743165	-0.022759852	-0.0281312873	0.0059417436	0.0506754858	0.0595641519	0.0236454745	-0.0206074273	-0.0573071392	-0.0368147202	-0.0150476034	0.0610692293	-0.0215560359	0.011245327	-0.027621641	-0.0222212523	-0.0012495382	-0.020842251	0.0493557184	0.0536965068	0.0168916428	0.0074771712	-0.0207081193	-0.0665745838	0.0147649575	0.0462317782	-0.0329074313	-0.0167827558	-0.0520588282	-0.04661073	0.0459045235	-0.0322367093	0.0180186188	0.0202677621	0.0039284823	-0.013561305	0.0106103418	0.034874804	0.0173406385	-0.0588777035	0.0496703965	-0.0155204424	0.0173376947	0.0119310258	-0.022308971	-0.0295995901	0.0162534174	-0.0718139242	0.0368731032	0.0384537431	0.0356811905	-0.1241420219	-0.0332476673	-0.0158299523	-0.0085082714	-0.0132943491	0.0025916575	-0.0059270234	-0.0343496785	0.037546304	0.0115410616	0.0262099154	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0158042	-0.005372	2.8858384e-05	0.00024977273764	0.0202718	-0.0740181	0.0004109458752399	0.00547867912761	-0.111943	0.0004249999999999	1.806249999999956e-07	0.012531235249	0.00175548	-0.00030885	3.0817100304e-06	9.538832250000005e-08	0.00135491	0.0002646599999999	1.8357811081e-06	7.004491559999994e-08	0.000815945	0.0	6.65766243025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55278.60504717109	75.73217682323593	3055724175.961129	5735.362606385874	75638.28470784097	83.67720499470306	5721150113.544409	7001.874635725559	55011.36363601308	-93.80284427443256	3026250129.093662	8798.973593973447	55261.31881535749	56731.16695144819	1.162933	23.060133	0.101431078	0.0610644	-0.1219932475	0.0708675414	-0.001764792	3.2757e-06	-0.0063689358	-0.0069409962	-0.0115934371	0.0309534613	0.0404675165	-0.0426830757	-0.0472511062	0.0684136267	0.0413335094	-0.0197060421	0.0056558984	0.063033871	-0.0463753563	-0.0661633822	0.0452951112	0.0764512888	-0.0027798376	0.0075849078	-0.0280682424	0.0481496318	-0.015318263	0.0113622967	0.0029525968	0.0331629026	-0.002787075	0.0364692499	0.0709455477	-0.077797114	0.0494285777	-0.0286660844	-0.040100858	0.0492216887	-0.0576488106	-0.0559292615	-0.0028040325	-0.0224143091	0.0865782776	0.0230690623	-0.0369310863	-0.0096199354	0.0206763651	-0.0257918299	-0.0545793353	0.04762139	0.0065987459	-0.0417483669	0.0483415998	0.0087129922	-0.0392292073	-0.0013652397	0.0595708785	-0.0484284345	0.0140992749	0.1419103373	0.1009967806	-0.0107638061	0.0290103342	0.0011717999	0.0288105272	0.0259537691	-0.0110544098	-0.0612114883	-0.0128986845	-0.0512125813	-0.0051883568	-0.0074282028	0.0653335757	0.0569386384	0.0395776885	-0.0042090345	-0.0187946077	-0.0197782535	0.0006327705	0.0018867503	-0.0427385194	-0.0128211766	0.0321074763	-0.0035942333	0.0429120668	-0.018329965	0.0217025453	0.0453645529	0.0014909818	-0.0287089382	0.040955974	-0.0128714458	0.0186392783	0.0371601818	-0.0152388104	0.0608108532	0.0071644663	0.0492946248	0.0494212881	0.0974147739	-0.0233829398	0.0010775591	0.0598714852	-0.0498148816	-0.0643836609	0.0440775294	0.078612427	-0.0043189984	0.0072326626	-0.0276115497	0.0441523884	-0.0183375596	0.0150720669	-0.0043869811	0.0289284746	-0.0076117825	0.0404066919	0.0657555386	-0.0785996461	0.044293406	-0.0340996589	-0.0457175844	0.055347446	0.0583374065	0.0354904632	-0.0033674462	0.0301776875	0.084210173	-0.0201051117	0.0326838429	-0.0006183799	-0.03253979	0.0157263331	0.0470417258	-0.0529815423	-0.0130552645	-0.0624782667	0.0282014353	0.0055017246	0.0330992909	0.0152858795	-0.0385905738	-0.0319702139	0.0123641509	-0.1098934368	0.1236600164	0.0801893237	-0.0286863394	-0.0150779244	0.0260618428	-0.0409303199	-0.0039391795	0.0158867592	0.0469573952	0.0640780855	-0.00718528	-0.0094186469	-0.0471416476	0.0556819228	-0.0350483984	0.0168024681	-0.011468096	0.027754519	-0.0040389159	-0.0143144858	-0.0379157547	-0.0198230806	-0.0211082898	0.0186768768	-0.0089222004	0.0180078102	-0.038190523	-0.0511095226	0.0175883192	-0.0109006831	-0.045715072	-0.0078525898	-0.0349922815	-0.0136681007	0.0088241407	-0.0202108648	0.079821598	-0.0294624964	-0.0119099577	0.1051415363	0.0081830737	-0.042891151	0.0342106032	-0.0338690524	0.0226094515	-0.0291809147	0.012426519	0.0418059564	-0.0201513719	-0.0111405145	0.0088125956	-0.0353324633	-0.0121624132	0.0339763825	0.0099058831	-0.1551548784	-0.0314863106	0.0136736573	-0.0161216407	-0.0237438442	-0.0089706675	-0.0023843491	-0.0377691361	0.0123269357	-0.0430206173	0.0186400286	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.000207678	0.016011878	0.0002563802370868	4.3130151684e-08	0.074446	0.0541742	0.005542206916	0.00293484394564	-0.119254	-0.0073109999999999	5.345072099999997e-05	0.014221516516	0.00201231	0.0002568299999999	4.049391536099999e-06	6.59616488999999e-08	0.00113306	-0.00022185	1.2838249636e-06	4.92174225e-08	0.000815945	0.0	6.65766243025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55183.307499523	-95.29754764809331	3045197426.586911	9081.622587740616	75361.17316256576	-277.11154527521285	5679306420.438221	76790.80852481634	54879.372542687255	-131.99109332582157	3011745530.679056	17421.64871734574	55135.751104807576	56333.42404687736	1.007791	19.983767	0.082785378	0.0556163	-0.124017432	0.0812942401	0.0074766245	0.0171408668	-0.0375053878	-0.0280638318	-0.0153458061	0.0425228575	0.0339199392	0.0178815099	-0.0129083889	0.0359752869	0.0064760568	-0.0519839098	0.0057307181	0.0403568233	-0.0611635018	-0.0188366396	0.0370198331	0.0694128227	-0.0488598789	-0.0082546028	0.0102472402	-0.0319778125	-0.0077373611	0.0233005453	-0.0050413982	0.013485326	0.0017237728	0.0170619189	-0.0205323133	-0.0154403441	-0.0036853193	-0.049764572	-0.0190161836	-0.0655371976	-0.0284913519	-0.0069991106	-0.0384676006	-0.0102344736	0.0928456998	-0.0208261732	0.0039823499	0.0056422102	0.0482137672	0.0038055328	-0.0505578696	0.0840343277	-0.0409310613	-0.0409817586	-0.0612138958	0.0182472018	-0.0062954452	-0.0043040098	-0.0179909808	-0.0467184995	-0.0482168046	-0.0172887292	0.0619259748	-0.0378599882	-0.0095039439	-0.0303518626	-0.0317839387	-0.0218436795	0.0085376914	-0.0064419421	-0.0380301578	-0.0112203356	-0.0489084032	0.0444633478	0.0224706177	0.045882089	-0.0001586576	0.0111071797	0.0140960984	-0.0392331947	-0.0278730641	0.0207817615	-0.0038446004	0.0673597795	0.0020955708	0.0103871039	0.0081913467	-0.0387771795	0.035055213	0.0151438202	0.0204459762	-0.0107085566	0.0413479271	0.0457583399	-0.0325920725	-0.0066405753	0.0553811493	0.0583942984	-0.0091260741	-0.0093422832	-0.0042480344	0.020767112	-0.0208778297	0.0628382072	0.0398915646	-0.0601146966	-0.0139899591	0.0359594774	0.0694213352	-0.0530253574	-0.0047556298	0.0095344362	-0.0322268372	-0.0045204002	0.020846183	0.0004557561	0.0131066113	0.0042302488	0.0190884537	-0.0213406275	-0.0146361771	-0.0070033392	-0.0486584417	-0.0144941609	-0.0579169955	0.0264405722	0.0170691563	0.0548529482	0.0221791229	0.0935943521	0.0235767583	-0.0133280036	0.0021013932	-0.0527860918	-0.0136393863	0.0405016091	-0.0901144689	0.0216030506	-0.0072147704	-0.0704270534	-0.0247709632	0.0007299632	-0.0020290054	0.011347477	-0.044471291	-0.0488433959	0.0193584362	0.0130030167	0.0505991588	-0.0081502266	0.0465241657	-0.0007779279	0.025651835	-0.039235138	-0.024825566	0.020951973	-0.0095323407	0.0102092333	0.0508424194	-0.031395037	0.0508694715	0.0125556931	-0.0007774524	-0.0518992014	0.009307744	-0.0054898501	-0.0163027327	0.0511759086	-0.0457041488	0.0027608102	0.0064511739	-0.0209525986	-0.0011179013	-0.0509834854	-0.0264499862	0.0063822159	-0.0057098785	-0.0154245904	-0.0488623556	0.0269390727	-0.0312714626	-0.0602347561	0.0459630498	0.0258852706	0.0051343321	-0.0019643304	0.0154150268	-0.0035171774	-0.0332885433	0.0415899892	-0.0250894551	0.0040854583	-0.0258291956	0.0188224938	0.0461053662	0.0044748687	-0.0130340235	0.0190792178	-0.0176026657	3.31112e-05	0.0210078638	-0.0190593725	-0.1765251815	-0.026204049	0.0288144619	-0.0335121533	-0.0247592601	-0.0172100811	-0.000503852	-0.0096471683	0.0405891011	-0.0445857861	0.020043046	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	-0.0031743	-0.003381978	1.1437775192484005e-05	1.007618049e-05	0.126235	0.051789	0.015935275225	0.002682100521	-0.122932	-0.003678	1.3527684000000006e-05	0.015112276624	0.00219901	0.0001867	4.8356449801e-06	3.4856890000000057e-08	0.0008526319999999	-0.000280428	7.269813274238295e-07	7.863986318405606e-08	0.000804345	-1.1599999999999957e-05	6.469708790250001e-07	1.34559999999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
