onset	duration	trial_type
21.749	8	Neutral - OBSERVAR
30.965	8	Neutral - OBSERVAR
39.615	8	Neutral - OBSERVAR
49.064	8	Neutral - OBSERVAR
93.511	8	Happy - SUPRIMIR
102.044	8	Happy - SUPRIMIR
111.493	8	Happy - SUPRIMIR
120.71	8	Happy - SUPRIMIR
165.973	8	Negativo - OBSERVAR
174.639	8	Negativo - OBSERVAR
183.539	8	Negativo - OBSERVAR
192.722	8	Negativo - OBSERVAR
237.052	8	Negativo - REDUCIR
245.818	8	Negativo - REDUCIR
255.251	8	Negativo - REDUCIR
264.217	8	Negativo - REDUCIR
312.681	8	Happy - OBSERVAR
321.88	8	Happy - OBSERVAR
331.346	8	Happy - OBSERVAR
339.996	8	Happy - OBSERVAR
384.66	8	Happy - INCREMENTAR
393.309	8	Happy - INCREMENTAR
402.742	8	Happy - INCREMENTAR
411.675	8	Happy - INCREMENTAR
456.272	8	Negativo - SUPRIMIR
464.905	8	Negativo - SUPRIMIR
474.104	8	Negativo - SUPRIMIR
483.053	8	Negativo - SUPRIMIR
533.2	8	Happy - SUPRIMIR
542.416	8	Happy - SUPRIMIR
551.066	8	Happy - SUPRIMIR
559.999	8	Happy - SUPRIMIR
602.379	8	Negativo - REDUCIR
611.229	8	Negativo - REDUCIR
620.328	8	Negativo - REDUCIR
628.978	8	Negativo - REDUCIR
671.175	8	Neutral - OBSERVAR
680.358	8	Neutral - OBSERVAR
689.824	8	Neutral - OBSERVAR
698.457	8	Neutral - OBSERVAR
740.037	8	Happy - INCREMENTAR
748.987	8	Happy - INCREMENTAR
757.553	8	Happy - INCREMENTAR
766.736	8	Happy - INCREMENTAR
811.366	8	Happy - OBSERVAR
820.815	8	Happy - OBSERVAR
829.465	8	Happy - OBSERVAR
838.664	8	Happy - OBSERVAR
878.245	8	Negativo - SUPRIMIR
887.445	8	Negativo - SUPRIMIR
896.411	8	Negativo - SUPRIMIR
904.96	8	Negativo - SUPRIMIR
948.107	8	Negativo - OBSERVAR
957.574	8	Negativo - OBSERVAR
966.556	8	Negativo - OBSERVAR
975.206	8	Negativo - OBSERVAR
1017.636	8	Negativo - OBSERVAR
1026.586	8	Negativo - OBSERVAR
1035.252	8	Negativo - OBSERVAR
1044.451	8	Negativo - OBSERVAR
1088.149	8	Negativo - SUPRIMIR
1097.115	8	Negativo - SUPRIMIR
1106.548	8	Negativo - SUPRIMIR
1115.764	8	Negativo - SUPRIMIR
1160.377	8	Negativo - REDUCIR
1169.344	8	Negativo - REDUCIR
1178.81	8	Negativo - REDUCIR
1188.009	8	Negativo - REDUCIR
1230.04	8	Happy - SUPRIMIR
1239.239	8	Happy - SUPRIMIR
1247.889	8	Happy - SUPRIMIR
1256.838	8	Happy - SUPRIMIR
1295.352	8	Happy - OBSERVAR
1304.002	8	Happy - OBSERVAR
1313.368	8	Happy - OBSERVAR
1322.334	8	Happy - OBSERVAR
1363.731	8	Happy - INCREMENTAR
1372.381	8	Happy - INCREMENTAR
1381.83	8	Happy - INCREMENTAR
1390.78	8	Happy - INCREMENTAR
1428.161	8	Neutral - OBSERVAR
1436.827	8	Neutral - OBSERVAR
1445.926	8	Neutral - OBSERVAR
1455.376	8	Neutral - OBSERVAR
