global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186
54260.73225178319	n/a	2944227064.499705	n/a	84995.05472918255	n/a	7224159328.416737	n/a	56682.66748386296	n/a	3212924793.0861754	n/a	57188.0731660551	27887.87989951366	n/a	n/a	n/a	n/a	-0.1468422238	0.0108118074	-0.0159299176	-0.041282758	-0.0057110648	0.0348419546	-0.0467784433	0.0495745493	0.0019851401	-0.0234520607	0.0322660893	-0.1223825285	0.0065790701	-0.0462394209	-0.0265942763	0.017682156	0.0188722063	-0.0256078928	0.0788287661	-0.0387378465	0.0181578089	-0.0588048097	0.0309643608	-0.0363632108	-0.029081291	0.0083121468	-0.0484096502	0.0177544365	-0.0767916671	0.026533242	-0.0185491422	0.0445066058	-0.0241629297	0.0610531765	-0.0059081383	0.0028792072	-0.0827635829	0.0012422823	-0.0481305487	0.0133657951	-0.0335780787	0.0030412736	-0.0203920985	0.0390309683	-0.0220796456	0.0045106677	-0.0045955933	0.0715481428	-0.0372106921	0.0247373231	-0.0072816662	0.0028523586	0.019455548	-0.0311130323	0.0538950455	-0.0625468864	0.0032855753	-0.0370075648	-0.0233851147	0.0132280581	-0.0406665431	-0.0146476813	0.0129397916	0.0498191935	-0.0382614535	-0.0055558531	-0.0228649907	0.0192592145	0.0004232671	-0.0752676496	0.0126584367	-0.0486692941	0.0165152019	-0.0037561865	0.0077735567	-0.0575660588	0.0667862335	-0.0170596363	0.0150948944	-0.0424201004	0.0062908383	-0.0168397005	0.0915096412	-0.0686435878	0.0672803312	-0.0478974521	0.0142364563	-0.0078304787	0.0883118211	-0.0167019523	-0.0277033069	0.0142564432	-0.0162325821	0.0106428555	-0.0444026424	0.0735833223	-0.0346116651	0.0588280931	-0.0195234082	0.0519858103	-0.0235708684	-0.0216914195	0.0480664824	-0.0238544475	0.0657827194	-0.0314642793	0.0343364165	-0.026194585	0.0208380617	-0.0348177733	0.0670413948	-0.0312363863	0.0700468643	-0.0276721797	0.0458812924	0.0353012249	-0.0290716086	0.0035142888	-0.0163165149	0.0225692433	-0.0056521762	0.0024483186	-0.0247945053	0.0532426816	-0.0643995455	0.0126613026	-0.0256904889	0.0109354265	-0.0190379262	-0.0224706205	0.0804309109	-0.0249681779	0.0541524724	-0.0213719932	0.023764637	0.0218284495	-0.0429349704	0.0062737226	0.0117600764	0.0624116018	-0.0163270311	-0.0044491441	-0.0095063476	0.0371162078	0.012928392	-0.0695455143	0.0028054862	-0.0391150456	0.001892131	-0.032643825	0.054810048	-0.0631382797	0.0105285517	-0.043830498	0.0586901202	-0.0199296613	0.0642153016	-0.121969452	0.0233729397	-0.0109734564	0.0008649142	-0.0109599239	0.0102732461	-0.0180558893	0.0565518153	-0.0623941358	-0.0515632741	0.0577102148	-0.0643273997	0.075151668	-0.0104118291	0.0628882067	-0.0605367069	0.049215094	-0.0256784781	0.0681673733	-0.108768971	0.0244011606	-0.1202466905	0.000317466	-0.0744036581	0.0538242766	-0.055789114	0.0684667642	-0.0570043399	0.139040981	-0.0048464588	0.1426879262	-0.0357135715	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0136635	n/a	n/a	0.00018669123225	4.71919e-05	n/a	2.2270754256099997e-09	n/a	0.0376756	n/a	n/a	0.0014194508353599	-0.000437833	n/a	1.91697735889e-07	n/a	0.000113436	n/a	1.2867726096e-08	n/a	-0.000685571	n/a	4.700075960410001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55140.22633075462	879.494078971431	3040444559.8068457	773509.8349458057	86470.38023512925	1475.3255059467049	7477126658.007832	2176585.3484969	56930.43930184024	247.77181797727823	3241074919.100516	61390.87378376551	57597.71849622534	56990.36885731256	3.378678	95.433472	0.2333330864	0.123942	0.0154954305	-0.0010940439	-0.0295822852	0.0025837417	-0.018190388	-0.0049473857	-0.0241539716	0.0486135955	0.0047208775	-0.0045565935	0.0011995311	-0.0307763928	-0.0400772688	0.0358357724	0.0201713466	-0.007702795	0.0306726612	-0.0075557182	0.0699297846	-0.0111732025	0.0085621843	-0.0379511477	-0.0685207988	-0.0167852188	0.0056831522	-0.0215498888	-0.0430442398	0.0232256534	0.0069943807	0.0283819551	0.0590239843	-0.0335844086	-0.0459738453	-0.0055797925	0.0321460479	-0.0527389437	0.0215190553	-0.0036945175	0.0551062119	0.0204142616	-0.0541917585	-0.0067964689	-0.0090137071	0.0811468046	-0.0186967524	0.015496025	-0.0421157225	0.0314261342	0.0304920134	0.0441527845	-0.0176826864	-0.0192557924	0.0204615522	0.0232730737	0.0621227697	0.023988498	0.0525720154	-0.0248760824	-0.0219428515	0.0085458226	-0.0275880363	-0.0631034386	-0.0088284845	-0.0142522247	-0.0422738571	-0.002292625	-0.0333015848	0.0056482727	-0.005416965	0.0285235587	-0.0374824493	-0.0352126341	0.0136580386	0.0161738266	-0.0070277643	0.003097617	-0.0101289493	-0.0270951536	-0.0634400487	0.0068430605	-0.0115841485	-0.045223688	-0.0004985064	-0.0653677839	0.0722412861	-0.0204560398	0.0145564283	0.0322171023	-0.0860245472	-0.0201410167	0.0201689229	-0.0091118852	-0.027612048	-0.0109981912	-0.0430175144	0.0564427949	-0.0150115204	0.0384874368	0.0660867454	-0.0030824914	0.0216135447	-0.0112637089	0.0384855897	-0.0323977259	-0.008226767	-0.0333321816	-0.0655628546	0.0219621145	0.0475229018	0.0224753034	0.0112340025	0.0403563771	0.0177557013	0.0055226227	-0.0748406231	0.0389639935	-0.0283955806	0.0088509059	-0.0095669801	0.066153839	-0.0023976388	-0.0040185133	-0.0121235768	0.0753477126	0.0370451964	0.0350268768	-0.0214406244	0.0002122541	-0.0262689843	0.0272758999	0.0426154761	0.0285063843	0.0041994666	-0.0535298609	0.0200053191	-0.0233407576	0.0111755856	0.0396293565	0.0547614813	-0.0059880007	-0.0379238017	0.0202597116	-0.0250910494	-0.0057350952	0.014172264	0.0278987002	0.0603478865	0.0052652813	-0.0246219955	0.0221332582	-0.0259984291	0.0021894179	0.0079365397	0.0259304679	0.0040865938	0.0387241415	0.001848084	-0.0607689996	0.0071270553	-0.0266983038	-0.0464823404	-0.0355221522	-0.0116319575	0.0524489711	-0.0667653467	-0.0022975709	0.0232375343	0.0059641408	0.0251788776	0.0001717529	-0.0309024726	0.0241817224	0.03748435	-0.0084512081	-0.0365961129	0.0073490241	0.0193014736	0.0108648445	0.0169970073	0.060328679	0.0150880664	-0.0239953865	0.0116680228	-0.0226670559	-0.0615664698	-0.0350301004	-0.0097096548	0.0484584025	-0.0356480791	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-1.52783e-05	-0.0136787783	0.0001871089757805	2.3342645089e-10	0.0740360999999999	0.0739889080999999	0.0054813441032099	0.0054743585218302	-0.0575574	-0.095233	0.009069324289	0.00331285429476	-0.000435468	2.364999999999995e-06	1.89632379024e-07	5.593224999999977e-12	0.000561489	0.0004480529999999	3.15269897121e-07	2.0075149080900003e-07	-0.000127341	0.00055823	1.6215730280999998e-08	3.116207329000001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54737.74383128076	-402.4824994738665	2996220599.7389145	161992.16238273092	85713.5154984637	-756.8647366655496	7346806739.105378	572844.2296078117	56870.77064842975	-59.66865341048833	3234284554.146299	3560.348199820981	57358.72093058229	36936.04905875287	2.729543	77.09813699999998	0.1600068467	0.0853016999999999	-0.098692526	0.03312801	0.1238801378	0.0371576255	0.0061851097	0.033569075	-0.0035263883	0.0272408883	-0.0254849143	-0.0360287932	-0.032958001	-0.0236501679	-0.0724537822	0.0241763419	0.0122009795	0.0246072355	0.0332898218	-0.00779078	0.027037393	0.0835858831	0.0202010293	-0.0921904488	0.0523174635	-0.029101809	0.0122439241	0.0119543136	0.0052043584	0.0115032046	-0.0326257161	0.0456751617	-0.0355568007	0.045267312	0.0662337387	-0.0198627117	0.0531005746	-0.0189294493	-0.0032406301	-0.0412438668	-0.0077940047	0.0303899621	-0.0289700927	-0.0341807235	0.0395879839	-0.0076027698	0.0038495416	0.0197200627	-0.0338637747	-0.0227632699	-0.0177684191	0.0421900009	-0.0406787149	-0.0192152863	-0.0445670509	-0.009797466	-0.0507344556	-0.0073444306	0.0314767012	-0.0183276483	-0.0533567851	-0.0060133167	-0.0106655555	0.0100668302	-0.0248682126	0.0839088468	0.0009762757	-0.0211990703	0.0178874745	0.0193570148	-0.0306213223	-0.0038409416	-0.0431198698	0.0281124247	-0.0069662431	0.0210369935	0.041811156	0.0401214411	0.0320195386	0.0593372465	0.0369565281	-0.0196609775	-0.0319730678	0.0456469556	0.000607658	-0.0231982527	0.0461751414	-0.0656348088	-0.0245010268	-0.0066557793	-0.0382284994	-0.0118434142	0.0109217423	0.0134348282	-0.0232938273	-0.0098004359	-0.0782282136	-0.0503225172	-0.0833848731	0.0672799601	-0.0339158262	0.0211080143	0.0047007806	0.0028680001	-0.0088725675	-0.0016917371	0.023242736	-0.0487081662	0.055987785	-0.0460320755	-0.0418564597	0.0719017161	0.0337554865	0.0319654925	0.014329624	-0.0423130865	-0.0172399456	0.0447837813	-0.0029485568	0.0093788196	0.0402957902	0.0042562678	-0.0293044798	0.0092762573	0.058501895	-0.0180405815	-0.001648228	0.0373542901	-0.0453766601	0.050902086	0.0213703348	-0.0010645216	-0.0202310831	0.0102116445	0.057315859	0.0196835283	0.0572462935	0.0133208516	-0.0196519874	-0.0372839143	0.0193954442	0.0561439584	0.0118515663	-0.067274662	0.0268215225	-0.0136564049	-0.0193404586	-0.0096523624	-0.0195198741	-0.0264752477	-0.0505135992	0.0091567637	-0.0032032942	0.0035823576	-0.0559384362	-0.0534344113	0.0518074369	-0.048978818	-0.0019321565	-0.0071418705	-0.0385379877	-0.0428160874	-0.0087446801	0.0346157566	0.0135641187	0.0508550521	-0.029491477	-0.0497995748	-0.0510517305	0.0298428722	-0.0228407203	0.0429765818	-0.0059340332	0.0548378345	0.0167460606	-0.0235598477	0.0540784754	0.0625126759	-0.0659587997	-0.0432635502	-0.1021240978	-0.001526404	0.0242872452	0.078738556	0.0108173474	0.022100189	-0.0417205465	0.1154811612	-0.0007487211	0.0402662262	-0.0226379755	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0030611	-0.0030458217	9.27702982819089e-06	9.37033321e-06	0.0246052	-0.0494308999999998	0.00060541586704	0.0024434138748099	0.0123846	0.069942	0.004891883364	0.00015337831716	-6.02655e-05	0.0003752025	3.63193049025e-09	1.4077691600625e-07	0.000620277	5.878800000000005e-05	3.8474355672900004e-07	3.456028944000005e-09	-0.000445113	-0.000317772	1.98125582769e-07	1.0097904398400003e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
