global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78
49742.04677956758	n/a	2474271217.820689	n/a	75198.9380159198	n/a	5654880278.722149	n/a	50099.49224297816	n/a	2509959123.0042286	n/a	51086.78673235212	48292.605600439616	n/a	n/a	n/a	n/a	0.0340519855	-0.055891901	0.0172915199	-0.0088157285	0.0231349948	0.0679833977	0.015392666	0.0075418896	0.0477871603	-0.0125560376	-0.0499680655	0.02649556	-0.0207747779	-0.0366316996	-0.041697099	-0.0195892135	-0.0081092741	0.0513855322	0.0271899716	-0.0233566063	0.0007080873	-0.0349156707	0.0229518531	-0.0738022601	0.0870021729	-0.0151741593	0.0153436805	-0.0778834456	-0.0039984393	0.0159689746	-0.049802233	0.0172880671	-0.0097839576	0.0029040864	-0.0471644902	0.0119027104	-0.0010671374	0.0024926485	-0.012384908	0.0138175182	-0.0231334495	0.0577692862	0.0028273437	-0.0546163294	0.0088680116	-0.023734872	0.0686418066	-0.0224713962	0.0935126912	-0.0104769651	0.0096434417	-0.0090932619	0.0314822515	-0.0346014751	0.0156947256	-0.0348173006	0.0559280354	-0.0336409752	0.0279922784	-0.0020232732	-0.1085684954	0.016709375	-0.0212011234	-0.0448050345	0.0557260335	-0.0988080756	0.0729284427	0.0060801571	0.0256209466	-0.0103980617	-0.0110035721	-0.1432359257	0.1291383372	0.0559145894	-0.0204888437	-0.000229259	0.023689422	-0.0677667711	0.0218302438	-0.046223562	0.0079300731	-0.0256211896	0.0389798249	-0.0053533907	0.011449113	-0.027101487	0.1204689074	-0.0303506242	0.0186312221	-0.0474881851	0.0516328248	-0.022791152	0.0460935162	-0.0167515779	0.1236520075	-0.0404166768	0.0648170281	-0.0478465499	0.042953533	-0.0350971715	0.0761368142	-0.1523525478	0.002416281	-0.0643973379	0.0292833759	-0.0307808081	0.0219917829	-0.0643450539	0.0686989279	-0.0376588267	0.0588961428	-0.0080337137	0.0207028824	-0.1015776162	-0.0046684821	0.0587425326	-0.0021204707	0.0166743689	-0.0073673958	0.0374590816	-0.0090282633	0.0181974343	-0.0137062399	0.0058924978	-0.0003067233	-0.0015591207	0.0165661394	-0.0446136622	0.0321747884	0.0571817177	-0.0193064898	0.0546103952	-0.0511453592	0.0850378846	-0.0815520584	0.0125548172	-0.005820364	0.0278835078	-0.0339915056	0.0483593507	-0.0563126049	0.0014831446	-0.0753982282	0.0373608906	-0.0173488694	0.0405102533	-0.1174467693	0.013315783	0.0345119792	-0.0556152849	0.0279447449	0.0511162799	-0.0183047588	-0.0950559216	0.045419356	0.0729476032	0.0192956751	-0.1256068342	-0.0835130448	0.0864899145	0.0715733719	-0.0024043351	0.0017046486	-0.0078494611	0.0615043139	-0.0369142819	0.019324921	-0.0655262035	0.0060779253	-0.0090229905	0.0687989886	-0.0850181593	0.146690382	-0.0554013904	0.0280689657	-0.0241189796	0.0025535926	-0.0029349607	0.0034831431	-0.06165592	0.0163015805	-0.0295732819	0.0509812887	-0.0367201874	0.112688842	-0.0209077682	-0.0264249493	0.017738655	-0.0261527723	0.0180013313	-0.0412941793	0.007281735	-0.0660807914	0.0536507186	-0.0255996635	0.0260942583	-0.0276699387	0.0014810023	0.0557044848	-0.0158361837	0.009412926	-0.0127189489	0.0088290114	-0.0482332889	0.002379974	-0.057229425	0.0076378705	-0.1618175864	0.1278682261	-0.1202173999	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.00976938	n/a	n/a	9.54407855844e-05	0.155542	n/a	0.024193313764	n/a	-0.04689	n/a	n/a	0.0021986721	-0.00228324	n/a	5.213184897600001e-06	n/a	0.000528646	n/a	2.79466593316e-07	n/a	0.000159119	n/a	2.5318856161e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49837.94904351429	95.90226394670754	2483821164.8639264	9197.24423010396	75241.57439103037	42.63637511056732	5661294516.840958	1817.860482569004	49933.00909988713	-166.48314309102716	2493305397.769411	27716.636933467424	50979.7039578683	48245.35961534709	1.947687	51.171307	0.21753362	0.106454	0.0380952947	-0.0581882165	-0.0042972715	-0.0088896603	0.020935772	-0.0168913962	-0.0322895328	0.020351895	-0.0003934412	0.0300786703	0.056250811	-0.0144293007	-0.0742976673	0.0283136322	-0.012939645	-0.036281895	-0.0281471778	-0.0275049967	0.0076919119	0.0317879724	-0.0193706506	-0.063206299	0.0554284701	-0.0445685689	0.0664887729	0.0105298739	0.0120179776	0.0717585059	-0.0117883335	-0.046642887	0.033687425	0.0512791396	0.0606591814	-0.0446187519	0.0025291046	-0.055449079	-0.0196085039	-0.040376584	0.0648197332	-0.0554087782	-0.0136627223	0.034782084	-0.0618274538	0.0938460956	0.0994217316	0.0051889904	0.0697670671	0.0108143745	-0.0209942376	0.0056094016	-0.0158610974	0.0288806004	0.0536121001	-0.0043434813	-0.0074060029	-0.0325654922	-0.0136631455	-0.007510695	-0.0212914385	-0.0308687595	0.0484025379	0.0267663363	0.0225361211	-0.0469395727	-0.0062790579	0.0439830462	0.0100066153	-0.0011506065	-0.0017786632	-0.0492517377	0.0206057754	0.0165114011	0.0056980802	-0.0563227302	0.0215449593	0.0367050908	0.0285730261	0.0438802527	0.0398856368	0.0570912659	-0.038856928	0.0324251332	0.0622291301	-0.0456846373	0.0453484236	-0.0523987931	-0.0436458349	-0.0253914628	-0.0649042956	0.049666083	-0.0244897153	-0.112445473	0.0247026589	-0.0267740377	0.0024882588	0.0333755529	0.0663380646	-0.0090046634	-0.0154231853	-0.0528347818	0.0474504674	-0.0035310112	0.0293577272	0.02835173	0.0029299776	0.0219411522	0.0187227944	-0.056188423	0.0434821787	0.0027224277	0.0636255118	0.0157526251	0.0368206087	0.0665109546	-0.0249299989	-0.0716606197	0.0183968001	-0.0794698156	0.0677687554	0.0162531022	0.0111945445	0.0449781385	0.0180632572	-0.0299990312	0.0696634997	-0.016812282	-0.087225472	0.0288526066	0.0311775978	6.78027e-05	0.1320154644	0.0075543613	-0.0408096913	0.0538871615	0.0413304874	-0.0097679237	-0.0581213215	-0.0096403815	0.0042517008	0.0586848883	0.0263456058	-0.0066792149	0.0112539394	-0.0260346774	0.0056462748	-0.0370199046	0.0601061979	0.0346114253	-0.0464176268	-0.041511347	0.006884342	0.0258176814	0.010646442	-0.0216292754	-0.0304912117	-0.0628828447	-0.01429547	-0.0381621944	0.0342415088	0.0271549694	-0.0614981222	-0.0331159435	-0.0501208465	-0.008730237	-0.0350486396	0.0118077093	-0.0822672602	0.0134299232	-0.0534310714	0.0232675676	-0.0363665967	-0.0481386417	-0.0625079539	-0.0370607259	-0.0532551615	0.0467469073	-0.0614840496	-0.001074461	-0.0373851707	-0.0748365643	-0.023914033	-0.03840486	0.0591945728	0.0304440495	-0.0044002167	-0.0522677497	-0.0301987469	0.0419101815	-0.0115786433	-0.0150383542	-0.1084970405	-0.0544539391	0.0110366566	0.1152529003	-0.0476011085	-0.0152727375	-0.052189788	0.0505172882	0.0105143327	-0.0280959313	0.0277682323	0.0003273697	0.0170191049	-0.0564002482	-0.0038224328	0.0300099547	-0.0035809913	-0.0259610111	0.0484822571	0.0648030559	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0415717	0.03180232	0.0010113875573824	0.00172820624089	0.123796	-0.031746	0.015325449616	0.001007808516	-0.0224367	0.0244533	0.00059796388089	0.00050340550689	-0.00342004	-0.0011367999999999	1.16966736016e-05	1.2923142399999997e-06	-0.000403174	-0.00093182	1.6254927427600004e-07	8.682885124000001e-07	0.000681139	0.00052202	4.63950337321e-07	2.725048804e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49888.60740613454	50.6583626202555	2488873148.9234223	2566.2697033653	75487.77297593602	246.19858490565093	5698403868.866457	60613.74320954501	49986.66216889461	53.65306900747965	2498666394.7871995	2878.6518139213726	50974.739258510046	48777.14230607485	1.223373	32.141502	0.06988589	0.0353607	0.037318986	-0.0573762687	0.0003834024	-0.0192962538	0.0231665423	0.0144411471	-0.0118173681	0.0488504729	-0.0053077373	-0.0063103325	-0.0252042322	0.0415312274	0.0394917124	0.0031830484	-0.0407940995	-0.0421064463	-0.0472624459	-0.0582669231	0.0357081244	0.0342093727	-0.0077517525	-0.0064340235	-0.0046814727	0.0136911974	0.0700035771	0.0696121555	-0.0140676711	-0.0170943069	-0.0350568886	0.0009430972	-0.0122622258	-0.0162398209	0.0365339151	0.0311255546	0.0134609901	0.0067392075	-0.0623690654	-0.0703009942	0.032861332	-0.0535599793	-0.0094004715	0.0067060808	-0.0048606218	0.0603986937	0.1003248664	-0.0074127397	-0.0204459523	-0.005316132	-0.008545573	0.0390222564	0.0612191791	-0.0004597369	-0.0163514816	-0.0623768696	-0.0453786769	-0.1155504596	-0.0203120165	-0.021100368	-0.0528515408	-0.0076139107	-0.0688933899	-0.1102589229	0.0481050548	0.0151344916	0.0064085021	0.0026022153	0.0319010078	0.0376331068	-0.0505492668	-0.0075354939	0.0526687068	-0.0192339571	-0.011104573	-0.0648552501	-0.0006672741	0.0034033563	-0.0040458928	-0.0411112587	0.0517963481	0.0181018298	0.0219034029	0.0406672468	0.0491153166	-0.0382013665	0.013069575	0.002466984	-0.0533420744	0.0408577458	-0.0579589717	-0.0449453727	-0.001810057	0.0432480858	-0.0034909089	-0.0042714299	-0.0128692458	0.0382016992	-0.0184312204	0.058488017	-0.0043962808	-0.0908983911	-0.0010196572	-0.0053862022	0.0447354546	0.05657971	0.0372993101	0.0226015953	0.0124352083	-0.0177703519	-0.0116154847	-0.0050663733	0.0523066275	0.0517663442	0.0527268272	-0.0308188427	-0.0270900384	0.0406045628	-0.0172043369	0.0296816499	0.0210448352	0.0232528096	0.0037307598	-0.0491047394	0.0575705177	0.0071983216	0.0638327656	0.0201884212	-0.0436355024	0.0127235911	-0.0019870521	-0.0064835711	0.0678361197	0.0506006289	0.0317826921	0.0706415304	0.0814772441	0.039038172	-0.0654560114	0.030249138	-0.0342744087	0.0435017873	-0.1085331308	0.0219307895	0.0381434241	-0.0110338236	0.0190936236	-0.0349439315	-0.1059826556	-0.0573879052	-0.0529357812	-0.00733746	0.0456733874	0.0270626018	-0.0687378217	-0.02374412	0.0245348155	-0.0630809948	0.0057158583	0.0027690578	0.01219252	-0.0278947066	-0.0585384952	-0.0154642738	-0.0095846318	0.049001797	0.0443529165	0.0607798338	-0.0151883375	-0.0234460407	-0.0471710023	0.0239707981	-0.0492613382	-0.0133456102	-0.0502581771	-0.0038099943	0.0128695213	-0.0069355937	-0.0245797428	-0.0195958848	0.0091553186	0.0520341067	0.0078293757	0.0197814134	-0.0280189784	0.0009894604	-0.0468208745	-0.1097240909	-0.0293531534	0.0369564961	-0.0127509308	-0.0189164731	-0.0973395509	-0.0515241237	0.0272069084	0.1109301097	-0.0531539187	0.037923514	-0.045409035	0.026422567	0.0149382201	-0.029485596	-0.0032923053	-0.0046138018	0.0137459068	-0.0723610771	0.0391523412	0.0115284107	0.0099276599	-0.044787135	0.0331498897	0.0035132061	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0327295	-0.0088422	7.818450084000003e-05	0.00107122017025	0.0978706	-0.0259254	0.00957865434436	0.00067212636516	-0.0288733	-0.0064366	4.142981956000001e-05	0.00083366745289	-0.00328894	0.0001310999999999	1.08171263236e-05	1.7187209999999968e-08	-3.91732e-05	0.0003640008	1.53453959824e-09	1.3249658240064e-07	0.000602606	-7.853299999999999e-05	3.63133991236e-07	6.167432088999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49906.56215513774	17.95474900319823	2490664946.1446266	322.37301176784786	75394.8763985112	-92.89657742482086	5684387387.146782	8629.774097245738	50054.0478662587	67.38569736408681	2505407707.797717	4540.832209244296	51061.8500844029	48409.46789049494	1.159795	30.471125	0.064106885	0.0360979	0.0279943188	-0.0553968901	-0.0005622031	0.0144865016	0.0142061251	-0.0093318222	0.0071926429	0.0368069867	-0.0040502734	0.0074878854	0.0088374557	-0.0397751695	-0.0306155872	-0.0024112052	0.0173427342	-0.0037240427	-0.0221545514	-0.0009544697	0.0842996686	0.0249540156	0.028638509	-0.0429265201	0.0266846321	-0.0065688839	-0.0036104091	-0.0907914097	0.084821852	0.0004120932	0.0104595447	-0.0100046364	-0.0018543803	0.0006067752	0.0237455755	-0.022139188	-0.0311893119	-0.0510171396	-0.0082952218	0.0227908427	0.020775462	0.0308973527	0.0010077714	0.0762666315	-0.0328657825	0.0439529824	0.0306648888	0.0100177803	0.010225867	-0.0403405258	0.0200275262	-0.0166137505	-0.0088034047	0.0427059014	-0.0026921203	-0.0371184683	-0.0813331753	0.0123749155	0.0116522107	-0.0325380644	-0.0214349686	0.0223526051	0.0077248874	-0.1132930547	-0.0324426348	0.0342761517	-0.0149316236	-0.0435161567	-0.0075693376	-0.0006558648	-0.0888062088	-0.0376306727	0.0395116914	0.0050473071	0.0298704343	-0.0287921957	-0.0487294137	0.0318211647	-0.0342116763	-0.029794832	0.0141293077	-0.0242194138	-0.0162770128	0.0620842061	-0.007912328	-0.0505821653	0.0330879257	-0.0194996435	0.0388365047	-0.0391737044	0.0282899736	-0.0208950324	-0.0169066932	0.0111792976	-0.0682122156	-0.0293060381	0.0144241727	-0.0630886512	-0.0203223638	-0.0067555295	-0.0952783207	-0.0182374002	-0.0053651005	-0.0366988776	0.0213152768	-0.0009272112	0.0843612965	0.0066004238	-0.0081369121	-0.0433747086	0.0218158964	0.0055264518	0.020641159	-0.0514840503	-0.0867346206	-0.0101668192	-0.0070455672	-0.0566021586	0.0038439745	-0.0135026039	0.0212348859	0.0008805031	0.0158372996	0.0558589412	0.0152947214	-0.0042209407	0.0013580313	-0.0712096967	-0.0372040362	-0.0197509602	0.0895421963	-0.0014702884	0.0526608599	0.0022185645	0.0188754687	0.0428230627	-0.007543589	-0.0276170259	0.0010542573	-0.0313411312	0.0019110229	0.0236528239	-0.0367757013	-0.0541739125	0.0426817556	0.0288049338	0.059280369	0.0146106064	-0.0154693737	-0.0897064583	0.0356718107	-0.0207753421	0.0091172813	0.0040585083	-0.0709082696	0.0162648869	0.0582165502	-0.0560471704	-0.0278387981	-0.0105005758	0.0576297237	-0.0017518951	-0.0073424777	0.0309382451	-0.0327183825	0.0570473242	0.0142465507	0.053625013	0.0097923263	0.0140946418	-0.037950324	0.0568475965	0.0478673049	-0.0802296758	0.0401649632	-0.0332885455	-0.0229625005	-0.0225908301	0.0099232276	0.0373818894	-0.0678186926	-0.0048391732	0.0019263122	0.0559184979	-0.0367627557	-0.0625234935	-0.070719405	0.0367338053	-0.0268889617	0.0311887187	-0.0170449483	-0.0135229137	-0.0793704878	-0.0518508326	0.0149828898	0.0638186349	-0.0576697983	0.0094045604	-0.0472928171	0.0377193383	0.0096066721	-0.0371768123	-0.0202103019	0.001919143	0.0025803167	-0.0357586136	0.0152087613	0.0333744611	-0.0208560189	-0.0218366199	0.0802855145	0.0422012382	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0294982	-0.0032313	1.0441299690000018e-05	0.0008701438032399	0.119427	0.0215564	0.014262808329	0.00046467838096	-0.0394138	-0.0105404999999999	0.0001111021402499	0.0015534476304399	-0.00288839	0.00040055	8.3427967921e-06	1.604403025000003e-07	7.25825e-05	0.0001117557	5.26821930625e-09	1.248933648249e-08	0.000539338	-6.3268e-05	2.90885478244e-07	4.002839824000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
