onset	duration	trial_type
24.782	8	Neutral - OBSERVAR
33.881	8	Neutral - OBSERVAR
42.681	8	Neutral - OBSERVAR
51.18	8	Neutral - OBSERVAR
86.245	8	Negativo - SUPRIMIR
95.044	8	Negativo - SUPRIMIR
103.544	8	Negativo - SUPRIMIR
112.593	8	Negativo - SUPRIMIR
154.741	8	Negativo - OBSERVAR
163.79	8	Negativo - OBSERVAR
172.289	8	Negativo - OBSERVAR
181.589	8	Negativo - OBSERVAR
221.07	8	Happy - SUPRIMIR
230.119	8	Happy - SUPRIMIR
239.418	8	Happy - SUPRIMIR
247.918	8	Happy - SUPRIMIR
285.966	8	Negativo - REDUCIR
295.015	8	Negativo - REDUCIR
303.514	8	Negativo - REDUCIR
312.314	8	Negativo - REDUCIR
354.178	8	Happy - OBSERVAR
363.477	8	Happy - OBSERVAR
371.977	8	Happy - OBSERVAR
380.776	8	Happy - OBSERVAR
419.674	8	Happy - INCREMENTAR
428.723	8	Happy - INCREMENTAR
438.023	8	Happy - INCREMENTAR
446.822	8	Happy - INCREMENTAR
487.469	8	Negativo - SUPRIMIR
496.269	8	Negativo - SUPRIMIR
505.318	8	Negativo - SUPRIMIR
514.618	8	Negativo - SUPRIMIR
554.599	8	Neutral - OBSERVAR
563.898	8	Neutral - OBSERVAR
572.947	8	Neutral - OBSERVAR
581.747	8	Neutral - OBSERVAR
616.345	8	Happy - SUPRIMIR
625.394	8	Happy - SUPRIMIR
633.893	8	Happy - SUPRIMIR
642.693	8	Happy - SUPRIMIR
682.807	8	Happy - INCREMENTAR
691.307	8	Happy - INCREMENTAR
700.356	8	Happy - INCREMENTAR
709.655	8	Happy - INCREMENTAR
746.886	8	Negativo - REDUCIR
756.186	8	Negativo - REDUCIR
764.985	8	Negativo - REDUCIR
773.485	8	Negativo - REDUCIR
811.899	8	Negativo - OBSERVAR
820.398	8	Negativo - OBSERVAR
829.448	8	Negativo - OBSERVAR
838.247	8	Negativo - OBSERVAR
875.462	8	Happy - OBSERVAR
884.511	8	Happy - OBSERVAR
893.01	8	Happy - OBSERVAR
902.31	8	Happy - OBSERVAR
942.507	8	Happy - INCREMENTAR
951.557	8	Happy - INCREMENTAR
960.856	8	Happy - INCREMENTAR
969.656	8	Happy - INCREMENTAR
1006.77	8	Negativo - OBSERVAR
1015.569	8	Negativo - OBSERVAR
1024.069	8	Negativo - OBSERVAR
1033.368	8	Negativo - OBSERVAR
1078.349	8	Negativo - SUPRIMIR
1087.648	8	Negativo - SUPRIMIR
1096.148	8	Negativo - SUPRIMIR
1104.947	8	Negativo - SUPRIMIR
1140.278	8	Negativo - REDUCIR
1148.778	8	Negativo - REDUCIR
1157.577	8	Negativo - REDUCIR
1166.876	8	Negativo - REDUCIR
1205.624	8	Happy - SUPRIMIR
1214.923	8	Happy - SUPRIMIR
1223.423	8	Happy - SUPRIMIR
1232.472	8	Happy - SUPRIMIR
1271.686	8	Happy - OBSERVAR
1280.186	8	Happy - OBSERVAR
1289.235	8	Happy - OBSERVAR
1298.035	8	Happy - OBSERVAR
1335.599	8	Neutral - OBSERVAR
1344.099	8	Neutral - OBSERVAR
1352.898	8	Neutral - OBSERVAR
1362.197	8	Neutral - OBSERVAR
