onset	duration	trial_type
18.141	8	Neutral - OBSERVAR
27.59	8	Neutral - OBSERVAR
36.523	8	Neutral - OBSERVAR
45.173	8	Neutral - OBSERVAR
88.387	8	Happy - OBSERVAR
97.753	8	Happy - OBSERVAR
106.385	8	Happy - OBSERVAR
115.218	8	Happy - OBSERVAR
163.599	8	Negativo - OBSERVAR
172.448	8	Negativo - OBSERVAR
181.514	8	Negativo - OBSERVAR
190.897	8	Negativo - OBSERVAR
236.444	8	Happy - INCREMENTAR
245.093	8	Happy - INCREMENTAR
253.943	8	Happy - INCREMENTAR
263.259	8	Happy - INCREMENTAR
309.656	8	Happy - SUPRIMIR
318.855	8	Happy - SUPRIMIR
328.288	8	Happy - SUPRIMIR
337.254	8	Happy - SUPRIMIR
376.352	8	Negativo - REDUCIR
384.984	8	Negativo - REDUCIR
394.451	8	Negativo - REDUCIR
403.383	8	Negativo - REDUCIR
442.314	8	Negativo - SUPRIMIR
451.247	8	Negativo - SUPRIMIR
459.896	8	Negativo - SUPRIMIR
469.096	8	Negativo - SUPRIMIR
515.809	8	Negativo - REDUCIR
525.109	8	Negativo - REDUCIR
534.075	8	Negativo - REDUCIR
542.608	8	Negativo - REDUCIR
583.272	8	Negativo - OBSERVAR
591.805	8	Negativo - OBSERVAR
600.754	8	Negativo - OBSERVAR
610.187	8	Negativo - OBSERVAR
658.217	8	Happy - INCREMENTAR
667.667	8	Happy - INCREMENTAR
676.633	8	Happy - INCREMENTAR
685.799	8	Happy - INCREMENTAR
725.713	8	Happy - OBSERVAR
734.246	8	Happy - OBSERVAR
743.162	8	Happy - OBSERVAR
752.578	8	Happy - OBSERVAR
794.858	8	Negativo - SUPRIMIR
803.808	8	Negativo - SUPRIMIR
812.441	8	Negativo - SUPRIMIR
821.623	8	Negativo - SUPRIMIR
860.838	8	Happy - SUPRIMIR
870.27	8	Happy - SUPRIMIR
879.22	8	Happy - SUPRIMIR
887.886	8	Happy - SUPRIMIR
929.1	8	Neutral - OBSERVAR
938.049	8	Neutral - OBSERVAR
946.666	8	Neutral - OBSERVAR
955.765	8	Neutral - OBSERVAR
994.179	8	Negativo - OBSERVAR
1003.612	8	Negativo - OBSERVAR
1012.795	8	Negativo - OBSERVAR
1021.761	8	Negativo - OBSERVAR
1070.441	8	Happy - INCREMENTAR
1079.89	8	Happy - INCREMENTAR
1088.857	8	Happy - INCREMENTAR
1097.489	8	Happy - INCREMENTAR
1132.854	8	Negativo - SUPRIMIR
1141.503	8	Negativo - SUPRIMIR
1150.686	8	Negativo - SUPRIMIR
1160.135	8	Negativo - SUPRIMIR
1200.749	8	Happy - OBSERVAR
1209.599	8	Happy - OBSERVAR
1218.682	8	Happy - OBSERVAR
1228.148	8	Happy - OBSERVAR
1266.712	8	Negativo - REDUCIR
1276.145	8	Negativo - REDUCIR
1285.077	8	Negativo - REDUCIR
1293.71	8	Negativo - REDUCIR
1337.191	8	Happy - SUPRIMIR
1346.14	8	Happy - SUPRIMIR
1355.59	8	Happy - SUPRIMIR
1364.772	8	Happy - SUPRIMIR
1408.503	8	Neutral - OBSERVAR
1417.952	8	Neutral - OBSERVAR
1427.168	8	Neutral - OBSERVAR
1435.818	8	Neutral - OBSERVAR
