global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231	motion_outlier232
54834.28208356893	n/a	3006798491.620408	n/a	76701.68775036077	n/a	5883148903.753843	n/a	53909.02577782722	n/a	2906183060.31444	n/a	55322.23824548576	32695.0891634578	n/a	n/a	n/a	n/a	0.0231269444	-0.0773774552	0.0059544541	-0.014450529	0.0183852287	-0.0253555871	-0.0092747262	-0.0254031163	-0.0050871389	-0.0546023788	0.0242961771	-0.0683975274	0.054775672	0.0056022061	-0.051216049	0.0097677554	-0.0036861386	-0.0093951856	0.0910492629	-0.0294467138	0.0226082067	-0.0681885376	0.048916347	-0.015010961	0.0155604389	-0.0119009884	0.0444311077	-0.0272145895	0.0401503394	-0.0243776122	0.0130662795	-0.0093578458	0.05463482	-0.0477637307	0.0535249675	-0.0240760915	0.0045356217	-0.0247266945	0.011970244	-0.0063577832	-0.0111497373	0.0829252558	-0.0245021137	0.0120563782	-0.060426861	0.066133947	-0.0023909595	0.0091819889	-0.0040994532	-0.0697924883	0.0192590327	-0.0206866253	0.0180130735	-0.0046856175	0.0139726641	-0.0333144851	0.0636331773	-0.0340898003	0.0325884878	-0.0228150993	0.0162949263	-0.0039133043	-0.0457579901	-0.0366524383	-0.0143931395	0.0192712381	-0.0314266123	0.100161233	-0.0199879918	0.0312812809	-0.0234054588	0.0042274302	-0.0042922301	-0.0348046948	0.0265435557	-0.0392611456	0.0647348694	-0.0422061724	0.0370779369	-0.0118491623	0.0692329165	-0.0568017081	0.0261244741	-0.040642117	0.1003796607	0.0507999465	0.0507996334	0.0507991117	0.0507983813	0.0507974422	0.0507962944	0.050794938	0.0507933729	0.0507915991	0.0507896167	0.0507874256	0.0507850259	0.0507824176	0.0507796006	0.050776575	0.0507733409	0.0507698982	0.0507662469	0.050762387	0.0507583186	0.0507540417	0.0507495563	0.0507448624	0.000718526	n/a	n/a	5.16279612676e-07	-0.304326	n/a	0.0926143142759999	n/a	0.089141	n/a	n/a	0.007946117881	-0.00367251	n/a	1.34873297001e-05	n/a	0.00281133	n/a	7.9035763689e-06	n/a	0.00336631	n/a	1.13320430161e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55164.22858247455	329.9464989056214	3043092115.099502	108864.69214007724	76245.83252160464	-455.8552287561324	5813426976.912583	207803.98958430585	53452.49374058735	-456.532037239871	2857169087.0875297	208421.50102638692	54974.35434018947	51718.91522593289	2.373509	90.446632	0.518985324	0.307902	-0.0609214658	0.0176882768	-0.0330747472	0.0221621305	-0.0113706348	-0.0015637487	0.0062229749	-0.0195809395	-0.0377861278	0.0033335858	-0.0078787395	0.0225344368	0.0453692658	-0.0568151938	-0.0581266579	0.0191054081	0.0088764216	0.0608293597	-0.0559503988	-0.0030086343	-0.0205332345	-0.0117016812	0.0469583241	-0.0457210434	-0.0488397272	-0.0178525988	0.0782683918	0.0038236949	0.0070104509	-0.0256930888	0.0122777595	0.0037772132	0.0006099912	-0.0178417491	0.1078318376	-0.0183302495	-0.0463454384	0.0608878881	0.0166075419	0.0095275439	0.0619136963	-0.0490234095	0.0264855018	-0.0186277562	0.0008338389	0.042529985	-0.0207263278	-0.0629469733	-0.0188308429	-0.0598547395	-0.0351631415	-0.0162870763	0.0389125059	0.0129207151	-0.015041774	0.0160997169	0.0151870317	-0.0580618017	0.0306899026	-0.0493972632	0.0080405611	-0.035471673	-0.023864284	-0.0387234249	-0.0613273163	-0.0239495069	0.0125584855	0.0254918786	-0.0284174292	0.0134851764	0.0227843665	-0.0074548257	-0.0339782423	0.0040277135	-0.0326004829	-0.0330602875	0.0326179547	0.0059473189	-0.0129155266	-0.0699788486	0.0126721661	-0.040944398	0.0525690797	-0.0368044208	9.4138e-06	0.0507991117	0.0507962944	0.0507915991	0.0507850259	0.050776575	0.0507662469	0.0507540417	0.0507399601	0.0507240025	0.0507061695	0.0506864618	0.05066488	0.0506414251	0.0506160978	0.0505888992	0.0505598301	0.0505288917	0.0504960852	0.0504614117	0.0504248725	0.050386469	0.0503462026	0.0503040747	0.0116618	0.010943274	0.000119755245839	0.00013599757924	-0.216611	0.0877149999999999	0.0469203253209999	0.0076939212249999	-0.112553	-0.2016939999999999	0.0406804696359999	0.012668177809	-0.000150219	0.003522291	2.2565747961e-08	1.2406533888681e-05	0.00229594	-0.00051539	5.2713404836e-06	2.656268521000001e-07	0.00303133	-0.0003349799999999	9.1889615689e-06	1.1221160039999994e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55089.27831262901	-74.95026984553988	3034828585.0062966	5617.542949919244	75885.71934713375	-360.1131744708837	5758642400.83195	129681.4984274971	53720.88493890334	268.3911983159924	2885933478.618892	72033.83533349434	55208.82630698436	46891.18192328366	2.033347	77.48414599999998	0.36830995	0.210929	-0.044434285	-0.0291454087	-0.0470643917	-0.0316192406	-0.0204289366	0.0214502302	-0.0225793546	-0.1582224459	0.0391605661	-0.0132243501	-0.0609650465	-0.0844584097	-0.0171869725	-0.0257876724	0.0052136695	-0.00817223	0.0360823367	0.1216357092	0.086287977	-0.0310858362	-0.0573733412	0.0327584362	-0.0508963139	0.0691235271	0.0183903616	0.0029461306	0.0227873933	0.0772691134	0.0068835913	-0.0045065933	-0.0350003775	-0.0130327228	-0.0247405636	0.0295922424	-0.0154336144	-0.0409080926	0.097722598	0.0107868268	-0.0085093887	0.031645351	0.1188878706	0.0848466856	-0.0215838477	-0.0605503938	0.0026430246	-0.0869575754	-0.010400027	0.0329281662	0.0096604335	-0.020952502	-0.0551703989	-0.0142484584	-0.0447429049	-0.0585393466	0.0290012961	-0.0074282066	0.0001603486	0.0368132328	-0.0745046207	-0.0633557582	0.0461191935	-0.0047697283	-0.0212430753	-0.0410664335	-0.0343149476	-0.0240326284	-0.0508547504	0.0639067711	0.0534270252	0.0420737004	-0.032107654	-0.0694985246	-0.0166447012	-0.0702296432	0.1103585266	0.0469630099	0.0382904311	0.0513001492	0.0404234711	0.0147122463	0.1380212197	-0.1302324269	0.0017917116	0.0597849018	0.0046353294	0.0507974422	0.0507896167	0.050776575	0.0507583186	0.0507348493	0.0507061695	0.0506722821	0.0506331907	0.0505888992	0.0505394122	0.0504847347	0.0504248725	0.0503598316	0.0502896187	0.0502142411	0.0501337064	0.050048023	0.0499571996	0.0498612456	0.0497601708	0.0496539856	0.0495427009	0.0494263282	0.0820222	0.0703604	0.00495058588816	0.00672764129284	-0.274231	-0.05762	0.075202641361	0.0033200644	-0.102991	0.009562	9.1431844e-05	0.010607146081	-0.00360213	-0.0034519109999999	1.29753405369e-05	1.1915689551920998e-05	0.00318854	0.0008926	1.01667873316e-05	7.967347600000006e-07	0.00276049	-0.00027084	7.6203050401e-06	7.335430560000004e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54686.48449059635	-402.7938220326614	2990611585.9402347	162242.8630676793	75120.50184854884	-765.2174985849124	5643089797.97783	585557.8201405504	53431.180573144855	-289.70436575848726	2854891057.440012	83928.61953952737	54913.43378846643	37176.16566056402	2.405079	91.649643	2.77613495	1.33971	-0.0012993779	-0.1157254529	-0.0109839182	-0.1014541308	-0.0442040743	0.0989929064	0.0069509776	-0.0997318624	0.0511102335	-0.0045717598	0.1221356771	-0.0321961308	0.0469295607	0.0792986737	0.0190843366	0.0855531959	0.068878833	0.0053922406	-0.0090678864	-0.0016864131	0.0298726068	-0.01575266	-0.0134980232	-0.0103433402	-0.0376369709	0.0441578283	0.0084245534	-0.0118805778	0.0481863066	0.0078391831	0.0955715494	-0.0305320662	0.0392795846	0.0636299674	-0.0681208191	0.0141975047	0.0062801702	0.0116743197	0.0821053687	0.066815784	0.010124452	-0.0092007111	-0.0010009279	0.0221787941	-0.0266808644	-0.0182678702	0.0105932999	-0.0351518227	0.0335902343	-0.0039799089	0.0243866756	-0.0681739818	0.0415693661	0.088659923	0.0062471324	-0.0420593421	-0.025361165	0.0977322671	0.0657134743	0.0003726982	-0.0358625294	0.0752887995	0.0316918368	0.012349444	0.0799595469	0.0507632587	-0.168125588	0.0647107055	0.0086609386	0.0026142126	-0.0784525044	0.183282335	0.0129525616	0.0503062658	0.0738521259	0.0194472444	0.0538764192	0.0795732575	0.1541236066	-0.0921511087	-0.0264285039	-0.0614132419	0.1035988432	-0.0615927217	0.0392513269	0.050794938	0.0507796006	0.0507540417	0.0507182665	0.0506722821	0.0506160978	0.050549725	0.0504731769	0.050386469	0.0502896187	0.0501826456	0.0500655712	0.0499384189	0.0498012145	0.0496539856	0.0494967617	0.0493295746	0.0491524578	0.0489654471	0.04876858	0.0485618963	0.0483454375	0.0481192471	-0.378088	-0.4601101999999999	0.2117013961440399	0.142950535744	-0.70699	-0.432759	0.4998348601	0.187280352081	0.428495	0.531486	0.282477368196	0.183607965025	-0.0207041	-0.01710197	0.00042865975681	0.0002924773778809	0.0008133049999999	-0.0023752350000001	6.614650230248373e-07	5.641741305225475e-06	-0.0047979	-0.00755839	2.301984441e-05	5.71292593921e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55079.40618397744	392.9216933810894	3033740985.579572	154387.45712946283	77048.3584751526	1927.856626603767	5936449543.715621	3716631.172740056	53838.32449899028	407.14392584542657	2898565184.8585773	165766.1763528262	55371.55266483342	38611.7846540675	1.945044	74.11920899999998	1.76462325	0.968356	-0.0139356476	-0.0995558351	0.0117852693	-0.0136267611	-0.0244969879	-0.0187992982	0.0116176271	0.04066948	-0.056263472	0.0081151468	0.0551151113	-0.0616521552	0.0348617993	0.0459721599	-0.0623676998	0.0192326685	0.0064819573	-0.0212174235	0.0129046288	-0.026269977	-0.0238557917	0.0264254496	-0.0155242844	0.0103522287	0.0017470485	0.0125090111	-0.0203316596	-0.00358552	-0.03022421	0.0060323607	0.0734185654	-0.0382723332	0.0729867308	-0.0051453201	-0.0296540044	0.0332719343	0.0411401755	-0.0446355478	0.0181410671	0.0049092349	-0.0192211744	0.0152455604	0.010811205	-0.0241355588	0.0182856073	-0.0298728074	0.0010357932	0.0046080314	0.0102744439	0.0031917629	0.014887695	0.0341480322	0.0071800328	0.0459095027	0.0381073445	-0.0870296631	0.0611106412	0.028262013	-0.0013619739	0.0012613616	0.0215740844	0.0061822168	-0.0042609567	-0.0150694532	0.0387612057	0.0598468672	-0.0299169529	0.0909369635	-0.0211350132	0.0037326172	-0.0345015525	0.068334959	0.0686474791	0.0609490729	0.0222515	-0.0146931481	0.0890848014	-0.0612154804	-0.0068417084	-0.0319213467	0.0248491451	-0.0160277426	0.0093026297	-0.0166094355	0.0684126548	0.0507915991	0.0507662469	0.0507240025	0.05066488	0.0505888992	0.0504960852	0.050386469	0.050260087	0.0501169814	0.0499571996	0.0497807949	0.049587826	0.0493783571	0.0491524578	0.0489102034	0.0486516745	0.048376957	0.0480861424	0.0477793275	0.0474566144	0.0471181103	0.0467639281	0.0463941854	-0.203457	0.1746309999999999	0.0304959861609999	0.0413947508489999	-0.36025	0.34674	0.1297800625	0.1202286276	0.0974151	-0.3310799	0.1096139001840099	0.00948970170801	-0.00662437	0.0140797299999999	4.38822778969e-05	0.0001982387968728	0.000392948	-0.0004203569999999	1.54408130704e-07	1.767000074489159e-07	-0.00105454	0.00374336	1.1120546116e-06	1.4012744089599998e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
