global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231	motion_outlier232	motion_outlier233	motion_outlier234
51645.40532280426	n/a	2667247890.956739	n/a	84354.0956912069	n/a	7115613459.8812895	n/a	54446.258525492	n/a	2964395067.4247103	n/a	55415.96107433278	28913.43734993612	n/a	n/a	n/a	n/a	-0.0983335281	0.0121518335	0.0190055173	0.0367376874	0.0054519576	-0.0183611518	-0.0246743845	0.005068514	-0.0422372548	0.0167189436	0.0022191387	-0.0247322021	0.024225514	-0.0118472189	0.0100860799	-0.0136144299	0.0660655206	-0.0304551844	0.0038951376	-0.0171706412	0.0045591064	-0.0263496905	-0.0103274827	0.0179273666	-0.0202463928	0.0555896448	-0.0121107309	0.0364814396	-0.0149325848	0.0118010272	-0.0084431073	0.0027141431	-0.0550243982	0.01260768	-0.0629609861	0.0176545051	0.0508148258	-0.0023691699	-0.0493475359	0.0153955603	-0.01906634	0.0305762377	-0.0102140499	0.0120139243	-0.0323711214	0.0223174732	-0.0010193529	0.0891101649	-0.0337739074	0.0148898218	-0.0156543345	0.0114346238	-0.0536100048	0.0326537081	-0.005715573	0.1059783933	-0.052532515	-0.0835367509	0.0176545878	0.0154327532	-0.0707218545	0.0357772282	0.0328170053	0.0377371766	-0.0590669553	-0.0032020068	0.0706936137	0.0258513882	-0.0006892935	-0.0543674698	0.0978856743	0.0405862288	-0.0613125459	-0.027176072	0.0359641831	-0.0187779231	0.0356529066	-0.0534356709	0.0007307081	-0.0014694343	0.0298469549	-0.0833132314	-0.0262439843	0.0212770023	-0.0104240958	0.0050961138	-0.019293721	0.0385970337	-0.0377502656	0.0308193628	-0.0368843033	0.0310642401	-0.0024357841	-0.0086272121	0.0150891193	-0.0308937959	0.0494134085	-0.0366231394	0.0014466877	-0.0059275257	0.0261289565	-0.0007309825	0.002141428	-0.0576793244	0.0082118195	-0.0199723088	0.0671076598	0.0194775829	-0.02090711	-0.0332226001	-0.0003531049	0.047968299	-0.0244342781	0.0145028275	-0.019373142	0.0423291704	-0.0124010391	0.0469168729	-0.0849796711	0.018789583	-0.0026678581	0.0113112242	-0.0204471333	0.0085554516	-0.069320772	0.004373797	-0.0086251816	-0.1146462171	0.0445376944	-0.0462726771	0.0351031317	0.0820333257	-0.0210531952	-0.0140948791	-0.043455131	0.0663940165	-0.0412701105	-0.0168943711	0.079605706	0.0099805373	0.0021359052	0.0379699967	-0.1359052069	0.0009994716	0.0403073832	-0.0040367133	0.0320902013	-0.018413926	0.016907355	-0.0178549761	0.030484652	-0.0436856149	-0.0163798431	-0.007139824	-0.0021872653	0.0201927206	-0.0060380703	0.0323745305	-0.0242553106	0.0113680526	-0.0037654469	0.0018000427	-0.1013305867	0.0194092989	-0.0412716597	0.0533851029	0.0225939022	-0.0459838105	0.0562183164	-0.010820718	0.0899365474	-0.061025726	0.0151194143	-0.0108712275	0.0515845622	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.00847862	n/a	n/a	7.188699710439999e-05	0.0527622	n/a	0.00278384974884	n/a	0.000174881	n/a	n/a	3.0583364161e-08	0.00492963	n/a	2.43012519369e-05	n/a	0.000646634	n/a	4.18135529956e-07	n/a	-0.000521024	n/a	2.7146600857600004e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51712.24167173806	66.83634893380076	2674155938.716243	4467.097538800771	84641.90561960435	287.80992839745886	7164252186.918011	82834.55488415039	54459.70282763841	13.444302146410337	2965859232.074687	180.7492602039736	55439.088126824434	29524.40900904911	0.950462	28.841131	0.136279969	0.0684298	-0.1028956141	0.0221730933	0.0135280593	0.024366244	-0.0177880274	-0.0183605329	-0.0111346573	0.0053459335	-0.0447530388	-0.0036746104	0.0566403794	-0.0398456665	4.8579e-05	-0.0573600433	0.0142480387	-0.0079785108	0.0656386924	-0.0082117768	0.0172008524	-0.016460918	-0.009657866	-0.0248697854	-0.0596214476	0.0009100146	-0.0004040225	0.0670077984	-0.0330616992	0.0049840389	0.0152294041	-0.0163535248	0.0022215285	0.0086960488	0.0137213648	0.0424311116	-0.0991556118	-0.0110191695	0.0088181435	-0.0369530004	-0.0379976897	-0.0184292752	-0.0032184118	0.0216854938	-0.0047758992	-0.019208787	-0.0051753157	0.0101525859	0.0058433832	0.0349987353	-0.0262560329	0.0368640509	-0.0104104675	0.016395627	-0.0123238207	-0.0200724618	-0.0362632435	0.0964994472	0.0047081632	-0.1281340616	-0.011820391	-0.03097171	0.0121335597	-0.0117547775	0.0322428828	-0.0465640627	0.0434262472	0.0317924294	0.0089676042	0.0122540073	0.0312650828	-0.0357164659	0.0224354655	-0.015762986	0.0035167493	0.0601539814	0.0408562191	0.0143328522	0.0574376325	-0.000992936	0.0515973903	-0.0476676334	0.022384458	-0.0366628135	-0.0376596994	-0.0032642399	-0.0573034021	0.0093893272	-0.0101813398	0.0190226401	-0.0442274392	0.0223315535	-0.0530891378	0.0297749693	0.0173345337	-0.0601122188	0.0044483927	-0.0008017025	0.0572854618	-0.0387088197	-0.014308968	-0.027614486	-0.0214711675	-0.0119185038	0.0370893674	0.0024830508	0.0453338896	-0.0583838242	0.0579986358	-0.0035995735	-0.0350786312	0.0091095717	-0.0192684642	0.0225826096	-0.0067681099	0.0176006912	0.0037051735	0.0112919029	0.0162362867	0.039593174	-0.0295388503	0.0136039851	-0.0151068043	9.53267e-05	-0.0098178364	0.0036271737	-0.0056910937	0.0066858798	-0.0468885388	-0.1044873092	0.0929768038	-0.0350679048	0.0579030076	-0.0046811431	0.0188778891	0.0541602885	-0.0732103854	-0.0530949289	0.0073041888	-0.0368104994	0.0122353565	0.0314379381	0.0285281218	0.0379904536	-0.0253465928	-0.0363778508	-0.0542484486	0.0410561943	0.0302685943	0.0164289848	0.065196642	0.0180972529	0.0089155361	-0.0401694162	-0.0198006072	-0.0111024553	-0.0110908225	0.0048442471	-0.0223435457	0.0024337573	-0.0214031001	-0.0058675101	0.0054980364	-0.0550877795	-0.1216897112	0.0456632955	-0.0236800112	0.045135802	0.0033258104	-0.0534564112	0.0280413507	-0.0600625117	0.100509469	-0.046182894	0.0625898891	-0.016500611	0.0668860767	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0246443	-0.01616568	0.0002613292098624	0.00060734152249	0.00491373	-0.04784847	2.41447425129e-05	0.0022894760813409	0.0449621	0.0447872189999999	0.0020058949857539	0.00202159043641	0.00512319	0.0001935599999999	2.62470757761e-05	3.74654735999999e-08	0.000552638	-9.399599999999996e-05	3.054087590440001e-07	8.835248015999991e-09	-0.000259008	0.000262016	6.708514406400001e-08	6.8652384256e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51662.03130013936	-50.210371598703205	2668965478.0565786	2521.0814160798614	84195.39582057254	-446.5097990318173	7088864677.382883	199371.00063143385	54427.95403735943	-31.748790278979868	2962402180.6929107	1007.9856841786466	55482.403402575066	30644.806052301163	1.201784	36.467346	0.176250795	0.102886	-0.0974317213	0.0184331495	0.0061469562	0.0008018012	-0.0131019597	-0.0169665079	-0.0180945317	0.0249248265	-0.0343088568	0.0075329945	0.0031870614	-0.0201314416	0.0289403563	-0.0442665234	0.0328555998	-0.035321598	-0.0014316563	-0.0027353637	0.0335167945	-0.0290560937	0.0202476716	0.0027219628	-0.0196086795	0.0116338881	-0.0633552516	0.0601259566	0.0369432701	0.0206818771	-0.065107332	0.0647482571	0.0179362047	-0.0149399558	-0.040086345	-0.0034845802	-0.029032827	0.0811133396	-0.0065010003	-0.0331911026	-0.0171327772	0.0552901629	0.0511297953	0.0480189484	-0.0033490887	-0.0140067335	-0.1190041239	-0.0178977655	0.0226580378	0.0657122681	-0.0529429992	-0.0290543104	-0.0059023947	0.034787355	-0.0731550939	0.0063813689	-0.0004620346	0.0070392551	0.0186722268	-0.0649675925	-0.0012093662	0.0110548776	-0.0129810543	0.0310140943	0.0240055552	-0.0007750893	-0.0204076463	-0.0107317682	0.080840776	-0.0156006594	0.0518236725	-0.0235775014	0.0510199015	0.0025134137	0.0016042335	0.0027372593	0.030775652	0.008226928	0.0469871208	-0.0119623329	0.0208012517	0.0189668108	0.0131529472	-0.0540536045	-0.022792068	0.0252022151	-0.0415484918	0.0246926897	-0.0442896321	0.0141686097	0.0026991474	-0.0353735197	-0.0127997887	0.0300672373	-0.0247079465	-0.0212027692	-0.000364951	-0.065574831	0.0613373918	0.0061450233	-0.0020216439	0.0486057711	0.0766517813	0.0499784307	-0.0159187162	-0.0353053085	-0.0015559429	0.0023123139	0.0540180168	-0.0521876234	-0.042120031	4.28068e-05	0.0607986864	-0.0107880571	-0.0472318091	7.24354e-05	0.026322976	0.1071024336	0.0261386442	0.0677263333	-0.0842049649	0.0328942119	0.0105065572	-0.0100257524	-0.0145852049	-0.0026522366	-0.0740497556	0.0273070459	-0.0126974604	0.013556365	0.055296764	-0.0178937904	0.0351790361	0.0300037636	0.0086682975	-0.0359047003	-0.0297749341	0.0056727182	0.013938433	0.0007426288	0.0557533463	0.0284345986	0.0332632226	0.0207533931	-0.0705297309	-0.0223574587	0.0073783324	0.036094713	0.0212453643	0.0133077491	0.0356860261	-0.0040350832	-0.0072822268	-0.0468477604	-0.02259073	-0.004429824	0.018808554	0.0223424969	-0.0041023352	0.0352484683	-0.0345963981	0.0412391778	3.1098e-05	-0.0079547921	-0.0989078358	0.0127276759	-0.0282518463	0.0773571908	0.0267391876	-0.0434406117	0.0509267485	-0.0045524661	0.0626084911	-0.0549226001	0.0089982111	-0.0136972222	0.0470365719	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0245962	4.810000000000231e-05	2.313610000000222e-09	0.0006049730544399	0.060712	0.05579827	0.003685946944	0.0031134469349929	-0.0420579	-0.08702	0.0075724804	0.00176886695241	0.0047953	-0.0003278899999999	2.299490209e-05	1.0751185209999996e-07	0.000732116	0.0001794779999999	5.35993837456e-07	3.2212352483999983e-08	-9.86875e-05	0.0001603205	9.73922265625e-09	2.5702662720250005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
