global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229
54606.6754562569	n/a	2981889004.384969	n/a	87453.08046514793	n/a	7648041282.843637	n/a	53021.969802856445	n/a	2811329281.7750206	n/a	56029.5541486385	48387.252256849206	n/a	n/a	n/a	n/a	0.1089622201	0.0731109264	0.0320760306	-0.0617115386	2.8746e-06	-0.0382871196	0.0026119111	0.0044130684	-0.027460887	-0.014532036	-0.02489745	0.0337713187	0.0451709456	0.0583741322	-0.0689012474	-0.0436206326	0.0443909108	-0.0497957531	-0.0296395631	0.0011458122	-0.0340697374	0.0117332014	-0.022363456	0.0540869576	-0.0033799843	0.0364743282	-0.017493898	0.0012950865	-0.0362242537	0.081739352	-0.0248775051	0.0448227664	-0.0134488984	0.0100868297	-0.0406130513	0.0542370479	-0.0438093361	0.0511277137	-0.0301097926	0.0021643498	0.0148293458	-0.065062844	0.0267863038	0.0482338014	-0.0067814855	0.0064408399	-0.0214147811	0.0208041537	-0.0071232189	0.0347428135	-0.0158749094	0.023207581	-0.0424074487	0.0014138606	-0.1370473426	0.0421059742	-0.0531939472	0.0217043552	-0.0360277796	0.046782005	-0.0451401847	-0.0355174394	0.0243301654	0.0112886951	-0.0812383472	0.0592047142	-0.0592952268	-0.0021783192	-0.026923748	0.0141326759	0.0236281694	0.0133261215	0.0012226712	-0.0724272393	-0.060377534	0.0014514315	-0.0574001814	0.0428250258	-0.017117345	0.0709455038	-0.0178408986	0.0212351053	-0.038385268	0.0083354014	-0.0069923567	0.000945997	-0.0027720449	0.1054367076	-0.0386741501	0.0307850048	-0.0500749594	0.0269432428	0.0030185093	-0.0298798689	0.0207769093	-0.0061615016	0.0434149738	-0.0175812317	0.0329296282	-0.021604465	0.0416255038	-0.0033999086	0.0131141831	-0.0910744065	0.0553773522	-0.0074299682	0.0506849105	-0.049790785	0.0236041111	-0.0111229985	0.0151152823	-0.0362120395	0.04672633	-0.0097247874	-0.0223833896	0.065323039	-0.0314311328	0.0168176832	-0.0430792287	0.0181852564	-0.0147524486	0.0049891733	-0.0124608863	0.0374205357	-0.0493055356	0.0277271841	-0.065535815	0.0441111818	-0.0486317739	0.0989721687	-0.0101493732	0.0280429944	-0.1003253508	0.0400299276	-0.0502318938	-0.0331456765	0.0220016353	0.0196527782	-0.0330145741	-0.040559359	0.0743274981	0.0488325397	-0.042125257	-0.0373172628	0.0345374008	0.0660992327	-0.0268015426	-0.0161738128	0.0019872586	-0.0216825498	0.0140127519	-0.009956281	0.0612667862	-0.0750601216	0.0590235301	-0.022092408	0.0148976762	-0.0005918538	-0.0284464101	0.0223943381	0.0278941446	-0.016780152	0.0185094993	-0.0494454308	0.0336889138	-0.0307858364	0.0033843118	-0.007603643	0.1218137847	-0.0063128529	-0.042352917	0.0379843223	0.0352615195	-0.0314864514	0.1209629133	-0.023211816	0.0943640511	-0.1542719521	0.011935423	-0.0797189594	0.0230761436	-0.0190803496	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.061587	n/a	n/a	0.003792958569	0.169106	n/a	0.028596839236	n/a	-0.087033	n/a	n/a	0.007574743089	0.000259672	n/a	6.742954758400002e-08	n/a	-0.000288327	n/a	8.313245892900002e-08	n/a	0.00107147	n/a	1.1480479608999998e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54732.0290534754	125.35359721850546	2995595004.310476	15713.5243356193	87440.245697922	-12.834767225926043	7645796567.712967	164.7312497437053	53192.25940086728	170.28959801083693	2829416460.1691537	28998.54719069244	56213.35622910672	49277.33496950869	1.152165	35.592964	0.10174275	0.062262	0.1158035866	0.0666306998	0.0180379967	-0.057419093	-0.0392958479	-0.0066105538	-0.0216490162	-0.0051254817	0.0248056266	-0.0189917916	0.0050265912	-0.0143806373	-0.0591652323	-0.0092299689	-0.0062423681	-0.0372514412	-0.0402374525	0.0244720952	0.0482022211	0.01932163	-0.0523736647	0.0274500043	0.0427701262	0.0281131706	0.0116550905	0.0372996116	-0.0076853237	-0.0334224512	-0.0377364931	0.0459183339	-0.0363509558	0.053351686	-0.0620694674	0.0227419205	0.0425198663	-0.0388783041	0.0769548544	0.0147441701	-0.0753226813	-0.0471929803	0.0121897743	-0.0022829487	-0.0396627711	-0.0175442729	0.0021547172	0.0530206665	-0.0203684451	0.0104412257	0.0097953932	-0.0112001805	-0.0162939129	-0.0124456409	0.0148082479	-0.0239249592	0.0101073066	0.0240012585	0.0416012476	-0.045415803	-0.018178698	-0.0014822384	-0.032090011	-0.0486809733	0.0197079934	0.0149628378	0.0148414808	0.0371538391	-0.0032253062	0.0253311381	0.007610757	-0.0247535134	-0.0086132791	-0.0648028016	-0.0218565434	-0.0404623733	-0.0111184333	-0.0201324139	0.0132098162	-0.0095448571	-0.0302713136	0.0517940751	0.0375376078	0.0120922545	-0.0205731886	-0.0737129368	-0.0411483239	-0.0300934848	-0.0359681203	-0.0117466777	-0.0377036786	-0.0342197823	0.0199584356	-0.0460299318	-0.0244758163	-0.0469806935	0.0334207911	0.0196775886	-0.0105392206	-0.01850134	0.0306202109	0.0123084126	0.0183997898	0.0009844484	-0.0332508229	-0.0622807004	0.0932303585	0.0268528529	-0.0619481464	0.0554394008	-0.0011163786	-0.0566466331	-0.0129677208	-0.0648548127	-0.0166000978	0.0199442682	0.0558843806	-0.0242276276	0.0117638963	0.003080407	0.0084382997	-0.0159785707	-0.0471344618	-0.0036586106	0.0032346842	-0.0072653239	0.0480398697	-0.0016736586	-0.0149730509	0.0001520759	0.0440462281	0.0121759028	0.0551216577	0.0163950293	-0.0061410382	-0.0134079145	-0.0269736322	-0.03181558	0.0176194467	-0.0483716306	-0.0305490409	-0.033332666	0.0134834007	-0.0016016073	-0.0159308109	0.0032031396	0.0398845172	-0.0207909347	-0.0135876062	-0.0399916776	-0.0266892582	-0.052378811	0.0467045378	0.0220824949	-0.0127291651	-0.0257475597	0.0183085531	0.0233338832	0.0089949523	0.0994554098	-0.0197747561	0.0153370182	-0.001394651	0.0358342896	0.007271737	0.001543505	0.0097002708	-0.0480831595	0.0133881082	0.0182417202	-0.0236894619	-0.0112558376	-0.0242397798	-0.013865613	0.0030068699	0.0521099311	-0.0350850711	0.0229846709	0.0906881513	-0.039941889	-0.0109586138	-0.0549406331	0.0174726146	0.0189395207	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.06467	0.003083	9.504889000000016e-06	0.0041822089	0.156769	-0.012337	0.024576519361	0.000152201569	-0.0319689	0.0550641	0.0030320551088099	0.00102201056721	-0.000152051	-0.000411723	2.3119506601e-08	1.6951582872900002e-07	-0.000481197	-0.00019287	2.31550552809e-07	3.71988369e-08	0.00109205	2.058000000000008e-05	1.1925732025e-06	4.2353640000000316e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54705.053002862776	-26.97605061262584	2992642824.0460258	727.707306654951	87302.27977955302	-137.96591836898006	7621688054.707353	19034.594631396067	53189.82632773263	-2.433073134649021	2829157624.77436	5.919844878550814	56210.82220248233	48798.55830288257	0.888571	27.449957	0.0280549	0.0162459	0.1132909455	0.0695597471	0.0241221532	-0.058368699	0.0051928267	0.0288776884	0.0495137996	-0.018304451	-0.0067131819	-0.0109107849	0.0010840637	0.0347138032	0.0080046813	0.0084017135	0.0092626962	-0.0334675467	0.0267250773	0.0265244248	-0.0893940645	-0.0026624445	-0.0497809322	-0.024026282	-0.0195236013	0.0014726788	-0.0225248065	0.035635589	-0.0332297872	0.0240076267	-0.0145226967	0.0835385507	-0.0245639155	0.0711046415	0.045789599	-0.0230234261	-0.0091220794	0.0266022934	0.0147298419	-0.0228442171	-0.0318337186	-0.0522742805	0.0220220984	0.024451044	-0.0235960595	0.0051299693	0.0451677589	-0.0257180624	-0.012244688	0.0255119179	-0.0556701183	-0.0334089737	-0.0006957976	0.0071314364	-0.0004755947	0.0420064503	0.0457845377	-0.0321978706	-0.0072443713	0.0084494317	0.0020737484	0.033835064	-0.0519738995	0.0293439084	0.0230115379	-0.0251212051	0.0241911063	-0.063419444	-0.047888397	-0.0460533699	-0.0773671979	0.0248235051	0.022793003	-0.0101431426	-0.0495692653	0.0271412803	0.0220892796	-0.0107753772	-0.0244985467	-0.068970776	0.0311204545	-0.0109101064	0.0030951529	0.0316164663	0.0324773282	-0.0006294731	-0.0174570072	-0.0408367676	0.0377098433	0.0602557565	-0.0305842691	0.0211364207	0.0285548533	0.0831996169	0.0111268219	-0.0428417425	-0.0181051908	-0.0173931355	0.0140992516	0.0067613705	0.0519795649	-0.0305381742	-0.002150106	0.0239013579	0.0334904837	-0.0812700256	0.0611234739	-0.0581672674	0.0061837947	-0.0059735639	0.0101395884	0.0160183637	-0.0213098726	-0.0075776868	0.0178997404	0.0474635854	0.0120513897	-0.0362570926	-0.0139359915	-0.0197615803	-0.0544257482	0.0077140724	0.0472237841	-0.0020473019	-0.0519677828	0.014672064	0.0328833188	0.0132488331	-0.0080159691	-0.0192198948	-0.0007727903	-0.0676943723	-0.0124741484	-0.0054642317	-0.0264533006	0.0321526481	-0.0055945778	-0.0066558177	0.0015423251	-0.0288842825	0.038986404	0.0848440016	0.0185539056	0.0636194397	-0.0701104682	0.0406160379	0.0118168286	-0.016889605	-0.0352457016	0.0232396262	0.0214502631	0.0474738242	0.0447400579	0.0607744026	0.0021791459	0.0562274366	-0.0079869184	0.0010708624	-0.0292773576	0.0245102425	-0.0213516847	0.016775004	0.0081676712	0.0030664618	0.0153642309	-0.0171298934	0.0180890674	0.0337846713	0.0258101609	0.003970151	0.0623617945	0.0049546154	-0.052706915	-0.0056649852	0.0078302918	0.0117421537	0.0393527552	0.0006449749	0.0861721245	-0.0894302251	0.0046664818	-0.0719120307	0.0052417572	-0.0001117817	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0572472	-0.0074228	5.509795984000011e-05	0.00327724190784	0.164274	0.007505	0.026985947076	5.632502500000018e-05	-0.0318226	0.0001463	2.140369000000058e-08	0.00101267787076	-0.000152051	0.0	2.3119506601e-08	0.0	-0.000446927	3.426999999999998e-05	1.9974374332900002e-07	1.1744328999999987e-09	0.000866704	-0.0002253459999999	7.51175823616e-07	5.078081971599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
