onset	duration	trial_type
26.682	8	Neutral - OBSERVAR
35.531	8	Neutral - OBSERVAR
44.73	8	Neutral - OBSERVAR
54.18	8	Neutral - OBSERVAR
90.761	8	Negativo - REDUCIR
100.21	8	Negativo - REDUCIR
109.41	8	Negativo - REDUCIR
118.309	8	Negativo - REDUCIR
158.873	8	Happy - OBSERVAR
167.839	8	Happy - OBSERVAR
177.305	8	Happy - OBSERVAR
186.538	8	Happy - OBSERVAR
224.402	8	Negativo - SUPRIMIR
233.868	8	Negativo - SUPRIMIR
243.068	8	Negativo - SUPRIMIR
252.034	8	Negativo - SUPRIMIR
283.782	8	Happy - INCREMENTAR
292.331	8	Happy - INCREMENTAR
301.781	8	Happy - INCREMENTAR
310.997	8	Happy - INCREMENTAR
348.411	8	Happy - SUPRIMIR
357.861	8	Happy - SUPRIMIR
366.51	8	Happy - SUPRIMIR
375.459	8	Happy - SUPRIMIR
409.157	8	Negativo - OBSERVAR
417.807	8	Negativo - OBSERVAR
427.29	8	Negativo - OBSERVAR
436.506	8	Negativo - OBSERVAR
476.836	8	Negativo - OBSERVAR
486.052	8	Negativo - OBSERVAR
494.719	8	Negativo - OBSERVAR
503.668	8	Negativo - OBSERVAR
542.782	8	Happy - INCREMENTAR
551.982	8	Happy - INCREMENTAR
561.448	8	Happy - INCREMENTAR
570.414	8	Happy - INCREMENTAR
610.311	8	Happy - SUPRIMIR
619.761	8	Happy - SUPRIMIR
628.993	8	Happy - SUPRIMIR
637.943	8	Happy - SUPRIMIR
676.157	8	Neutral - OBSERVAR
684.84	8	Neutral - OBSERVAR
693.806	8	Neutral - OBSERVAR
703.272	8	Neutral - OBSERVAR
738.72	8	Happy - OBSERVAR
747.669	8	Happy - OBSERVAR
757.019	8	Happy - OBSERVAR
765.685	8	Happy - OBSERVAR
805.732	8	Negativo - SUPRIMIR
814.965	8	Negativo - SUPRIMIR
824.414	8	Negativo - SUPRIMIR
833.381	8	Negativo - SUPRIMIR
867.995	8	Negativo - REDUCIR
876.944	8	Negativo - REDUCIR
886.41	8	Negativo - REDUCIR
895.61	8	Negativo - REDUCIR
930.158	8	Negativo - OBSERVAR
939.607	8	Negativo - OBSERVAR
948.806	8	Negativo - OBSERVAR
957.656	8	Negativo - OBSERVAR
989.771	8	Happy - OBSERVAR
998.42	8	Happy - OBSERVAR
1007.386	8	Happy - OBSERVAR
1016.602	8	Happy - OBSERVAR
1054.233	8	Happy - INCREMENTAR
1062.899	8	Happy - INCREMENTAR
1072.099	8	Happy - INCREMENTAR
1081.065	8	Happy - INCREMENTAR
1118.396	8	Negativo - SUPRIMIR
1127.862	8	Negativo - SUPRIMIR
1136.561	8	Negativo - SUPRIMIR
1145.761	8	Negativo - SUPRIMIR
1182.058	8	Negativo - REDUCIR
1191.274	8	Negativo - REDUCIR
1200.257	8	Negativo - REDUCIR
1209.707	8	Negativo - REDUCIR
1239.105	8	Happy - SUPRIMIR
1247.771	8	Happy - SUPRIMIR
1256.87	8	Happy - SUPRIMIR
1265.836	8	Happy - SUPRIMIR
1305.984	8	Neutral - OBSERVAR
1314.95	8	Neutral - OBSERVAR
1324.416	8	Neutral - OBSERVAR
1332.982	8	Neutral - OBSERVAR
