onset	duration	trial_type
29.249	8	Neutral - OBSERVAR
37.932	8	Neutral - OBSERVAR
47.414	8	Neutral - OBSERVAR
56.564	8	Neutral - OBSERVAR
92.028	8	Negativo - REDUCIR
101.244	8	Negativo - REDUCIR
110.16	8	Negativo - REDUCIR
118.826	8	Negativo - REDUCIR
158.541	8	Negativo - SUPRIMIR
167.19	8	Negativo - SUPRIMIR
176.128	8	Negativo - SUPRIMIR
185.339	8	Negativo - SUPRIMIR
227.491	8	Happy - INCREMENTAR
236.457	8	Happy - INCREMENTAR
245.902	8	Happy - INCREMENTAR
255.084	8	Happy - INCREMENTAR
294.365	8	Negativo - OBSERVAR
303.452	8	Negativo - OBSERVAR
312.114	8	Negativo - OBSERVAR
321.564	8	Negativo - OBSERVAR
365.048	8	Happy - SUPRIMIR
373.981	8	Happy - SUPRIMIR
383.193	8	Happy - SUPRIMIR
392.643	8	Happy - SUPRIMIR
426.761	8	Happy - OBSERVAR
436.223	8	Happy - OBSERVAR
445.159	8	Happy - OBSERVAR
453.792	8	Happy - OBSERVAR
485.853	8	Happy - SUPRIMIR
495.306	8	Happy - SUPRIMIR
503.955	8	Happy - SUPRIMIR
512.888	8	Happy - SUPRIMIR
547.652	8	Neutral - OBSERVAR
556.835	8	Neutral - OBSERVAR
566.298	8	Neutral - OBSERVAR
574.934	8	Neutral - OBSERVAR
609.765	8	Negativo - OBSERVAR
618.964	8	Negativo - OBSERVAR
628.428	8	Negativo - OBSERVAR
637.363	8	Negativo - OBSERVAR
670.511	8	Happy - INCREMENTAR
679.46	8	Happy - INCREMENTAR
688.893	8	Happy - INCREMENTAR
698.092	8	Happy - INCREMENTAR
734.773	8	Happy - OBSERVAR
743.972	8	Happy - OBSERVAR
752.922	8	Happy - OBSERVAR
761.554	8	Happy - OBSERVAR
796.202	8	Negativo - REDUCIR
805.418	8	Negativo - REDUCIR
814.067	8	Negativo - REDUCIR
823	8	Negativo - REDUCIR
861.664	8	Negativo - SUPRIMIR
870.997	8	Negativo - SUPRIMIR
880.079	8	Negativo - SUPRIMIR
888.712	8	Negativo - SUPRIMIR
925.91	8	Happy - OBSERVAR
934.576	8	Happy - OBSERVAR
944.025	8	Happy - OBSERVAR
952.975	8	Happy - OBSERVAR
988.955	8	Negativo - REDUCIR
998.421	8	Negativo - REDUCIR
1007.354	8	Negativo - REDUCIR
1016.004	8	Negativo - REDUCIR
1049.735	8	Happy - INCREMENTAR
1058.684	8	Happy - INCREMENTAR
1067.867	8	Happy - INCREMENTAR
1076.533	8	Happy - INCREMENTAR
1108.897	8	Happy - SUPRIMIR
1117.847	8	Happy - SUPRIMIR
1126.496	8	Happy - SUPRIMIR
1135.829	8	Happy - SUPRIMIR
1169.044	8	Negativo - SUPRIMIR
1178.493	8	Negativo - SUPRIMIR
1187.709	8	Negativo - SUPRIMIR
1196.359	8	Negativo - SUPRIMIR
1228.757	8	Negativo - OBSERVAR
1238.189	8	Negativo - OBSERVAR
1247.389	8	Negativo - OBSERVAR
1256.338	8	Negativo - OBSERVAR
1293.952	8	Neutral - OBSERVAR
1303.402	8	Neutral - OBSERVAR
1312.285	8	Neutral - OBSERVAR
1321.484	8	Neutral - OBSERVAR
