onset	duration	trial_type
22.548	8	Neutral - OBSERVAR
31.881	8	Neutral - OBSERVAR
41.093	8	Neutral - OBSERVAR
49.742	8	Neutral - OBSERVAR
93.427	8	Happy - INCREMENTAR
102.076	8	Happy - INCREMENTAR
111.275	8	Happy - INCREMENTAR
120.221	8	Happy - INCREMENTAR
158.905	8	Negativo - SUPRIMIR
167.872	8	Negativo - SUPRIMIR
176.988	8	Negativo - SUPRIMIR
186.483	8	Negativo - SUPRIMIR
226.348	8	Negativo - OBSERVAR
235.85	8	Negativo - OBSERVAR
244.666	8	Negativo - OBSERVAR
253.849	8	Negativo - OBSERVAR
291.46	8	Negativo - REDUCIR
300.626	8	Negativo - REDUCIR
310.112	8	Negativo - REDUCIR
318.778	8	Negativo - REDUCIR
361.042	8	Happy - OBSERVAR
370.524	8	Happy - OBSERVAR
379.507	8	Happy - OBSERVAR
388.173	8	Happy - OBSERVAR
426.97	8	Happy - SUPRIMIR
435.601	8	Happy - SUPRIMIR
444.552	8	Happy - SUPRIMIR
453.985	8	Happy - SUPRIMIR
498.015	8	Neutral - OBSERVAR
506.565	8	Neutral - OBSERVAR
515.531	8	Neutral - OBSERVAR
524.98	8	Neutral - OBSERVAR
560.661	8	Negativo - OBSERVAR
570.144	8	Negativo - OBSERVAR
579.11	8	Negativo - OBSERVAR
587.776	8	Negativo - OBSERVAR
627.157	8	Happy - SUPRIMIR
636.623	8	Happy - SUPRIMIR
645.572	8	Happy - SUPRIMIR
654.238	8	Happy - SUPRIMIR
695.752	8	Happy - OBSERVAR
704.418	8	Happy - OBSERVAR
713.384	8	Happy - OBSERVAR
722.833	8	Happy - OBSERVAR
759.747	8	Negativo - REDUCIR
768.93	8	Negativo - REDUCIR
778.396	8	Negativo - REDUCIR
787.395	8	Negativo - REDUCIR
826.309	8	Negativo - SUPRIMIR
835.509	8	Negativo - SUPRIMIR
845.025	8	Negativo - SUPRIMIR
854.008	8	Negativo - SUPRIMIR
893.105	8	Happy - INCREMENTAR
902.555	8	Happy - INCREMENTAR
911.771	8	Happy - INCREMENTAR
920.437	8	Happy - INCREMENTAR
963.284	8	Negativo - REDUCIR
972.5	8	Negativo - REDUCIR
981.183	8	Negativo - REDUCIR
990.632	8	Negativo - REDUCIR
1031.78	8	Negativo - SUPRIMIR
1041.246	8	Negativo - SUPRIMIR
1050.462	8	Negativo - SUPRIMIR
1059.111	8	Negativo - SUPRIMIR
1100.126	8	Negativo - OBSERVAR
1108.792	8	Negativo - OBSERVAR
1118.241	8	Negativo - OBSERVAR
1127.224	8	Negativo - OBSERVAR
1168.188	8	Happy - OBSERVAR
1177.671	8	Happy - OBSERVAR
1186.62	8	Happy - OBSERVAR
1195.303	8	Happy - OBSERVAR
1230.034	8	Happy - INCREMENTAR
1239.517	8	Happy - INCREMENTAR
1248.199	8	Happy - INCREMENTAR
1257.416	8	Happy - INCREMENTAR
1295.113	8	Happy - SUPRIMIR
1304.313	8	Happy - SUPRIMIR
1313.762	8	Happy - SUPRIMIR
1322.711	8	Happy - SUPRIMIR
1362.659	8	Neutral - OBSERVAR
1371.808	8	Neutral - OBSERVAR
1380.758	8	Neutral - OBSERVAR
1389.307	8	Neutral - OBSERVAR
