global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142
50359.12654819075	n/a	2536041626.69669	n/a	72955.32304464698	n/a	5322479160.5488	n/a	50210.0771484375	n/a	2521051847.2520456	n/a	51099.48421077447	30677.384665617177	n/a	n/a	n/a	n/a	0.1132852143	0.1161606233	0.0347652039	-0.0416035123	0.0225947243	-0.0237568873	0.0004173603	-0.0496879036	0.0246556137	-0.0037914306	-0.0883220766	0.0009478961	-0.1008178731	-0.0136776003	0.1120386512	-0.0570707625	0.0654740864	-0.0031121003	0.0551620264	-0.0594654711	0.0504667205	-0.0967038031	0.0177337322	-0.0383521029	0.0084793238	-0.0182682677	0.0295398027	-0.0431772841	-0.0408301685	0.0421971384	-0.057029075	0.0090306987	-0.049353951	0.0026122163	-0.0302992964	0.009134299	-0.1066851732	0.0172358925	-0.0238851051	0.0387338783	-0.0391592039	0.0123248725	-0.0009379746	0.0311661158	-0.0515684419	0.0111687684	-0.004340939	0.0400501532	-0.0151130019	0.0445977135	-0.0038557955	0.049890412	-0.042135592	0.0125397381	-0.0191949897	0.0222688206	-0.0188929414	-0.0232040509	0.0550180851	-0.0072955553	0.0939212552	-0.0947656874	0.0027905082	0.0196766541	0.0212109331	-0.0079816578	-0.031493044	0.0380643019	0.0001361152	-0.053926266	-0.0076760289	-0.0071951457	0.0554406168	0.0708425751	-0.0329169784	0.0153319659	-0.037200795	0.0370096021	-0.0496243049	0.1052206404	-0.0367673514	0.0155532181	-0.0517711478	0.0116955492	-0.0642568478	0.0488064133	-0.0373145837	0.024797356	-0.0626426203	0.0021103211	-0.0015767442	0.0848413217	-0.0295133924	0.0544110178	-0.0416638901	0.0319545342	-0.0234799367	0.0688210383	-0.0110847287	0.0419661771	0.0007291916	-0.0812982074	-0.0034999008	0.054240586	-0.0065609872	0.0579841581	-0.045825076	-0.0673002761	0.0748094804	-0.0525923097	0.0377982787	-0.0008967145	0.0077500859	-0.0297126009	0.0459262473	0.0443504585	-0.0503073572	0.0552124696	-0.0129686182	0.0351239036	-0.0596323701	0.007866804	-0.049431278	0.0977119101	-0.0192013852	0.0405014631	-0.0093258171	0.0629044566	0.0155446718	-0.0152080849	0.0013647735	-0.0151322664	0.0569167514	-0.0001505134	0.0376186784	-0.0118709171	0.042140251	-0.034696858	0.039421605	-0.0276263998	0.0173597673	-0.015398529	0.0028052631	0.025151956	-0.0227804263	0.0569211056	-0.0051082805	0.0553738169	0.0993961866	-0.0747116014	0.0624272778	-0.0256772896	-0.0153618312	-0.0177817945	0.0092765077	0.0575870761	-0.0567054874	-0.0182560691	-0.036652324	0.0693864028	0.0449504976	-0.0395719566	-0.0100607604	0.0095109198	-0.0523563525	0.0031449724	-0.0720981615	0.0581474588	-0.0524770384	0.0604053974	-5.97188e-05	0.034262143	-0.0315518004	0.0860828046	-0.0056355395	0.0377774753	-0.0333624757	0.073927972	-0.0372458709	0.0112789128	-0.0268621107	0.0744713241	-0.0281545646	0.0055293795	-0.0272801801	0.023638286	0.0062968782	-0.0677966334	0.0503231324	-0.054423065	-0.019901322	0.0222653199	0.0997559861	0.052814396	-0.0144626415	0.0635935336	-0.0315868403	0.0088118371	-0.0448635017	0.0091696343	-0.0728491685	0.0345869535	-0.0757536656	-0.0425392224	0.1255130141	-0.0399411543	0.0633285419	-0.0626462238	0.050988606	-0.025437882	0.0416646358	-0.035211187	0.0066288548	-0.0175926411	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	9.39115e-05	n/a	n/a	8.81936983225e-09	0.04682	n/a	0.0021921124	n/a	0.0105388	n/a	n/a	0.0001110663054399	0.00029472	n/a	8.68598784e-08	n/a	0.00124034	n/a	1.5384433156e-06	n/a	-0.000186538	n/a	3.4796425444e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50311.06376421261	-48.0627839781373	2531203137.086667	2310.031203729092	72774.2634349519	-181.05960969507575	5296093418.499778	32782.58226293318	50139.87264150944	-70.20450692805753	2514006828.506788	4928.672793011678	51015.03964987597	25004.663406834457	2.383494	65.033821	0.3181264485	0.173721	0.160012302	0.0207719038	-0.0341060151	-0.0446019502	-0.0364685605	-0.0536643705	0.0305622452	0.0337513872	-0.0144483589	-0.0555442964	-0.1089845186	0.087457399	-0.0398275109	-0.0194755865	-0.0509810358	-0.0111695686	-0.0782122692	-0.0691424247	-0.0600731039	-0.0268501904	-0.0659731625	-0.0044664753	0.0428460636	-0.0418011955	0.0661346414	-0.0890083104	0.0464917202	0.0038852485	0.0144685213	0.0678054699	-0.0303116858	0.0170386385	-0.0255173584	-0.0484204247	0.0174976485	-0.01300568	-0.0598975738	0.0220184804	-0.0082616614	0.0192583382	0.0322350666	-0.0012993472	0.0307192999	0.0302891497	-0.031688195	0.0117913912	0.0760048444	0.0445045979	0.0224201776	-0.0106188009	-0.014660535	-0.0221146722	-0.0490002295	0.0010580786	-0.015384202	0.0621155908	0.0254727114	-0.0042959629	0.0115826612	0.0402741942	-0.0610045959	0.0669051926	0.0574100645	0.0139666882	-0.0448839235	-0.0206101689	-0.0760831254	-0.0205287664	-0.0875074212	0.0274303961	0.0462268568	0.0306475763	0.014608354	-0.0012260734	0.0072896337	0.0012182155	0.0103885996	-0.0124145623	0.0230650036	0.0296871112	0.0619325475	0.0336696543	0.0033882545	-0.0058917307	-0.030212097	-0.0899813557	-0.0400994489	0.0128840918	-0.030828992	-0.0019430803	0.001313	0.0225920369	0.0661581424	0.02925375	-0.026233894	0.0268270277	-0.01123689	-0.0500695401	-0.0526520275	-0.0077253642	0.0754829235	0.0199526912	0.0083584417	-0.00787076	0.0788616271	-0.0391421358	-0.0414133331	0.0646660439	-0.0051194086	-0.0405482053	0.0396370124	-0.075342072	0.0878181586	-0.0463504114	-0.0008283136	-0.0181177267	-0.0630194258	0.0304731858	-0.0160325051	0.0355023724	-0.0144258191	-0.0304743292	0.0179533096	0.0542396633	-0.0084350663	0.0255154457	-0.0018898809	-0.0093046661	0.0391659934	-0.0176982576	-0.0150519289	-0.0166958421	0.0127473035	0.0730894427	0.0705025995	-0.0085073375	-0.0322663076	0.0092415569	0.0065012278	-0.0385012227	0.0878725366	0.0040387151	-0.0121074285	0.0161662322	-0.0071294204	-0.0181168473	-0.0346891309	0.006272882	-0.0499018262	0.0489245911	-0.053393182	0.0837730973	-0.0397530716	0.0572138329	0.0481709351	0.0151452799	0.0702888277	-0.043656278	0.0092779874	0.011066737	0.0307055965	0.006688817	0.0070164261	0.0063824668	-0.007632196	0.0044236454	-0.0347230787	0.0037658731	0.0475007107	-0.0087868212	-0.0118016015	0.0680259817	0.064553614	0.0254326178	-0.0321259062	0.0073245781	-0.0198710095	-0.0015540163	-0.0067333069	0.0485100279	0.0842006788	-0.0104345368	0.0275379278	-0.0250618953	-0.0450151855	-0.0115458858	0.0071688177	0.0589121868	0.0510509698	-0.0023354976	-0.0428538877	0.0648097556	0.1166730847	0.1018188753	-0.0283636513	0.0085700107	0.0578066241	-0.0415602869	-0.0700291786	0.0311972448	-0.0854931803	-0.019885422	-0.0045871069	0.0345387154	0.0148757671	-0.0625987592	-0.08323441	0.0142749919	0.0178478639	0.0053964106	-0.0004227077	0.0135518634	-0.0263507651	-0.0271942764	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.00763986	0.0075459485	5.694133876465225e-05	5.83674608196e-05	-0.0495329	-0.0963528999999999	0.00245350818241	0.0092838813384099	0.138342	0.1278032	0.01633365793024	0.0191385089639999	-0.000845482	-0.001140202	7.148398123240001e-07	1.300060600804e-06	0.000657758	-0.0005825819999999	4.3264558656400004e-07	3.394017867239999e-07	-0.000192242	-5.703999999999985e-06	3.6956986564e-08	3.2535615999999826e-11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50218.38852997185	-92.67523424075624	2521886546.547209	8588.69904157904	72643.24018557825	-131.02324937365483	5277040344.659611	17167.091876430943	50017.81721028088	-122.05543122856034	2501782038.4810705	14897.52829238982	50911.74469603493	24227.45363375841	1.187879	32.411373	0.0584951399999999	0.029174	0.1605598149	0.0251032091	0.0418713634	0.0217721471	-0.0435826195	-0.0674173268	-0.0610366507	0.0042527467	-0.0156477056	-0.0170629241	-0.1258006587	-0.0068942444	-0.0473205723	-0.0543849045	0.0547681412	-0.0436322703	-0.0219020837	0.056067371	-0.0276536681	-0.053483234	-0.0240837323	0.0085485576	0.0307630507	-0.0607056776	0.013755547	6.92e-08	0.0256263238	-0.0781726933	-0.0284790728	0.0685026367	-0.0153167745	0.0567455936	-0.017331536	0.0202437723	0.0201175458	0.0331299394	-0.0502815489	-0.0132237652	0.0131470075	-0.0259312139	-0.0180018144	-0.0136228723	-0.0456140948	-0.0347068914	0.0398773546	-0.0149021288	0.0348446064	0.0001838088	0.0050261699	0.0613547531	0.019972953	-0.0052298601	0.0303152711	0.0205994434	0.0446267556	-0.0413370569	-0.028325257	-0.0461370897	0.0205618658	0.0153369757	-0.0108601923	-0.0160786087	-0.0189878649	0.0724593682	0.0366861036	0.0330463663	-0.0107658875	0.0218562915	0.0559423653	0.0356085374	-0.0119924173	-0.0074182241	-0.0022782282	-0.0210154398	-0.0266091912	0.0010255287	0.0231400774	-0.0433031508	-0.0813723395	0.0099347415	-0.0193961929	-0.0287805937	-0.0633984161	0.0341801646	0.014047315	-0.0410689739	0.0573316134	0.0033589133	0.0597597351	0.0393854519	-0.0008006358	-0.0021028282	0.0399998021	-0.0038669483	-0.0464376077	-0.0154090258	0.0767172741	0.0679517748	0.0181896129	-0.0063641547	-0.0309387624	-0.0376906977	0.0121339675	0.0394908872	-0.0485291733	-0.0346522339	-0.0578751283	0.0135364369	-0.0203219192	-0.0278214619	0.0439074648	-0.0252845799	-0.0191198131	-0.0328143254	0.0748029241	0.029583446	-0.0660199506	-0.0041836035	-0.0561931319	0.0198030054	-0.0330150035	-0.0298701882	-0.0520247147	0.0383841792	-0.0308894917	-0.0126187081	0.0151142715	-0.0128581976	-0.0412022577	0.0151744214	0.0398637397	0.0347772796	-0.0317727443	0.0326952099	-0.0058789865	0.0077455448	0.0455802859	-0.0073999406	-0.0157637787	-0.0152961799	-0.0451272267	0.0087653383	-0.0269646256	0.0552008914	0.0299845957	-0.0263743841	-0.0135651816	-0.0044959046	0.0553516315	0.0230184659	-0.0210095667	-0.0620785318	-0.0495720088	0.0194289292	-0.0126385308	-0.0086096081	-0.0057864007	0.0469763829	-0.0040580133	-0.0101812321	-0.0383604512	-0.0428644473	-0.0105253341	0.0145097814	0.0649697087	-0.0159375495	0.0006781685	0.0445264751	-0.0523665052	0.0544314933	0.0518893818	0.0039116307	0.0529101462	0.0126021678	0.0571483011	-0.0178491252	0.0513934061	-0.0025970462	0.0335324476	-0.0283051922	0.0270620249	0.0264198563	-0.0440856863	-0.0088463894	0.0790746022	-0.0387369487	0.0090671948	-0.0479769482	-0.006290384	-0.058401343	-0.0412843192	0.0605318791	0.1175881524	0.0911964324	-0.0165090596	0.0120733122	0.0506854889	0.0450748182	-0.0501235629	0.0659533324	-0.0637118277	-0.0227903035	-0.0418744524	-0.0077041659	0.0630043762	-0.0401410022	-0.0018852338	0.0151064891	-0.0030151194	-0.0456306824	0.0114072583	-0.0407498576	-0.0228766526	-0.0189079225	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0204927	0.0128528399999999	0.0001651954960655	0.00041995075329	-0.0354806	0.0140522999999999	0.00125887297636	0.0001974671352899	0.118652	-0.01969	0.0003876960999999	0.0140782971039999	-0.0008912399999999	-4.5757999999899946e-05	7.943087375998217e-07	2.0937945639908434e-09	0.000657758	0.0	4.3264558656400004e-07	0.0	0.0	0.000192242	0.0	3.6956986564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
