onset	duration	trial_type
23.998	8	Neutral - OBSERVAR
33.048	8	Neutral - OBSERVAR
42.347	8	Neutral - OBSERVAR
50.847	8	Neutral - OBSERVAR
89.411	8	Negativo - REDUCIR
98.71	8	Negativo - REDUCIR
107.51	8	Negativo - REDUCIR
116.559	8	Negativo - REDUCIR
154.373	8	Happy - OBSERVAR
162.873	8	Happy - OBSERVAR
171.922	8	Happy - OBSERVAR
180.722	8	Happy - OBSERVAR
213.375	8	Happy - SUPRIMIR
222.174	8	Happy - SUPRIMIR
230.673	8	Happy - SUPRIMIR
239.706	8	Happy - SUPRIMIR
273.487	8	Happy - INCREMENTAR
281.986	8	Happy - INCREMENTAR
291.019	8	Happy - INCREMENTAR
299.819	8	Happy - INCREMENTAR
332.316	8	Negativo - SUPRIMIR
341.116	8	Negativo - SUPRIMIR
350.165	8	Negativo - SUPRIMIR
358.664	8	Negativo - SUPRIMIR
396.862	8	Negativo - OBSERVAR
406.161	8	Negativo - OBSERVAR
414.96	8	Negativo - OBSERVAR
423.443	8	Negativo - OBSERVAR
458.874	8	Negativo - SUPRIMIR
468.173	8	Negativo - SUPRIMIR
477.206	8	Negativo - SUPRIMIR
486.005	8	Negativo - SUPRIMIR
518.403	8	Happy - OBSERVAR
527.702	8	Happy - OBSERVAR
536.185	8	Happy - OBSERVAR
544.968	8	Happy - OBSERVAR
581.115	8	Negativo - OBSERVAR
589.898	8	Negativo - OBSERVAR
598.947	8	Negativo - OBSERVAR
608.23	8	Negativo - OBSERVAR
643.528	8	Neutral - OBSERVAR
652.327	8	Neutral - OBSERVAR
661.376	8	Neutral - OBSERVAR
670.659	8	Neutral - OBSERVAR
701.574	8	Negativo - REDUCIR
710.073	8	Negativo - REDUCIR
718.872	8	Negativo - REDUCIR
728.155	8	Negativo - REDUCIR
757.936	8	Happy - SUPRIMIR
766.969	8	Happy - SUPRIMIR
775.768	8	Happy - SUPRIMIR
784.251	8	Happy - SUPRIMIR
818.382	8	Happy - INCREMENTAR
827.181	8	Happy - INCREMENTAR
835.664	8	Happy - INCREMENTAR
844.697	8	Happy - INCREMENTAR
877.011	8	Happy - INCREMENTAR
885.794	8	Happy - INCREMENTAR
895.093	8	Happy - INCREMENTAR
903.576	8	Happy - INCREMENTAR
936.424	8	Happy - SUPRIMIR
944.923	8	Happy - SUPRIMIR
953.706	8	Happy - SUPRIMIR
963.005	8	Happy - SUPRIMIR
992.77	8	Negativo - OBSERVAR
1001.269	8	Negativo - OBSERVAR
1010.302	8	Negativo - OBSERVAR
1019.101	8	Negativo - OBSERVAR
1051.549	8	Negativo - SUPRIMIR
1060.598	8	Negativo - SUPRIMIR
1069.381	8	Negativo - SUPRIMIR
1078.68	8	Negativo - SUPRIMIR
1112.711	8	Negativo - REDUCIR
1121.494	8	Negativo - REDUCIR
1130.543	8	Negativo - REDUCIR
1139.826	8	Negativo - REDUCIR
1171.274	8	Happy - OBSERVAR
1180.574	8	Happy - OBSERVAR
1189.373	8	Happy - OBSERVAR
1198.422	8	Happy - OBSERVAR
1231.754	8	Neutral - OBSERVAR
1240.553	8	Neutral - OBSERVAR
1249.053	8	Neutral - OBSERVAR
1258.352	8	Neutral - OBSERVAR
