global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231	motion_outlier232	motion_outlier233	motion_outlier234	motion_outlier235	motion_outlier236	motion_outlier237	motion_outlier238	motion_outlier239	motion_outlier240	motion_outlier241	motion_outlier242	motion_outlier243	motion_outlier244	motion_outlier245	motion_outlier246	motion_outlier247	motion_outlier248	motion_outlier249	motion_outlier250	motion_outlier251	motion_outlier252	motion_outlier253	motion_outlier254	motion_outlier255	motion_outlier256	motion_outlier257	motion_outlier258	motion_outlier259	motion_outlier260	motion_outlier261	motion_outlier262	motion_outlier263	motion_outlier264	motion_outlier265	motion_outlier266	motion_outlier267	motion_outlier268	motion_outlier269	motion_outlier270	motion_outlier271	motion_outlier272	motion_outlier273	motion_outlier274	motion_outlier275	motion_outlier276	motion_outlier277	motion_outlier278	motion_outlier279	motion_outlier280	motion_outlier281	motion_outlier282	motion_outlier283	motion_outlier284	motion_outlier285	motion_outlier286	motion_outlier287	motion_outlier288	motion_outlier289	motion_outlier290	motion_outlier291	motion_outlier292	motion_outlier293	motion_outlier294	motion_outlier295	motion_outlier296	motion_outlier297	motion_outlier298	motion_outlier299	motion_outlier300	motion_outlier301	motion_outlier302	motion_outlier303	motion_outlier304	motion_outlier305	motion_outlier306	motion_outlier307	motion_outlier308	motion_outlier309	motion_outlier310	motion_outlier311	motion_outlier312	motion_outlier313	motion_outlier314	motion_outlier315	motion_outlier316	motion_outlier317	motion_outlier318	motion_outlier319	motion_outlier320	motion_outlier321	motion_outlier322	motion_outlier323	motion_outlier324	motion_outlier325	motion_outlier326	motion_outlier327	motion_outlier328	motion_outlier329	motion_outlier330	motion_outlier331	motion_outlier332	motion_outlier333	motion_outlier334	motion_outlier335	motion_outlier336	motion_outlier337	motion_outlier338	motion_outlier339	motion_outlier340	motion_outlier341	motion_outlier342	motion_outlier343	motion_outlier344	motion_outlier345	motion_outlier346	motion_outlier347	motion_outlier348	motion_outlier349	motion_outlier350	motion_outlier351	motion_outlier352	motion_outlier353	motion_outlier354	motion_outlier355	motion_outlier356	motion_outlier357	motion_outlier358	motion_outlier359	motion_outlier360	motion_outlier361	motion_outlier362	motion_outlier363	motion_outlier364	motion_outlier365	motion_outlier366	motion_outlier367	motion_outlier368
50876.58901017092	n/a	2588427309.3098445	n/a	70546.61129552667	n/a	4976824365.282131	n/a	50485.15702979786	n/a	2548751080.3233485	n/a	50365.981172565866	40619.62680735171	n/a	n/a	n/a	n/a	-0.1307445694	0.1910145741	-0.0763867619	-0.0056950442	0.0195793793	-0.0046361177	-0.0081539649	0.0389537316	0.0243625793	-0.0088347631	-0.0205488905	-0.0368714274	-0.0130463329	0.0190892797	-0.0007281505	0.0250866614	0.0080108105	-0.0009012988	0.0163653688	-0.008968322	0.0081163138	-0.0229987271	0.0067558833	-0.045652535	-0.0135594294	0.0190355699	-0.0008542991	0.0255130669	0.0077121956	-0.0014229136	0.0149072185	-0.0100220322	0.0105543121	-0.0226771377	0.0054875514	-0.0452558899	-0.0260595204	-0.0085287723	0.005842158	-0.0002930234	0.003539462	-0.0121701102	0.0035176113	-0.0400200096	0.0009048495	-0.0156981647	0.0230581293	-0.0168423273	0.0043789759	-0.0229169994	0.0121943427	-0.0104641828	0.0124390036	-0.0191096781	0.0278663118	-0.0058402758	0.0156935816	-0.0271858592	0.0429700663	-0.0368718855	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0445257	n/a	n/a	0.00198253796049	-0.0385423	n/a	0.00148550888929	n/a	0.0566827	n/a	n/a	0.00321292847929	-0.00333807	n/a	1.11427113249e-05	n/a	-0.000609808	n/a	3.71865796864e-07	n/a	0.000586931	n/a	3.44487998761e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50880.441629969966	3.852619799043168	2588819340.4607806	14.842679315979424	70795.45473299893	248.84343747225648	5011996410.8521	61923.056373008825	50441.74117536013	-43.41585443773511	2544369252.802021	1884.936416558603	50324.73391874309	38695.06603589104	0.759962	34.032967	0.17491865	0.123001	-0.1039112051	0.2002498121	-0.0429725491	-0.0081658361	0.03102545	0.0106752968	-0.0058135652	0.0125588885	-0.0493108178	0.0117148899	-0.0191012258	-0.0365497556	-0.0010609283	0.0032382388	-0.0190573342	0.0461232559	-0.0058929504	0.0132064449	0.0052219874	-0.0192971531	0.0300685804	-0.0162129055	0.0290514732	-0.0197246538	-0.0015589631	0.0032843952	-0.0186722227	0.0465776556	-0.0061012179	0.0132606276	0.0032991104	-0.019217654	0.0319256953	-0.0128045063	0.0283554735	-0.0205641705	-0.0377299342	-0.0065084616	-0.0017713156	0.003678024	0.0203419518	-0.0210946096	0.0098216402	-0.0473216651	0.0070511053	0.0037985808	0.0264683762	-0.0228068281	0.0045251001	-0.0169728827	0.0030783202	0.0128822279	0.0346157363	-0.0074556839	0.0067283972	-0.0024576085	0.0183457343	-0.008622921	0.031469495	-0.0584395367	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0445102	-1.5500000000001624e-05	2.4025000000005033e-10	0.00198115790404	-0.0214752	0.0170671	0.00046118421504	0.00029128590241	0.108607	0.0519242999999999	0.0026961329304899	0.011795480449	-0.00520866	-0.00187059	2.71301389956e-05	3.499106948100002e-06	-0.0008220569999999	-0.0002122489999999	6.757777112488356e-07	4.504963800095755e-08	0.000622327	3.539600000000004e-05	3.87290894929e-07	1.2528768160000027e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50562.97658143451	-317.4650485354577	2556614600.7746944	100784.05704162054	71162.20773259943	366.7529996005032	5064059809.377634	134507.76271596673	50275.70148989312	-166.03968546700344	2527646160.300842	27569.17714998143	50155.23740615789	30406.303894635545	0.621303	27.823484	0.113118542	0.063517	-0.0098085311	0.164819311	0.0480485065	-0.027192123	0.0044641208	0.0164100429	-0.002157965	0.0001466015	-0.0489709501	-0.0271489033	0.0182288453	-0.0060935189	-0.0061020312	-0.0122609487	-0.0019330781	0.0391724997	-0.013678129	-0.0212518139	0.0128030578	0.0085617023	0.0429466156	0.0012578749	0.0157383118	0.009389556	-0.0066198815	-0.0123272832	-0.0015251726	0.0398233889	-0.0139692799	-0.0210197268	0.0109012363	0.0082526395	0.0424993457	0.0049586316	0.0145940438	0.0078948092	-0.039376441	-0.006218242	0.010514057	-0.0083131885	0.0037280855	-0.0213921419	0.02960442	-0.0347499941	0.0082355385	-0.0126029148	0.0267356358	-0.021791605	0.0208851967	-0.0293742781	0.0073126086	-0.0024066822	0.0219410667	-0.0015370181	0.0103144736	0.0012044429	0.0071349208	0.0020112005	0.0355774696	-0.0498171324	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0445352	2.4999999999997247e-05	6.249999999998623e-10	0.00198338403904	-0.000531308	0.020943892	2.82288190864e-07	0.0004386466121076	0.137158	0.028551	0.000815159601	0.018812316964	-0.0041694	0.00103926	1.738389636e-05	1.0800613476000004e-06	-0.00105477	-0.0002327130000001	1.1125397529e-06	5.415534036904656e-08	0.000622327	0.0	3.87290894929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50687.6252300784	124.64864864389529	2569235351.464881	15537.285608749258	71155.1932006836	-7.014531915832777	5063061519.42661	49.20365799823664	50385.72382231645	110.02233242333024	2538721165.098748	12104.913631869782	50263.08515020496	29458.552250834346	0.789914	35.374332	0.459234108	0.276257	-0.0100626466	-0.0524541141	-0.0058816879	-0.0339937246	-0.0273396812	0.026388008	0.0214333613	-0.0434495007	-0.0064566477	-0.0082036724	-0.0021558407	0.026555084	0.0087150384	-0.0154200455	-0.0002290503	0.0155568917	-0.0230976345	-0.0109232984	0.0269953497	0.0386708172	0.0254868259	-0.0003710127	-0.0232285357	0.0074973207	0.0084615424	-0.0153712404	0.0002320225	0.0173364571	-0.0233015469	-0.0109656681	0.0271164194	0.0380385032	0.0250764925	0.0014800177	-0.0231928186	0.0077858747	0.0026648754	-0.0064363428	-0.0057790964	-0.0027284626	-0.0037918263	0.0063147181	0.0134383813	-0.0033642447	-0.0277479454	0.0176908257	0.0221956111	0.0075841723	-0.0263567904	0.0033888083	-0.0089470467	0.0042620809	-0.0043078019	-0.0026408208	0.0123662569	0.0164073427	-0.0060609284	-0.0033287047	-0.0129156641	-0.0073499473	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0267751	-0.0177600999999999	0.0003154211520099	0.00071690598001	0.0259135	0.026444808	0.00067150948225	0.0006993278701568	0.0348084	-0.1023496	0.01047544062016	0.00121162471056	-0.000346239	0.003823161	1.19881445121e-07	1.4616560031921e-05	-0.0019846	-0.00092983	3.93863716e-06	8.645838289e-07	-0.0008782739999999	-0.0015006009999999	7.713652190758244e-07	2.2518033612007e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
