onset	duration	trial_type
44.498	8	Neutral - OBSERVAR
53.714	8	Neutral - OBSERVAR
62.68	8	Neutral - OBSERVAR
71.329	8	Neutral - OBSERVAR
117.393	8	Negativo - SUPRIMIR
126.076	8	Negativo - SUPRIMIR
135.559	8	Negativo - SUPRIMIR
144.508	8	Negativo - SUPRIMIR
184.422	8	Negativo - REDUCIR
193.088	8	Negativo - REDUCIR
202.188	8	Negativo - REDUCIR
211.654	8	Negativo - REDUCIR
251.734	8	Happy - OBSERVAR
260.701	8	Happy - OBSERVAR
269.383	8	Happy - OBSERVAR
278.849	8	Happy - OBSERVAR
316.03	8	Happy - SUPRIMIR
324.98	8	Happy - SUPRIMIR
334.446	8	Happy - SUPRIMIR
343.645	8	Happy - SUPRIMIR
380.46	8	Happy - INCREMENTAR
389.659	8	Happy - INCREMENTAR
398.342	8	Happy - INCREMENTAR
407.708	8	Happy - INCREMENTAR
443.189	8	Negativo - OBSERVAR
451.838	8	Negativo - OBSERVAR
461.038	8	Negativo - OBSERVAR
470.487	8	Negativo - OBSERVAR
510.801	8	Negativo - OBSERVAR
519.767	8	Negativo - OBSERVAR
528.983	8	Negativo - OBSERVAR
538.333	8	Negativo - OBSERVAR
573.847	8	Neutral - OBSERVAR
582.93	8	Neutral - OBSERVAR
592.379	8	Neutral - OBSERVAR
601.029	8	Neutral - OBSERVAR
642.876	8	Negativo - SUPRIMIR
652.092	8	Negativo - SUPRIMIR
661.058	8	Negativo - SUPRIMIR
670.557	8	Negativo - SUPRIMIR
705.205	8	Happy - OBSERVAR
713.921	8	Happy - OBSERVAR
723.137	8	Happy - OBSERVAR
732.603	8	Happy - OBSERVAR
768.534	8	Negativo - REDUCIR
777.567	8	Negativo - REDUCIR
787.033	8	Negativo - REDUCIR
796.249	8	Negativo - REDUCIR
834.397	8	Happy - SUPRIMIR
843.363	8	Happy - SUPRIMIR
852.029	8	Happy - SUPRIMIR
861.612	8	Happy - SUPRIMIR
896.01	8	Happy - INCREMENTAR
905.226	8	Happy - INCREMENTAR
913.875	8	Happy - INCREMENTAR
923.341	8	Happy - INCREMENTAR
959.189	8	Negativo - REDUCIR
968.655	8	Negativo - REDUCIR
977.321	8	Negativo - REDUCIR
986.52	8	Negativo - REDUCIR
1022.818	8	Negativo - SUPRIMIR
1032.301	8	Negativo - SUPRIMIR
1041.533	8	Negativo - SUPRIMIR
1050.483	8	Negativo - SUPRIMIR
1091.597	8	Negativo - OBSERVAR
1100.58	8	Negativo - OBSERVAR
1110.046	8	Negativo - OBSERVAR
1118.745	8	Negativo - OBSERVAR
1157.843	8	Happy - OBSERVAR
1166.542	8	Happy - OBSERVAR
1175.775	8	Happy - OBSERVAR
1184.624	8	Happy - OBSERVAR
1221.355	8	Happy - SUPRIMIR
1230.571	8	Happy - SUPRIMIR
1240.037	8	Happy - SUPRIMIR
1248.903	8	Happy - SUPRIMIR
1285.234	8	Happy - INCREMENTAR
1294.334	8	Happy - INCREMENTAR
1302.983	8	Happy - INCREMENTAR
1312.433	8	Happy - INCREMENTAR
1347.664	8	Neutral - OBSERVAR
1356.201	8	Neutral - OBSERVAR
1365.413	8	Neutral - OBSERVAR
1374.362	8	Neutral - OBSERVAR
