onset	duration	trial_type
29.281	8	Neutral - OBSERVAR
38.264	8	Neutral - OBSERVAR
47.73	8	Neutral - OBSERVAR
56.379	8	Neutral - OBSERVAR
91.71	8	Happy - INCREMENTAR
101.176	8	Happy - INCREMENTAR
110.409	8	Happy - INCREMENTAR
119.075	8	Happy - INCREMENTAR
154.056	8	Negativo - SUPRIMIR
163.006	8	Negativo - SUPRIMIR
171.655	8	Negativo - SUPRIMIR
181.121	8	Negativo - SUPRIMIR
214.819	8	Negativo - OBSERVAR
224.285	8	Negativo - OBSERVAR
233.235	8	Negativo - OBSERVAR
241.884	8	Negativo - OBSERVAR
275.832	8	Happy - SUPRIMIR
284.831	8	Happy - SUPRIMIR
293.481	8	Happy - SUPRIMIR
302.697	8	Happy - SUPRIMIR
336.228	8	Negativo - REDUCIR
345.194	8	Negativo - REDUCIR
353.844	8	Negativo - REDUCIR
363.06	8	Negativo - REDUCIR
398.724	8	Happy - OBSERVAR
407.69	8	Happy - OBSERVAR
416.24	8	Happy - OBSERVAR
425.456	8	Happy - OBSERVAR
465.553	8	Negativo - OBSERVAR
474.219	8	Negativo - OBSERVAR
483.435	8	Negativo - OBSERVAR
492.885	8	Negativo - OBSERVAR
525.999	8	Negativo - SUPRIMIR
534.665	8	Negativo - SUPRIMIR
543.631	8	Negativo - SUPRIMIR
553.081	8	Negativo - SUPRIMIR
590.878	8	Neutral - OBSERVAR
599.978	8	Neutral - OBSERVAR
608.644	8	Neutral - OBSERVAR
618.11	8	Neutral - OBSERVAR
651.841	8	Happy - SUPRIMIR
660.441	8	Happy - SUPRIMIR
669.64	8	Happy - SUPRIMIR
679.106	8	Happy - SUPRIMIR
714.987	8	Negativo - REDUCIR
724.203	8	Negativo - REDUCIR
732.869	8	Negativo - REDUCIR
741.802	8	Negativo - REDUCIR
773.467	8	Happy - OBSERVAR
782.549	8	Happy - OBSERVAR
792.015	8	Happy - OBSERVAR
800.882	8	Happy - OBSERVAR
834.429	8	Happy - INCREMENTAR
843.529	8	Happy - INCREMENTAR
852.978	8	Happy - INCREMENTAR
861.544	8	Happy - INCREMENTAR
894.992	8	Happy - OBSERVAR
903.658	8	Happy - OBSERVAR
912.874	8	Happy - OBSERVAR
922.307	8	Happy - OBSERVAR
959.576	8	Negativo - SUPRIMIR
968.542	8	Negativo - SUPRIMIR
977.687	8	Negativo - SUPRIMIR
987.041	8	Negativo - SUPRIMIR
1017.955	8	Happy - SUPRIMIR
1026.788	8	Happy - SUPRIMIR
1036	8	Happy - SUPRIMIR
1045.437	8	Happy - SUPRIMIR
1078.634	8	Happy - INCREMENTAR
1088.084	8	Happy - INCREMENTAR
1097.166	8	Happy - INCREMENTAR
1105.816	8	Happy - INCREMENTAR
1138.497	8	Negativo - REDUCIR
1147.163	8	Negativo - REDUCIR
1156.612	8	Negativo - REDUCIR
1165.578	8	Negativo - REDUCIR
1198.126	8	Negativo - OBSERVAR
1207.609	8	Negativo - OBSERVAR
1216.241	8	Negativo - OBSERVAR
1225.191	8	Negativo - OBSERVAR
1260.205	8	Neutral - OBSERVAR
1269.654	8	Neutral - OBSERVAR
1278.837	8	Neutral - OBSERVAR
1287.486	8	Neutral - OBSERVAR
