global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167
44646.45118582413	n/a	1993305603.488177	n/a	60439.755611478366	n/a	3652964058.375231	n/a	43226.349323177645	n/a	1868517275.8093803	n/a	43184.32353832348	25418.451626821665	n/a	n/a	n/a	n/a	0.084009963	0.1332721907	0.0506689435	0.1335254946	0.0281169228	-0.050905818	-0.0373053589	-0.0294537139	-0.0006468359	-0.0082820092	0.0344751839	-0.0490582405	0.0117838668	-0.0136391021	-0.0271185636	0.0012949958	-0.0276419826	0.0677026827	-0.0172029912	0.0124847525	-0.0106469532	0.0055067545	-0.0247859644	0.0231821121	-0.0042856811	0.0137957535	-0.0165206103	0.0115082451	-0.0004268021	0.0816354155	-0.0463713672	0.0345382667	-0.0080811574	0.0006753084	-0.0321701784	-0.0507333055	0.0228145085	-0.0041539092	0.034459126	-0.0269125249	0.0439944571	-0.0087039934	0.0155679909	-0.0020222416	0.0378090119	-0.0044789685	0.0483860866	-0.0405938041	0.0088547854	-0.009293726	0.0066897336	-0.0330175726	0.0120158991	0.0505343478	-0.0075213813	-0.0100369337	0.0189628998	-0.0343926986	0.0398278241	0.0342433274	-0.0484505619	-0.0480869469	0.0398535008	0.0313255521	-0.004135622	-0.0754649307	-0.0047386112	0.0471374307	-0.0111473535	0.0471425161	-0.035621949	0.0323875689	-0.0237533705	0.0323648214	-0.0544545523	0.074269472	-0.0586218194	0.0244356966	-0.007631851	0.0989149695	-0.0440535721	0.0112312045	-0.0569634332	0.0645576822	-0.0258630773	0.0572942506	-0.0340514337	0.0077154079	-0.0111820007	0.0670618292	-0.0623265655	0.0506564078	0.0190691277	-0.0098910251	0.0079312597	0.0299019343	-0.0553890357	0.0034700115	0.0110635085	-0.0567499083	-0.0160645875	0.0480881507	-0.0142600164	-0.0493911772	0.0107766887	-0.0131069606	-0.0273014164	0.0019410379	-0.0269182759	0.0685900765	-0.0144181227	0.011248236	-0.0106988997	0.0053769131	-0.0247821029	0.0233138033	-0.0031487923	0.0124556055	-0.0152663277	0.0139980614	-0.0084543776	0.0812521716	-0.0447714334	0.0297561439	-0.0146870252	0.0077062228	-0.0328818357	0.0422214735	-0.0393193816	-0.0059772291	0.0318459518	-0.0333929565	0.0411357795	-0.0116536491	0.0156690477	-0.0033823561	0.0392378186	-0.0031163513	0.0462074176	-0.0418902447	0.0100215628	-0.0089389232	0.0094264493	-0.0344195292	0.0078402821	0.0498339098	-0.0029460213	-0.0103193369	0.0179233084	-0.0340635439	0.0395961275	0.0370804961	-0.0436382661	-0.0547496403	0.0280601145	0.0370408494	0.0060441997	-0.0632198371	-0.0343584966	0.0506779239	-0.0143480845	0.0174241852	-0.0578256874	0.0339769373	-0.0345627935	0.0377681999	-0.0371843273	0.0685700968	-0.0668995932	0.0260060862	-0.0023102479	0.0954484625	-0.037015323	0.0296054913	-0.0569219862	0.0581135202	-0.0148799115	0.0599575743	-0.0486464834	0.0161622587	-0.0058281227	-0.0544364531	0.0614258051	-0.064426183	0.0247141704	-0.0140337989	0.0090125538	0.0298948703	-0.053083839	0.0156003594	0.006974654	-0.0514797955	-0.0138000777	0.0542752921	-0.011286765	-0.0433997536	-0.0153388528	-0.0244677994	0.1317404014	-0.0718986148	0.081568963	-0.0155509345	0.0431008414	-0.0511413678	0.0170038961	-0.0163464817	0.0545256328	0.0841338179	-0.0134710216	0.053913005	-0.1320709557	0.0340914591	-0.0039744786	0.0318993488	-0.081504537	0.0142390421	-0.0021202793	0.0287889374	-0.126210488	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0673714	n/a	n/a	0.00453890553796	-0.204219	n/a	0.041705399961	n/a	0.180395	n/a	n/a	0.032542356025	-0.00668705	n/a	4.47166377025e-05	n/a	4.93156e-05	n/a	2.43202840336e-09	n/a	-0.00164926	n/a	2.7200585476e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44655.49782437767	9.046638553540106	1994113485.942999	81.84166911839822	60718.70208035983	278.94646888146235	3686760782.323493	77811.13250143664	43248.02545410685	21.6761309292051	1870391705.679074	469.854652060042	43210.55779560811	26067.340334613506	1.125959	28.114769	0.06386662	0.0365696	0.0860906038	0.1301287949	0.0363685554	0.1100356039	0.0141164114	0.0114885106	-0.015535466	0.0349569299	0.0258825667	-0.0598564833	0.0176189877	-0.0396708751	0.016985962	-0.0300613509	-0.0203905667	-0.0262569231	-0.0245883815	0.0127234738	-0.0404390303	0.0461943972	-0.02211038	0.006476465	-0.0313855243	-0.012314548	0.0021303848	-0.033534916	-0.0255711969	-0.0063641184	-0.0104870157	0.0204346195	-0.0049427327	-0.0275624727	0.0161750919	0.0349416998	-0.0341819623	-0.0290931101	0.0129783977	-0.0364407058	0.0264555138	-0.0248311513	0.0108688354	-0.0257864056	0.0805215627	0.020224646	0.0105602729	0.00023678	0.0303440935	-0.0190852262	-0.0378386207	0.0045764893	0.0329726384	0.0206281977	-0.0394771657	0.0620185931	-0.010613797	0.0342298963	0.0256573582	-0.0337547772	-0.0172577603	0.0275972941	-0.0338527323	-0.0247501399	0.028249908	0.0201810951	-0.0343487854	-0.0011269756	-0.0075131612	0.0257222206	0.0303688487	-0.0121519228	-0.0292280189	-0.017112687	-0.0271155915	-0.0317021607	-0.0361518544	-0.0079810918	-0.0023003321	-0.0519021905	-0.0196153643	0.0335813458	0.0351446997	0.0141753807	-0.0709203823	0.013306234	-0.0381443413	0.0179503221	-0.0263883816	0.0732706268	0.0472066681	-0.0252786885	-0.0149892978	-0.0599785004	-0.0327164943	0.0070083339	0.0638190852	0.0357837223	0.0227586627	0.0390467865	-0.023084354	0.0070164924	-0.0256036864	0.0772823616	0.0245024845	-0.0401854544	0.0165424064	-0.0292971534	-0.0206675808	-0.0261854261	-0.0243876392	0.01446009	-0.0396669883	0.0449731714	-0.0222620124	0.0063917802	-0.0323837317	-0.012591148	0.0016665748	-0.0329862176	-0.0268304255	0.003835694	0.0112975391	0.0172491012	-0.0021196244	-0.02352317	0.0179780562	0.0412642475	-0.0330750721	0.0201822505	-0.0229884726	-0.0371286455	0.0200936963	-0.0263728078	0.0094547239	-0.0304690047	0.0819393388	-0.0203084336	0.0100499138	0.0011938361	0.0311337568	-0.019323347	-0.0371445363	0.0076443288	0.0329033366	0.026080603	-0.0305767574	0.0587423261	-0.0034045246	0.0366355055	0.0278916426	-0.0381548819	-0.0170633343	0.0251168264	-0.0288071063	-0.0339872587	0.0244993507	0.0196779734	0.0335560801	0.0047805044	-0.0111766744	0.0245256349	0.0159637162	-0.0387601724	-0.0166126325	-0.0130722795	-0.0214356045	-0.0276618707	-0.0427783925	-0.0088329406	-0.0056346041	-0.0512381079	-0.0218904976	0.0297487397	0.0381901028	0.0218093574	-0.0565657883	0.0366331064	0.0376774304	0.0200973529	-0.0285229022	0.0747884191	0.0488768073	0.012575663	0.0039549023	0.0519568596	-0.0479268412	0.0038567442	0.0591863492	0.0339029523	0.0289773887	0.0432478317	-0.0245314731	0.012170123	-0.0206712462	0.075477707	0.0126634091	-0.0405351863	-0.0202107608	-0.0159816647	0.1189272514	-0.0696279286	0.0749725562	-0.0278096905	0.052624346	-0.0603866012	0.0060199359	0.0041381595	0.048524973	0.070837668	-0.0106643794	0.0235772016	-0.1363278948	0.0412856747	0.0085465648	0.0057855041	-0.0089980492	0.072100562	0.0008771955	0.0192919243	-0.076025831	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0691287	0.0017573	3.0881032900000114e-06	0.00477877716369	-0.173633	0.030586	0.030148418689	0.000935503396	0.169201	-0.011194	0.000125305636	0.0286289784009999	-0.0065136	0.00017345	4.242698495999999e-05	3.0084902500000124e-08	0.000220022	0.0001707064	4.8409680484e-08	2.914067500096e-08	-0.00158683	6.243000000000004e-05	2.5180294489e-06	3.897504900000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44626.812084442005	-28.68573993566679	1991552356.8200989	822.8716756567085	60944.25219914363	225.5501187838017	3714201876.112823	50872.85608338707	43238.31478005654	-9.710674050307716	1869551865.019256	94.29719051131968	43200.076166596285	24791.73374117338	1.235045	30.838602	0.05341	0.0306783	0.0715567078	0.1242900522	0.0406253657	0.1116285469	0.0378897963	-0.0036867405	-0.0490302244	-0.0353398953	0.0331999115	-0.0483326326	0.0038091283	-0.0480298757	0.0298664228	0.009675113	-0.0081221625	0.0093100401	-0.0178272641	0.0477685962	-0.0167812045	0.0388972064	-0.0069539551	0.0109497262	0.0243947894	-0.0089919102	0.0079752779	0.007141146	-0.0319531698	0.0336107504	0.0283791049	0.0352175738	-0.0018432275	0.0252820996	0.0353238683	0.0237257943	0.0004092069	-0.0340986168	0.0192036255	0.0014074488	-0.0472386851	-0.031595804	0.0215869832	0.0403887005	0.0395253488	-0.010592231	0.0618440577	0.0632576545	-0.0026379257	-0.0304166381	0.002321464	0.0253042244	-0.0120762785	0.0065055233	-0.0214706867	0.0280757905	-0.0556690443	-0.0009096458	0.0449255683	-0.0236763282	0.0134294702	0.0294709784	-0.0428909646	0.0094830622	-0.0086570588	-0.0211955541	-0.0240819842	-0.0227989297	0.0077937101	-0.0035309428	0.0303056353	-0.0326216919	0.0228349288	0.0188727201	-0.0030730384	-0.0328484056	-0.0416498664	-0.0374968986	0.0010784382	-0.0116953384	-0.0518534301	0.0330856627	-0.014864521	-0.0197236988	-0.0219452148	0.0249039439	-0.0273236148	0.0532750942	0.0014957021	0.0042664492	0.0305576599	0.0471003981	-0.0373106871	-0.0016227348	0.0062549565	-0.0049805587	-0.0287448419	-0.0348968136	0.0382983688	0.0689025494	0.022809456	0.0071741984	0.0648425333	-0.0105203479	0.0554644128	-0.0486126325	0.0280851526	0.0107891777	-0.0084172162	0.0095342659	-0.0175371389	0.0484557011	-0.0145657852	0.0380577507	-0.0070665951	0.0108657731	0.0225481738	-0.0103176848	0.0086472276	0.0083100379	-0.0325139165	-0.0016707191	-0.0441943023	0.0340834151	-0.003312021	0.0287495789	0.0313715473	0.0268784871	0.0015114027	0.0313687028	-0.0244437893	0.0020643765	-0.0451858863	-0.0357419622	0.0166371006	0.0421939242	0.0386605927	0.0108199094	0.0587599143	0.0665689411	-0.00435531	-0.0314932336	0.0037965333	0.0251225279	-0.0109604014	0.0085546649	-0.0211556241	0.0315656853	-0.0520855324	0.002333393	0.0419757237	-0.0258799398	0.0108440302	0.0326527061	-0.0453196791	0.0068298332	-0.0041074075	-0.0225371383	0.0233587344	-0.0203962493	-0.0014127877	0.0039551126	0.0356475527	-0.0113789353	0.0356566836	0.0180485979	-0.0019286368	-0.0143114455	-0.0521258939	-0.0353612389	0.0053474744	-0.0074737545	-0.0536538972	0.033138842	-0.012700696	-0.0092881341	-0.0281677471	0.008816014	-0.002428213	0.0584549674	-0.020194591	0.0110946476	0.038002881	-0.042224128	0.037220894	-0.0072913206	0.0162982786	-0.0011070621	-0.0330290278	-0.0330229658	0.0484920445	0.0579646912	0.021604416	0.00590375	0.0639862462	-0.018114518	0.0788172557	-0.042335915	-0.0237371273	-0.0138524861	0.1194465961	-0.0747317335	0.0765932882	-0.0291273944	0.0510514886	-0.0583068511	0.0050052601	0.012241173	0.0529253413	0.0502050096	0.0197304473	0.0445500923	-0.1384154317	0.0454648556	-0.0329384302	0.0277100335	-0.0646365309	0.0228839321	-0.0060177522	0.0184824076	-0.0635023691	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0696592	0.0005305	2.814302500000034e-07	0.00485240414464	-0.157382	0.016251	0.0247690939239999	0.000264095001	0.181869	0.012668	0.000160478224	0.033076333161	-0.00647223	4.1369999999999775e-05	4.18897611729e-05	1.7114768999999812e-09	0.000220022	0.0	4.8409680484e-08	0.0	-0.00114899	0.00043784	1.3201780200999998e-06	1.917038656000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
