global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78
52700.57265445545	n/a	2777350358.1075373	n/a	80705.06803006904	n/a	6513308005.738072	n/a	52857.31770257191	n/a	2793896034.710622	n/a	52944.84685435022	43972.01572817148	n/a	n/a	n/a	n/a	0.0446748872	0.0505093425	0.0416373832	0.0054674345	-0.0210347397	0.0387280101	0.0153107822	-0.0024929656	-0.0866722748	0.0609759005	0.087267416	-0.0396281028	0.048694707	0.049547633	-0.02184943	0.0023630652	-0.0398218541	0.0128129821	-0.0674377784	0.0299542688	-0.0013117796	0.0274678803	-0.0050671986	0.0205985394	-0.0694548979	0.0288224835	-0.0050605083	0.0483263691	-0.0035531267	0.031848395	-0.0060318999	0.0050534486	-0.0222834739	0.0557039529	-0.0291519304	0.0130533855	-0.0481004429	0.0318251612	-0.0010783293	-0.0222266296	0.0025271817	-0.0208394644	0.004386671	-0.0304402371	0.0068701678	-0.0523826991	0.0254791144	-0.0200100324	0.0912940396	-0.0025356464	0.0127989303	-0.0161988922	0.0807585492	-0.0481861403	0.0264839178	-0.0193711052	0.0090222145	-0.0245007956	-0.017171913	0.0166503877	0.0680817692	-0.0188889992	-0.002829956	0.019919266	0.01619286	-0.0294405032	-0.0184883728	-0.0067814355	0.0144176549	0.0052104028	0.0257739066	-0.0497338329	0.0209671425	-0.0196826489	0.012353195	-0.056885995	0.0372223399	-0.0062354861	0.0044141453	-0.0315402917	0.0150674952	-0.0263448416	0.0404764657	-0.0414873649	0.0073464528	-0.0397328909	0.0285922408	0.0482519686	0.0497543074	-0.019865069	0.00551184	-0.0394802429	0.0252525741	-0.0649649906	0.0305886242	-0.0010880774	0.0272123169	-0.0008041078	0.0188930386	-0.0706167069	0.0250059513	-0.0105395495	0.0473693933	-0.0022319742	0.0399765223	-0.0072948307	0.0111277334	-0.023829651	0.0567620355	-0.0249754502	0.0110280268	-0.0481027844	0.0317744	-0.0013288171	-0.0213149136	0.0094901535	-0.0159183725	0.0071616794	-0.0306514749	0.0057015142	-0.0445207589	0.0174905598	-0.0174576596	0.0948537263	-0.0142493472	0.0134458848	-0.0149775687	0.077762253	-0.0493064457	0.0150554057	-0.0057172858	0.0438137159	-0.0081659721	-0.0026492115	-0.0201553444	0.0689172478	-0.0073675974	-0.000488806	-0.0016501725	-0.0293964641	0.0276703287	-0.0154433862	-0.0116388232	-0.0088286136	-0.0127837074	0.0253129899	-0.0495104657	0.0131036103	-0.0144723549	0.0021533761	-0.0631242402	0.0325119245	-0.0141153427	0.0108832995	-0.0314160603	0.0243517009	-0.0097070572	0.0345234171	-0.0413953153	0.0075543602	-0.0357716129	0.0328521579	-0.0519945119	0.0630752322	0.0575299688	0.0011771812	-0.0235035763	0.0074700125	-0.0039726811	0.0206447015	-0.0360471645	0.0567458595	-0.0147172367	-0.0366700408	0.0084542353	-0.0664939036	0.0236651741	-0.0496851831	0.0755261856	-0.0146219894	0.0174226024	-0.027442352	0.0291120361	-0.0505515581	0.0357253677	-0.0202514502	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0196664	n/a	n/a	0.00038676728896	0.118482	n/a	0.014037984324	n/a	-0.2335	n/a	n/a	0.05452225	-6.40452e-05	n/a	4.10178764304e-09	n/a	-0.000762249	n/a	5.81023538001e-07	n/a	-0.000992861	n/a	9.85772965321e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52669.6299970992	-30.94265735625231	2774089924.0313315	957.4480442664352	80004.47884493096	-700.5891851380875	6400716635.249005	490825.2063324495	53015.33084036228	158.01313779036718	2810625304.113068	24968.15171435757	53100.78430444658	44163.69918492329	1.181685	27.620222	0.132574593	0.0787346	0.0417884536	0.0088254467	0.0536353669	-0.0073824414	-0.00156471	-0.0349615668	0.0389102809	0.0304180691	-0.0227030844	-0.00475279	-0.0115207868	-0.0210315179	0.0134873031	0.0023511998	-0.0417625528	-0.0108938179	0.0478204525	0.0272944308	-0.0621591118	-0.0013072399	-0.0459734364	-0.0731103473	0.0305863189	0.0438716997	0.0094392127	-0.0612860765	-0.0339631093	-0.0605845252	-0.0371469194	0.0558133118	-0.0609800369	0.004559013	0.0145424595	-0.0450420751	-0.0572045702	0.0228666456	-0.042533106	-0.1028398473	0.0289139168	-0.010672829	0.0311374129	-0.0496086875	0.0090768184	-0.0302590302	-0.0232732976	0.021840804	-0.0901811864	0.038086677	0.006552428	0.0260087821	-0.0170765794	0.0308627169	-0.002610645	0.0638696281	-0.0269005624	0.0601005223	0.0217449203	0.0323362247	0.0134714015	-0.0489831221	-0.0105320738	0.025422148	0.0087497146	0.0710611318	-0.0063287167	0.0587236895	0.0039191203	-0.0095490056	-0.0062586694	0.0014914355	0.001816038	-0.0026209775	0.0396635029	-0.0815783684	-0.0128022182	-0.0437142912	-0.027525411	0.0239280867	0.0610640712	0.0395896267	-0.0122572366	-0.09466943	0.0063444014	0.0130733066	-0.0199872692	-0.0298199441	-0.0407618459	0.0133588564	0.0023708837	-0.0394429662	-0.0045397389	0.0480729206	0.0393772829	-0.0576832217	0.0010758321	-0.0464537018	-0.0734465219	0.0287135562	0.0438808917	0.0104118816	-0.0614932313	-0.0294863382	-0.0640980868	-0.0334057595	0.0570509206	-0.0569849489	0.0001965476	0.013653644	-0.0456476433	-0.0606734077	0.0242078344	-0.0366364249	-0.1031430962	0.0312906197	-0.0122803413	0.0414636469	-0.0298774199	0.0141764275	-0.01821667	0.0034071549	0.0349208812	-0.0731569324	0.0594873654	-0.0086996527	0.008574833	-0.0233736531	0.0353072192	-0.0055566831	0.0578672177	-0.0555831629	0.0540356259	-0.0237918894	-0.0209979397	-0.0526837204	0.0253033583	-0.026449962	-0.0248337007	0.0129187166	0.0663110367	-0.0373994115	-0.0525118055	0.004475514	-0.005242906	0.0060663945	0.0064016087	-0.0020886471	-0.0031988891	0.0350710066	-0.0747188068	-0.0407659099	-0.0462580253	-0.0285375182	0.0300890138	0.0822519878	0.0369742511	0.0803243617	0.0116862493	0.008225171	0.0002035086	-0.0223662864	-0.044649977	-0.0388231499	-0.0366848282	0.0535069193	0.0384225517	0.0283950706	-0.0129701292	-0.0072153137	-0.0512554218	0.0399556579	0.0128993039	0.0401617832	0.0178611555	-0.0295743208	0.0060547843	-0.0213658732	-0.0663306844	0.0383346321	-0.0262143348	0.0259127193	0.0131673043	-0.0226505164	0.0186199693	-0.0515905912	0.0010748613	-0.0035813504	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.000161717	0.019504683	0.0003804326589304	2.6152388089e-08	0.116829	-0.001653	0.013649015241	2.732409000000005e-06	-0.159859	0.073641	0.005422996881	0.025554899881	0.000433048	0.0004970932	1.87530570304e-07	2.4710164948624e-07	-0.000657087	0.000105162	4.31763325569e-07	1.1059046244e-08	-0.000839598	0.000153263	7.04924801604e-07	2.3489547169000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52720.24016335355	50.6101662543515	2779423722.8816767	2561.388928293099	79970.29485374273	-34.18399118822708	6395248058.994551	1168.5452535567867	52918.900794213216	-96.43004614906386	2800410061.2677803	9298.753800310586	53007.91198977836	43877.90193128471	0.99319	23.214418	0.089602733	0.0447791	0.0410409867	0.0055408505	0.0538425283	0.0362325292	2.2423e-06	0.030792739	-0.0096143056	-0.0325059747	-0.0471885194	0.0155445197	0.0468812822	-0.0434121581	0.0403950019	0.0072713729	-0.076895179	0.0320539882	-0.0165498257	-0.0157489564	-0.0374395649	-0.0128677879	-0.0020571941	0.0268467435	0.0297101963	-0.0284064507	-0.0507805162	0.0271766867	-0.0043761131	0.013470265	-0.0503946099	-0.0261153796	-0.0522451061	0.0118099359	-0.0077814583	-0.0256462564	-0.0631029046	-0.0282678989	-0.0365438955	0.0028140604	0.0416112277	0.0267284	-0.0398448665	0.0119321856	0.0024281257	0.0389056038	-0.019232078	-0.0299947246	0.024111598	0.0105050724	0.0663575818	0.0579052672	-0.0173554825	0.0185753148	0.0680029648	0.0432931359	0.1058873727	-0.0484855577	0.0435236453	-0.0576418634	-0.0103225521	-0.0112488734	0.0098743314	0.0534660485	-0.0354498143	0.0178439607	0.0011404194	-0.0557264725	0.0008144276	-0.0180863028	-0.0006997119	0.0034677929	0.0360697526	-0.0078607889	-0.0291457067	-0.058145454	-0.0678953831	-0.0007721305	0.0042569946	-0.0032774221	0.0405188327	-0.0023517157	0.0465391543	0.0273288834	0.1061158204	0.0446551151	-0.0391366211	-0.0692216887	0.0703503351	0.0401389945	0.006919225	-0.0709104913	0.0403456039	-0.0168130109	-0.0044229296	-0.0426879176	-0.0144985753	-0.0026174978	0.0252510616	0.0354023776	-0.0291490294	-0.0529190668	0.0257883298	-0.0053405477	0.0129305424	-0.0506345049	-0.0158405146	-0.0536403363	0.0173137823	-0.0148316081	-0.0228891033	-0.0664425156	-0.0286107882	-0.0343724898	0.0014203134	0.0408626165	0.0281027861	-0.037956698	-0.005839529	0.0025784951	0.0210385242	0.0444075262	-0.0295777462	0.0275749024	0.0161150729	0.0709304534	0.0563860872	-0.0204405524	0.0182729885	0.0680328524	0.0492931957	0.0819404518	-0.006692294	0.0909087787	-0.0454954287	0.0123971818	-0.006764691	-0.0131095598	-0.0612033148	-0.0333124122	0.0069497242	-0.0192566937	0.0542068677	0.0006175322	-0.017593504	0.0026848604	0.0014925354	0.0339576461	-0.0061757644	-0.0316949943	-0.0593222535	-0.0634159851	0.0032913214	0.0065840608	-0.0119770029	0.0267021725	-0.0099186988	-0.0376531761	-0.0504232241	0.1024465681	0.0316317512	-0.0359362264	-0.0526583289	0.0837354424	-0.0427154919	0.0448076755	0.0379483004	0.017347882	-0.0019395807	-0.0070817891	-0.0266298543	0.0152695301	-0.0037772839	0.0708106002	-0.0133422854	-0.0339878096	0.0053000434	-0.02784169	-0.0079102354	-0.0105832617	0.0217641119	-0.0001189694	0.0163918818	-0.0315556793	0.0211331125	-0.0340707953	-0.0051854623	0.003225204	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0205198	-0.020358083	0.0004144515434348	0.00042106219204	0.116209	-0.0006199999999999	0.013504531681	3.843999999999945e-07	-0.171508	-0.0116489999999999	0.0001356992009999	0.0294149940639999	0.00106651	0.0006334619999999	1.1374435801e-06	4.0127410544399996e-07	-0.000363782	0.000293305	1.32337343524e-07	8.602782302499999e-08	-0.000626852	0.0002127459999999	3.92943429904e-07	4.5260860516e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53055.77020962751	335.5300462739615	2814914752.536798	112580.41195260674	80311.81069449491	341.51584075218125	6449986937.028387	116633.06948466922	53042.76404435149	123.86325013827444	2813534817.4647474	15342.104734816749	53126.324083666026	44945.01460777191	1.17337	27.425869	0.186324669	0.103852	0.0444582087	-0.0443396073	0.0464317398	-0.0185089051	-0.0419434984	0.0017572273	-0.0480498277	-0.0220264592	0.0174463773	0.0116416623	-0.071394176	-0.050593101	-0.0013092943	0.0606310219	-0.0718043058	-0.0817517432	-0.0150698584	-0.0154264322	0.0028683546	-0.0222350436	-0.0113072622	0.0248898854	-0.0687539127	-0.0291403813	0.0574298038	0.0161046636	0.0667004111	-0.0570462095	-0.0622448861	0.0589491903	0.0530847891	-0.0328177517	0.0085657437	-0.0160258245	0.0451134248	-0.080324906	-0.0486637244	-0.052599644	0.0853811611	0.0186040282	-0.0622446927	-0.0290787598	-0.0618951313	0.014806714	0.0293321645	-0.0747040363	0.0147328278	0.0472968609	-0.0288765487	0.0918555867	0.0518788644	0.1372815304	-0.0026631503	0.0456073001	0.0243988163	0.0550965313	-0.0145453479	-0.0332310495	-0.0215622092	0.0001060501	0.0286538039	-0.0045538594	0.0371791397	0.0273294921	-9.22204e-05	-0.0579731445	0.044480419	0.0091139369	-0.0387963672	-0.001813273	-0.0069420588	-0.0437801935	0.0169648059	-0.0035447403	-0.0459396148	0.0349368227	0.0231537079	0.0018729592	-0.0065240384	0.0427555842	-0.0456807878	0.0894013363	0.0398843193	0.006508251	0.0546360946	-0.0628752018	0.1108887724	-0.0009732476	0.0579069192	-0.0801645054	-0.0759677959	-0.015130632	-0.0103833976	-0.0029252487	-0.0234056376	-0.0111946075	0.0259228286	-0.0662162348	-0.0297985574	0.046561316	0.0178241135	0.0734068707	-0.0566767883	-0.0603918261	0.060546827	0.0560001062	-0.0346394393	0.0036260451	-0.0173055165	0.037108997	-0.0792883213	-0.052230667	-0.0548806593	0.0867893232	0.0116072464	-0.0437149342	-0.0609945687	-0.062306878	0.0056580731	0.002820588	-0.0831266977	0.0288017109	0.0374073498	-0.0297201036	0.0860600366	0.034563374	0.1451020851	-0.0050424674	0.0397478629	-0.0067390946	0.0630590065	0.0308526923	0.0166529722	0.002226359	-0.0226529357	0.023775645	-0.009234216	0.0440041813	0.0060031182	-0.0232452499	0.0598982726	0.0400355895	0.0165226225	0.0170413489	0.0368463826	-0.0068320427	-0.0456349247	0.0118438459	-0.0006708825	-0.0379084974	0.0350686394	0.0273087517	0.0065401014	-0.0229162384	0.0423980531	-0.0838339815	0.0337477295	0.0454704464	0.0196150572	0.0611362214	-0.0363839085	0.1207561452	-0.0072905034	0.0184506618	0.0171162202	0.0087745831	0.0165587602	-0.0418447495	-0.013132015	0.0161979966	-0.0190004739	0.0482531321	0.0266523078	0.0179899364	-0.0180259164	0.079305851	-0.0664202865	0.011785128	0.0111000147	0.0374352266	0.0119413318	-0.0667732178	0.00667459	-0.058934955	-0.024773806	-0.0250108478	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.0249351	-0.0044153	1.9494874090000003e-05	0.00062175921201	0.089119	-0.02709	0.007942196161	0.0007338681	-0.0834001	0.0881078999999999	0.0077630020424099	0.00695557668001	0.000855601	-0.0002109089999999	7.32053071201e-07	4.4482606280999966e-08	0.000139689	0.000503471	1.9513016721e-08	2.53483047841e-07	-7.00262e-06	0.00061984938	4.90366868644e-11	3.842132538863844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53154.47762072466	98.70741109715163	2825398491.1321187	9743.153005502094	79276.40814634811	-1035.402548146798	6284748888.5863695	1072058.4367088822	53139.2366772677	96.47263291620766	2823778474.6426725	9306.968901785353	53216.27260806718	44987.94683984963	1.089079	25.455706	0.110020469	0.0589196	0.0477213452	-0.0663411206	0.0206103965	-0.0083400412	-0.0047696329	0.0180121444	-0.0231237235	0.0870271666	0.0225816672	-0.0099299341	-0.0509340718	0.0164369148	-0.0646511508	-0.0312884928	-0.0205594813	-0.0459487151	-0.0036993821	0.0148633617	-0.0255584759	-0.0239597232	-0.06494289	-0.0431313252	-0.021287236	0.020468052	0.0323709722	0.0881721995	0.0016825628	-0.0535924262	-0.021606468	-0.0156118391	0.0269187472	-0.0167259084	0.0724086179	0.0107325665	0.0332856364	0.0053336119	0.0299378157	0.0693358136	-0.0338902376	-0.0351969464	0.0272142897	0.0772401583	0.0312178288	0.0471518767	-0.0330098203	-0.0336498395	-0.0503957313	-0.0590990689	-0.0264811919	-0.033363566	-0.0099147809	-0.0055500523	-0.0258085546	0.0887574603	0.0456963368	0.0139398429	-0.024707019	-0.0487003292	0.0042189361	0.0074854789	0.0012385487	0.0569134535	-0.0547332083	0.0057007284	0.004018298	-0.0420939021	0.0409774962	-0.0166323747	-0.0268666575	-0.0475848409	0.0537397883	0.0201470151	-0.0062691344	0.0652337855	-0.009872151	0.0835169205	0.0788650196	0.0599621374	-0.007641209	0.0140453056	0.037309407	0.0488450979	0.0302906835	0.0427784575	0.0414064882	0.0089239447	0.0480943201	-0.064384042	-0.032591204	-0.0233285598	-0.0433676082	-0.0037905782	0.0188973257	-0.0225390358	-0.0198071462	-0.0671332533	-0.0424233751	-0.025888386	0.0223317026	0.0308282882	0.0898081656	0.0054572545	-0.0518901894	-0.0229671951	-0.0253539625	0.0256890009	-0.0319211448	0.0725446319	0.0103470881	0.0295943728	0.0045233493	0.0268312857	0.0695507629	-0.0354055797	-0.029627388	-0.0007061158	0.0847890467	0.0254534652	0.0236313851	0.0488528099	-0.0285042446	-0.065891879	-0.0440447619	-0.0239046335	-0.0237096732	-0.0052406664	-0.0074124889	-0.0218359217	0.0922623898	0.0300468119	0.0310686556	0.033812156	0.0227399687	0.0420355158	0.0045246066	-0.0167257225	-0.0588580958	-0.0517014006	-0.0015059915	-0.0155883045	0.0397698396	0.0328663057	-0.0057402255	0.0560902826	0.0114667107	0.0516020127	0.017099668	-0.0014620132	0.0579515854	0.006875033	0.0872602581	0.0876202808	0.0493674924	-0.0083249714	0.0007593508	-0.0341593342	-0.0472367734	0.0361594019	0.0475523529	0.0447610678	0.0218367622	0.0437453649	-0.0148196997	0.0277091117	0.0242356282	0.0123030804	0.0026578399	-0.0414855632	-0.012095957	0.0059278519	-0.0217276235	0.0774909274	0.0043196029	0.0229838751	-0.0095657577	-0.0233821216	-0.0117434377	0.040870286	0.0234687197	0.0229131355	-0.02590252	-0.0219996799	0.0106740211	-0.0268998413	0.0089275749	-0.0276156853	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	-0.021686	0.0032491	1.0556650810000008e-05	0.000470282596	0.119443	0.0303239999999999	0.0142666302489999	0.0009195449759999	-0.12155	-0.0381499	0.00145541487001	0.0147744025	0.000822658	-3.294300000000001e-05	6.76766184964e-07	1.085241249000001e-09	-0.00045999	-0.000599679	2.1159080010000002e-07	3.59614903041e-07	-0.00014033	-0.00013332738	1.96925089e-08	1.7776190257664406e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
