onset	duration	trial_type
30.82	8	Neutral - OBSERVAR
39.481	8	Neutral - OBSERVAR
48.418	8	Neutral - OBSERVAR
57.534	8	Neutral - OBSERVAR
92.845	8	Happy - SUPRIMIR
101.777	8	Happy - SUPRIMIR
110.964	8	Happy - SUPRIMIR
120.426	8	Happy - SUPRIMIR
157.394	8	Happy - OBSERVAR
166.06	8	Happy - OBSERVAR
175.51	8	Happy - OBSERVAR
184.705	8	Happy - OBSERVAR
218.957	8	Negativo - OBSERVAR
228.436	8	Negativo - OBSERVAR
237.072	8	Negativo - OBSERVAR
246.171	8	Negativo - OBSERVAR
279.436	8	Negativo - SUPRIMIR
288.652	8	Negativo - SUPRIMIR
297.232	8	Negativo - SUPRIMIR
306.684	8	Negativo - SUPRIMIR
337.015	8	Negativo - REDUCIR
346.448	8	Negativo - REDUCIR
355.664	8	Negativo - REDUCIR
364.347	8	Negativo - REDUCIR
394.761	8	Happy - INCREMENTAR
403.711	8	Happy - INCREMENTAR
412.393	8	Happy - INCREMENTAR
421.843	8	Happy - INCREMENTAR
452.141	8	Neutral - OBSERVAR
461.34	8	Neutral - OBSERVAR
469.99	8	Neutral - OBSERVAR
479.439	8	Neutral - OBSERVAR
511.703	8	Negativo - OBSERVAR
521.053	8	Negativo - OBSERVAR
530.002	8	Negativo - OBSERVAR
538.651	8	Negativo - OBSERVAR
570.783	8	Happy - INCREMENTAR
579.899	8	Happy - INCREMENTAR
588.848	8	Happy - INCREMENTAR
598.314	8	Happy - INCREMENTAR
625.662	8	Negativo - SUPRIMIR
634.595	8	Negativo - SUPRIMIR
644.094	8	Negativo - SUPRIMIR
652.744	8	Negativo - SUPRIMIR
683.175	8	Happy - OBSERVAR
692.124	8	Happy - OBSERVAR
700.74	8	Happy - OBSERVAR
710.156	8	Happy - OBSERVAR
740.271	8	Negativo - REDUCIR
749.737	8	Negativo - REDUCIR
758.67	8	Negativo - REDUCIR
767.852	8	Negativo - REDUCIR
799.667	8	Happy - SUPRIMIR
808.999	8	Happy - SUPRIMIR
818.066	8	Happy - SUPRIMIR
827.015	8	Happy - SUPRIMIR
863.029	8	Negativo - REDUCIR
871.979	8	Negativo - REDUCIR
881.445	8	Negativo - REDUCIR
890.644	8	Negativo - REDUCIR
923.092	8	Negativo - OBSERVAR
931.992	8	Negativo - OBSERVAR
941.441	8	Negativo - OBSERVAR
950.107	8	Negativo - OBSERVAR
978.372	8	Negativo - SUPRIMIR
987.572	8	Negativo - SUPRIMIR
997.004	8	Negativo - SUPRIMIR
1005.654	8	Negativo - SUPRIMIR
1038.402	8	Happy - OBSERVAR
1047.634	8	Happy - OBSERVAR
1056.567	8	Happy - OBSERVAR
1066.05	8	Happy - OBSERVAR
1096.665	8	Happy - INCREMENTAR
1105.864	8	Happy - INCREMENTAR
1114.814	8	Happy - INCREMENTAR
1124.263	8	Happy - INCREMENTAR
1152.278	8	Happy - SUPRIMIR
1160.911	8	Happy - SUPRIMIR
1170.11	8	Happy - SUPRIMIR
1179.576	8	Happy - SUPRIMIR
1209.858	8	Neutral - OBSERVAR
1218.39	8	Neutral - OBSERVAR
1227.59	8	Neutral - OBSERVAR
1237.039	8	Neutral - OBSERVAR
