global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69
55839.17168758475	n/a	3118013094.755566	n/a	87623.92945536629	n/a	7677953013.199008	n/a	56740.52990659594	n/a	3219487734.0813084	n/a	58228.3854645241	50790.9418210798	n/a	n/a	n/a	n/a	0.1356449577	0.0384557408	0.1555887068	-0.0291151375	0.0285568978	0.0423479709	-0.0685065662	0.0321875393	0.0093635628	-0.0029990313	-0.0544816322	0.0231613923	-0.0687148674	-0.0199060066	0.0049027762	-0.0774518179	0.1021718124	-0.0417087444	0.0045479088	-0.0493668502	0.0091520671	-0.0315115613	0.0157625286	-0.0411969485	-0.0340133522	0.0729323061	-0.0726813326	0.0008046669	-0.0747904937	0.0764482175	-0.0286215754	0.0226908375	-0.0362744721	0.0881412734	-0.0030618558	0.0172264762	-0.0330869856	0.0071412304	-0.0384417988	0.0029208059	-0.0248567322	0.0067664791	-0.0465464125	0.0118699495	-0.0339574631	0.0111308436	-0.011445608	6.6593e-05	-0.0962105363	0.023437522	-0.0054226128	0.0568712278	-0.0415845999	0.0630206245	-0.0003235294	-0.0283437323	0.013007447	-0.0161559406	-0.0027537727	-0.0302426307	0.0537810825	-0.0287699227	0.0682184371	0.0257316216	-0.0379319399	-0.0022634971	-0.025863753	0.1005318187	0.0292682657	0.039847023	-0.0216603077	-0.0077339397	-0.0188807971	-0.0614355903	0.0182700531	-0.0448929733	0.004554131	-0.0143853611	0.1095217447	-0.0156173851	0.0172685351	-0.0346449354	0.0222049689	-0.0274628425	0.0496558134	-0.0211063446	0.0479809986	-0.0671218837	0.0561073495	-0.0112046494	0.0673569987	-0.0494844792	0.0305843403	-0.0404179727	-0.0219823123	0.0123245202	-0.0868956529	0.0603311805	-0.071542844	0.0122752028	-0.0359272561	0.012367726	-0.0291215167	0.0284132492	-0.0296089087	0.0541354799	-0.0846343936	0.0128177306	-0.0456057449	0.0036789562	-0.1098054111	0.0018885347	-0.0315085943	0.1011850765	-0.053152723	0.0143770394	-0.0222746878	0.0487626945	-0.0243479664	0.0052134337	-0.0395143081	0.0052665977	-0.0034947366	0.0499637745	-0.0279560354	0.008167586	-0.030241269	0.020484006	-0.0559401861	0.0769236598	-0.002417222	0.0366905825	-0.0537696851	0.0339045403	-0.0244817198	0.0284254011	-0.0337739275	0.0605209023	-0.0270733235	-0.0416810098	0.0198731537	0.0268606442	-0.0583255273	-0.0485053417	0.0585014846	0.0009394478	-0.0321346603	-0.0228850099	0.0248157934	0.0376315351	0.0268112871	-0.0344267	-0.0087587782	-0.0098728444	-0.0910397294	0.0418174876	-0.0295976074	0.0395624209	-0.0195874202	0.0429681259	-0.0301383132	0.0265516903	-0.0303779979	0.0923792074	-0.0029344867	0.0488346864	-0.0352927256	0.0395647969	-0.0571974592	0.0460889719	-0.0048166342	0.0036630471	-0.1131674721	-0.1213707126	0.0948119121	0.0536998051	-0.0547234723	0.0233449302	-0.0169292309	0.024924654	-0.0390919936	0.0096979221	-0.0154671656	0.0303197119	-0.0270286775	0.0277201425	-0.0601367888	0.0644673561	-0.1229806443	0.1522655887	-0.1621404743	0.0924527515	-0.058222836	0.0124403464	-0.0443071264	0.0713883112	-0.0211209915	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.00478383	n/a	n/a	2.28850294689e-05	0.0972976	n/a	0.00946682296576	n/a	0.0313797	n/a	n/a	0.00098468557209	-0.0043831	n/a	1.921156561e-05	n/a	0.00145666	n/a	2.1218583556e-06	n/a	0.000942635	n/a	8.885607432250001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55990.68668733207	151.51499974731996	3134956995.7189846	22956.795148430367	87979.25615914767	355.32670378137846	7740349514.316923	126257.06642013948	56810.390570226016	69.86066363007558	3227420476.7416253	4880.512322834565	58296.2082367155	53495.80850422014	1.379799	34.005795	0.10176216	0.0536617	0.1454605603	-0.0086706995	0.0921618235	-0.0054969594	-0.0138369792	0.0343230053	-0.0362433613	0.0070957908	0.0152045152	0.0224893056	-0.0417030578	0.0567322844	-0.1211327416	0.0576755947	0.0761530634	-0.0742810004	0.0405132689	-0.0352532726	0.0632788884	0.0511830091	0.0450265493	0.0110376114	0.0066489715	-0.0773750561	-0.0261238684	0.082282362	-0.0746531727	0.0495109269	0.0046140139	0.0866852158	0.0375482823	-0.0969404989	-0.0015961397	-0.0029378996	0.0059487663	0.0429831362	0.0009907927	0.1134594416	0.0137861121	-0.0068359327	-0.0564227884	-0.055650522	-0.0097218051	-0.0931715308	0.0101444207	-0.0171838935	-0.0327117268	0.0249039447	0.0508475255	0.0646723089	-0.0473697423	0.0259446395	-0.0970101406	0.0437221401	0.03706541	0.1150379294	-0.0084531471	-0.0309935324	-0.016490757	0.0107351171	0.0106621568	-0.053075217	0.0424161411	-0.0178752568	-0.0799476517	-0.0416783902	-0.0006628969	0.0018654406	0.0056733888	-0.0022091654	0.0064494785	0.0784847809	0.0324858679	-0.0095616237	0.0232707897	-0.0787512283	0.0507503693	-0.0233095731	-0.0117477358	-0.0190125821	0.0346567245	0.050504343	-0.007868953	-0.0426934363	-0.0102207535	0.0340162982	-0.0066751595	0.0463768604	0.0471483682	-0.0103283028	0.0195488505	0.0246135254	-0.0161963302	-0.0268403501	0.0497586156	0.0761087288	-0.0781777983	0.014361182	-0.0204817764	0.0716355912	0.0403468406	0.0286442554	0.0155492285	-0.0051577289	0.0086895516	0.1009941333	-0.0748079029	0.0316130255	-0.0350635183	-0.0799107889	-0.0521822466	0.0892834829	0.0307117604	0.077609361	0.071283839	-0.0465873064	0.0425004094	0.0594518495	0.0306471066	0.0058070911	0.005436178	-0.0162614374	-0.0067940123	-0.1025950145	-0.0261545682	-0.096427357	0.0279333675	-0.0060258563	0.0010039753	-0.0470784539	-0.0123237345	0.0110992346	-0.0946710659	0.0948213681	0.069512895	-0.0087422445	-0.1136959286	-0.008029702	0.0029693965	-0.0366314896	0.0172531662	-0.0297538178	0.0034868973	-0.0494366888	0.0447139553	-0.0533255878	-0.0089915901	0.026946067	0.056656125	0.015046267	9.19709e-05	0.025847261	-0.0251584521	0.05362068	-0.0050838426	-0.012596679	-0.0982423268	0.0399621186	-0.005639145	0.0249819797	0.0351771796	-0.0115839929	0.0155445927	0.0254003564	0.041178264	0.0218067263	0.0602135427	-0.0552579241	0.0032319905	0.0083722723	0.0528239796	-0.0215367301	-0.0129269154	-0.1048076264	0.0938856156	0.0335735964	-0.0391787692	0.0604657483	-0.0087598874	0.0021516413	-0.0627364053	0.0412769729	0.0040385756	-0.0032610065	-0.0285729796	0.0470642697	-0.0812676356	0.028068965	-0.1147251009	0.1078042845	-0.1578188815	0.1054104375	0.0050186338	0.0222350784	-0.0587595731	0.0450512351	-0.0069285051	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0164452	0.02122903	0.0004506717147408	0.00027044460304	0.0913563	-0.0059412999999999	0.00834597354969	3.529904568999996e-05	-0.00256538	-0.03394508	0.0011522684562064	6.581174544399999e-06	-0.0041924	0.0001907	1.757621776e-05	3.636649000000009e-08	0.00147375	1.7089999999999987e-05	2.1719390625e-06	2.920680999999996e-10	0.00154778	0.0006051449999999	2.3956229284e-06	3.662004710249998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55874.027092342	-116.65959499006568	3121906903.515768	13609.461103246156	87873.67934890497	-105.5768102426955	7721783522.314169	11146.462861022132	56836.432525657285	26.041955431268438	3230380062.243593	678.1834426841715	58258.84498661798	50637.78576729911	1.2173	30.000942	0.196277	0.102121	0.129597513	-0.0322350305	0.1801145565	-0.0374473626	-0.0234861442	0.0170711357	0.0545474988	0.0703795979	0.0187111586	0.0370501023	-0.0616441539	0.0274589194	-0.1133550703	0.0903775737	0.0062763417	-0.0433027183	-0.0306749744	0.005815482	0.076240317	0.0822321356	0.0002073459	-0.0027300109	-0.0222873919	0.0392857608	0.0549757551	0.1390320618	-0.0751250303	0.0520673234	0.029154822	0.0342845175	0.0286016851	-0.0077428232	0.0529956249	0.0344436639	0.0271566739	0.0915594501	0.031061888	0.0336948845	-0.0067074144	0.0353532253	0.0333698632	0.0465057863	0.0013101095	0.0519463362	0.0454671096	0.0286579198	-0.0288487696	-0.0160357259	-0.0549187428	-0.0217333025	0.0013579505	0.0407500322	-0.0394222687	-0.0030037677	-0.053072668	0.0708108314	0.0529254955	0.0466339991	0.014294487	-0.0754324079	0.034900281	-0.0829440759	0.0676939319	0.0069725638	-0.0570662151	0.0161796322	0.0160320437	0.0125112453	-0.054065667	0.0426499478	0.0523577405	0.0192607525	-0.0182482922	0.0613718463	-0.0310843395	-0.0612010137	0.0004885458	0.0396343855	0.0528906292	0.0605628339	0.043239588	-0.0306288815	-0.0143153843	-0.0620829564	-0.035833255	0.023389672	0.0038400216	0.0466204956	-0.0388383726	0.0230102911	0.0205294026	0.0560545932	-0.1337946964	-0.0187716305	0.0901702688	0.000656367	-0.0414636174	-0.0367443594	0.0189679493	0.0805469845	0.069256481	0.0173384647	0.0216195152	0.0037907452	-0.04108757	-0.0316612111	-0.1074931413	-0.0318920707	-0.0127275977	-0.1434561736	-0.0267972054	0.0524608894	-0.0130238629	0.0495525344	-0.0229731275	-0.0901365964	0.0246751367	0.0003376911	-0.0011234907	-0.0047147796	0.0452992721	0.0055498601	0.0431511979	0.0721697833	0.101528682	-0.0068957571	-0.060669438	0.00348424	-0.0374082401	0.0561867211	-0.0546239496	0.010004051	-0.0487337317	0.0177924258	-0.016532725	-0.0961864194	0.0061477814	-0.0329666025	-0.0055254005	0.0127698911	-0.0166212189	0.0120807163	-0.0549897365	-0.0639036581	0.085535925	-0.0538726442	0.0235397656	-0.0178774174	0.0015226559	0.0344214159	0.0120021403	0.0742758391	-0.0027715071	0.0201459678	0.0150692772	-0.0378083725	-0.0529954096	0.0143127088	-0.0469297931	0.0401366862	-0.0617024562	0.0264215704	-0.0886817548	0.0247525653	-0.008639289	-0.0341636292	0.065675312	0.0271110714	-0.0092136822	-0.0478042252	0.0691851542	-0.005936556	0.0260308549	-0.1152164211	0.0799332526	-0.0340578677	-0.076494421	0.0918308437	0.0043230364	-0.0269358749	-0.0514472711	-0.005272303	0.0059903258	-0.0051154686	0.0297245094	0.0592151237	-0.0752151309	0.0785252943	-0.0819252946	0.1067340936	-0.1224381692	0.0679142292	-0.0186937648	0.0005872097	-0.0379968288	0.0864692144	0.0150518066	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0388137	0.0223685	0.00050034979225	0.00150650330769	0.0967838	0.0054275	0.00936710394244	2.945775625000002e-05	0.0501146	0.05267998	0.0027751802928004	0.00251147313316	-0.00416138	3.101999999999966e-05	1.73170835044e-05	9.622403999999788e-10	-3.61204e-05	-0.0015098704	1.30468329616e-09	2.2797086247961605e-06	0.00077265	-0.0007751299999999	5.969880225000001e-07	6.008265168999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55893.7182662542	19.69117391220061	3124107741.627399	387.7423300405299	87367.61031954405	-506.0690293609223	7633099332.9477	256105.862478306	56956.97783527445	120.54530961716227	3244097324.1279445	14531.171670697517	58490.801530263954	50251.72173855155	1.553129	38.277615	0.55562128	0.315654	0.0894774975	-0.0377474805	-0.0205666385	0.0035949094	-0.0136729297	-0.015915091	0.0488721132	0.0583611263	0.0027357071	-0.0716489337	-0.0176429737	0.0095315004	-0.0034121969	-0.0281513064	-0.0246744857	5.37342e-05	0.0038864775	0.0135682834	-0.0137783983	-0.0263523514	-0.0230193059	-0.0547421164	0.020583967	0.0525255133	-0.019860051	0.0603906239	-0.0142919201	0.1199694074	0.0167176852	-0.0450473925	0.031703135	-0.0138199333	0.010183966	0.0149881115	-0.0245813992	-0.0487208492	0.031955877	-0.0616591089	0.0396821561	-0.1013879184	-0.0492710701	0.0638228751	-0.0692219083	-0.0300014514	-0.0141084874	0.0579722696	-0.0861062324	-0.0210296077	-0.0112509812	-0.0777398723	0.0212878777	-0.0224827312	-0.0654027327	0.0913236516	0.0084252811	0.0098641212	0.0181055003	-0.0423989226	-0.0647262562	0.0029445779	0.0730463483	0.075417721	-0.0493770707	-0.0213817379	-0.0404801184	-0.0059025878	0.0807867513	0.0616637334	0.0385173529	0.0471900333	0.0692349986	0.0408523622	0.065301245	-0.0714797642	0.029321359	-0.0130290531	-0.0401614538	-0.0457801264	0.0392129388	0.0184801715	-0.0492573255	0.0037165891	-0.0093918097	0.0163916936	-0.0081069338	-0.03182967	0.1033395176	-0.1088534562	-0.0087788761	0.0387461762	0.0006939775	0.0399900165	0.0352442609	-0.0306344396	-0.0226349823	-0.0280050092	0.0059914507	-0.0099160774	-0.0078033137	-0.0187575437	-0.0198696266	-0.0191402904	-0.0331667771	0.036215631	0.0065537725	-0.0484063091	-0.0735018145	-0.0036648424	-0.0960303917	-0.0569582915	0.0738134626	0.0049704669	0.0168384551	-0.0291114074	-0.0161835878	0.0384367397	-0.0252497916	-0.003715717	0.0434193972	0.0197177758	0.0020738584	-0.0895481154	-0.0648936	0.084205658	-0.074639843	-0.0387104958	-0.0834846457	-0.0380681678	-0.0310536261	0.0101149665	-0.119789106	0.0104351913	0.0126940343	0.0247136437	0.0222721809	-0.0145423389	-0.036230547	0.0898648776	0.029049169	-0.0608662757	0.0756367572	-0.0125747285	0.0001649418	-0.0126012745	-0.1004298375	0.0078940595	0.0385239307	-0.0229620815	0.1179227152	0.0148915754	0.0370396349	0.0043263908	-0.0045391084	0.0617897623	-0.0784272579	0.040976332	-0.0536272249	-0.0380336284	0.0295981926	0.0805639862	0.0381319232	0.0156223387	-0.0337118789	0.018644506	-0.0741461621	-0.0158399272	-0.0583668374	0.0713540773	0.0112467897	-0.0096078505	-0.0232810939	-0.0522639525	-0.0327585659	-0.0046009244	0.0072608182	-0.0472037268	-0.0090957096	-0.0214218771	-0.0002959464	-0.0276561479	-0.0252437797	0.0014293218	0.0162321792	0.0143188016	0.0254996993	0.1285382984	-0.0233506063	0.0079415955	-0.0330360145	-0.0381221224	0.0412971628	-0.0280708259	0.0334543607	-0.0157009198	-0.0861937473	0.0329461583	0.0949362991	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.016655	-0.0221587	0.00049100798569	0.0002773890249999	0.172016	0.0752322	0.029589504256	0.00565988391684	-0.0498801	-0.0999946999999999	0.0099989400280899	0.0024880243760099	0.000923335	0.005084715	8.525475222249999e-07	2.5854326631225e-05	-0.000883454	-0.0008473336	7.804909701159999e-07	7.1797422968896e-07	-0.000460015	-0.001232665	2.1161380022500003e-07	1.519463002225e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
