global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227
50603.72485243259	n/a	2560736968.940704	n/a	72931.52317915982	n/a	5319007073.232327	n/a	51283.81999553571	n/a	2630030193.3345084	n/a	52796.07828570016	49682.491805259626	n/a	n/a	n/a	n/a	-0.0628022222	0.0035763294	-0.0382467817	0.052835536	-0.0128771929	0.0326354318	0.0010815709	0.0046017217	-0.1712803489	0.0834006631	-0.0140362498	-0.0566592978	0.0308242397	-0.0088132251	0.0148212026	-0.1038427545	0.119814982	-0.0335489643	0.0695184722	-0.0561961682	0.0116914197	-0.0161854843	-0.0352807691	0.0137735537	-0.0301714287	0.0086820105	-0.036511526	0.0235855424	-0.0876607427	0.0285664063	-0.0144498333	0.0046762362	-0.0274355534	0.027325676	-0.0271375238	0.0251566375	-0.0711323481	-0.0297753668	0.0420689512	-0.0464188598	0.0182848358	-0.0911128239	0.0501357068	-0.0238437002	0.0231571336	-0.0102236276	0.0113902373	-0.0677785785	0.0290856786	-0.0305449522	0.0452792502	-0.0612379142	0.0526048384	-0.0196365793	0.0267449299	-0.0510730216	-0.0216708767	0.1132408132	0.0235963254	-0.0096749049	-0.0224878253	0.0061350314	0.0234794627	0.0151727715	-0.0790669977	0.0276435009	0.0753086209	-0.0210452552	-0.0083704601	-0.059714383	0.030319045	0.0358297937	-0.0003438097	0.0369274207	-0.0116600356	-0.0553329139	0.0137929793	-0.0370819626	0.0186220004	0.1217929746	-0.0759318849	0.0183692647	-0.105175978	0.0278442065	-0.0083608337	0.036663877	-0.0215266445	0.0098535407	-0.0493581582	0.0054485012	-0.0153302667	0.0068655941	-0.0518828886	0.0317992998	-0.0647572786	0.0090106371	-0.0312509244	0.011749905	-0.0227077031	0.0156681005	-0.0373029761	-0.0372971718	0.0508707963	-0.0546648743	0.0331688773	-0.0636706144	0.0174514882	-0.0028999388	0.0271416136	-0.0865589981	0.0374783103	-0.0506995876	0.0192587432	-0.1060833314	0.0254298105	-0.0404819076	0.0422471065	-0.0137003049	0.0101239519	-0.0639801124	0.0812632908	0.0156152498	-0.0209559486	-0.0047586013	0.0691921153	0.0473504097	-0.1096433219	-0.0542210147	0.0311306415	0.0175420398	-0.0485415613	-0.02512977	-0.0386692311	0.0453794915	0.0398874024	-0.0527750471	-0.0115156901	-0.0085409919	0.039174844	-0.0134030764	0.1161679515	-0.0796111706	0.0129916426	-0.0637759313	0.0285638712	-0.0931976644	0.0395365876	-0.0461268015	0.0151581927	0.0307963041	0.1064424376	-0.0078204901	0.0461257488	-0.0544708697	0.0929947761	-0.0221634799	0.0124598775	-0.0167177441	0.0006080262	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0329982	n/a	n/a	0.0010888812032399	0.0820851999999999	n/a	0.0067379800590399	n/a	-0.101808	n/a	n/a	0.010364868864	0.000192738	n/a	3.7147936644e-08	n/a	-0.000970994	n/a	9.42829348036e-07	n/a	0.000513497	n/a	2.636791690090001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50194.96582737104	-408.759025061554	2519534594.4109464	167083.94056927212	73204.73548187771	273.21230271788954	5358933296.971685	74644.9623564117	50479.01951116072	-804.800484374995	2548131410.8081446	647703.8196502265	51872.1324952202	22822.7386921584	3.595396	112.229858	0.8903789499999997	0.514399	0.0737404391	-0.0325048374	-0.0218100003	0.0631933839	0.0362044928	-0.0605960894	0.0323182784	0.020948476	-0.0143110745	-0.0029492328	0.0547348595	-0.0430999212	-0.044608093	-0.0291529779	0.0359978782	0.0232215229	-0.0264596656	-0.0666873538	-0.0103701638	-0.057561697	-0.0026375418	-0.0035418019	0.0415924796	0.0450745613	0.0094122846	-0.0205103927	0.0692829436	0.016826258	-0.0593263338	-0.0181465477	0.053865562	-0.0079085226	0.0682598706	0.0544592432	-0.0010389441	0.043099593	-0.0102461274	-0.0219466137	0.0438196097	-0.0603628584	0.0017753892	0.0109257904	-0.029030307	-0.014162634	-0.023737464	0.0202931136	-0.0346825456	-0.0027019706	-0.0373788323	-0.0132013063	0.0134398528	-0.009560543	-0.0206670073	-0.0972562335	0.0255027475	0.0101654975	-0.0217411013	-0.0041154047	0.0139664747	0.0134516908	0.0008235761	0.0222520813	0.0391598809	-0.0505759549	0.0200894663	0.0211590459	-0.0316939138	-0.0651221142	-0.006696545	-0.0438654613	-0.0054851126	-0.0068367439	-0.0430866969	0.0280638288	0.0100454695	-0.0418445462	-0.0536485194	0.036066457	-0.0299424771	-0.0066430837	0.0288375451	0.072478789	-0.0121076315	0.0441174312	-0.0272463722	0.0024261553	0.0770069655	0.021555612	0.0387853551	-0.068177448	-0.0344709157	0.0143580141	-0.0044539372	0.0592798342	-0.0127566641	0.0476171618	0.0598703755	0.0592116899	-0.0346574636	-0.0092866995	-0.0771651564	-0.0512901054	0.0224836085	-0.0084531563	0.0042357538	0.0078494501	-0.0053197761	0.0159660481	-0.0041572422	-0.0117750668	-0.0414204488	-0.0628957884	-0.0188708142	-0.0312072173	0.0608163837	-0.0080790272	0.0005660222	-0.0162595803	0.031956961	-0.0011139221	-0.0399535728	0.0113061803	-0.0013776787	-0.0474854159	-0.0016357422	-0.0367865468	0.0302406467	0.0312106964	-0.0758796981	-0.0221799583	-0.0172353257	-0.0703178705	0.0272719661	-0.0022056538	0.0238469739	0.0656724108	-0.0089021684	0.0612672775	0.0272269247	0.0770877124	-0.0075989148	-0.0172888308	-0.0469784859	-0.0024490935	-0.0121471393	0.0648361017	-0.0708622272	0.0499420617	0.0267150329	0.0999867869	-0.0011555776	0.0411424452	-0.0351478411	0.0106884828	0.0116302641	0.0101089469	-0.006144812	-0.0435507641	0.0012145933	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.00101705	-0.03401525	0.0011570372325624	1.0343907025e-06	-0.157042	-0.2391271999999998	0.0246621897639999	0.0571818177798399	0.22273	0.324538	0.105324913444	0.0496086529	-0.00405873	-0.004251468	1.64732892129e-05	1.8074980155024e-05	0.000480998	0.001451992	2.31359076004e-07	2.108280768064e-06	0.000362987	-0.00015051	1.31759562169e-07	2.265326010000001e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50232.46289401773	37.497066646690655	2523300328.398868	1406.0300071063607	72705.5874082984	-499.1480735793157	5286102440.385718	249148.79935794196	50498.81353794643	19.79402678571205	2550130168.7402816	391.80349639348606	51893.10986328125	22915.76909044054	1.190093	37.148628	0.21607915	0.127791	0.0742955952	-0.0398917912	0.0266291022	0.0370207103	0.0814283934	-0.0269481381	0.0331535353	0.029468037	0.0583200272	0.0642605219	-0.002852181	-0.0073893684	-0.0423313773	-0.0582658699	-0.0012589876	0.0276146222	-0.03442928	0.0053482514	-0.0040106648	-0.0529701985	0.00592395	0.0015106686	0.0645426475	-0.047781776	-0.0413716304	-0.0560842925	0.001646221	-0.0287920734	-0.0095540228	-0.0405658451	0.011840623	-0.0340846645	0.0108363976	-0.0038845303	0.0012326098	-0.0180490384	0.0411499384	-0.0146136471	0.0452974514	0.0411506936	0.0160803665	0.0156139926	0.0374380986	0.0321885546	-0.0368674122	-0.0298738968	-0.0387445282	-0.0493124684	-0.0098489213	0.0335502089	0.0203012891	-0.004121204	0.0521455639	-0.0073742966	-0.0173959779	0.0396868221	-0.0412661321	0.0209795038	-0.0250246652	0.0265527335	-0.0162535263	0.0078514562	-0.0052805735	-0.0195271504	-0.0287788956	-0.0417766288	-0.0036534749	0.0387389809	0.0484870577	-0.0034520984	-0.0368586347	0.0086107732	-0.0159570962	0.0279130183	-0.0129373866	-0.0144451726	-0.0264916761	0.0790741412	-0.0035530381	-0.0280905988	0.033372483	-0.0142907476	-0.0428459675	0.0370428437	-0.0118297383	-0.0127403725	-0.0479324539	-0.0811483876	0.0290296664	0.0035737152	-0.0553583263	0.0049979331	0.0554035059	0.0242949537	-0.0003304796	0.008376084	0.0221418181	-0.0192591427	0.007833544	-0.0184935365	-0.0291173669	-0.0114122038	-0.0137563454	0.0590981695	0.0068546522	-0.025545284	0.0473230157	-0.0118214429	0.0205508988	0.0667931325	-0.0039504505	0.001413043	-0.0257589145	-0.0374041052	0.0113058869	-0.0538766321	0.050973182	-0.0379757854	-0.0360751414	-0.0238252424	-0.0138564899	-0.0068352796	-0.0231731779	-0.0062628199	0.0262260403	-0.0453647904	-0.016965495	-0.0172304491	0.0201750914	-0.026193441	-0.0045803699	0.0329467885	0.014134023	0.0097064883	-0.0649221557	0.0589779813	0.0020137738	0.0686166921	-0.0018240097	0.0613027814	-0.0205776357	0.0692609533	-0.0027485232	-0.0114454217	-0.0537103402	0.0076741217	0.0366608386	0.0021694757	0.0419236756	-0.0457333655	-0.027279404	-0.0047508889	-0.0580256845	0.0310039534	-0.0365950033	-0.0129806613	-0.030311877	-0.0253412576	0.0050364363	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0201182	-0.01910115	0.0003648539313225	0.0004047419712399	-0.183557	-0.026515	0.033693172249	0.000703045225	0.199712	-0.023018	0.000529828324	0.039884882944	-0.00192611	0.00213262	3.7098997321e-06	4.5480680644e-06	0.000660405	0.0001794069999999	4.36134764025e-07	3.218687164899999e-08	-0.000273886	-0.000636873	7.5013540996e-08	4.056072181290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
