onset	duration	trial_type
21.982	8	Neutral - OBSERVAR
30.648	8	Neutral - OBSERVAR
39.83	8	Neutral - OBSERVAR
48.763	8	Neutral - OBSERVAR
85.194	8	Negativo - REDUCIR
94.326	8	Negativo - REDUCIR
102.976	8	Negativo - REDUCIR
111.925	8	Negativo - REDUCIR
150.09	8	Happy - SUPRIMIR
159.022	8	Happy - SUPRIMIR
168.222	8	Happy - SUPRIMIR
177.571	8	Happy - SUPRIMIR
215.002	8	Happy - INCREMENTAR
224.451	8	Happy - INCREMENTAR
233.101	8	Happy - INCREMENTAR
242.184	8	Happy - INCREMENTAR
276.015	8	Negativo - OBSERVAR
284.698	8	Negativo - OBSERVAR
293.897	8	Negativo - OBSERVAR
302.846	8	Negativo - OBSERVAR
345.41	8	Negativo - SUPRIMIR
354.76	8	Negativo - SUPRIMIR
363.709	8	Negativo - SUPRIMIR
372.892	8	Negativo - SUPRIMIR
411.889	8	Happy - OBSERVAR
421.339	8	Happy - OBSERVAR
429.988	8	Happy - OBSERVAR
439.188	8	Happy - OBSERVAR
472.769	8	Happy - OBSERVAR
481.618	8	Happy - OBSERVAR
490.282	8	Happy - OBSERVAR
499.467	8	Happy - OBSERVAR
536.015	8	Happy - INCREMENTAR
544.964	8	Happy - INCREMENTAR
554.43	8	Happy - INCREMENTAR
563.08	8	Happy - INCREMENTAR
599.561	8	Happy - SUPRIMIR
608.093	8	Happy - SUPRIMIR
617.593	8	Happy - SUPRIMIR
626.792	8	Happy - SUPRIMIR
666.59	8	Negativo - REDUCIR
675.239	8	Negativo - REDUCIR
684.189	8	Negativo - REDUCIR
693.421	8	Negativo - REDUCIR
732.319	8	Negativo - SUPRIMIR
741.518	8	Negativo - SUPRIMIR
750.951	8	Negativo - SUPRIMIR
759.901	8	Negativo - SUPRIMIR
794.598	8	Neutral - OBSERVAR
804.048	8	Neutral - OBSERVAR
812.997	8	Neutral - OBSERVAR
822.246	8	Neutral - OBSERVAR
855.128	8	Negativo - OBSERVAR
864.344	8	Negativo - OBSERVAR
873.793	8	Negativo - OBSERVAR
882.776	8	Negativo - OBSERVAR
918.09	8	Negativo - SUPRIMIR
926.756	8	Negativo - SUPRIMIR
936.206	8	Negativo - SUPRIMIR
945.055	8	Negativo - SUPRIMIR
980.403	8	Negativo - REDUCIR
989.369	8	Negativo - REDUCIR
998.568	8	Negativo - REDUCIR
1007.218	8	Negativo - REDUCIR
1042.799	8	Negativo - OBSERVAR
1051.448	8	Negativo - OBSERVAR
1060.398	8	Negativo - OBSERVAR
1069.747	8	Negativo - OBSERVAR
1109.228	8	Happy - OBSERVAR
1117.894	8	Happy - OBSERVAR
1127.344	8	Happy - OBSERVAR
1136.543	8	Happy - OBSERVAR
1171.691	8	Happy - INCREMENTAR
1180.79	8	Happy - INCREMENTAR
1189.739	8	Happy - INCREMENTAR
1198.406	8	Happy - INCREMENTAR
1235.22	8	Happy - SUPRIMIR
1244.686	8	Happy - SUPRIMIR
1253.519	8	Happy - SUPRIMIR
1262.185	8	Happy - SUPRIMIR
1295.733	8	Neutral - OBSERVAR
1305.232	8	Neutral - OBSERVAR
1314.448	8	Neutral - OBSERVAR
1323.414	8	Neutral - OBSERVAR
