global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131
47786.41170426487	n/a	2283541143.569503	n/a	61894.99911782176	n/a	3830990915.795157	n/a	49315.22555414742	n/a	2431991471.4564347	n/a	49260.79016856318	44255.71482455991	n/a	n/a	n/a	n/a	0.0098357308	0.0032786912	0.017302935	-0.0726600306	0.0055163018	-0.0417715544	-0.0491806149	-0.0096812907	-0.0357311028	0.0330899916	-0.0335317485	-0.0037845403	-0.0383927767	-0.0190573731	-0.0381321741	-0.0514755858	-0.01534773	-0.02573301	0.0458141583	-0.0319516682	0.0075956256	-0.0015952433	0.0439160339	-0.0458497319	0.0011556566	-0.0083657665	0.0336590564	-0.0119125487	0.0110256508	-0.0063579605	0.0244211431	-0.0376896341	0.0473007871	-0.0217948777	0.0475745116	-0.0023418117	0.0319033826	-0.022344847	0.0073025215	-0.00035526	0.0496975248	-0.0223513952	0.0054067064	-0.0030896542	-0.0252369134	0.0511442372	-0.0107412612	-0.0395489065	0.0192209034	-0.0262577042	0.0066374035	-0.0051825392	0.0258459958	-0.0057698828	0.0475437108	-0.0132039071	0.0431351675	-0.0105649739	0.0260829857	-0.0181405624	0.0001441044	-0.0038129011	0.033627568	-0.0545720104	-0.0251390476	0.0437345324	-0.0333969971	0.0114767216	-0.002297452	0.0441972164	-0.0463378958	0.0002190095	-0.0071697245	0.0346780394	-0.0127239239	0.0126562481	-0.0053814712	0.0242674538	-0.0329118401	0.0505701015	-0.0233207189	0.0425621654	-0.0166972515	0.0323895775	-0.0156737799	0.0051707141	-0.0037857177	0.0182287949	-0.0524910691	0.0129073755	-0.0040816153	0.0249160577	0.0534780983	-0.0096103205	-0.0338015653	0.02341525	-0.0315839342	0.0046395098	-0.0043918833	0.0124666479	-0.0245336874	0.0453975199	-0.0215193945	0.0391453458	-0.0135832628	0.0228162108	-0.024807138	0.0045576754	-0.0129049168	0.0373715111	-0.0427872143	-0.0225755252	0.0165621697	-0.0190795678	0.0276023923	-0.0178650774	0.0061597604	-0.0281243698	0.0182790407	-0.0037046641	0.0120556831	-0.0038095179	-0.0027535338	0.0135961302	-0.0250235347	0.0054216589	-0.0245043207	0.0919045859	-0.0178139838	0.0205988635	-0.070890621	0.0209953559	-0.0230049988	0.0067540964	-0.0409299124	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0010765	n/a	n/a	1.15885225e-06	0.000206955	n/a	4.283037202500001e-08	n/a	-0.079294	n/a	n/a	0.006287538436	-0.00245559	n/a	6.029922248100001e-06	n/a	-0.000953753	n/a	9.09644785009e-07	n/a	0.00325827	n/a	1.0616323392900002e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47895.13820389283	108.72649962795548	2293944263.5699944	11821.451721347805	61932.4851854462	37.48606762444251	3835632721.2455134	1405.205265944277	49374.72732117547	59.50176702805038	2437863698.0404315	3540.4602794603834	49317.65603841146	43216.42738282316	1.182736	38.148117	0.108110335	0.0589986	0.0113743908	0.0477398396	0.0480386054	-0.0197710095	0.001843298	-0.0462904096	-0.0331910098	-0.0348685061	-0.0251742565	0.0309255696	-0.03253157	0.0182375065	-0.0244816589	-0.0427127856	0.0062318063	0.0177324621	0.0276931566	-0.0277257077	-0.0264401581	-0.0431811004	-0.0192342226	-0.0154137377	0.0434721653	-0.0500163688	-0.0223196836	0.0373075919	0.0215823191	0.0246522182	-0.0178167897	-0.030553758	0.029854959	-0.0041384972	0.0425811389	0.0198084162	0.0522979044	-0.0037525627	0.0177361574	-0.0375727805	0.0266083298	-0.0056319946	0.0234248605	-9.57085e-05	-0.0007857671	-0.0154463718	0.0298431149	0.0346669303	0.0144937271	-0.0478879094	-0.005257328	-0.0349282276	-0.0057739504	-0.0043600175	0.0111479383	0.0066757875	0.0614244195	0.0037710239	-0.0193887413	0.0162000035	0.0129018156	-0.0034102775	0.0145098361	-0.0082768627	0.0084617382	-0.0249470201	-0.027903487	-0.0276356394	-0.0431305878	-0.0176879512	-0.0143108175	0.0456062518	-0.0483060408	0.0247024974	0.0376986429	0.0216675728	0.0252409592	-0.0159474505	-0.0294847075	0.0320481016	0.0011016172	0.0444795496	0.015509864	0.0522623626	-0.0182836366	0.0185309707	-0.0318977835	0.0280791885	-0.0102682339	0.0157576425	-0.0200064009	0.0015711829	-0.0127134446	-0.0284830347	0.0334810596	-0.0324809799	-0.0391246471	-0.008184349	-0.0391012701	-0.0096376313	-0.0070717871	0.0072147463	-0.007388566	0.0634237764	-0.0094910081	-0.0179399508	0.0157242661	0.01061743	-0.0070318045	0.012532458	-0.0175742808	0.0108941556	-0.0125899042	-0.0078218179	0.0128647418	0.0058966635	0.024006092	-0.0194953175	0.0085290757	-0.0255364276	0.002505315	-0.0074352176	0.0334034979	0.0088643668	-0.0164517827	-0.0106905329	-0.0132914227	0.0252044783	-0.0462196862	0.0211823901	-0.0522057332	0.0066898618	-0.0407527172	0.0067643307	-0.0429737125	0.0274790839	-0.0056536839	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.00102197	5.45299999999999e-05	2.973520899999989e-09	1.0444226809000005e-06	-0.0228046	-0.023011555	0.00052004978116	0.000529531663518	-0.0561316	0.0231624	0.00053649677376	0.00315075651856	-0.00327063	-0.00081504	1.06970205969e-05	6.642902015999999e-07	-0.00106925	-0.000115497	1.1432955625000005e-06	1.3339557009000025e-08	0.00295117	-0.0003071	8.7094043689e-06	9.431041000000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48058.57277069186	163.43456679903466	2309626416.755885	26710.85762478812	61894.795153431056	-37.69003201514715	3830965667.0851927	1420.5385133028174	49543.800016680856	169.0726955053833	2454588120.092866	28585.57636545606	49470.86041985111	42823.62472973952	0.863453	27.84992	0.0877124699999999	0.047609	0.0119686434	0.0430845006	0.0072024982	-0.015779001	0.0345363709	0.0084409689	0.0060099019	-0.0306732037	-0.0246137032	0.0321001043	-0.0229071307	0.0052986022	-0.0192318586	-0.0351999524	-0.060463794	-0.0247422786	0.0223132299	-0.0049858121	-0.022569554	-0.0051252475	-0.0171714407	-0.0045030544	0.012543804	-0.0058470359	-0.0294047308	0.0266552979	-0.0023968113	0.0139744466	0.0169382675	-0.0162766255	0.0077039448	-0.0159761611	-0.0113448328	-0.0350165089	0.006002913	0.0461899419	-0.0305214772	0.0361985606	0.0468983586	-0.0053071083	0.0227575092	0.0161100957	-0.0068719154	-0.0351807927	-0.0009132175	0.0870762301	-0.0556960336	0.0430373965	-0.0291277802	0.0124855649	0.0872138384	-0.0310379005	-0.0389776416	-0.022988412	0.0238235116	0.0354605431	0.0271028763	0.0170158828	0.0252189681	0.0448686196	-0.0028766847	-0.0050008987	2.25424e-05	-0.0473904416	-0.0055605955	-0.0226828479	-0.005337643	-0.0173066658	-0.0032481265	0.0130844722	-0.0047877367	0.0302586257	0.0244782612	-0.00326925	0.0121236055	0.0180683632	-0.0161790855	0.0063970369	-0.0131618913	-0.0060949055	-0.0379643708	-0.0193220092	-0.043565848	-0.0274479093	0.035267099	0.0487509927	-0.0060249783	0.0303017127	0.0030528126	0.0072165424	-0.035598834	-0.0077640228	0.0928853251	0.0630959853	0.0252223664	-0.0150331348	0.00024866	0.0948396417	-0.0233816579	-0.0362884266	0.00722777	0.0193833222	0.0252827935	0.0315804168	0.0261658089	0.0351146961	0.0387740275	-0.0027456586	-0.0164249345	0.0059842923	-0.0427092568	0.0018238821	0.0157160824	0.0010892575	0.0117090823	-0.0265081979	0.0114165117	-0.0262276432	-0.0095438556	0.0082369997	0.0403693733	0.0049315931	0.0033326225	-0.0097993517	0.0246551538	0.030085698	-0.0022911967	0.0218984114	-0.0369914492	-0.0079070545	-0.0409225777	-0.0290281198	-0.0302055762	0.0406669624	-0.011439256	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0126804	0.01370237	0.0001877549436169	0.0001607925441599	-0.0308597	-0.0080550999999999	0.00095232108409	6.488463600999998e-05	-0.0425741	0.0135575	0.00018380580625	0.0018125539908099	-0.00401796	-0.00074733	1.61440025616e-05	5.585021289000001e-07	-0.00106925	0.0	1.1432955625000005e-06	0.0	0.00265055	-0.0003006199999999	7.025415302500001e-06	9.037238439999982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48361.78588420971	303.2131135178497	2338862333.9101458	91938.19220918842	62610.07255255316	715.2773991221038	3920021185.03597	511621.7576948814	49749.792973750686	205.9929570698296	2475041900.931053	42433.09836237265	49704.18249936311	44210.15727187244	0.788923	25.446016	0.0557405	0.0254343	0.0163047701	0.0291833758	-0.0079875496	-0.0108046208	0.0490245565	0.031783412	0.0075148782	-0.0151831193	-0.0126410799	0.0314400945	0.0088432346	0.0076189645	0.0023818767	-0.0057599414	-0.0131205998	0.0026517945	-0.012473804	0.0045480411	-0.0493178039	0.051934595	0.046049234	0.0019282257	-0.0357912845	0.0240583141	-0.0089089424	0.0455505297	0.0129395748	0.0131754386	-0.0223194632	-0.0103500472	-0.0081877068	0.033296429	-0.0370019178	-0.0120758621	0.0582520435	0.0257746085	0.0064953271	0.0208837494	0.0502122759	-0.0131712706	-0.0273703591	0.0141488859	0.0008774216	-0.026967641	-0.0154089404	0.0399438877	-0.0086810884	-0.0348354752	-0.0221226176	0.0084483104	-0.0139588875	-0.0107125955	-0.0023765626	0.0053640165	0.0422378904	0.0058561634	0.0003673886	-0.0219649113	0.0031112129	0.0475856219	-0.0145023226	0.0169687037	0.038694722	-0.032971581	0.0030349929	-0.0479836175	0.0569944178	0.0404177068	0.00095803	-0.0359362212	0.0261652837	0.0111207207	0.0450374305	0.0121800774	0.0127288799	-0.0198933824	-0.0135364346	-0.007580466	0.0315292443	-0.037303734	-0.0169846481	0.0437518197	-0.0497813431	0.0085490746	0.0225793706	0.0470687338	-0.0122144991	-0.0134700083	0.0273290815	-0.0005684104	-0.0299234973	0.0178601462	0.0407278832	-0.0002199136	-0.0308803996	-0.0187885404	0.0063742698	-0.0126454724	-0.0194347327	0.0006782344	0.0054030733	0.0399121095	-0.0057823765	-0.0024231458	-0.0127005419	0.0149304835	0.0447369864	-0.0165120381	-0.0075126655	0.0404421625	-0.023642486	-7.7948e-06	0.0157189805	0.0093765736	0.0137306989	-0.0198625765	0.0098189653	-0.0153199531	-0.0092395989	0.0092552421	0.018363182	0.0079062001	0.0060663994	-0.0159233055	0.0340832054	0.0292855589	0.0178730517	0.0153310359	-0.0246614137	-0.0057842402	-0.0255526612	-0.0311541405	-0.0114846284	0.0160032146	-0.0271768103	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0174856	0.0048052	2.308994704000001e-05	0.00030574620736	-0.0227553	0.0081044	0.00051780367809	6.568129936000002e-05	-0.0571455	-0.0145714	0.00021232569796	0.00326560817025	-0.00379481	0.00022315	1.44005829361e-05	4.979592250000004e-08	-0.00082961	0.00023964	6.882527521e-07	5.7427329600000034e-08	0.00254815	-0.0001024	6.493068422499999e-06	1.0485760000000066e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48567.257978741145	205.47209453143296	2358778547.5735955	42218.78163113412	62777.71638661807	167.64383406491106	3941041674.718655	28104.45509998344	49744.08839462269	-5.704579127996112	2474474330.212036	32.54222302756889	49697.69439821105	44457.37360338769	0.859419	27.719814	0.0874493	0.0437089	0.0161975946	0.012412524	-0.0293393499	-0.0296344974	0.034937109	0.0316120712	0.0001822441	0.027581779	0.0254934252	0.0023378004	0.0364527917	-0.0033579522	0.0142638442	0.0240479966	0.0024720842	-0.00240977	0.0288642146	0.0187928717	0.0072815878	0.03940283	0.0376221147	0.0084172667	-0.0297709088	0.0469200336	-0.0131228215	0.0347961108	0.0310327057	0.0124889749	-0.0099660867	0.0290793294	0.0095995961	0.0426990549	-0.0145198991	-0.0135896593	-0.0027588157	-0.0149323932	0.0169306803	-0.0147721495	0.0043662178	-0.0461049142	-0.0028319037	-0.0724482941	-0.0144329959	-0.0558896537	-0.0302969499	-0.0573933626	-0.032582082	-0.0485801374	-0.0427856266	0.0064270709	-0.0033528427	-0.0160002384	0.0379921307	-0.0808647446	-0.0319536427	0.0200251067	-0.0121504117	0.0543960112	-0.0648955015	-0.0094507663	-0.0774115238	0.0148877624	0.0198412833	0.0240032798	0.0184738376	0.0079933795	0.0418660027	0.0346211364	0.0061930222	-0.0307732991	0.047981186	0.0149713073	0.0335289411	0.0294249656	0.0138723033	-0.0085503511	0.0262694933	0.004705558	0.0396771734	-0.0173771401	-0.0131472495	0.0014481446	0.0102921366	0.0221671884	-0.004603932	0.0008999253	-0.0497331259	-0.0523645303	-0.0594328353	-0.0051194468	-0.0555066011	0.0292348239	-0.0481393852	0.0251655013	-0.053745134	-0.0444981833	0.0139121226	0.0028725808	-0.0176399868	-0.0218719875	-0.0838189392	-0.0359644987	0.0307461433	-0.0076964836	0.04629533	-0.0668395486	-0.00857493	-0.0792239583	-0.0026348771	0.0073194446	0.0272515219	-0.0020772792	0.0198247363	0.0051853186	0.0183289219	-0.0026689412	0.006688105	0.0017190881	-0.0234430029	0.010440062	-0.0045309767	0.0193298322	0.0095297498	0.0030381846	-0.0123949397	0.0270344794	0.0555057895	-0.009428739	-0.0164762393	-0.0023916938	-0.0176598123	-0.0181627647	-0.0058691874	0.0106270162	-0.0281761062	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	0.0173949	-9.069999999999911e-05	8.226489999999839e-09	0.00030258254601	-0.0537684	-0.0310131	0.00289104083856	0.00096181237161	-0.0734464999999999	-0.0163009999999999	0.0002657226009999	0.0053943883622499	-0.00423757	-0.00044276	1.7956999504900004e-05	1.9603641760000037e-07	-0.00063672	0.00019289	4.0541235840000004e-07	3.7206552100000015e-08	0.00271339	0.00016524	7.3624852921e-06	2.7304257600000033e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
