global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231	motion_outlier232	motion_outlier233	motion_outlier234	motion_outlier235	motion_outlier236	motion_outlier237	motion_outlier238
47899.58769247582	n/a	2294370501.109181	n/a	64999.41396666504	n/a	4224923816.00989	n/a	46836.000139790194	n/a	2193610909.094427	n/a	47252.69585681352	26965.983569365108	n/a	n/a	n/a	n/a	0.1572488955	0.0914315469	-0.0174564937	0.0042928399	-0.0200137046	0.0285095282	-0.0164377426	0.0553349948	-0.0133241518	-0.0003492597	-0.0006250825	-0.0172511379	-0.0244844971	0.0033777318	0.0299855248	0.0246616507	-0.0116284227	0.0265292615	-0.0067784038	0.0024691775	0.0088856861	0.018769281	0.0313319932	-0.0081458101	0.0070048702	-0.0237756542	0.0155355326	-0.0167404075	0.040956277	-0.0108380503	0.0475455413	-0.0441772787	0.0087577521	-0.0290737617	0.0097425607	-0.0221511237	0.0211267377	-0.0248012887	0.0050357783	-0.0110904491	0.0149422907	-0.0830485137	0.0061846892	-0.0044461475	0.031410499	-0.0132435982	0.0193639082	0.0081763023	-0.0071738196	-0.012267585	-0.01001119	0.0404066262	-0.0243180855	0.0281114431	-0.0007883798	0.0117879975	-0.0059368377	0.0025891428	-0.0146228433	0.0136384515	-0.0043290629	0.0040240679	-0.0293078531	0.0129027949	0.0333859664	-0.0092733542	0.0118247215	-0.0197737755	0.026554593	-0.0109707521	0.0407899868	-0.0077941978	0.0111555435	-0.0666991302	0.0102881618	-0.0178410588	0.0141577064	-0.00885135	0.0326823417	-0.0351105866	0.004326846	-0.0253408317	0.0025181015	-0.0756563515	0.0142448278	-0.0164617864	0.0414672347	-0.0098285706	0.0001813723	0.0352262951	-0.0153909275	0.0077061489	0.0013166371	0.024422417	-0.0248372028	0.0294453388	-0.006981263	0.0244681574	-0.0015298548	0.0191656841	-0.00608064	0.0097684362	-0.0049259975	0.0231527545	-0.0015086463	0.0034728952	-0.0009079293	0.0350824759	-0.0358189281	0.0206256431	-0.0029101498	0.0312529274	-0.0030380038	0.0167924404	-0.0046668512	-0.0124435004	0.0154019749	-0.0106838049	0.0272741812	-0.0354205787	0.008556363	-0.0290965776	0.0274036276	-0.0251838444	0.0111842017	-0.0140318008	0.0232209127	-0.0011866736	0.0507999465	0.0507996334	0.0507991117	0.0507983813	0.0507974422	0.0507962944	0.050794938	0.0507933729	0.0507915991	0.0507896167	0.0507874256	0.0507850259	0.0507824176	0.0507796006	0.050776575	0.0507733409	0.0507698982	0.0507662469	0.050762387	0.0507583186	0.0507540417	0.0507495563	0.0507448624	2.68241e-05	n/a	n/a	7.195323408099998e-10	0.138092	n/a	0.019069400464	n/a	0.0670328	n/a	n/a	0.00449339627584	-0.000479714	n/a	2.3012552179600002e-07	n/a	0.0015058	n/a	2.26743364e-06	n/a	-3.45024e-05	n/a	1.1904156057599998e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47764.9144205249	-134.6732719509164	2281487049.600068	18136.890177965484	65256.42324617701	257.0092795119708	4258400774.884191	66053.76975526234	46676.65608264554	-159.34405714465538	2178710223.057571	25390.5285473192	47293.66068172915	25916.69475421427	0.864437	30.645622	0.0684337819999999	0.0427809	0.224913337	0.1579521632	-0.0378824879	0.0210544493	0.0546701904	0.0332534432	0.0215438933	0.0158005334	0.0057771557	-0.0003547808	-0.004954526	-0.0155120404	0.0138319054	0.0310322706	0.045959714	-0.0112184825	-7.98039e-05	-0.0040734874	-0.0322203614	-0.0135078827	0.0084659477	-0.0075088678	-0.0046834829	-0.0111743867	-0.0356084787	-0.0121852524	-0.0122808423	-0.0152285209	0.0210297109	0.0028539426	0.0153997161	-0.0366617438	0.0187447155	-0.0485699372	0.0776512812	-0.0646966795	-0.0375903424	0.0013309483	0.0509750874	-0.0266339815	0.0073425397	0.0144621582	-0.0453092923	0.011998851	0.031302884	-0.0017956277	-0.0279036797	-0.0237674932	0.0362125959	0.0050889096	0.0221823825	0.0108180496	0.0055883552	-0.0071635151	-0.0470859328	-0.0540855226	-0.0335535199	0.0328565979	-0.0177825262	0.04909447	-0.0103421745	0.0274707399	-0.0141701738	-0.0084726544	-0.0019264425	-0.0111983233	-0.0361890148	-0.0087580178	-0.0132203789	-0.0048371219	0.0186454731	-0.0141953523	-0.0371188972	-0.0662658052	-0.0012353344	-0.0370252363	0.0691895428	0.0530855637	-0.002785563	-0.0008114516	-0.0637741975	-0.0208775263	-0.0146227292	0.0142621682	-0.024571912	0.029130854	0.0486463033	-0.0253535965	-0.0212050694	-0.0287400118	0.0227738378	-0.0284151756	0.0025135883	0.016814087	0.0042132237	-0.0038548936	0.0385033494	0.0598216188	-0.0433754876	-0.0096606261	0.0056527804	0.0406399334	0.020076851	0.0188900436	0.0023728809	0.0095308231	0.0049410624	0.0307571665	-0.0369113474	0.0207182447	0.0077874595	0.0447811013	-0.0133780255	0.0244539604	0.0157983855	-0.0344288591	-0.0173005104	-0.0290875811	0.0211401861	0.0084459614	0.0728585155	-0.0208103161	0.0382494062	-0.0825830016	0.0604476208	-0.0751580179	0.0658182492	-0.0151689501	0.0507991117	0.0507962944	0.0507915991	0.0507850259	0.050776575	0.0507662469	0.0507540417	0.0507399601	0.0507240025	0.0507061695	0.0506864618	0.05066488	0.0506414251	0.0506160978	0.0505888992	0.0505598301	0.0505288917	0.0504960852	0.0504614117	0.0504248725	0.050386469	0.0503462026	0.0503040747	4.79661e-05	2.1142e-05	4.4698416400000004e-10	2.30074674921e-09	0.126417	-0.0116749999999999	0.015981257889	0.0001363056249999	0.0803426	0.0133097999999999	0.0001771507760399	0.00645493337476	0.000352539	0.000832253	1.2428374652100002e-07	6.926450560090001e-07	0.0015058	0.0	2.26743364e-06	0.0	-7.08062e-05	-3.63038e-05	5.01351795844e-09	1.31796589444e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47652.950968229125	-111.96345229577857	2270803735.980449	12535.81464998908	64905.901149932695	-350.5220962443127	4212776004.0848346	122865.73995550722	46615.7957350208	-60.86034762473719	2173032412.0091834	3703.9819130038536	47134.73358583956	25217.49658378136	0.8109429999999999	28.749176	0.0469130891	0.0255706	0.2240980713	0.1568326731	-0.0417653961	-0.0568381704	0.0136359607	0.0104017369	0.0239233508	0.0237702675	0.0123745689	-0.01273269	-0.0022105098	0.0039037589	-0.010560212	-0.0356433187	0.0142377871	-0.0258563895	-0.0194279326	0.0255366979	-0.0566012505	0.0231512195	0.0093074917	-0.033661746	-0.0210845075	0.0097720055	-0.0343319996	-0.0046148321	-0.0128638606	-0.0127010279	0.0043064042	0.0532341698	0.0284437898	0.0056012506	0.0445512625	-0.0009511128	0.0458938145	0.0124697798	0.020276859	-0.0141593592	0.0224253551	0.0400534562	0.022671407	0.0181347959	0.0053048994	-0.0145295759	-0.0036967281	-0.0194651919	0.0057897628	0.0114541924	0.003400568	0.006553264	-0.0173333043	0.0186111849	0.0141898602	0.0223306024	-0.0214810337	0.0177198552	-0.0044196963	0.0513925515	-0.0064592968	0.0431546615	0.0396153334	-0.021389434	0.0105761865	-0.0324727277	-0.0187122519	0.0116707116	-0.0387514655	-0.0045231487	-0.0108669443	0.0128159316	0.008600407	0.0583045499	0.0193510803	-0.0130325322	0.0153200969	-0.0211410047	0.0640402042	0.0004617935	0.0014716656	-0.0073534807	-0.0023910511	0.0411544734	0.0084212015	0.0102966542	0.0090294123	-0.0271598299	0.0137963616	0.0137542857	0.0040625685	-7.43494e-05	-0.0087441573	0.0002311713	0.0046854595	0.0078497791	0.0174510676	0.0249362862	0.0124721358	0.025164028	-0.0057962002	0.0450258578	0.0240705335	0.0476526062	0.0116681383	-0.0258431738	0.0043985196	0.0138009425	0.0125876607	0.0305928368	-0.0305283412	0.016839602	0.0142046332	0.0463481165	-0.0067502928	0.0418396764	0.015998024	-0.0446691443	-0.0192185759	-0.0382598253	-0.0059650374	0.0196842408	-0.0089899531	-0.0482109677	0.0398013711	-0.1127472403	0.064976938	-0.0741510181	0.0624379538	-0.009993008	0.0507974422	0.0507896167	0.050776575	0.0507583186	0.0507348493	0.0507061695	0.0506722821	0.0506331907	0.0505888992	0.0505394122	0.0504847347	0.0504248725	0.0503598316	0.0502896187	0.0502142411	0.0501337064	0.050048023	0.0499571996	0.0498612456	0.0497601708	0.0496539856	0.0495427009	0.0494263282	5.13652e-05	3.3990999999999998e-06	1.1553880809999996e-11	2.63838377104e-09	0.112271	-0.014146	0.012604777441	0.000200109316	0.0957153	0.0153727	0.00023631990529	0.00916141865409	0.000192074	-0.000160465	3.6892421476e-08	2.5749016225000005e-08	0.00162629	0.00012049	2.6448191641000004e-06	1.4517840100000002e-08	-0.000137671	-6.686479999999999e-05	1.8953304241e-08	4.4709014790399985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47833.94249427291	180.9915260437847	2288086054.545408	32757.932499657996	65247.31356892832	341.4124189956274	4257211927.962058	116562.43984444582	46674.81767617502	59.02194115422026	2178538605.1041803	3483.589537612239	47264.37942042852	26838.68801015765	0.674514	23.91256	0.1154646178	0.059684	0.1880733402	0.1259560407	-0.032484613	-0.0122501598	0.0016110673	-0.0095071962	0.0257708297	0.0573599621	-0.0545144339	-0.0031591524	0.0066419552	0.0077496749	-0.0235177591	-0.0121316402	0.0120476365	0.0116270594	0.0101589391	0.018306096	-0.0332357984	0.0102154863	0.0057825533	-0.0346913317	-0.0428417852	-0.0173196857	-0.0306524058	0.0061435956	-0.0097218166	0.0243848609	0.016011499	0.0321117902	-0.0100999534	0.0125571782	0.0448417973	0.0010486276	0.0451027752	0.0268846278	-0.0152868101	0.0266397294	-0.0156834916	-0.001323986	0.0068652087	0.0038621228	-0.0406912955	-0.0290162557	-0.0044471664	-0.0215612147	-0.021346075	0.0143605749	0.0417897499	0.0504058996	0.0201845656	-0.0086883182	-0.0063014634	-0.0237759717	0.0381022128	0.0217806976	0.0035622914	-0.0064010848	-0.0105908746	0.0279243483	0.0085788874	-0.0068220218	0.024165474	-0.0319536916	-0.0421072579	-0.0149929283	-0.0344654312	0.0092263792	-0.0001059557	-0.0195670762	0.0001218068	0.0450519495	-0.0068627937	0.0176218197	0.0109411154	-0.0286074654	0.0505712538	0.0162370516	-0.0229112776	0.0463516903	0.0021214815	0.0040398087	-0.0169275269	-0.0019924444	-0.049628916	-0.0072372321	0.01102146	-0.029421227	0.0123570932	-0.0564686665	-0.0073847597	-0.0267345547	-0.0101822571	-0.0124509182	0.009371811	0.0018665331	-0.0184198092	0.0053652686	0.0624645859	-0.0022062972	0.0116663184	0.0161916042	0.0356589011	-0.0122986538	-0.0021520842	0.0016858042	0.0009873239	0.0254683022	-0.020031872	0.0200701989	0.0009071493	0.0137633219	0.0031589182	0.0231571364	0.012366549	-0.0313940427	0.0205835345	-0.0026058077	0.0165408852	-0.002085825	-0.0270436359	-0.0375697181	0.0361300825	-0.0569051683	0.0308700777	-0.0320360307	0.0262557264	-0.0212233096	0.050794938	0.0507796006	0.0507540417	0.0507182665	0.0506722821	0.0506160978	0.050549725	0.0504731769	0.050386469	0.0502896187	0.0501826456	0.0500655712	0.0499384189	0.0498012145	0.0496539856	0.0494967617	0.0493295746	0.0491524578	0.0489654471	0.04876858	0.0485618963	0.0483454375	0.0481192471	7.223299999999998e-05	2.0867799999999983e-05	4.3546507683999925e-10	5.217606288999998e-09	0.0859778999999999	-0.0262931	0.0073921992884099	0.00069132710761	0.0644541	-0.0312612	0.00097726262544	0.00415433100681	0.00076289	0.000570816	5.820011521e-07	3.258309058560001e-07	0.00220266	0.0005763699999999	4.8517110756e-06	3.322023768999999e-07	-0.000148274	-1.0603000000000008e-05	2.1985179076e-08	1.1242360900000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
