global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86
47096.37523174716	n/a	2218068559.9695272	n/a	76020.11639108966	n/a	5779058096.114819	n/a	48898.80275984362	n/a	2391092911.34609	n/a	51181.49302122201	45626.78189382484	n/a	n/a	n/a	n/a	0.1826609905	-0.0351966774	-0.0198345089	-0.0742130227	-0.0032850286	0.0011281117	-0.0051418383	-0.0398153872	0.0083535571	0.0516675308	-0.0154399692	0.0120461501	-0.0631354172	-0.0642513883	-0.043280029	0.0046566117	0.0047022792	-0.1224260851	0.012715432	-0.0443804	0.0354265512	-0.1555293006	0.0565654268	-0.0243013186	0.0310955864	-0.0356388831	-0.0433773134	0.0254114265	-0.0185791024	0.0518439654	-0.0212874826	0.0016045362	-0.0396992	0.0276544369	-0.0547062099	0.0115866865	-0.0056154492	0.0133553532	-0.075418417	0.0152554242	-0.0276678617	-0.0053508177	0.0953916633	-0.00595288	0.0192170084	-0.0371539641	0.061472376	-0.0492239621	0.0204214239	-0.0520480174	0.0118753785	-0.0004905097	0.0055982565	-0.0184148282	0.0068148099	-0.0617264469	0.0458583842	-0.041802672	0.0247661797	-0.0076814102	0.0060214999	-0.0083346136	-0.0112985907	0.031755836	-0.0132417464	-0.0241850219	0.0178496357	0.0180989028	-0.0299174439	-0.0143457429	0.0403492534	0.0144078807	-0.0698552554	-0.0187532772	-0.0605050907	0.0317478375	0.0316054282	-0.028116852	-0.0375845811	-0.0316868476	0.0131721044	-0.0398068311	-0.0450881365	0.0140299213	0.0364364795	-0.1003092007	0.0388765099	-0.0156749015	0.0241150352	-0.1458096026	0.0615531839	-0.058879022	0.0238554933	0.0136690261	-0.009332229	0.0024480586	-0.0662462224	0.0015482296	-0.0271950052	0.0063156138	-0.0571953804	0.061329291	-0.0481622145	0.0242457969	-0.0130187169	0.0391396969	-0.0242662973	0.0428332922	-0.0195319784	0.0484363633	0.1068771165	-0.0215102053	-0.0022089563	-0.0542386492	-0.032375478	0.0460607139	-0.0281749266	0.0203659548	-0.0127665073	0.0355843066	-0.0173940098	0.0179729527	-0.0221004584	0.0003326133	-0.0054614529	0.0280362703	-0.0746825793	0.0139469511	-0.0245490918	0.0051326146	-0.0427131217	0.0010761032	0.0052234778	0.0112171041	-0.0094186808	0.0248073894	0.0046779503	0.0256214096	-0.0513840848	0.0008196506	0.0214585968	-0.1178001773	-0.0358098463	0.0128437535	0.0155360697	-0.0481433961	0.0081364019	-0.0353001879	0.0186842652	-0.0290025554	0.0323795156	-0.1291432488	0.0077263433	-0.0401563933	0.0714685589	-0.0163148836	-0.0301756622	0.0100891676	-0.005004402	0.0423848636	-0.0321123088	0.0114257948	-0.0064723975	0.0320655531	-0.0516712428	0.0374256336	-0.0748942953	0.0140807543	-0.1013308164	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.000139934	n/a	n/a	1.9581524356e-08	0.0906856	n/a	0.00822387804736	n/a	-0.101607	n/a	n/a	0.010323982449	0.000616416	n/a	3.799686850559999e-07	n/a	-0.00112902	n/a	1.2746861603999997e-06	n/a	0.000345673	n/a	1.1948982292900002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47104.59552740842	8.220295661260025	2218842919.800745	67.57326075853038	76480.90655222247	460.7901611328125	5849329067.049786	212327.5725968033	48984.711733394455	85.90897355083871	2399501983.6037526	7380.351736558705	51247.12085252449	40825.08281790893	1.914961	57.166058	0.093650879	0.0581016	0.1328145474	-0.0360622907	-0.0236173081	-0.0266703966	0.0089482335	-0.0460406752	-0.0035974906	-0.0102700327	-0.0290271853	0.0013599044	0.0099096412	0.0063480305	0.028990045	-0.0009204995	-0.0511153192	-0.0566332616	-0.0234271444	-0.0713028595	-0.0072215797	-0.0065849976	0.0854974334	-0.1094768062	0.0361366911	-0.0242725897	0.0660659434	-0.0771200197	-0.0063250521	-0.0064909178	-0.0184274202	-0.0273569296	-0.0695774587	0.0084059399	0.0211437729	-0.0011031507	0.02183041	0.0192453291	0.0167891417	-0.0370975846	-0.0320857398	0.0343283474	-0.0721317922	0.0272916775	0.09743818	0.042284636	-0.0013655908	0.0623286645	0.0241648074	-0.0786084398	0.0136221352	-0.0562627745	-0.0280229626	-0.0522801618	0.053783008	0.0301585494	-0.0414896945	-0.0402002581	0.0705514122	0.0060616472	0.0288463292	-0.0496947595	-0.0157552316	-0.0251628324	0.0172660351	0.0273974889	0.0389770644	-0.0346070169	0.0462441835	-0.0759222066	-0.0321356354	0.0126913134	0.0035209709	0.0259498719	-0.0082043637	-0.0485930619	0.04328167	-0.0073300352	-0.0535626432	-0.0133121887	-0.0239513887	0.0717223256	-0.0301338007	-0.034844526	-0.0587395224	-0.0335076025	0.021274706	-0.0537427575	0.0040861624	-0.0001243285	0.07824672	-0.0983644577	0.0192961905	-0.0858273974	0.0015285215	-0.0252874549	-0.027854417	0.0491833703	-0.0516692684	-0.0218774372	0.0309753166	-0.0611031725	-0.0058985626	-0.0147057139	-0.0224428833	-0.0153095923	-0.0259309122	0.0211560687	0.0315697443	0.0556803675	-0.0341345743	0.0820093168	0.091055228	-0.0933523488	0.0199983255	0.0088381415	-0.0373152559	-0.0057932328	-0.000938412	0.0301683974	-0.0473343799	-0.0773946794	0.0131397735	0.0461513894	-0.0577813438	-0.0616134986	-0.0379579678	0.0094494327	-0.0795583612	-0.0110505033	0.0120166425	0.0007735784	-0.0427854995	0.0227802882	0.0368318102	-0.02010125	-0.0486667575	0.0455543974	-0.0192379105	-0.0732353249	0.0296086827	0.0055960857	0.0489331593	0.0180743355	0.0517335593	0.0305473914	-0.0346318705	-0.0437594472	0.0003761363	-0.0205010938	0.0091415375	-0.0038413833	0.0126917513	-0.0744319932	0.0080305565	-0.0349889489	0.0388606392	-0.0133772561	-0.0032103021	-0.0020971657	0.0373664301	0.0399828192	-0.0155925046	-0.0136990661	-0.0691504108	-0.008634077	-0.0267017322	0.0495517407	-0.0245119007	-0.0276508917	-0.0380693855	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.000107255	3.2679000000000003e-05	1.0679170410000002e-09	1.1503635025e-08	0.0679002	-0.0227854	0.0046104371600399	0.00051917445316	-0.049743	0.051864	0.002689874496	0.002474366049	0.000696286	7.987e-05	4.84814193796e-07	6.379216900000001e-09	-0.00115724	-2.8220000000000025e-05	1.3392044176e-06	7.963684000000014e-10	0.000616959	0.000271286	3.8063840768100003e-07	7.359609379600003e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46921.5401732911	-183.0553541173213	2201630932.2337704	33509.26267101789	76303.27161727413	-177.63493494833529	5822189259.499513	31554.17011409931	48318.559983381725	-666.1517500127302	2334683238.8676577	443758.15404502297	50608.11406177122	24843.450355215744	2.737087	81.708427	0.106755435	0.0519174	-0.0114261267	-0.0454078085	-0.0054400748	-0.0376152147	0.014626585	-0.0504735199	-0.0070442243	-0.0131797086	0.0019718221	-0.0531520031	0.00055517	-0.0209627535	0.0017585256	0.0266045272	-0.0138701532	-0.0518101478	-0.0190379216	0.090461914	-0.0015193453	-0.0082618388	0.0435243267	0.0333790312	0.0080076214	0.0233998276	0.0159097965	-0.0539181759	0.0322793245	-0.0142448093	-0.010063497	0.0210303531	-0.0029579566	0.0085150189	0.0342608249	-0.0640141497	0.0034267785	-0.039863215	-0.0310249571	0.0033003885	0.0353499434	-0.000221498	-0.0170443456	0.0527467251	0.0234671535	-0.0032099136	-0.0853809245	0.0344853327	0.0037960078	-0.0282801071	0.0182110543	-0.0057827364	-0.0009013813	-0.041621861	0.0188541557	0.0189746347	-0.0058634174	0.0315315682	0.0030658325	0.0163295469	-0.0241748049	-0.0223455415	0.0431760591	0.0473284307	0.0613923911	-0.0351752089	-0.0064491447	0.0192310191	-0.0149510398	0.0102838015	-0.0555185095	0.0040337737	0.0099440741	0.0205299865	0.0011811964	-0.0247583549	0.0409677519	0.0130835023	-0.0557063658	0.0058573136	0.0937420787	-0.0832510982	0.0054790373	0.0410327402	-0.0267702051	-0.0463502393	-0.0259632114	0.0773536061	-0.0108401374	-0.0134173963	0.0545064562	0.0323903343	0.0010267075	0.0035058997	-0.0316613844	-0.0171498583	-0.0226045997	0.0509915938	-0.0052877156	0.0015453314	-0.0291232674	-0.0178164707	0.0119117753	0.0295566313	0.0456387174	-0.0400636594	0.0146349885	-0.0600633785	0.0304762555	4.514e-06	0.0039946067	0.0577345693	0.0273404146	-0.0154015076	-0.0539617789	-0.0008114823	0.0631570555	-0.0222253988	-0.0047479449	0.0071160844	-0.0247238555	-0.0497556898	-0.0215785706	-0.0010150838	-0.0262239807	-0.0380232923	0.0546076525	0.0035033834	0.0233864614	-0.0393385577	0.0416251726	0.0352849371	0.0132315777	0.046223732	-0.0030879441	-0.04608598	0.0283954388	-0.0479827139	-0.0237299775	0.0066201282	-0.0042517364	0.0103643773	-0.0253526736	0.0277662232	0.0157251322	0.0372766358	0.0896710285	-0.0524966487	-0.0143648514	-0.0130140394	-0.0183516997	0.0182119396	0.0052091045	-0.0452467428	0.0114081234	-0.0230340542	0.0149427121	-0.0129669244	0.023880514	-0.0109844334	0.0311954229	0.0082984367	-0.0065376126	-0.0111084447	-0.0362042551	-0.00335076	-0.0007107382	0.0116443364	-0.0040083001	-0.0103211233	-0.0017818614	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0036905	0.003797755	1.4422943040025002e-05	1.361979025e-05	0.0564792	-0.0114209999999999	0.00318990003264	0.0001304392409999	-0.00945677	0.04028623	0.0016229803276129	8.94304988329e-05	0.00133729	0.000641004	1.7883445441000002e-06	4.108861280160002e-07	-0.00119747	-4.023000000000004e-05	1.4339344008999998e-06	1.6184529000000031e-09	0.000273184	-0.000343775	7.4629497856e-08	1.1818125062500005e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46910.61761914714	-10.922554143959132	2200606045.4098377	119.3021890277188	76371.85114214497	68.57952487083094	5832659646.87795	4703.151231508919	48274.03511804707	-44.52486533465708	2330382466.5784416	1982.463633069348	50602.08452476388	19341.76095285485	1.816704	54.232849	0.0663309599999999	0.0285147	-0.0630406925	-0.0363484433	-0.0029369174	-0.022734927	0.014586774	-0.0450242733	-0.0132819907	-0.0269716819	-0.0102862362	-0.0584181448	0.0165098474	-0.0288664071	-0.0176711028	0.0627564022	-0.0017719619	-0.0491582396	-0.0327892084	0.082179007	0.0101895789	-0.0011750064	0.0300874435	0.0498392226	0.0336405645	0.0713933009	-0.0117251943	-0.0381053363	0.0699051336	-0.018502568	0.0502860971	0.0341121233	0.0090954828	-0.0443120333	0.0003666511	-0.0704340186	0.0144214225	0.0163285295	-0.0143260524	-0.0502813943	-0.0271551628	0.0477342536	-0.0176898876	-0.0142182923	-0.0048528114	0.0302558885	-0.0486106972	0.0014542278	0.0042347996	-0.0151590841	-0.0160034601	-0.0383288966	-0.0073491561	0.0331165943	-0.0112031859	-0.0572199782	-0.0521742955	0.0341643481	-0.0181914584	0.0387660956	0.0338755671	-0.0302654977	0.0482646159	-0.0019041564	-0.0499598792	0.0093424615	-0.0211315692	-0.0290339982	0.0531057764	-0.0226906175	-0.0324516962	0.0102145398	-0.0158362321	-0.0157567913	0.0342057503	0.0573377003	0.0974112754	0.0755047174	0.0386635825	0.0157950444	-0.0094591607	-0.0542876677	0.0082430403	-0.0018726641	-0.016793123	-0.0500481938	-0.0268031485	0.0557657502	0.0015008013	-0.01340439	0.0474403674	0.0542868017	0.0283872504	0.0319416904	-0.0523585956	-0.0219956837	-0.0127409755	0.0705938831	0.0487365303	0.0666280191	-0.0270050954	-0.0158932165	2.54133e-05	0.013326149	0.0570400522	-0.0353321962	-0.0454526514	0.0290488178	0.0468613084	0.035172079	0.0079225463	-0.0064224335	0.0202254325	-0.0097892449	-0.0311066711	0.0081693432	0.0088743219	0.0121396796	0.0191103543	0.004152684	-0.0639687706	-0.0040326781	0.0205916375	0.0278790294	0.056346852	0.0170052714	-0.0037558796	0.0173111387	0.0313211945	-0.0839228464	0.0564932681	0.0234921832	0.0054865327	-0.0309274906	0.0403256515	-0.0197629391	-0.0307938862	0.053071404	0.022913518	0.0064440963	-0.0398949248	0.0495298247	-0.0604460378	0.0923235145	0.0199807041	0.0058907256	0.122798069	-0.0479560446	-0.0277194933	-0.0083319715	-0.0274695773	0.0248261477	0.0038689768	-0.0245979078	0.0060855907	-0.0135164743	0.0069997169	-0.0046303552	0.0434160547	-0.0045785848	0.0538873139	0.0112605635	-0.0015253821	-0.0036819202	-0.0179841995	-0.0018668083	0.0156374993	0.011150419	0.0090069085	-0.0254541005	0.0278265176	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0137891	0.0100986	0.0001019817219599	0.00019013927881	0.0648339	0.0083547	0.00420343458921	6.980101209e-05	0.00730924	0.0167660099999999	0.00028109909132	5.34249893776e-05	0.00164062	0.0003033299999999	2.6916339844e-06	9.200908889999993e-08	-0.0009751	0.0002223699999999	9.5082001e-07	4.9448416899999976e-08	0.000369717	9.6533e-05	1.36690660089e-07	9.318620089e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46782.45191649378	-128.16570265335758	2188597807.3190527	16426.447336628873	76236.04759856193	-135.80354358303885	5811934953.4502	18442.60244971033	48086.0460711466	-187.98904690046768	2312267826.756433	35339.88175454623	50382.241601926886	17185.905770881414	1.186186	35.410439	0.10059136	0.051083	-0.0767364844	-0.046133386	0.0330868114	-0.0416277204	0.0037310182	-0.0244442882	0.008174748	-0.0477700857	-0.0192701314	-0.0591911019	0.0097574824	-0.0208496505	-0.0738925475	0.0261672518	0.0122293983	-0.0229748246	-0.0329220929	0.0924434719	0.0066194562	0.016625005	-0.0222653311	0.0435468838	0.0539030507	0.0189137683	-0.0720357169	-0.0353690925	0.0472818188	-0.0581972999	0.0347111634	-0.0259105302	-0.0335917531	-0.0473668725	0.0652620995	-0.0320108361	-0.0285055638	-0.0279565248	-0.0503928353	-0.0593496084	-0.0299825351	0.0007033606	0.0105702844	-0.0323290733	-0.0664176813	0.0583394646	-0.0112429407	-0.0004434945	-0.0485085385	-0.0058359642	0.0333706612	-0.0158964387	0.0216163946	-0.0050351037	-0.0132794894	0.0324842852	-0.0172711507	0.0558960863	-0.0676083813	-0.002533236	-0.0116586407	-0.0429737985	0.0598691979	-0.0059261451	-0.0047116294	0.0463071076	0.0008021389	-0.0389001472	-0.0357089117	0.0470862281	0.0101274708	0.0031931284	-0.0195169438	0.0065702718	-0.0170790446	-0.0826273867	-0.0073195925	-0.038759913	-0.0470848931	-0.000551824	-0.0904143352	0.0133118908	0.0479927219	0.0275030083	-0.002925029	-0.0428269124	-0.0608762362	0.0649780755	0.0063373638	0.00700768	-0.0084019971	0.0547215268	0.0432781588	0.0555836342	0.0190879742	0.0156004838	-0.0154601857	0.0748879574	0.0364271513	0.0102163236	0.0127256836	-0.0654468767	0.0531854659	0.0420346994	0.061756282	0.0220129779	-0.025578281	0.0267696817	0.0626835591	0.002226732	-0.0008656382	-0.0740469294	-0.0577283317	0.0013957072	-0.0520526899	0.0544740787	0.0086605021	0.0370780631	0.0097963066	0.0012321937	-0.0218690325	-0.0315701142	0.0076180807	0.0231499569	0.0094631703	0.0147512675	-0.0420976831	-0.0374301062	0.0575512703	-0.0211171787	0.0517410177	0.0392263551	-0.0193080957	0.024652656	-0.006067908	0.0510405508	0.0202495079	-0.0260591643	-0.0281965482	0.0154643393	-0.0303198627	-0.0482835327	0.0418995579	-0.1000769007	0.0488255639	-0.0126236224	-0.0531990298	-0.0517412358	-0.0264146571	-0.0029019508	-0.0340725244	0.0442904663	-0.0062523463	-0.012156932	-0.0086000313	-0.0089326824	0.0054220701	0.0068600082	0.0422582332	-0.0017158812	0.04574266	0.0043046611	0.0132320383	-0.0317860491	0.0209026854	0.0071629591	0.0221309627	-0.0085391066	0.0067474462	-0.0254813497	0.0587803434	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	0.0326696	0.0188805	0.00035647328025	0.00106730276416	0.0268982	-0.0379357	0.00072351316324	0.00143911733449	0.0219363	0.0146270599999999	0.0002139508842435	0.0004812012576899	0.00161531	-2.530999999999996e-05	2.6092263961e-06	6.40596099999998e-10	-0.00128551	-0.0003104099999999	1.6525359600999995e-06	9.635436809999993e-08	0.000616959	0.000247242	3.8063840768100003e-07	6.112860656400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
