global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134
46932.78359499686	n/a	2202686175.9748063	n/a	70153.622752243	n/a	4921530785.264027	n/a	46613.29932692577	n/a	2172799674.1415787	n/a	46768.64075777824	26392.514277462844	n/a	n/a	n/a	n/a	0.0410622175	-0.0184440476	-0.0246526244	0.026080554	0.0018343168	0.2486718231	-0.0497283788	-0.0006699185	-0.0756605025	0.0931357811	0.0911996341	-0.2557199208	-0.0439485247	0.0999288212	0.1407198204	-0.0352369953	0.182318967	-0.0287529525	0.0589566054	-0.0201053455	-0.0291743164	0.0016584617	-0.0050030942	0.106094401	-0.0380548601	0.0234053501	-0.004143028	0.0365265925	-0.0230848908	-0.0169605933	0.0292082098	-0.0116953668	0.0201521273	-0.0287142041	0.0063064375	-0.0301228718	0.0012291561	-0.0488442665	0.0119045087	-0.0799300748	0.003174481	-0.0029407834	-0.0334058827	0.003063076	0.0897944189	-0.0970076804	-0.0520253605	0.0317039462	-0.015976114	0.0332198496	-0.0215374097	0.0894890342	-0.0756058171	0.1025428603	-0.0031092995	0.0753124723	-0.0051664093	0.0460582082	-0.013529543	0.0731860863	-0.0493589463	0.010154271	0.0035145145	-0.0632303724	0.0460485381	-0.0289603959	-0.003621903	-0.0427330527	0.018019015	0.0109277683	-0.0633965899	-0.0161747616	-0.003129466	0.003562196	0.0683832919	0.0189537807	-0.0617783965	-0.0373517433	-0.0129110455	0.0498213615	-0.0586194782	0.0030882064	-0.0672215027	0.0111930955	-0.0222675783	0.0102513216	-0.0225616032	0.035455909	-0.0208891348	0.0320319217	-0.0021569846	0.0101919563	-0.0878863476	0.0195075943	-0.0681581404	0.0481302739	-0.0249625786	0.0457129283	-0.0946768486	0.0608503423	-0.0596636838	0.0204853705	-0.0293786679	0.0032161854	-0.0162533609	0.1036180175	-0.0378758047	0.0254906916	-0.0014991603	0.0364649815	-0.0257443715	-0.0166611657	0.02582655	-0.0213338803	0.0271267144	-0.0173952864	0.0227064923	-0.0195958777	0.0072635269	-0.0477301449	0.0140477633	-0.0921809476	0.0118471539	-0.0072967781	0.0262879436	0.0037297506	-0.0689634741	-0.0936007979	-0.0931356756	0.0015278737	-0.0122343438	0.0367295458	-0.0047809492	0.080462707	-0.0589086072	0.0845625256	-0.065390837	0.095203657	-0.0396007789	0.0204729176	-0.0071541987	0.0928300853	0.0079015899	-0.040247424	0.0321830833	-0.0448310167	0.0253512035	0.019996093	-0.0108437006	-0.0244310169	0.0007784933	0.0129399473	0.0307830026	-0.0658373115	-0.0201701527	0.0555294636	0.0179178012	-0.0047022839	-0.0628989125	0.0589559593	-0.0154274239	0.0129867326	-0.0227393308	0.0664166199	-0.0233458175	0.004934361	-0.0306409914	0.0214173404	-0.0417472129	0.0130792932	-0.0138467131	0.0072339814	-0.0128173393	0.0063475253	-0.0160102818	0.0734960896	-0.0175521423	0.0895799814	-0.0218577043	0.0186649603	-0.0512849607	0.1017852727	0.0767292337	-0.0420736093	0.1093270186	-0.1526563188	0.1367171636	-0.169162348	0.0350431782	-0.0876894964	0.0011618001	-0.025749795	0.0513378222	-0.0718437278	-0.06071456	0.0335354404	-0.1379148938	0.0623465099	-0.0530920666	0.0538266735	-0.0328898979	0.094210327	-0.0697173653	0.0195774262	-0.0434895591	0.1345026056	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0246205	n/a	n/a	0.00060616902025	0.284147	n/a	0.0807395176089999	n/a	-0.136327	n/a	n/a	0.018585050929	0.0110021	n/a	0.00012104620441	n/a	0.00268952	n/a	7.233517830399999e-06	n/a	0.00113376	n/a	1.2854117376e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46906.19437638578	-26.58921861107956	2200191070.8752847	706.9865463477796	70310.98870775357	157.36595551056962	4943635133.06185	24764.04395375457	46402.880083560085	-210.41924336568627	2153227280.0492573	44276.25797858791	46558.39018726014	24966.005228182166	2.752532	67.484871	0.4717041	0.286939	0.0846371483	0.0486873385	-0.0443598066	-0.0414110465	-0.0498807334	0.0468495891	0.0768648607	0.0158202653	0.0424424031	-0.0610802032	-0.056699052	-0.0567893946	-0.0333775609	0.0178099032	0.1036433457	-0.0545924395	-0.0277522976	-0.0917435282	0.0346498514	-0.0399602773	-0.0168665619	0.0457208087	-0.058183715	-0.0188935127	-0.0707154993	0.0545080544	0.014297639	0.0706423642	-0.0245099812	-0.0352443287	0.0241460844	0.0077135847	0.0244020332	-0.0043091585	0.0166985328	-0.0347492958	-0.0489623317	-0.0296024696	0.0257830881	0.0130167333	-0.0448038786	-0.0243103321	-0.0078933034	-0.0433807172	0.0317326186	-0.0651772311	-0.0122447362	0.0188170298	0.021947205	0.0543359474	-0.0368330874	0.0263273958	-0.1159104605	-0.06946918	0.0150826933	-0.0250550002	-0.0560239598	0.0021083644	-0.046802668	0.0325734236	0.017260649	0.0253770699	-0.0034456875	-0.0039686105	0.0431197792	-0.036814921	0.0042008901	-0.002373624	0.0030205628	0.0348183201	0.0245290949	-0.014779457	-0.0241169785	-0.0109008485	-0.0344437585	-0.0071147722	-0.0371073083	-0.043465315	-0.0217198584	-0.0054338448	-0.0097978638	0.004546098	-0.0822654395	0.0033874255	0.0545902622	-0.0133881634	0.0191689289	0.0212639342	-0.0398442612	-0.0496777041	0.0742515535	0.0596377391	-0.0490436365	0.0203201172	-0.0077112833	-0.0130644117	-0.026436289	0.0155776486	0.0007153076	-0.0237149813	-0.0297001905	0.0439663181	-0.0242283459	0.0447936398	0.0571873557	-0.005636114	-0.0695730502	0.0602963757	-0.0181375709	0.0687042453	-0.0279454779	-0.0437225968	0.0109964069	0.0085621714	0.0267588119	0.0064263992	0.0215714451	-0.0237625662	-0.0483199617	-0.0388569678	-0.0253589726	-0.0071433482	-0.0477465	-0.022165117	-0.0087885045	-0.0356231479	-0.0580610358	-0.0324045784	-0.0179293869	-0.0078578367	-0.0513036071	0.0500293703	-0.029983585	0.038598573	-0.1262213119	-0.0343848726	0.0516063158	-0.0224524314	-0.0458101361	0.0203749332	0.0380661202	0.003208632	0.0409753337	-0.029915172	0.0067889204	0.0006397076	0.0517691268	0.0038838522	-0.0097115591	0.0209240161	-0.0416516776	-0.0031558571	0.0309754794	0.0061283983	0.0193854227	-0.0423580363	0.0043199647	-0.0183894892	-0.0385633249	0.0756077685	-0.0078896546	-0.0045659743	-0.0014984783	0.0313882565	-0.0804140547	-0.0238520399	0.0193139302	-0.0294335703	-0.0179996575	0.0244316573	0.0472376115	0.1013426352	-0.0488478731	0.0200984286	-0.0118049649	0.0025445838	-0.0232770113	0.0313555861	0.0287397695	0.0261360816	-0.0010843036	0.0060043174	0.0452815229	-0.0268836445	0.0823623145	-0.0414738358	0.0859648095	-0.1155226685	0.0355919624	-0.0573409124	-0.0662832117	-0.0162940879	0.0265599129	-0.028852408	-0.0081101593	-0.0239152016	-0.0565277586	0.0079778081	0.0229951849	-0.0245535173	0.0153318625	-0.0312787752	-0.0349458663	-0.0720127465	0.0483886783	-0.0402672502	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0151864	0.0094341	8.900224281000001e-05	0.00023062674496	0.179332	-0.1048149999999999	0.032159966224	0.0109861842249999	-0.0241404	0.1121866	0.01258583321956	0.0005827589121599	0.00688944	-0.00411266	4.74643835136e-05	1.6913972275600006e-05	0.00219514	-0.00049438	4.8186396196e-06	2.444115844e-07	0.000835432	-0.0002983279999999	6.97946626624e-07	8.899959558399997e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46964.03551113703	57.84113475125196	2205620631.49134	3345.596869312487	70380.30770985401	69.31900210044114	4953387713.333735	4805.124052200963	46393.69176435214	-9.188319207947645	2152374635.525716	84.4252098671396	46548.40560538309	24830.902422351373	1.915364	46.959694	0.11485521	0.0572106	0.0941136261	0.090163583	0.0054694442	0.0275214439	0.008679947	0.0235866737	0.024307981	-0.005881416	-0.0374167281	0.0365345839	0.0866346308	-0.0940769755	-0.0359927842	0.0192016766	0.0047655412	0.0431614488	0.0569658469	-0.0184339707	0.0205024324	-0.0205634886	-0.0347931534	-0.0114408593	0.0281189377	0.0799088296	-0.0956677245	0.0322701918	-0.0204370723	0.0208568532	0.0552530721	-0.0310205516	0.0180959902	0.0712564767	0.012803306	-0.0211822867	0.0414421029	0.0678004536	-0.03364148	-0.0570266768	0.0166545996	-0.0096774705	0.010327161	0.0145491965	-0.0263210675	-0.0238451169	-0.0261841648	-0.0140096083	-0.0099039496	-0.0620211025	0.0200068406	0.0153896724	-0.0249897891	-0.0144412408	-0.0211664925	0.0693306369	0.0258458007	0.0185720353	0.0104444468	0.0050957393	0.0115483148	0.0287694801	-0.0144177042	0.0355606678	0.013849732	0.0774356638	-0.0448520327	0.0231919149	0.0233838269	0.0054418391	0.0224938562	-0.0867875813	-0.0028600068	-0.0068245105	-0.0046241487	-0.008859181	-0.0313014432	0.0185629024	-0.004270366	-0.0416297813	0.0189845532	-0.0112146321	0.0319281962	0.0221235183	0.0103560348	0.0022872382	0.0140102321	-0.0322763578	0.0358711827	-0.0117585329	0.027752566	-0.0117124426	0.0262983918	0.0141959938	-0.021190912	-0.0065926047	-0.0046713601	-0.0309982452	-0.0189169969	-0.0135473806	-0.0344777596	0.0277120548	-0.0194936282	0.0195383464	-0.0292072129	-0.0150620843	-0.0440160322	0.0733968669	-0.0958899777	0.0379765661	0.0171628953	0.0276640883	0.0477684154	-0.0204081967	0.0085871999	0.0553280308	0.0380671812	-0.042912217	0.0349549755	0.0796204986	-0.0374557687	-0.0312089582	0.0081731544	-0.0261850934	0.0115312273	0.008508772	0.0269027282	-0.0140094384	-0.0120131306	0.0316298542	0.0312697197	-0.0620919248	0.0014924129	0.0263333665	-0.0286613608	0.0018999386	-0.0120306792	0.0762350686	-0.0010537101	0.0289943692	0.0124642042	0.0008266617	-0.0154397739	0.006295865	0.0136059782	-0.0402828402	-0.0478305986	0.0492846384	-0.0006408165	-0.0241351735	0.0463669025	-0.0310322777	0.0275857107	0.0597107552	-0.045573345	0.0110795684	0.020504682	-0.0319261595	-0.0118681676	0.0199599425	-0.006603446	0.0224524471	0.0363944498	0.0066699311	0.0355689249	-0.0346155975	0.0078691064	-0.0049055785	0.013284274	-0.0165098304	0.0115509904	0.0064274831	0.0446949883	0.0041733784	-0.0442046901	0.0269946325	-0.0070066027	0.0276736958	0.0016835319	-0.0212495927	0.0412584198	0.0060387095	0.0265663726	0.0198239778	0.049601597	-0.0296035569	0.0769395405	-0.0598471753	0.084417921	-0.133614474	0.0033638846	-0.0451239123	0.0011861294	-0.0036503867	0.0606711889	0.0016301514	0.0083872823	-0.0157037349	-0.061950695	0.035510444	-0.0363653373	0.0079164147	0.0021283889	0.0463673906	0.0297101952	0.0591627916	0.0093686551	0.0672230966	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0171268	-0.0019404	3.7651521600000073e-06	0.00029332727824	0.212741	0.033409	0.045258733081	0.001116161281	0.00160201	0.02574241	0.0006626716726081	2.5664360401000003e-06	0.00687292	-1.6519999999999903e-05	4.72370293264e-05	2.7291039999999676e-10	0.00182134	-0.0003737999999999	3.3172793956000003e-06	1.397264399999999e-07	0.00152038	0.000684948	2.3115553444e-06	4.6915376270400003e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47004.504012197205	40.46850106017519	2209423397.432663	1637.6995780574002	69994.17947127813	-386.1282385758823	4899185159.857492	149095.01662571347	46525.839564982605	132.14780063046783	2164653747.226501	17463.041211469874	46695.59963164748	24406.90404142054	1.873363	45.929935	0.2134651	0.113718	0.1061059149	0.1168918891	-0.0033381131	-0.0490165775	0.003345112	-0.043046845	0.093870896	0.0175081362	-0.0028469797	-0.0117748178	-0.0499950489	-0.021236683	-0.0262822913	-0.0159290106	0.0449654548	-0.0273450008	0.0540084805	-0.040371278	0.0503745084	-0.005049398	-0.0012812207	0.0892001415	-0.0774919909	-0.0513844721	-0.0891486734	0.0356322547	-0.0506186343	-0.0208288008	0.0732281413	-0.0213448616	-0.0057420832	0.0479852471	0.0007204473	-0.0119156544	-0.0217195605	-0.0259644717	-0.0201874311	0.0246840358	-0.001788088	0.0656362039	0.0455850848	-0.0332612778	-0.0463087477	-0.029132499	-0.0188542962	-0.0127798171	-0.0154836134	-0.0809795386	0.0301271619	0.0275675487	-0.023214485	0.0931103993	-0.0225338434	0.0101429156	-0.0041933006	0.0198616372	0.042385666	-0.0289484076	0.0291392319	0.0556969815	-0.0166285048	0.0396192305	0.0192100201	0.0210144344	0.0004795765	0.0070761731	-0.0203075717	0.028037742	-0.0061152001	0.0637247121	-0.0357774009	-0.0506387047	-0.0371241826	0.0137014396	-0.0091084567	0.0202568392	-0.0405055638	-0.0380476818	0.0404086279	-0.0578852268	-0.090780503	0.0332690093	-0.0159274788	-0.052225103	0.0388241704	-0.0251528221	-0.0111851004	-0.0426449438	-0.0180567441	-0.0215583668	0.0074553115	-0.0510289824	0.0076064479	-0.0441031428	0.0327110988	0.0058937608	-0.0540160645	0.0640993134	0.0348677301	-0.0278056732	-0.0460885585	0.0118275064	-0.013213724	0.0864640542	0.0771519985	-0.0391768487	-0.0909019065	0.047557279	0.054620421	-0.0105627173	0.0766283442	-0.018457507	-0.0120316154	0.0479521826	0.0085205151	-0.0189666618	-0.0140043466	-0.032909871	-0.0220037146	0.008323907	-0.0247761699	0.05987273	0.0256299895	-0.0512043662	0.0419237844	-0.0301726308	-0.0123825794	0.0166586433	0.0293610231	-0.061754814	0.0071631551	0.0537365351	-0.0079458489	0.1065119214	-0.0146791458	0.0079402662	-0.0083961788	0.0333269033	0.0221640177	-0.0466417942	-0.0254556983	0.0385179656	0.0258927971	-0.0315237767	-0.0415493889	0.0173916737	0.0267750328	0.011268116	-0.002452154	0.0435132795	-0.0135648628	-0.04122577	-0.0050860595	-0.0758109828	0.0022924841	-0.0177681184	-0.0258565784	-0.0123490968	-0.0576480881	0.0513517721	0.0527389973	-0.0530276854	0.043782529	0.0848363209	-0.0067987214	-0.0497458396	0.020655152	0.0039906676	0.066045901	-0.0198339856	0.0003391465	0.013598885	0.0193582835	-0.0105007672	-0.019084133	0.008334596	0.0571053334	-0.0163690404	0.0137126039	0.0826790495	0.0083143218	-0.0862129602	0.0603846959	-0.026066398	0.0590735404	0.0062404275	0.1304627397	-0.1572923991	0.0058283217	-0.0763323478	-0.0325351673	-0.012360821	0.0019460148	0.0350750247	0.0097754083	-0.0351358566	-0.0270246927	0.032134482	-0.0168573056	-0.0246439667	0.0242546456	-0.0247909842	-0.0125384466	-0.0285273417	0.0410678791	-0.0176897489	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.00287601	0.02000281	0.0004001124078961	8.2714335201e-06	0.135184	-0.077557	0.0182747138559999	0.006015088249	0.0795947999999999	0.0779927899999999	0.006082875291984	0.0063353321870399	0.0070262	0.0001532799999999	4.936748644e-05	2.3494758399999863e-08	0.00155202	-0.00026932	2.4087660804e-06	7.253326239999998e-08	0.00185603	0.00033565	3.4448473609000003e-06	1.1266092250000006e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
