onset	duration	trial_type
30.932	8	Neutral - OBSERVAR
39.881	8	Neutral - OBSERVAR
49.08	8	Neutral - OBSERVAR
58.53	8	Neutral - OBSERVAR
100.627	8	Happy - INCREMENTAR
109.843	8	Happy - INCREMENTAR
119.309	8	Happy - INCREMENTAR
128.275	8	Happy - INCREMENTAR
168.523	8	Negativo - SUPRIMIR
177.489	8	Negativo - SUPRIMIR
186.138	8	Negativo - SUPRIMIR
195.588	8	Negativo - SUPRIMIR
234.935	8	Happy - SUPRIMIR
244.151	8	Happy - SUPRIMIR
253.117	8	Happy - SUPRIMIR
262.567	8	Happy - SUPRIMIR
305.581	8	Negativo - REDUCIR
314.263	8	Negativo - REDUCIR
323.629	8	Negativo - REDUCIR
332.579	8	Negativo - REDUCIR
375.209	8	Negativo - OBSERVAR
383.892	8	Negativo - OBSERVAR
393.342	8	Negativo - OBSERVAR
402.324	8	Negativo - OBSERVAR
445.255	8	Happy - OBSERVAR
454.721	8	Happy - OBSERVAR
463.937	8	Happy - OBSERVAR
472.903	8	Happy - OBSERVAR
504.268	8	Negativo - OBSERVAR
513.734	8	Negativo - OBSERVAR
522.4	8	Negativo - OBSERVAR
531.366	8	Negativo - OBSERVAR
570.364	8	Happy - OBSERVAR
579.33	8	Happy - OBSERVAR
588.412	8	Happy - OBSERVAR
597.862	8	Happy - OBSERVAR
629.693	8	Neutral - OBSERVAR
639.159	8	Neutral - OBSERVAR
647.842	8	Neutral - OBSERVAR
656.791	8	Neutral - OBSERVAR
693.989	8	Negativo - SUPRIMIR
702.955	8	Negativo - SUPRIMIR
712.188	8	Negativo - SUPRIMIR
721.687	8	Negativo - SUPRIMIR
759.368	8	Happy - INCREMENTAR
768.018	8	Happy - INCREMENTAR
776.967	8	Happy - INCREMENTAR
786.2	8	Happy - INCREMENTAR
819.981	8	Happy - SUPRIMIR
828.664	8	Happy - SUPRIMIR
838.163	8	Happy - SUPRIMIR
847.129	8	Happy - SUPRIMIR
886.843	8	Negativo - REDUCIR
896.193	8	Negativo - REDUCIR
904.859	8	Negativo - REDUCIR
913.808	8	Negativo - REDUCIR
949.139	8	Happy - INCREMENTAR
958.105	8	Happy - INCREMENTAR
967.555	8	Happy - INCREMENTAR
976.671	8	Happy - INCREMENTAR
1012.952	8	Negativo - OBSERVAR
1021.601	8	Negativo - OBSERVAR
1030.801	8	Negativo - OBSERVAR
1040.267	8	Negativo - OBSERVAR
1080.531	8	Negativo - REDUCIR
1089.714	8	Negativo - REDUCIR
1098.563	8	Negativo - REDUCIR
1107.929	8	Negativo - REDUCIR
1144.943	8	Happy - SUPRIMIR
1153.826	8	Happy - SUPRIMIR
1163.292	8	Happy - SUPRIMIR
1172.392	8	Happy - SUPRIMIR
1205.589	8	Negativo - SUPRIMIR
1214.222	8	Negativo - SUPRIMIR
1223.588	8	Negativo - SUPRIMIR
1232.804	8	Negativo - SUPRIMIR
1271.669	8	Happy - OBSERVAR
1280.618	8	Happy - OBSERVAR
1290.101	8	Happy - OBSERVAR
1299.317	8	Happy - OBSERVAR
1336.714	8	Neutral - OBSERVAR
1345.68	8	Neutral - OBSERVAR
1354.347	8	Neutral - OBSERVAR
1363.813	8	Neutral - OBSERVAR
