onset	duration	trial_type
31.764	8	Neutral - OBSERVAR
41.213	8	Neutral - OBSERVAR
50.379	8	Neutral - OBSERVAR
59.312	8	Neutral - OBSERVAR
102.023	8	Negativo - SUPRIMIR
111.475	8	Negativo - SUPRIMIR
120.441	8	Negativo - SUPRIMIR
129.091	8	Negativo - SUPRIMIR
174.554	8	Negativo - OBSERVAR
183.753	8	Negativo - OBSERVAR
192.386	8	Negativo - OBSERVAR
201.833	8	Negativo - OBSERVAR
250.032	8	Happy - INCREMENTAR
259.115	8	Happy - INCREMENTAR
267.764	8	Happy - INCREMENTAR
277.197	8	Happy - INCREMENTAR
323.177	8	Happy - OBSERVAR
332.26	8	Happy - OBSERVAR
340.792	8	Happy - OBSERVAR
349.608	8	Happy - OBSERVAR
395.772	8	Happy - SUPRIMIR
405.205	8	Happy - SUPRIMIR
414.154	8	Happy - SUPRIMIR
422.803	8	Happy - SUPRIMIR
469.267	8	Negativo - REDUCIR
478.099	8	Negativo - REDUCIR
486.732	8	Negativo - REDUCIR
496.198	8	Negativo - REDUCIR
540.262	8	Negativo - REDUCIR
548.928	8	Negativo - REDUCIR
558.394	8	Negativo - REDUCIR
567.593	8	Negativo - REDUCIR
610.99	8	Happy - INCREMENTAR
619.94	8	Happy - INCREMENTAR
628.589	8	Happy - INCREMENTAR
638.055	8	Happy - INCREMENTAR
688.018	8	Happy - OBSERVAR
697.234	8	Happy - OBSERVAR
706.234	8	Happy - OBSERVAR
714.9	8	Happy - OBSERVAR
762.897	8	Happy - SUPRIMIR
771.546	8	Happy - SUPRIMIR
780.396	8	Happy - SUPRIMIR
789.595	8	Happy - SUPRIMIR
835.325	8	Negativo - SUPRIMIR
843.992	8	Negativo - SUPRIMIR
852.874	8	Negativo - SUPRIMIR
862.307	8	Negativo - SUPRIMIR
907.687	8	Neutral - OBSERVAR
916.637	8	Neutral - OBSERVAR
926.07	8	Neutral - OBSERVAR
935.269	8	Neutral - OBSERVAR
980.183	8	Negativo - OBSERVAR
989.382	8	Negativo - OBSERVAR
998.365	8	Negativo - OBSERVAR
1007.814	8	Negativo - OBSERVAR
1055.028	8	Negativo - REDUCIR
1064.477	8	Negativo - REDUCIR
1073.31	8	Negativo - REDUCIR
1081.96	8	Negativo - REDUCIR
1124.974	8	Negativo - OBSERVAR
1134.306	8	Negativo - OBSERVAR
1143.272	8	Negativo - OBSERVAR
1151.938	8	Negativo - OBSERVAR
1200.319	8	Happy - OBSERVAR
1209.535	8	Happy - OBSERVAR
1218.484	8	Happy - OBSERVAR
1227.95	8	Happy - OBSERVAR
1277.264	8	Happy - SUPRIMIR
1286.713	8	Happy - SUPRIMIR
1295.546	8	Happy - SUPRIMIR
1304.762	8	Happy - SUPRIMIR
1346.643	8	Happy - INCREMENTAR
1355.609	8	Happy - INCREMENTAR
1365.058	8	Happy - INCREMENTAR
1373.708	8	Happy - INCREMENTAR
1419.221	8	Negativo - SUPRIMIR
1428.421	8	Negativo - SUPRIMIR
1437.354	8	Negativo - SUPRIMIR
1446.803	8	Negativo - SUPRIMIR
1487.35	8	Neutral - OBSERVAR
1496.3	8	Neutral - OBSERVAR
1504.899	8	Neutral - OBSERVAR
1514.099	8	Neutral - OBSERVAR
