global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231	motion_outlier232	motion_outlier233	motion_outlier234	motion_outlier235	motion_outlier236	motion_outlier237	motion_outlier238	motion_outlier239	motion_outlier240	motion_outlier241	motion_outlier242	motion_outlier243	motion_outlier244	motion_outlier245	motion_outlier246	motion_outlier247	motion_outlier248	motion_outlier249	motion_outlier250	motion_outlier251	motion_outlier252	motion_outlier253	motion_outlier254	motion_outlier255	motion_outlier256	motion_outlier257	motion_outlier258	motion_outlier259	motion_outlier260	motion_outlier261	motion_outlier262	motion_outlier263	motion_outlier264	motion_outlier265	motion_outlier266	motion_outlier267	motion_outlier268	motion_outlier269	motion_outlier270	motion_outlier271	motion_outlier272	motion_outlier273	motion_outlier274	motion_outlier275	motion_outlier276	motion_outlier277	motion_outlier278	motion_outlier279	motion_outlier280	motion_outlier281	motion_outlier282	motion_outlier283	motion_outlier284	motion_outlier285	motion_outlier286	motion_outlier287	motion_outlier288	motion_outlier289	motion_outlier290	motion_outlier291	motion_outlier292	motion_outlier293	motion_outlier294	motion_outlier295	motion_outlier296	motion_outlier297	motion_outlier298	motion_outlier299	motion_outlier300	motion_outlier301	motion_outlier302	motion_outlier303	motion_outlier304	motion_outlier305	motion_outlier306	motion_outlier307	motion_outlier308	motion_outlier309	motion_outlier310	motion_outlier311	motion_outlier312	motion_outlier313	motion_outlier314	motion_outlier315	motion_outlier316	motion_outlier317	motion_outlier318	motion_outlier319	motion_outlier320	motion_outlier321	motion_outlier322	motion_outlier323	motion_outlier324	motion_outlier325	motion_outlier326	motion_outlier327	motion_outlier328	motion_outlier329	motion_outlier330	motion_outlier331	motion_outlier332	motion_outlier333	motion_outlier334	motion_outlier335	motion_outlier336	motion_outlier337	motion_outlier338	motion_outlier339	motion_outlier340	motion_outlier341	motion_outlier342	motion_outlier343	motion_outlier344	motion_outlier345	motion_outlier346	motion_outlier347	motion_outlier348	motion_outlier349	motion_outlier350	motion_outlier351	motion_outlier352	motion_outlier353	motion_outlier354	motion_outlier355	motion_outlier356	motion_outlier357	motion_outlier358	motion_outlier359	motion_outlier360	motion_outlier361	motion_outlier362	motion_outlier363	motion_outlier364	motion_outlier365	motion_outlier366	motion_outlier367	motion_outlier368	motion_outlier369	motion_outlier370	motion_outlier371	motion_outlier372	motion_outlier373	motion_outlier374	motion_outlier375	motion_outlier376	motion_outlier377	motion_outlier378	motion_outlier379	motion_outlier380	motion_outlier381	motion_outlier382	motion_outlier383	motion_outlier384	motion_outlier385	motion_outlier386	motion_outlier387	motion_outlier388	motion_outlier389	motion_outlier390	motion_outlier391	motion_outlier392	motion_outlier393	motion_outlier394	motion_outlier395	motion_outlier396	motion_outlier397	motion_outlier398	motion_outlier399	motion_outlier400	motion_outlier401	motion_outlier402	motion_outlier403	motion_outlier404	motion_outlier405	motion_outlier406	motion_outlier407	motion_outlier408	motion_outlier409	motion_outlier410	motion_outlier411	motion_outlier412	motion_outlier413	motion_outlier414	motion_outlier415	motion_outlier416	motion_outlier417	motion_outlier418	motion_outlier419	motion_outlier420	motion_outlier421	motion_outlier422	motion_outlier423	motion_outlier424	motion_outlier425	motion_outlier426	motion_outlier427	motion_outlier428	motion_outlier429	motion_outlier430	motion_outlier431
49423.11245628211	n/a	2442644044.866308	n/a	69746.35534285342	n/a	4864554083.611578	n/a	48131.91397165698	n/a	2316681142.574988	n/a	50511.07189570044	44681.64602399149	n/a	n/a	n/a	n/a	0.0147186339	-0.002511822	0.0197937541	0.0038311702	-0.0493956366	0.0188541305	-0.0108253403	0.041220189	-0.0015802247	0.0124808701	-0.0697611335	0.0237230041	-0.0609695027	0.0110632528	-0.0702424486	0.0183293635	-0.0073459147	0.0228070879	-0.0332062306	-0.0753416868	-0.0830011523	0.0175235623	0.0034609472	-0.056255499	0.0761008424	-0.0363452019	0.0958201387	-0.0800845417	0.0686442551	-0.0135979066	0.030477649	-0.0581515042	-0.0772934992	0.0256006349	-0.0350204046	0.0016459326	-0.008430852	0.0398207956	-0.0392156578	0.0366361523	-0.0162063292	0.0101204267	-0.0069823085	0.0454897494	-0.041595366	0.0554614475	-0.003161685	-0.0874522109	-0.0134761387	-0.093770287	0.0531351306	-0.0238332219	0.0256819167	-0.0066975899	0.0414091649	-0.0361830326	0.0721872797	-0.0075977365	0.1176324726	-0.0129545957	0.007238979	-0.0603827499	0.0049880444	-0.027474499	0.0042551698	-0.0155368346	0.0646998124	0.032148234	-0.013214697	0.045181064	0.0563530727	-0.0110742017	0.0303017516	0.0066513909	0.0215339512	0.0184633131	-0.0665028771	0.0136285728	-0.0332616601	-0.0799416383	0.0206384128	-0.0077392101	0.1190574404	-0.0768615564	0.000134421	-0.0034412448	0.0194291213	-0.0212460455	-0.0520935838	0.0574859084	-0.0252712913	0.0397447589	-0.0196283184	0.0414436769	-0.0392436143	0.0546467893	-0.0286146199	0.0454663021	-0.0415345849	0.0134696451	-0.0098661751	0.093174681	-0.0079501111	-0.0325715053	0.0246075877	0.1015132666	-0.0413438822	-0.0233449215	0.0072381946	-0.0003496246	0.1090679712	-0.1003890202	0.0128458046	-0.0542301624	0.0341455462	-0.0105910318	0.0338430192	-0.0036770041	0.0360339589	-0.0389717821	0.0056026808	-0.0091536548	0.0940709134	-0.0038017642	-0.0393124166	0.0099193264	0.0300879877	-0.0272323811	0.0054099299	-0.0027545941	0.033770076	0.021711954	-0.0132483156	0.0202689321	-0.0145847595	0.0103780951	-0.0389629816	0.0018551232	-0.0491359544	0.0283352226	0.0047939062	-0.0732171368	0.0451022078	-0.003684308	0.0543510307	-0.0692331965	0.0235310499	-0.0721468426	0.0079475596	-0.0145697583	0.0033259568	-0.0505641854	0.0191977133	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0502092	n/a	n/a	0.00252096376464	0.159897	n/a	0.025567050609	n/a	-0.109098	n/a	n/a	0.011902373604	0.000416046	n/a	1.73094274116e-07	n/a	-0.00172721	n/a	2.9832543841000003e-06	n/a	0.00281033	n/a	7.8979547089e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49511.34072000728	88.22826372517011	2451372859.892652	7784.226519958168	69676.72205663667	-69.63328621674736	4854845596.557799	4848.794549343458	47765.74555518065	-366.1684164763283	2281566448.44226	134079.30922478178	50147.5508828355	44837.73613864695	1.319757	52.789036	0.24519445	0.115351	0.0148147286	-0.012851889	0.0119339942	0.0264846936	0.0233862567	-0.0056913847	-0.0123538104	-0.0558084442	-0.0082289191	0.005719293	-0.0119898263	-0.0619081099	0.0551074677	0.0015812111	-0.0365482988	-0.0212728557	0.0360356113	-0.0135683284	0.0140570207	0.0176359706	0.034782457	0.0438506964	0.0034056181	-0.0080855398	0.0102904639	0.0063043855	0.0028661191	0.0654383684	-0.0513892148	-0.0462661311	0.0036853251	0.0127063104	-0.0029300321	0.069139851	-0.0085167579	0.0033926039	0.0317547986	-0.0579311337	-0.0629423007	-0.0116835226	-0.0186894422	0.0370710793	0.0609296745	-0.0333691476	-0.0582590092	0.037142169	-0.0051588105	0.011288553	-0.0110509069	-0.0137871118	-0.0319147817	-0.0729417721	0.0773083983	-0.0612731495	0.0082949459	-0.0132569775	-0.0009743742	-0.0343088512	0.0786558346	0.021320364	0.053747456	0.0232013654	0.0589779876	0.043470468	0.0322877342	-0.028828188	-0.0479346865	-0.0687904962	0.0633341103	0.0396073267	0.0343875657	0.0104033773	-0.0372665342	0.0151174955	-0.0567352331	0.0358876357	0.0023510374	-0.051173385	0.0198607376	-0.0028419394	0.006830307	0.0154852852	-0.0170573961	0.0990088297	0.0202632022	0.051826966	-0.0365051418	0.0131910402	-0.0545289771	0.0207546739	0.0408188233	-0.0026406904	0.036100363	-0.0396824205	-0.0334711717	-0.0077077015	0.0123060132	0.0243242892	0.0076052776	-0.0387656143	0.0042081933	0.0478379451	-0.0595988952	0.0234801415	0.0197705177	-0.0136952456	-0.0114222922	-0.0574767483	-0.0258846522	-0.0844689567	0.0721178218	-0.0082083309	0.0218078617	-0.0744916281	0.0440524949	-0.0098429136	-0.0204937179	-0.0435615394	-0.0012775271	-0.0058330317	0.0528210274	-0.0115179244	-0.0735023598	0.0296171188	-0.0321788524	-0.0077752649	0.0033966638	0.0746279436	-0.0012920428	0.0069550788	0.024912869	0.0178460819	-0.0096126438	0.0047327098	-0.0189475175	-0.0025798401	-0.0156473993	-0.0167886839	-0.0100500298	0.019998308	-0.0550924951	0.0456249566	-0.0519709074	0.0006201045	-0.0201896823	-0.0164086853	-0.0468906321	-0.0107183197	0.0742312188	-0.0196444142	-0.036328206	0.0058519324	0.01443563	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0314088	-0.0188004	0.00035345504016	0.00098651271744	0.0844217	-0.0754753	0.00712702343089	0.00569652091009	-0.122617	-0.013519	0.000182763361	0.015034928689	0.00160527	0.001189224	2.5768917729e-06	1.414253722176e-06	-0.000973719	0.000753491	9.48128690961e-07	5.677486870810002e-07	0.00200505	-0.00080528	4.0202255025e-06	6.484758784000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
