global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113
55478.6824612692	n/a	3077884207.6383386	n/a	86486.07954994528	n/a	7479841955.919463	n/a	56290.715762139575	n/a	3168644681.013989	n/a	56782.394600790365	26337.839329859595	n/a	n/a	n/a	n/a	0.2244904829	0.1591390227	-0.0602707904	0.0328899241	0.0337173764	0.0138909592	0.016685848	0.0489429736	0.0084850534	-0.0049848732	0.0113258796	0.0381089218	-0.0680211036	-0.0082931026	0.0009419025	-0.008547051	0.0078510978	-0.0413379578	0.014861436	-0.0262543227	0.0193951094	-0.0965002802	0.0095068228	-0.0103078735	0.0216579629	-0.1251369566	0.0563617951	-0.086190903	0.0442314279	0.0688553275	-0.0509357776	0.0270047198	-0.0011965942	0.0046637003	-0.0021957232	0.0263378251	-0.0294729517	0.1066034808	-0.0381531754	0.0767298436	-0.0554394431	-0.0172464952	0.0039889514	-0.0385964774	0.0548081498	-0.0006152781	0.0358558963	-0.0043568702	0.0281599554	-0.0072418333	0.025073126	-0.0105298917	0.030420485	-0.0543501868	0.0187989283	-0.0366049366	0.0057455674	0.0331172865	-0.0182222652	0.0042218473	0.0255175605	-0.0169159563	0.0040920795	0.0222326067	-0.0445896522	0.01531758	0.0070022568	0.0517077556	-0.0524746807	-0.0277272158	0.0682326159	0.0232954386	0.0086724404	-0.0380035655	-0.0001757434	0.0258584545	-0.0009285362	0.0283785962	-0.003612999	0.0279611002	-0.0595758785	0.0209536898	-0.0158919101	0.0125426776	-0.005125049	0.0314864026	-0.0516247949	0.0116555876	-0.0655605641	0.0204714865	-0.021658623	0.0102577926	-0.0362380628	0.060346393	-0.05535942	0.0256766561	-0.0311577178	-0.0030979136	0.0691456447	0.0105352887	-0.041972176	0.0043297904	-0.0323665905	-0.0218772378	0.0766811418	-0.0284472051	0.049200079	-0.0286787625	0.1395432032	-0.0293541179	0.0600942218	-0.0289892844	0.0360340595	-0.0922968469	0.0023729881	-0.0378510729	0.0128254751	-0.0411013699	0.0488859705	-0.02504897	0.0678060704	-0.0525485968	0.0464766625	-0.0724191176	0.0144714923	-0.0081245564	0.0072306074	-0.0262234282	0.0096811203	-0.0165251922	0.0611519338	-0.0343138977	0.0399896474	-0.0487994948	0.0049654664	-0.0279080108	0.0632463515	-0.001944535	0.0301825472	-0.0120050017	0.017731052	0.0068943842	-0.0327389192	0.0139358161	0.0010829375	0.0135322368	-0.0116152085	0.0436750591	-0.0022314938	-0.040103365	0.0597095135	0.0260675244	0.0247478705	-0.0660068014	-0.0029404993	0.000109077	0.0545437523	-0.0181475275	0.0162666692	-0.028317903	0.0397532547	-0.0200720445	0.0012787654	-0.0557854305	0.0460533614	-0.0092959851	0.0191844974	-0.0113817905	0.0052706364	-0.0007882674	0.0775566979	-0.0389394519	0.0335353507	-0.0274085592	0.0055254881	-0.0158848317	0.0030043422	0.0152490664	-0.0819585402	0.0010215856	-0.0499293082	0.0146804574	-0.0519180583	0.001434236	-0.0339164752	0.0066222056	-0.0213895732	0.0414251557	-0.037123772	0.0913945795	-0.0315248615	0.0867688288	0.0428530395	-0.029751515	0.0104131104	-0.065815818	0.0963619651	-0.0454402747	0.0465786949	-0.0283948789	0.0129678152	-0.0335275727	0.005498458	-0.0583818286	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0766352	n/a	n/a	0.00587295387904	-0.0372125	n/a	0.00138477015625	n/a	0.126797	n/a	n/a	0.0160774792089999	-0.00258925	n/a	6.7042155625e-06	n/a	0.00110576	n/a	1.2227051775999998e-06	n/a	-0.00139364	n/a	1.9422324496e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55663.999290177606	185.316828908406	3098480816.976893	34342.32707666743	86680.75925074477	194.6797007994901	7513554024.285575	37900.18590337898	56394.18076308024	103.46500094066867	3180303623.9389696	10705.006419652573	56893.57155823166	37963.12797749126	3.034931	72.439575	0.1302510999999999	0.0970412	0.0414838538	-0.0641101778	0.0679929479	0.029128789	-0.1648602537	0.0199908523	0.047122873	0.0563397848	0.0061158003	-0.0512688484	0.0340569116	0.0086551612	0.0193486682	-0.0372278702	0.0319575236	-0.0089776487	0.0297916603	-0.0488205112	0.0249426528	-0.0340887292	-0.0132019675	-0.0670921307	0.037928852	0.0220544921	0.0117593583	-0.0420291038	0.0380723567	-0.069905826	0.0105633651	0.0300572223	-0.0279655813	-0.0028293636	0.007525567	-0.0303129803	-0.0160803549	-0.0137726748	0.0187061061	0.0316913348	0.0408789897	-0.0349372231	0.0202358957	0.0398566278	0.0195676115	-0.0303367734	-0.0094427891	-0.0946976956	-0.0419291258	0.0305877021	0.0803432952	0.0252594934	0.001868506	0.0186674598	-0.0787962152	0.040798266	-0.0103895774	0.0198109338	0.0346790603	-0.0371464569	-0.0296942018	-0.0718645192	0.0322788128	0.0566808121	-0.0015880955	0.0308824102	0.0266752118	0.022336832	0.0302036648	-0.0371394719	-0.0222777273	0.049257186	-0.0433944347	0.005375632	0.0375388235	-0.0152056235	0.072073829	0.047724028	-0.011780853	0.0115025305	0.0220613625	0.0274929838	-0.0369773386	0.0324368198	-0.0097494023	0.0305742011	0.0618530401	0.0213932326	0.0067874799	0.0143573451	0.0125671973	-0.0814087513	0.0163550559	-0.012496008	0.032438551	-0.0482297866	0.0017161331	0.0164174789	0.0422100006	-0.0435048508	-0.0247709475	0.0340687075	-0.047892313	0.0145819854	-0.0395620478	0.0143441418	0.04791405	-0.0515725027	-0.0016559773	-0.017046004	0.0636321027	-0.0280050839	0.0522471086	0.0202894229	-0.0182751344	-0.0518970369	0.0378651709	0.0245979251	-0.0152804081	0.0093302172	-0.0134977389	0.0296145693	0.0044139513	-0.061911742	-0.0313033236	0.0057166818	-0.0093225671	-0.0535480277	-0.0197978304	0.0244960967	0.0272332707	0.0741793069	0.0858975675	0.0242549804	-0.0248338509	-0.0106541785	0.008113777	0.0050723075	-0.1038296179	-0.0161478778	-0.0143740338	0.0381812953	5.40684e-05	-0.0464327693	-0.0036209114	0.0363769107	0.0518088551	0.061394397	0.0278269238	-0.0402891747	-0.006857958	-0.0390803416	-0.0303022884	0.0362908607	-0.0051500767	0.0679333214	0.0225388479	0.0509321765	0.0096912328	-0.053330113	-0.0204863664	0.0018428924	0.0691123264	-0.0126932927	-0.0246138222	-0.0331089984	0.0129955926	0.0234100714	0.0614365438	-0.0087328597	-0.0366013853	-0.0021105394	-0.0056906474	0.0130649147	-0.0210772482	0.0571865108	-0.0543522212	0.0351540347	-0.0338670444	-0.0223255298	0.0294006167	0.0003265573	-0.0050267328	-0.0362819166	-0.006414732	0.045496429	-0.0597623595	0.0329521033	-0.0094766955	0.0019709143	0.0083412863	0.0235948107	-0.0463761636	-0.0017657409	0.0530776457	-0.0278063709	-0.0127856396	0.02580003	0.0338715655	-0.0010985603	0.0697676167	-0.0251718022	0.0459054188	-0.0288699794	0.0082891802	0.0255392634	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0765934	4.179999999999462e-05	1.74723999999955e-09	0.00586654892356	-0.0325547	0.0046578	0.00105980849209	2.1695100840000034e-05	0.040978	-0.0858189999999999	0.0073649007609999	0.001679196484	-0.00199716	0.00059209	3.9886480656e-06	3.505705681e-07	0.00130832	0.00020256	1.7117012224e-06	4.1030553600000035e-08	-0.00139364	0.0	1.9422324496e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55895.7588688811	231.7595787034952	3124335859.5281005	53712.50232082159	86812.77543622325	132.01618547848193	7536457978.940127	17428.273228288945	56648.51512372268	254.3343606424387	3209054265.7226377	64685.96700339807	57147.9022969901	32942.54392795518	2.131076	50.86581	0.08479995	0.0495568	0.1354029097	0.031265597	-0.0048566813	0.0178547747	-0.1321767695	-0.0011577083	0.0058762631	0.0345028796	0.0510422497	-0.0403358947	-0.0415093784	-0.0079818184	-0.0840302226	-0.0288474905	0.0633568934	-0.0149518179	-0.0363837411	-0.0364747682	0.0095530807	-0.0180163934	-0.0209021715	-0.0984669729	0.0107063626	0.0743331009	-0.0109328729	-0.0175858784	0.0554712057	-0.0780377575	0.0750998051	0.0154775161	0.057940366	0.0414289306	0.0142881745	0.0435735227	0.0424454252	0.0245166561	-0.0192012399	-0.0497828359	0.0355141266	-0.0397741639	0.0256723603	0.0666200333	-0.016789465	0.0298199905	0.0533225004	-0.0767595617	0.0523046395	-0.0479603841	0.0229248263	0.0536573833	0.0102755026	-0.006494059	-0.0307927433	-0.0165981381	-0.0283622808	0.0156492582	-0.0285903478	0.0361602764	0.0047017442	0.021799238	-0.0187327295	0.0737888696	-0.0256577393	-0.0299525465	-0.021461855	-0.0314565139	0.0271130268	-0.0109479488	-0.0336836479	-0.0221904033	-0.0227787083	0.0272879249	0.0185822048	-0.0053836198	0.0112985622	0.0029619794	-0.0173525392	0.0284415542	-0.0145646344	0.0487308389	0.0574861572	-0.0158470453	0.0181850997	-0.012075571	-0.0267021173	-0.0061926279	-0.0312281798	-0.0181921185	0.0310518744	-0.0108304426	0.0081550678	0.022046311	-0.0170952014	-0.0252598353	0.0405882156	-0.0502989443	-0.0042327357	0.0083848024	-0.033468496	-0.0320444533	-0.0397338939	-0.003583106	-0.0276495412	0.0185996836	0.0896478455	-0.0241380291	-0.0320842964	-0.0260221741	0.0530678651	-0.0774634549	0.0820493821	-0.0657431953	-0.0095914976	0.017472175	0.0758691583	-0.0087192897	0.0197516841	0.0045786519	-0.0380453265	-0.0490095877	-0.0665361684	-0.0081108567	-0.0400342614	0.0322430108	-0.0352633255	0.0254803082	-0.0709131329	-0.0318871293	0.0710152045	0.0300938012	0.0489281682	-0.0317013888	0.0456390968	-0.0018622756	0.0075457935	0.004232947	-0.0223296687	-0.0005672813	-0.0196499235	-0.0123592325	-0.0091455066	0.056215845	-0.0177658136	-0.0378104502	0.0248053155	0.0243605536	0.0571460974	0.0180753964	-0.0224167101	-0.0112204809	-0.0392241059	0.0180603951	0.0127209901	-0.0170670027	0.016511817	0.0479428786	-0.0043105892	0.0145904451	-0.0373012483	-0.0331503229	-0.0347403187	-0.0603774984	0.0178021665	0.0063177832	-0.0286057527	0.0208510955	-0.0582052325	-0.005124415	0.0245065159	-0.0080127663	0.0133340907	0.0189977211	-0.0208307927	0.0060955051	0.0062870411	0.0218268679	0.0316097332	-0.0109975165	0.0213543921	-0.0060794308	-0.0326205934	0.0566844014	-0.0101032424	0.0196361751	-0.0099909767	-0.0011452051	-0.0041857216	0.0009431447	-0.0348568069	0.0669556657	-0.0158744516	0.0750329732	0.0634054589	-0.0332419131	-0.013603682	0.014218492	0.0963363162	-0.0602623382	0.06985952	-0.0255373903	0.0053141046	-0.0338952128	0.0215852713	-0.0536372557	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0654802	0.0111132	0.00012350321424	0.00428765659204	-0.0325201	3.4599999999995745e-05	0.00105755690401	1.1971599999997056e-09	0.0769669	0.0359889	0.00129520092321	0.00592390369561	-0.00229379	-0.00029663	5.2614725641e-06	8.798935689999998e-08	0.00134229	3.397000000000014e-05	1.8017424441000003e-06	1.1539609000000092e-09	-0.000970975	0.000422665	9.42792450625e-07	1.78645702225e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56126.23611948855	230.47725060745145	3150154380.9405813	53119.76304756997	86574.52570625038	-238.24972997287117	7495148501.262208	56762.93383214601	56569.48226963522	-79.0328540874616	3200106324.2545733	6246.192025209996	57067.82724375575	42550.147332322624	2.591639	61.858814	0.0889684	0.0473186	-0.0195247221	-0.1240141807	0.051904448	0.0072996125	-0.088120748	0.0228677428	0.0212248759	0.0217542809	-0.0487510982	0.018747789	-0.0235038184	0.040154429	0.0547009896	-0.0267648513	0.0623059374	0.0014270625	0.004939516	-0.0203641876	0.0038823631	-0.002045916	0.0561244823	-0.0065800817	0.0074427477	0.014140266	-0.0202165611	-0.0683912495	0.0339325924	-0.0244166051	0.0332047872	-0.0623452938	-0.0458771993	0.0083516697	-0.0046443944	-0.0864651591	-0.0434003843	0.0052750114	0.0439320703	-0.0813060893	0.0361644237	0.0161130135	0.0614886359	-0.0329614864	0.0864336638	-0.0081298563	0.0121706557	0.006337546	0.0136199481	-0.077459508	-0.0166316772	0.007090104	0.0700407722	-0.0897238361	-0.0133527956	0.0136412166	0.0372886053	0.0091357498	0.0719600043	0.0196347139	-0.0044153867	-0.0442201931	-0.015962825	0.0472582019	-0.0782176516	-0.0553907594	0.0364195152	-0.0223657475	0.0200507684	-0.0199661683	0.0143394468	-0.0518545383	0.0071117903	-0.0583373549	0.0411733645	-0.0319840366	0.0242036402	-0.0237031881	-0.0171545496	0.0479171156	0.066395656	-0.04461112	-0.0362287542	0.0363825442	0.0012054767	0.0303745339	0.0283250609	0.0149821688	0.0199670698	-0.0039793431	-0.020542027	0.0525801224	8.88835e-05	-0.064042302	-0.0192282676	-0.0343213638	-0.017361899	0.0760678114	-0.0090810416	0.0146316744	0.0381290231	0.0065599937	-0.0197469541	0.0040666031	-0.0013679415	-0.0517726582	0.0038856418	-0.0142895665	-0.0242270586	0.0307042379	0.0807609456	-0.011638473	0.0017985178	0.0083061919	-0.0848735922	-0.0395174967	0.0033380842	0.0303064767	-0.0876951469	0.0285698727	0.0226108885	0.0509059262	-0.0694026463	0.036011673	0.0508640102	0.0578398323	0.0486727627	0.014153259	-0.0261629061	0.0455618134	-0.0244616187	0.021092574	-0.0038995795	-0.0736838301	0.0440149152	-0.0543673655	0.0098659216	0.0397887817	0.0111508872	0.0607757469	0.0252157277	0.0713154032	0.0525356507	-0.0103770615	0.0071229155	0.0263866644	0.0418371701	0.0008632934	0.0885419966	-0.0144595215	-0.0067798602	0.0038048427	-0.0315223844	-0.0548730426	0.0722062996	0.0041970518	-0.0624177069	0.0212434022	0.0065833827	-0.0307439983	-0.005988061	0.0226972279	0.0202217318	0.0315861508	0.055283131	0.0167578613	0.0596595208	0.0499831331	0.0345495196	-0.041583376	0.0017657829	-0.0537590041	-0.0265375385	0.0182719567	0.0170961077	-0.0439941243	-0.0296756422	-0.0677046335	-0.0121661088	-0.0339692309	-0.0254029479	0.0037133957	-0.0043535681	-0.0167712598	-0.0014003256	0.0100443533	-0.0063844712	0.0041970627	-0.0242537298	-0.0310814387	0.034719465	-0.0090108556	-0.0570350443	-0.0104104772	0.098591242	-0.0237666031	0.0310344858	0.0222943418	-0.0258046411	0.0007150152	0.03914492	-0.0016087199	0.0294517627	-0.0064657322	0.0168443961	0.0140713504	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.076626	-0.0111457999999999	0.0001242288576399	0.005871543876	-0.016813	0.0157071	0.000282676969	0.00024671299041	0.0329258	-0.0440411	0.00193961848921	0.00108410830564	-0.00248114	-0.00018735	6.156055699600001e-06	3.510002250000007e-08	0.00123734	-0.00010495	1.5310102756e-06	1.1014502500000031e-08	-0.000901787	6.918799999999998e-05	8.132197933690001e-07	4.786979343999997e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
