global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64
59327.75535190116	n/a	3519782555.095037	n/a	89924.92904344805	n/a	8086492863.469167	n/a	60196.03431564489	n/a	3623562547.330297	n/a	61182.481646239125	59031.68714723749	n/a	n/a	n/a	n/a	0.1559817219	-0.0581797482	-0.0446938337	0.0183261011	0.0820152465	0.0162763173	-0.0101847744	-0.0488227408	0.0252565325	0.0496784387	0.0617798611	-0.0184854721	0.0241754167	-0.0493594931	-0.0126612589	0.0388637343	0.0236932006	-0.0136659222	0.0736555562	-0.0403501449	-0.0457170417	0.0095813231	-0.0036917487	0.0250988016	-0.0300565546	0.0118857734	-0.0191661481	0.0133939783	-0.0955557711	0.027080755	0.017216492	-0.0170839182	0.0619789395	-0.0128215921	0.0430774404	-0.0399418468	0.0375234691	-0.0034590922	0.0108412606	-0.0130844749	0.0550958691	-0.0110480514	-0.0153407714	0.0229557817	0.0001313935	-0.0487225694	0.0216293702	-0.0411958725	0.0306825673	-0.0185973771	0.0174418321	-0.0719437541	0.0503956248	-0.0159817225	0.0319149927	-0.002755965	0.0220159923	-0.0120249536	0.0161474231	-0.0853594781	0.0017185487	0.069617563	-0.1058952175	0.0603359442	-0.0262264986	-0.0234197516	0.0640092277	-0.0079734727	-0.0827247669	0.0336340312	0.0324532121	0.1172353972	-0.0191343422	-0.0128438003	-0.0123527005	0.0742056872	-0.0456492306	-0.0318131243	0.029728618	-0.0048785762	0.024718097	-0.0271313152	0.0257293373	-0.0087021106	0.0903115344	-0.0305200805	0.029389305	-0.011960832	0.0135274879	-0.0623530738	0.0129667957	-0.0454564207	0.0019914203	-0.050982734	0.0339217952	-0.0142755768	0.024607901	-0.0498928522	0.0219017121	-0.0097216762	-0.0094072254	0.0319399877	0.0456534	0.0008646866	-0.011016498	0.0339602853	-0.0612197364	0.0374400553	-0.0472576736	0.0086352171	-0.0465720701	0.0454964713	-0.0077357249	0.0492332754	-0.0323863236	0.0305316874	-0.0211138192	0.074958967	-0.0147411305	-0.0031855002	0.1171526754	-0.0301329829	-0.0075983355	0.0622948402	-0.049641284	0.0522982737	0.0046660537	0.0575593168	-0.0901692918	-0.0182642939	-0.0143676409	0.0423568758	0.0054989426	0.0672632065	-0.0254947527	0.0245497129	-0.041357922	0.0349340448	-0.0183470063	0.0558994256	-0.0009600668	0.0266945484	0.0243776737	-0.0298106187	0.0211418568	-0.0790244896	0.0873093853	-0.0412360928	0.0219818042	-0.0457614311	0.1042082907	-0.1673330006	0.0038449047	-0.0302642292	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0288151	n/a	n/a	0.00083030998801	0.186624	n/a	0.034828517376	n/a	-0.1468	n/a	n/a	0.02155024	0.00301652	n/a	9.0993929104e-06	n/a	-0.000409722	n/a	1.67872117284e-07	n/a	0.000189985	n/a	3.6094300225e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59201.14633731842	-126.6090145827402	3504775727.6525908	16029.84257361252	89492.47070811765	-432.4583353304042	8008902313.443295	187020.21179674435	60185.48312574582	-10.55118989906623	3622292379.079435	111.32760828615724	61136.88344482792	52044.10995948921	2.735672	58.25267	0.1827263	0.106008	0.0298358065	0.1292576055	0.0702925872	-0.0289816695	-0.030262571	0.0168611988	-0.0036323732	0.0023946719	0.0644543141	0.0307910712	-0.0033672455	-0.0299299969	0.0452689373	0.0675801277	-0.0158187403	-0.0563119535	-0.0409051571	-0.000263289	0.0767026273	-0.0053366083	-0.0442305274	-0.0643787781	-0.0138126128	0.017542747	-0.0018609035	0.0058002865	-0.047646943	-0.0249245948	-0.0647820204	-0.0225906482	0.0781901787	-0.0015891853	0.0212012062	-0.0172486958	0.0151509124	-0.0436376486	0.0134681266	-0.0060398085	-0.0813790699	-0.0044609695	0.0038569751	0.0285537334	0.0044899591	-0.0243101105	-0.0391678156	2.26795e-05	0.0147373755	-0.0001221796	-0.0276567403	-0.0202934665	0.0100973401	-0.0126691582	0.0295878763	0.0628820974	0.0149100322	-0.0313915377	0.0370121782	-0.0007203125	0.0065238835	0.0228575472	0.0258272821	0.0638665232	0.0270208851	-0.0291299055	-0.0080908897	-0.0321399568	-0.0502972073	-0.0246275056	0.0268080568	0.0047954742	-0.0493993393	0.0745199943	-0.0331678577	0.0171635047	0.000102767	0.0792698098	-0.0135729839	-0.0627740524	-0.0314094357	0.0225218019	0.019449094	-0.0017636453	0.0118686854	-0.04266038	0.0690940715	0.0098453436	-0.0175599398	-0.0631274854	0.0022990265	-0.0142791374	0.0129034941	-0.0269847796	-0.044052127	-0.0403676564	0.0035487458	0.0696920857	0.001829505	-0.0066423955	0.0192454295	0.0355267753	0.0107153249	-0.0356520657	0.0152530648	-0.007024616	-0.0015586206	0.003483523	0.0293030993	0.0285459122	-0.0275772169	0.0284567315	0.0539414044	0.051674605	-0.0360493218	-0.0037782846	-0.0413182763	-0.0250487133	-0.0369076454	-0.0376781923	0.015381406	-0.0253031459	0.0124368967	0.0493996646	-0.0618334184	-0.0444594601	-0.020307024	-0.0071302483	-0.0377288148	-0.0372923725	-0.0476456	0.0930806991	-0.0087150847	-0.0005583184	0.012773122	0.0424513446	-0.0145093525	0.0044410092	-0.0279331478	0.002225245	-0.0283273662	0.0593930612	-0.0310214479	0.0563585419	-0.0293866536	-0.0237237343	-0.0008905873	0.0217808693	-0.0317779631	0.0634290671	0.0917895615	0.0547460392	-0.0299604544	0.0923719907	0.0747265215	0.0167437785	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0305641	0.001749	3.0590010000000018e-06	0.00093416420881	0.153366	-0.033258	0.023521129956	0.001106094564	-0.0714786	0.0753214	0.00567331329796	0.00510919025796	0.00191937	-0.0010971499999999	3.6839811969e-06	1.2037381224999998e-06	-0.000725278	-0.000315556	5.260281772839999e-07	9.9575589136e-08	0.000154733	-3.5251999999999994e-05	2.3942301289e-08	1.2427035039999995e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59149.85655423134	-51.28978308708611	3498705530.386144	2630.641849120344	89446.33635688268	-46.13435123497038	8000647087.668591	2128.378363871613	59961.0513934467	-224.4317322991192	3595327684.2075567	50369.60246278349	60908.7608293542	51907.52626115185	1.17417	25.002462	0.03525855	0.0177503	0.0226802795	0.1227198389	0.0742909281	-0.0236558759	-0.0204551226	0.0084969683	0.0083987401	0.0318275414	0.0143028935	0.0332607734	-0.0119130582	-0.0131402769	0.0460526002	0.0308739124	0.0200415558	-0.0029469422	0.0551052504	-0.0006857013	0.0825049454	-0.0112282415	0.0130881059	-0.0602846025	0.0552784087	-0.0369724377	0.0301567762	0.0019803767	-0.0177203358	0.0188060473	0.0124930671	-0.016785957	-0.0002231659	0.0298701742	-0.0787292788	-0.0265225891	-0.0424275135	-0.023661411	0.0104797296	-0.0039971802	-0.0223642392	-0.0180416512	-0.0174251524	0.0387478497	-0.0162406456	0.0058051559	0.054904104	0.0096753355	0.0120837778	-0.0148003926	0.0618244127	0.0343957376	0.0048081581	-0.0165069999	0.0637773828	-0.017236733	-0.0352202028	0.0130370706	-0.0305133178	0.0167925434	-0.0417094377	-0.0191587132	0.033070774	0.0149570322	0.0538256819	-0.00574363	-0.0008408062	-0.0775151643	0.0056838313	-0.0597089633	-0.0239355847	0.0346457144	-0.0802506159	0.0070279689	-0.0364457813	0.0286869004	-0.0007606079	0.0857083572	-0.0077196742	-0.0134234975	-0.0595847674	-0.029986518	-0.0451635397	0.0407543778	1.11333e-05	-0.0163600695	-0.0201664258	-0.0157930599	-0.0193418476	-0.0026782005	-0.0164528034	0.079659349	0.0206303048	0.0328206925	-0.0438385397	-0.0128160005	-0.0003997151	0.0143246699	0.0298262384	0.0419796912	0.0206054595	0.0287791473	-0.0112817063	0.0563985434	-0.0228601312	0.0096326497	-0.0037096753	0.0683903198	-0.0252572244	0.0241899799	-0.010638667	0.0110511278	-0.0091045995	-0.0006885195	0.0322129599	-0.0343609944	0.0585997794	-0.0275727621	0.0029466246	-0.0022992317	-0.0253904753	-0.054395463	-0.0285274123	0.0355704162	-0.0601370124	0.0075517327	-0.0491165313	-0.0303717601	0.0560547122	-0.0204893938	0.0171189944	0.0511922361	-0.0063249883	0.0132775574	0.0026743053	0.0316292843	-0.0198427027	0.0071185395	-0.0199066062	0.0206692285	-0.0108723234	0.0418638986	0.0127905168	0.0338239678	-0.020548806	-0.0239276467	-0.0167114832	0.0032671453	0.0105728224	-0.0607433371	0.0106057892	-0.0357576466	0.0143826749	-0.0698541055	-0.0082589544	-0.0225751508	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0372366	0.0066725	4.452225625000002e-05	0.00138656437956	0.151351	-0.0020149999999999	0.022907125201	4.060224999999956e-06	-0.0677529	0.0037256999999999	1.3880840489999988e-05	0.00459045545841	0.00184991	-6.946000000000014e-05	3.4221670081e-06	4.824691600000019e-09	-0.000617519	0.000107759	3.8132971536100005e-07	1.1612002081000004e-08	0.000434421	0.000279688	1.88721605241e-07	7.8225377344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59259.1031933967	109.2466391653652	3511641311.28564	11934.828168927505	89197.2598385177	-249.07651836497823	7956151162.700042	62039.11200081936	60084.54054870848	123.48915526177734	3610152012.949393	15249.571467267351	61018.23230442157	53209.058968754136	1.401936	29.852451	0.05435265	0.0251241	0.0450966279	0.1103686861	0.0636215536	-0.0208776793	-0.0290352814	0.0057192497	-0.008240113	0.0511067343	-0.0222144291	0.0367957326	-0.0227641126	-0.021207605	-0.0040656445	0.0245894199	0.0037332271	0.0431466243	-0.0173742986	-0.0012988125	0.0779044483	0.0446668405	0.0446947003	-0.0141720397	0.0339614783	-0.0295161703	0.0204887247	0.0287180436	0.0313020198	0.046055428	0.0379904059	0.0176774404	-0.0138075507	-0.052340008	0.0348672624	-0.0605277037	-0.0440393651	-0.0089863937	-0.0199796067	-0.069008495	0.0008142919	-0.0019993585	-0.0259764358	0.0236735694	-0.0125710065	-0.0313933443	0.0820121017	-0.0400295407	0.0500488306	0.0070198085	0.0558687384	0.0465081151	-0.0157192718	-0.0240546504	0.0336768916	-0.0452764181	-0.0206674464	-0.015757587	-0.0456245146	-0.0436972298	-0.0065889874	-0.0511209717	-0.0376551654	0.0244275676	0.0162979593	0.0197917401	-0.0459658757	-0.0545316687	0.0190703063	-0.0357456172	-0.0543294128	0.0102135504	0.0432573732	-0.0222238921	-0.0580604204	-0.0131204071	-0.000840241	0.0776048156	0.0504724244	0.0252152526	-0.0268124264	-0.0153006937	-0.0427404829	0.0217146672	0.0283550066	0.028154595	-0.0510575235	-0.0353429887	0.010875879	0.0052434908	-0.0165649944	-0.049130286	0.0619120494	0.0195995916	-0.0294789768	0.0663260009	0.0480461883	0.0171928075	0.0224092931	0.0469294956	-0.0046613707	0.0391199009	-0.0489504709	0.0781937482	0.0260812104	-0.0093730704	0.0017864163	0.0353545575	-0.0224968053	0.0039520227	0.0199627141	0.0022166594	-0.0112725321	-0.0072322994	0.0126304179	0.0241334932	0.0544875397	0.0273674715	0.0311579432	0.029064451	-0.0436543678	-0.0420417836	0.0358204052	0.0025431611	-0.0751895048	0.0188312141	-0.0179850328	-0.0037867405	0.038699362	0.0224864273	-0.0112566004	-0.0754940353	-0.0084763727	0.0036949	0.009468691	0.0339955441	-0.0146590543	0.0101367958	-0.0201720345	0.0143042286	-0.0171657664	0.0410989574	-0.0037625288	0.0253754797	-0.0296612741	-0.0046559571	0.020577407	0.018130377	-0.0236809875	-0.0207334826	0.025737773	0.0066817685	-0.0653722617	0.0604707146	0.0705121922	0.0397847975	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0318787	-0.0053578999999999	2.8707092409999982e-05	0.00101625151369	0.132096	-0.019255	0.0174493532159999	0.000370755025	-0.0750947	-0.0073417999999999	5.3902027239999935e-05	0.00563921396809	0.00190334	5.342999999999993e-05	3.6227031556e-06	2.854764899999992e-09	-0.0008417099999999	-0.0002241909999999	7.084757240998316e-07	5.0261604480955184e-08	0.000264083	-0.0001703379999999	6.973983088900002e-08	2.9015034243999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59322.04766774891	62.94447435221082	3519105339.494674	3962.0068514761256	89350.09053373434	152.83069521664584	7983438678.386523	23357.22140040329	60215.20781747216	130.66726876368193	3625871252.50136	17073.93512616029	61157.27744716812	54896.53250018621	1.581993	33.686546	0.04170125	0.0181091	0.0772105416	0.0688554973	0.0445119932	-0.0139895821	-0.00659538	0.0023418186	-0.0046631195	0.037468148	-0.0579659664	0.0253979452	0.0105614907	-0.0034577871	0.0050462056	-0.0013564263	-0.0201082688	0.0370773405	-0.0500424947	0.0020988711	0.0702787813	0.0836740293	0.0322786704	0.0503664541	0.0014805485	-0.0218658799	0.0035780609	-0.0132165307	0.004175024	-0.0193196128	-0.0261587041	0.0472947375	0.0262878586	-0.0028394599	-0.0289678483	0.0060284247	-0.0491260002	0.0119266415	-0.0268426725	-0.0124591042	-0.0050369536	0.0277909497	0.0112435486	-0.0897404114	0.0346390786	0.0408307935	-0.0181269906	0.0001094595	0.0060548581	-0.0189401175	-0.020063754	0.0668953294	-0.035601495	0.0249637095	0.0085619538	-0.0922828924	0.0249882073	-0.0208607706	-0.0007146696	0.0396171606	-0.0233123296	-0.0074355985	-0.0231139841	-0.0052056372	0.0134261008	-0.1045554199	-0.0415137673	-0.0969507183	0.0130702942	0.0643366219	0.0044704958	-0.007351402	-0.0727381452	0.0443686113	-0.0107457378	0.0467860344	0.0024640845	0.0670262586	0.087168315	0.0414214944	0.0351607515	-0.003021212	-0.0177738926	0.0045205644	-0.0066025091	-0.006132865	0.0210543411	0.008574618	0.0517398763	-0.0335414122	-0.0094558123	0.0190058864	0.0064556785	0.0382325134	-0.0128684175	0.0304040075	-0.0172708775	0.0124562587	-0.0264545546	-0.0313904013	-0.0320711061	-0.0901350148	0.003761492	0.0038375776	0.0251457753	0.0003782995	-0.042528873	0.0640877549	0.0295988472	-0.0245897598	0.0220810348	0.0351492387	-0.0525961462	-0.0711998643	-0.028430776	0.0084745789	0.0353118413	-0.0100987257	0.0071425496	0.0143114017	-0.0069932813	0.0357785523	-0.000499026	0.1182741262	-0.0297089875	0.0432930351	0.0504190307	0.0307684558	0.0142490002	-0.0465306874	-0.0208175473	0.0815811644	-0.0082988052	0.0121619298	0.00454056	0.0315456484	-0.0137322085	0.0064038558	-0.0192190699	0.018615575	-0.0139922892	0.0415901496	0.0082794397	0.0143838521	-0.0236452535	0.0142272492	0.0656436231	0.0070324074	0.0111788196	-0.0676482404	0.0030411219	-0.0083834291	0.0192502845	-0.0450947469	-0.0064476089	-0.0141829298	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	0.041292	0.0094133	8.861021688999999e-05	0.001705029264	0.142315	0.010219	0.020253559225	0.000104427961	-0.0837201	-0.0086254	7.43975251600001e-05	0.00700905514401	0.00193096	2.762000000000012e-05	3.7286065216e-06	7.628644000000066e-10	-0.000690916	0.0001507939999999	4.77364919056e-07	2.273883043596985e-08	0.00035454	9.045699999999996e-05	1.2569861159999998e-07	8.182468848999991e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59187.108632813535	-134.939034935378	3503113828.3124704	18208.543149291167	89297.1643256127	-52.92620812164387	7973983556.595477	2801.1835061355614	60157.7084949284	-57.49932254375744	3618949891.360781	3306.172092991053	61101.150801342665	49967.19527008574	2.46939	52.582542	0.1019096	0.05854	-0.0279160958	0.1236512707	0.0667193396	-0.0089986673	-0.0529122041	0.0084168321	-0.0149812149	0.0088319439	-0.0350175492	0.0067956024	-0.0196399211	-0.0137689641	0.0256965292	0.0154427044	-0.0095449044	-0.0017900203	-0.0419384674	-0.0016326816	0.0538886826	0.0098136064	0.0199045915	0.0804660555	-0.0281858634	0.0120838805	-0.0073196285	-0.0311652261	0.0554174667	-0.0210752368	-0.0135624628	0.0245566128	0.0034039232	-0.0344818483	0.049009332	-0.0373952718	-0.0270499997	0.0952706582	-0.0411025426	-0.0124539323	-0.0298983544	0.0035386696	0.0328868618	0.0060070175	-0.0529016397	-0.0243955014	-0.0388099946	-0.0468094685	-0.0212442154	-0.030407624	-0.070597925	-0.0102513191	0.0075137726	0.0073273694	0.0121032368	-0.0401540919	-0.0106982134	-0.0481819729	0.0092292798	0.026906575	0.0237671713	-0.0633746755	-0.0287291918	-0.0236068265	-0.0095953555	-0.0214774815	-0.0048253738	0.0572650198	-0.033402534	0.0519250216	0.067125988	-0.0014228483	0.0263452169	0.0411302974	-0.0092943744	-0.0331366776	-0.0012138336	0.0498477805	0.0192433799	0.0561543647	0.0672984786	0.0089805809	0.0140756961	-0.0143668457	-0.0250195837	0.0580822131	0.0177380461	0.0136111198	0.0276616398	-0.0002283574	0.0125913136	-0.059820698	0.0465599454	0.0189068492	0.0577742768	0.0617396088	-0.0404165413	0.023069597	-0.0067924177	-0.0453101206	-0.0242286804	0.0597885116	0.0417836054	-0.0011682469	0.0470673173	0.0364888883	-0.0154947641	0.0189317785	0.0457575285	0.034243323	-0.0294572422	0.0187254104	0.0125684536	-0.0662643886	-0.0145929311	0.026025285	-0.0100133386	-0.0315267995	-0.012738065	0.0525754941	-0.0251428746	0.0023572933	0.0006693501	-0.001326668	0.038902951	-0.0130079209	0.0539918622	-0.0377077711	-0.0785469956	-0.0269685545	-0.0427595045	0.003188307	-0.0059060191	-0.0016206341	0.0056586973	0.018250096	-0.0092993506	-0.0001101974	-0.0093171178	-0.0015076729	-0.0090686754	0.0112986315	-0.0030998111	-0.0088710568	-0.0095805765	0.0014645069	0.0564283233	0.0331759405	0.0043416628	-0.0121949596	0.0263782308	0.0095569694	-0.0330306016	0.0434789839	0.0444872631	0.040662926	0.0489597013	0.0489281774	0.0488756528	0.0488021499	0.0487077002	0.0485923444	0.0484561318	0.048299121	0.0481213794	0.0479229833	0.0477040178	0.0474645768	0.0472047632	0.0469246886	0.046624473	0.0463042454	0.0459641431	0.0456043123	0.0452249073	0.044826091	0.0444080345	0.0439709173	0.043514927	0.0430402594	0.0425471181	0.0365044	-0.0047876	2.292111376000003e-05	0.00133257121936	0.129677	-0.012638	0.0168161243289999	0.000159719044	-0.0392807	0.0444394	0.00197486027236	0.00154297339249	0.0013301	-0.0006008599999999	1.7691660100000003e-06	3.610327395999999e-07	-0.0008439539999999	-0.0001530379999999	7.122583541158312e-07	2.34206294439694e-08	0.000307546	-4.699399999999997e-05	9.458454211600001e-08	2.208436035999996e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
