global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170
51690.07958580384	n/a	2671864327.586735	n/a	70580.08833352114	n/a	4981548869.167647	n/a	52835.14220954876	n/a	2791552252.303241	n/a	53064.15302566691	30933.75733535549	n/a	n/a	n/a	n/a	0.0896657387	0.0443417849	-0.0017128225	-0.0044229847	0.0123028781	-0.0480524514	-0.012326356	0.0484354005	-0.0062334996	0.0434562331	0.0297755395	-0.0089771153	0.0353700647	-0.0236327821	-0.0076299091	0.0263154153	-0.0390703689	0.0911123788	-0.0387403029	0.0052216716	-0.0599715466	0.0167603992	-0.0125751366	0.0486677791	0.0261392597	-0.0285375858	0.034818462	-0.0515314999	0.0089532235	-0.0726103953	0.0439164582	-0.0175828323	0.0541843492	-0.0042204132	0.0043593683	0.0086076984	-0.1591843356	0.0054938063	0.0096298591	-0.0507717275	0.0860577433	-0.0363413681	0.0346699181	-0.0028483717	0.0343838802	-0.0314112253	0.0126040283	-0.0047369424	0.0052283941	-0.0698484231	0.0018186823	-0.062183794	0.042402467	-0.0975314249	0.0335526885	-0.0023283382	-0.0244981325	0.0828949836	-0.0001066282	-0.0028548905	0.0556304488	0.0027311204	0.0170802111	-0.048024157	-0.0018208745	0.083789611	0.0928670462	-0.0311039628	-0.0254455518	-0.0263847478	0.0741188533	-0.0677610427	-0.0432709261	0.0014818004	0.0077385472	-0.0350621958	0.0261158117	0.0177335248	-0.0164169776	0.0367009002	-0.0923611301	0.0406303753	-0.0087481633	0.0547670706	-0.0049227243	0.0015184361	-0.0431451785	0.0070261339	-0.037749773	0.0128025876	-0.0600585867	0.0172215372	-0.0495431554	0.0167210853	-0.0630719058	0.0671113753	-0.0074430125	0.0362417551	-0.0128895632	-0.1386478886	0.0731876343	0.0706474915	-0.0590671411	0.0499844273	-0.0221239846	0.0276958211	-0.006924759	0.0550679157	-0.0071319982	0.0341260254	-0.0315865357	0.0491682988	-0.0077709015	0.0204207383	-0.0605102435	0.0565756484	-0.0855870082	0.0274612244	-0.0552025558	-0.0384902105	0.0552537765	-0.002935274	-0.0094939606	0.0107598112	0.0476286009	-0.0173921992	-0.0461716825	-0.0649258128	0.0486666708	-0.0586591339	-0.0481759745	-0.0425349874	0.0691019619	0.0204716862	-0.0923337377	-0.0349259418	-0.009790016	0.0017106579	0.0597029792	0.0330746445	-0.0099596131	0.0361492044	-0.0034132446	0.0089099139	-0.03253232	0.0102502442	-0.0447046521	0.0258129139	-0.0117044949	-0.0370949051	0.0385915705	-0.076186885	0.0270051658	-0.0510125375	0.0286094682	-0.0756677799	0.0494006617	-0.0319240084	0.0243484287	-0.1709638626	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.00955134	n/a	n/a	9.12280957956e-05	0.0737957999999999	n/a	0.0054458200976399	n/a	-0.0203856	n/a	n/a	0.00041557268736	0.00263906	n/a	6.9646376836e-06	n/a	0.000851449	n/a	7.24965399601e-07	n/a	0.0015866	n/a	2.51729956e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51908.006105877656	217.92652007381548	2694441097.887832	47491.9681514831	70752.19263696915	172.1043034480099	5005872762.938791	29619.891265324663	53371.58703171072	536.4448221619605	2848526302.283472	287773.0472243774	53630.84058954671	37207.212059274105	1.629884	42.445194	0.08832971	0.0439668	0.0385767823	0.0294714868	0.0121899719	0.0116992122	0.0462384342	0.0165206062	-0.0280015561	0.0220175727	-0.0021442483	-0.0118289521	-0.0093003888	-0.0183020104	0.0216687698	-0.0697686181	-0.0252854868	0.0028696297	0.0545354016	-0.0062989498	0.0249216285	0.0018944113	-0.0021540361	-0.0058942868	-0.0942995482	0.0220616193	0.023351213	0.1377113126	-0.0603183351	0.0031151792	0.0225427697	-0.047223876	-0.0484520976	-0.0079177021	-0.0195792215	0.0292829144	0.0491548162	0.10176001	0.0413003387	0.0525257976	-0.0444321915	0.0214042846	-0.0137653324	-0.0163076117	0.0061431907	-0.0436412323	0.0114991085	0.0630164946	-0.0590116267	0.0007453104	0.005148571	0.039007247	-0.0309290771	0.0488578497	0.0151950508	-0.018246695	-0.0287412695	-0.0340717522	-0.0194727067	-0.0127396651	-0.0558251528	-0.0099946216	-0.0109944793	0.0156695642	0.0584297852	0.0298977393	0.0546213159	-0.0395947265	0.0054417554	-0.0350774944	-0.0102140458	0.0185823087	-0.0154461339	0.0073167452	-0.0066577626	-0.0160675803	0.0171273461	-0.0223806951	0.0693164662	-0.0402457493	-0.0223504797	-0.0439341721	0.0069586009	-0.0200996252	-0.0061064141	0.0033866102	0.017229305	0.0701494247	-0.0687284071	0.0115656962	0.1361672281	-0.0639883188	-0.0043430877	0.0253098992	-0.0370576443	-0.0623441823	-0.010849846	-0.0143448661	0.0181482616	0.08441003	-0.0570649599	0.0518060728	-0.0008517388	0.0171999707	0.0654978368	-0.0114464761	-0.0233714274	-0.0048739517	0.031408725	0.0075392793	0.0694012852	-0.0082971395	0.0199816507	-0.0570606863	-0.0029473656	-0.0381438092	0.0194699432	-0.034118908	-0.0400830179	-0.0117398764	0.045446641	0.023420296	0.0059579288	-0.0441412087	-0.0229581399	0.0235686924	0.0095511104	-0.0573476252	0.0196588135	0.0193155449	-0.0741571698	0.0064330881	-0.0438162715	-0.0030055127	-0.014133067	0.0072743231	0.0122038509	0.0074416941	-0.0132702228	0.0101217423	0.0391082361	0.0076309491	0.0192265779	0.0189991001	-0.0167221605	0.0188739857	-0.0551370526	-0.0148631926	-0.0074924792	0.0091911766	0.0074113443	0.0287189445	0.0438905239	-0.0827162142	0.0510900547	-0.0491166668	0.0603739032	-0.0147854862	0.0296100393	-0.0110396661	-0.0613852483	-0.0532948262	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0238251	0.0142737599999999	0.0002037402245375	0.0005676353900099	0.0993404	0.0255446	0.00986851507216	0.00065252658916	-0.0499124	-0.0295268	0.00087183191824	0.00249124767376	0.00269808	5.901999999999991e-05	7.279635686399999e-06	3.4833603999999892e-09	0.00101967	0.000168221	1.0397269089000002e-06	2.8298304841000032e-08	0.00173905	0.0001524499999999	3.0242949025e-06	2.3241002499999985e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51668.426316255885	-239.57978962177003	2669626277.9983635	57398.47559521159	70435.5477726863	-316.64486428284727	4961166390.038374	100263.97007670275	53047.96289885215	-323.62413285856746	2814086367.717994	104732.57936845972	53271.40346803454	30149.434859144745	1.417683	36.91909	0.15864835	0.0845578	0.0905063564	-0.0514286656	0.0537968843	0.009869207	-0.0258988847	0.0292369355	-0.0021466995	0.0331728216	-0.0168305921	0.0192259361	0.0138458128	-0.0366497926	0.0382659406	0.0472565679	0.025048168	-0.0661773579	-0.0442930087	0.0420138747	-0.0123872643	-0.0445334778	0.0255507277	-0.0263761626	0.0077217503	-0.0438988598	-0.038076209	-0.0129385561	-0.0535571276	-0.0890833874	-0.0291654336	-0.0087510373	-0.0273130512	0.0766456974	-0.0201230805	-0.0345975783	-0.0463586439	0.0102059413	0.0076310534	0.0258952756	0.0415912307	-0.0131350928	-0.0388897835	-0.0053401041	-0.0386766052	0.0259445254	-0.0821431305	0.0164112195	-0.0456309636	0.0341961979	0.0505053122	0.0283431974	-0.0666298936	-0.0125093838	0.0193039532	0.0132273276	-0.0089169895	0.064551874	0.1245874516	0.0100061111	0.0381277846	0.0255171361	0.0069446296	0.0275888763	0.0086316649	-0.0073872704	-0.0214527688	0.0029705184	-0.0296191209	-0.07594373	0.0362905339	-0.102906121	-0.03144423	-0.0247337919	0.0475709161	0.04091988	0.0352907411	-0.0376840616	-0.049986509	0.0027175198	0.0743384548	0.0193427865	-0.0449363965	0.0061293711	-0.0322139762	-0.037424472	0.0100074859	0.0292409463	0.0594337121	-0.028155253	0.0276614613	0.0591838741	-0.092963465	-0.0222711951	-0.0058016589	-0.0209711814	0.0705820137	-0.0044307764	-0.019160659	-0.0393232441	-0.0425032557	0.0095899774	0.0025804488	0.0351640097	-0.0261162114	-0.0318662878	-0.0142817239	-0.0340397643	-0.0103230976	-0.0861932377	0.0008231192	0.0063219283	0.0445886277	-0.0615254005	-0.0439574694	-0.047289352	-0.0409252814	0.0026046488	0.0107970102	-0.0455676225	-0.0419268065	-0.066266421	-0.1057345637	0.0607654734	-0.0107333608	0.0411724503	-0.0305087929	0.0206670438	-0.0089720616	0.0115937314	0.0191713785	0.0234028662	0.0036067693	-0.1109852102	0.0122284434	-0.01068255	-0.0175723736	0.082670786	-0.0117552247	0.0037380204	0.0476514866	0.0170312571	-0.0003831288	0.0357293497	0.0155126027	0.0073317274	-0.0246625657	-0.0223236635	-0.0057269457	0.0002768486	-0.069199883	-0.0174559335	0.0465307588	-0.0520393853	0.0118911693	-0.0535853332	0.0444807369	-0.0225341623	0.0286277998	-0.0663312138	0.0039662387	-0.1076917661	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0316898	0.0078646999999999	6.185350608999998e-05	0.0010042434240399	0.0551874	-0.044153	0.0030456491187599	0.0019494874089999	-0.0235339	0.0263785	0.00069582526225	0.00055384444921	0.00275059	5.250999999999997e-05	7.565745348099999e-06	2.7573000999999967e-09	-0.000276613	-0.001296283	7.6514751769e-08	1.680349616089e-06	0.0014828	-0.0002562499999999	2.19869584e-06	6.56640625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52346.75200429383	678.3256880379413	2740182445.39904	460125.7390521464	71095.72891532702	660.1811426407221	5054602670.001667	435839.1410984095	53435.48624914438	387.5233502922274	2855351190.682498	150174.3470217124	53685.21336014156	54835.35761163359	1.224962	31.900269	0.27598965	0.160236	-0.0959365136	-0.0053383798	0.0453839294	0.0191820095	-0.0088555347	-0.0273377829	-0.0041121865	-0.0184650879	0.0160498893	0.0156796226	0.0036556813	-0.0037160315	0.0163782386	-0.0688047067	0.1088029043	0.0071393652	0.0417624926	-0.0105780071	0.0017004577	-0.0968088278	0.0191903902	-0.0350679079	0.0196922602	-0.0117977815	-0.0115906252	0.0081687514	-0.0166830748	-0.0281992099	0.0032876079	0.0140044097	-0.0429108947	-0.0048261069	-0.0136495839	-0.0537216992	-0.0187339178	0.0109517877	-0.032061295	-0.0687351856	-0.0113649419	-0.0222508727	0.0018491363	0.0053378349	-0.0258160139	-0.0184385854	0.0412163538	-0.042355573	0.0535503497	0.0244459554	-0.0344489798	-0.0123399804	0.0057868243	-0.0293961363	0.0151076399	-0.0186001635	-0.0400382098	-0.0442249265	-0.0640893492	0.0472968342	0.05765647	0.045362033	-0.0922425587	-0.0082992623	-0.0243532801	0.0004820747	0.0091008539	-0.0050439328	0.0264308276	-0.0253133742	-0.0544332872	-0.0229974172	-0.0275009095	0.047784759	-0.0562815095	0.0107186991	0.0033459865	-0.0171143793	0.0703803511	0.0725485331	0.0382644567	-0.0710289761	0.0224592094	-0.0086763	-0.0981173004	-0.0277186658	0.0215322057	0.0023110729	0.0410368702	-0.0093819779	0.0169118095	0.0096067906	-0.0167173184	0.01825066	0.0298884624	-0.0455335994	0.00580464	-0.0141756401	-0.0339219247	-0.0240766994	-0.0379813989	-0.0444727086	0.0228084025	-0.0566176034	-0.0227376407	0.0111566572	0.0196437929	-0.019181239	0.0038701449	0.0496337792	-0.0451179828	-0.0215471297	-0.0039890082	0.0505539034	0.0114861869	0.0148432983	-0.0032838248	0.0112290903	-0.0243779154	0.0008443597	0.0540426805	-0.0417667343	0.0950155344	0.0640984817	-0.0222499523	-0.056483034	-0.0633470486	0.0072617871	0.0264885542	0.0035870703	-0.0132755654	-0.0154599127	-0.0445132829	-0.0055035609	0.0426684362	-0.0332466789	0.0260722023	-0.0019791456	-0.0226155051	0.0064807671	0.0225425473	-0.0229484135	-0.0042049492	0.0399046412	-0.0174568895	0.0522016891	-0.0505423079	-0.0227277226	-0.0092761255	-0.0003067658	0.0072195457	-0.0512809581	0.0519404431	-0.0517392095	0.034262896	-0.0030603351	0.0411448542	-0.0358843499	0.0066962213	-0.0033135102	-0.0311617556	0.0124502333	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0219228	-0.0097669999999999	9.539428899999996e-05	0.0004806091598399	0.13158	0.0763926	0.0173132964	0.00583582933476	-0.153487	-0.1299531	0.01688780819961	0.023558259169	0.00307588	0.00032529	9.4610377744e-06	1.0581358410000015e-07	-0.000505611	-0.000228998	2.55642483321e-07	5.2440084004e-08	0.000839549	-0.000643251	7.04842523401e-07	4.137718490010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
