global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58
48831.41894213219	n/a	2384507475.9020267	n/a	70483.69257882505	n/a	4967950919.546318	n/a	48658.46932601929	n/a	2367646637.15116	n/a	48651.89960831269	14371.15700214314	n/a	n/a	n/a	n/a	0.1417470312	0.0776084889	-0.0552951461	0.0188858728	0.0273320122	0.0210578998	-0.035056811	-0.039558616	0.0186742277	-0.0079810357	0.011580549	0.0029596781	-0.0325778195	-0.0277241272	0.0146911904	-0.0097474749	0.0641471695	-0.0364764411	0.0080976698	-0.0516326432	-0.0069630707	0.0349683466	-0.0263313385	0.0328747783	0.0035056237	-0.00694464	0.0381197862	-0.0356129899	0.0428457571	-0.0218035246	0.0100134199	-0.0684457156	0.0373935136	-0.0493608352	0.0691883372	-0.0259937539	0.0420984466	-0.0039380425	0.0324873334	-0.0463507788	0.0187062567	-0.0331758423	0.0028268486	-0.0241605212	0.055340114	-0.0415946161	0.0066144557	-0.0695886128	0.018817441	-0.04538039	0.0661048385	-0.0171110771	0.0111553105	-0.0058350222	-0.0095882838	-0.0013860984	0.0362534058	0.0085944303	-0.0419700845	0.0123661052	0.0418640242	0.0149660336	-0.0414409834	0.0241495086	0.0114839587	0.0003631122	0.0289246018	0.0166025484	-0.0362423771	0.0086434247	-0.0039725209	0.0178120544	-0.0810678928	0.027230816	-0.0555163397	0.0234530733	-0.033699413	0.0320723836	-0.0039603877	0.047671369	-0.0055049088	0.0425740763	-0.045589263	0.0416201608	-0.0054559306	0.0176817459	-0.0565666421	0.0777021491	-0.0235314436	0.0525475622	-0.0225979094	0.0270859445	-0.0201998328	-0.0166862054	0.0252561217	0.0174449031	-0.0335417422	0.02074039	-0.023636155	0.021146948	0.0016760828	-0.0478612065	0.020872835	0.0040314348	0.0027544165	-0.0228370767	0.0311223693	0.0376850597	-0.0332831053	-0.0244023706	0.0239883959	-0.0633322728	0.0202634866	0.0285216859	-0.0101385337	-0.0300177977	0.0011871195	-0.0096455022	0.0625127481	-0.0388467638	0.008674596	-0.0494896831	-0.0102684328	0.03287969	-0.0300940605	0.0264665374	0.0073075671	-0.0014117553	0.0321656581	-0.0313803705	0.0449374285	-0.0300065975	0.0192145726	-0.0692113895	0.0433657708	-0.0503931354	0.0680380059	-0.0271072971	0.0466756596	-0.0018187393	0.0232199991	-0.0012130865	0.0572126408	-0.0364369182	0.0047614273	-0.0588458783	0.0405180891	-0.0176520404	0.0429676268	-0.0190877918	0.0301473242	-0.0063352337	0.0883155949	-0.0126689281	0.0118154493	0.0033819158	-0.0055672504	-0.0162317764	0.0191704132	0.019488878	-0.0528309379	0.0092453405	0.0370942818	0.0109553149	-0.0407324807	0.0292562233	0.0077849272	0.0007133179	0.0193454629	0.0226591806	-0.0337283121	0.0147562748	-0.022408988	0.0152578544	-0.072103763	0.0276748093	-0.0732260717	0.0168035536	-0.0275739929	0.021305744	-0.0002185437	0.0517860099	-0.008578666	0.041567608	-0.0169023005	0.0298688304	-0.0537947334	0.0069140977	-0.0511816307	0.0664915929	-0.0524011947	0.0596532734	-0.0181002839	0.0317549128	-0.0195096651	-0.0108199591	0.0096400365	0.0226850656	-0.006587413	0.0389771257	-0.0234969453	-0.0203500255	0.0122873218	-0.0505918255	-0.0023898178	0.0043100127	0.0021427928	-0.0299777291	0.03479971	0.0276816125	-0.0315758199	0.0369371085	0.0198655335	-0.0254229409	-0.0602712608	0.0278370267	-0.0002416947	-0.0360433786	6.50898e-05	0.001017742	0.0120702724	-0.0281300504	-0.011513192	0.0358450133	-0.0108344203	0.0292834084	-0.0454797581	0.0021665597	-0.1118469964	0.0283388428	-0.0207357963	0.025425257	-0.0419781022	0.0299959198	-0.0973280718	0.0049696921	-0.0093189971	0.0054736052	-0.1429519948	0.0851867481	-0.053913501	0.0016280892	-0.1119912012	0.0274629924	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0167248	n/a	n/a	0.00027971893504	0.0404486	n/a	0.00163608924196	n/a	0.0174021	n/a	n/a	0.00030283308441	0.0	n/a	0.0	n/a	-8.321169999999998e-05	n/a	6.924187016889997e-09	n/a	0.000254447	n/a	6.4743275809e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49183.82242334137	352.4034812091777	2419048388.1707773	124188.21356834726	70595.40079140065	111.70821257559874	4983710612.898492	12478.724756835156	48717.24780807495	58.77848205566261	2373370233.9933834	3454.909952767852	48712.31603823694	24446.78806089005	2.907805	64.219147	0.099049955	0.0599355	0.0268563963	-0.0696436067	-0.0019817798	0.0314433171	0.0050786018	0.0172253265	-0.0003227211	0.009037696	0.0111479946	-0.051562966	0.0119544488	-0.0121900035	0.0015412349	0.0460625355	-0.0240102145	-0.0570293439	0.0363051428	0.0070386706	-0.0199820271	-0.0259924369	-0.0287392609	0.0865301587	0.0576440168	0.0555918974	0.0315418753	-0.011295855	-0.0106182025	0.0215854221	-0.0494354128	0.008794734	-0.0153057955	-0.067727086	-0.0923639124	0.0077269768	0.0190474408	0.037026379	0.0002379571	-0.0157396528	-0.0489167484	0.0633012193	-0.0209049133	-0.0982465483	-0.0184156238	0.0319410632	0.0428853847	0.0383649703	-0.0341447983	-0.0334772426	-0.0296805515	-0.0160758931	0.0152146843	-0.011733114	-0.0059458907	0.0478423806	-0.0541869797	-0.0353004363	0.007821041	-0.0107895221	-0.0104327355	-0.0108092396	0.007466045	0.0041201784	0.0306408083	0.0028427086	0.0183528747	0.0543055222	-0.0033781639	0.0059998116	0.0370554657	0.0762653414	0.0030387617	0.0259997019	0.0342135299	-0.0089835166	-0.0416904248	0.0147819779	-0.0243754995	-0.0184466674	0.0053955249	0.0024600542	-0.0404408678	-0.0130687789	-0.0109334075	-0.0684620249	0.0487923708	-0.0424463803	-0.0721164226	-0.0067874404	0.0493570345	0.0460925373	-0.0335172209	-0.0411080373	-0.0530600194	-0.0602994016	0.0078663047	0.0329788487	-0.0640926368	-0.0077712777	-0.0598574326	-0.0167576304	0.0064332015	0.0373100142	-0.0097160904	-0.0060399525	0.0019832229	0.0289910828	0.0168059985	-0.0351064332	-0.0136830748	0.0275335915	0.0279955074	0.0424881632	-0.0114361159	-0.0064268673	0.0043443461	-0.0060744516	-0.0255631975	-0.0569358985	0.0374490488	0.0060037459	-0.0192926939	-0.0246558402	-0.0292555751	0.0868680569	0.0436595265	0.0652294253	0.0371728203	0.0130114879	-0.0113634511	0.0209882742	-0.0486073019	0.013421361	-0.0105245457	-0.0700057152	-0.0869817787	0.0093132401	0.0241586528	0.0380640952	0.0029387085	0.0118597701	-0.0591819423	-0.0035336174	-0.0560782061	-0.0938606872	-0.0184589883	0.0085772692	0.0541846906	0.0429155673	0.0117781582	-0.0543104095	-0.030268674	-0.0086689621	0.0197708594	-0.0038922758	-0.0015575638	-0.0438059183	-0.0577909105	-0.0151655863	-0.0199680862	0.0211901798	-0.0076588163	-0.0139116718	0.0043305091	0.0123074025	0.0186069519	-0.0094339708	0.0381225375	0.0566778883	-0.0061007254	0.0029706317	0.0530546134	0.0249867243	-0.0100134501	0.0512632155	0.0437432455	-0.0149695103	-0.0470033163	0.0075989554	-0.0240446302	-0.0256822732	0.0061716262	0.0033837252	-0.0358468296	-0.0012357508	-0.0035515278	-0.060478491	0.0584158322	0.0266322737	-0.081718366	0.0013314859	0.0363533014	0.058999518	-0.0342452084	-0.029737101	-0.0650494288	-0.0570590881	-0.0241017107	0.027547686	-0.0049010698	0.0339724684	-0.0747081892	0.0092696626	0.0066740777	0.0375572331	0.0058492535	-0.0075130075	-0.0105978692	0.0309193495	0.0164166008	-0.0282213354	-0.0113501513	-0.0273278185	0.0280176161	0.0101147233	0.0394051661	-0.0172774523	-0.0039280747	-0.0111320049	0.0138432493	0.0114568365	-0.0044339269	-0.0149222285	0.0256809324	0.0186923146	0.0146491046	0.0031465934	0.0594081042	-0.0195245373	-0.0060607941	-0.0151906421	0.0013607167	-0.0261278505	0.0159156108	0.013138318	-0.0167930669	-0.0388960397	0.0013339537	-0.0005430213	-0.0336672957	-0.025704501	0.0484368263	-0.0261546742	-0.0399467296	-0.020136072	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0141154	-0.0026094	6.808968360000007e-06	0.00019924451716	-0.00121819	-0.04166679	1.4839868761000002e-06	0.0017361213889041	0.0252635	0.0078614	6.180160996000002e-05	0.00063824443225	-0.000676791	-0.000676791	4.580460576810001e-07	4.580460576810001e-07	-0.000266159	-0.0001829473	7.084061328100002e-08	3.3469714577290014e-08	0.000332956	7.850899999999999e-05	1.10859697936e-07	6.163663080999999e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49541.49712276074	357.67469941936724	2454359937.1645107	127931.1906047347	71106.1367765037	510.73598510304873	5056082687.278852	260851.24647918163	48835.0933670044	117.84555892945356	2384866344.164037	13887.575759395308	48828.2220901928	38973.78581784806	3.15764	69.736771	0.0771647	0.0415061	-0.0957922779	-0.0346631306	0.0558100905	-0.0009563214	-0.0477504743	0.0155600485	0.0348165009	-0.0241952861	0.0111012219	0.0367403978	-0.0171581858	0.014919526	-0.0507548915	0.0035596437	0.0404541062	-0.020433232	-0.0344398829	0.0592439647	-0.0088865441	-0.0019311194	-0.0272243358	0.0244180997	-0.0277388195	0.0854456937	-0.0435950511	-0.0127615463	-0.0622539379	-0.014617068	-0.0106060749	-0.0704686408	0.0257905585	-0.0579439719	0.0019565391	0.0511728976	-0.0310744889	0.043604427	-0.0198239486	0.0252227719	0.0254669417	0.0290045343	0.0709544674	-0.0162133379	0.0076940542	-0.0284411221	0.0612657544	-0.0370986668	-0.0280194253	0.0221659158	0.0123888787	0.0412620915	-0.0029409125	0.0194538849	-0.0407780775	-0.0341715812	-0.0321218982	0.0001557213	-0.0035631264	0.032374648	0.0323135078	-0.0096622961	0.009536727	0.0338426853	0.0150315477	-0.0171561246	0.0147052483	-0.0213073267	-0.0158396426	0.0736912135	0.0548406304	-0.0169547713	-0.0035217726	0.0167230739	0.019395763	0.0416990163	0.0160894147	-0.0357014032	0.0036993228	-0.037791417	-0.0319239491	0.0109217273	-0.0132003093	-0.0041738208	-0.0190667226	-0.0173882896	-0.0035452383	0.0059624706	0.0093520921	-0.0221774866	0.0235503948	-0.039693557	-0.0072539831	-0.0250452706	0.029084356	-0.0499566303	-0.0708008969	-0.0099264421	0.0533475874	0.0168930304	0.0409874854	0.0274403105	0.0018918196	-0.0078645065	-0.0550009512	0.0233212871	-0.0151699548	0.0048570122	-0.0037500201	0.0396775537	-0.0272582717	0.0177067626	-0.0022433095	-0.0508186607	-0.0219620986	-0.0026075912	0.0159723375	0.0243324324	0.0154564637	-0.0203462162	-0.0309292091	0.061033427	-0.0091895708	0.0004997253	-0.0282622088	0.0193826031	-0.0391116522	0.0813056679	-0.0312775888	1.54195e-05	-0.0683475848	-0.0133182596	-0.0197681061	-0.0679566556	0.0323042609	-0.0537410674	0.0050926312	0.0515303902	-0.0307641499	0.043113996	-0.0222038514	-0.0346749636	-0.02976744	-0.0590964743	0.0547799275	-0.0190825357	0.0197581141	-0.0534682209	0.0381437534	-0.0018985718	-0.0375900782	-0.0044649856	0.0178411545	0.0364691213	-0.0204424039	0.0202413873	-0.0324051238	0.041446603	-0.0280680792	-0.0075604253	0.0258136291	-0.018413991	0.0323500483	-0.0090500268	0.0064855742	0.0370347827	0.0002872656	-0.0233809563	0.016109666	-0.0191013814	-0.0040509993	0.0700470985	0.0500049536	-0.0266794007	0.0094712098	-0.0006547803	0.0188753617	0.048407328	0.02551983	-0.039346976	0.0064535039	-0.0351959839	-0.0302776499	0.0128265047	-0.0103822639	0.0039379149	0.0003909885	-0.0239081092	-0.0024860144	-0.0051452017	0.0105605317	-0.0125049002	0.0318916885	-0.0322187092	-0.0115610027	-0.0370711605	-0.024659117	0.0300080665	-0.0446036674	-0.0763831831	-0.0253916345	-0.0114650971	0.0522211776	-0.0242165306	-0.0065627781	0.0045091376	-0.0543269638	0.0146379708	0.0164978563	0.0111563329	-0.0022471347	0.0412863601	-0.0315203166	-0.0146581387	-0.0082278936	-0.0261141141	-0.0449756957	-0.0199817613	-0.0102841461	0.0209574399	-0.0212202545	0.0238013186	-0.0040716159	0.0217317409	0.0174292501	-0.0035223577	0.0246727597	0.0217951124	0.0063873705	-0.0189491103	0.0180125314	0.0284485454	-0.0363914926	0.0398371674	-0.0107772717	0.0062736824	0.0332431209	0.0163229713	0.012990394	0.0119496812	0.0468986043	-0.0098189522	0.0701961201	0.0261328142	-0.0301088593	0.0187951679	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0226091	0.0084937	7.214293969e-05	0.00051117140281	0.0279195	0.02913769	0.00077949848025	0.0008490049785361	0.00403959	-0.02122391	0.0004504543556881	1.63182873681e-05	-0.000426791	0.00025	1.82150557681e-07	6.250000000000002e-08	-0.000160324	0.000105835	2.5703784976e-08	1.1201047225000008e-08	0.000322603	-1.0353e-05	1.0407269560900001e-07	1.0718460900000002e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49218.07384373937	-323.42327902137185	2422418792.887781	104602.61741293616	70344.16920957941	-761.9675669242861	4948302141.78594	580594.5730445164	48730.56874084473	-104.5246261596767	2374668329.8061934	10925.39747382017	48725.84629042832	23662.11138282632	3.241634	71.591782	0.14710281	0.0768659	0.033832786	-0.0594576381	0.0213898	-0.0356827503	0.0009157703	0.009176862	0.0356047061	-0.0007695626	-0.0118866162	-0.0474302802	0.023612857	-0.0406993626	0.0191680712	0.062029881	-0.0128755216	0.0533731144	0.0359046804	0.0540785529	0.0173871152	0.0321704612	-0.0054969969	-0.0054414557	-0.0452123797	-0.0233510513	-0.0260254166	-0.0007595164	0.0296980008	-0.0268762316	-0.0674218891	-0.0031978109	-0.0030176485	-0.054925549	-0.0659829863	-0.0019610153	-0.024164972	0.0338847284	-0.0227698458	0.0173826609	0.014631331	0.0146650389	-0.015956006	-0.0118459752	-0.021205275	0.0144336603	0.062581903	0.0067079397	0.0074643275	-0.0049436168	-0.036057556	0.0030095198	0.0434809686	-0.035956458	-0.0108082511	-0.0505184029	-0.0365766854	0.0014344283	0.0179231101	-0.026153351	0.0272025558	0.0256195564	0.0165535068	-0.0627535058	-0.014417581	0.0544961207	-0.0258607183	-0.0565196519	-0.0775622386	-0.0426117076	-0.046368081	-0.0371406754	0.0948029477	0.0366557698	0.0015092235	-0.0230865544	-0.0118610048	0.0063883926	0.0276726174	0.0421111126	-0.0074809206	-0.0058030878	-0.0110426742	-0.0434769475	-0.0487058946	0.0048728861	0.0118167741	0.0364332554	0.0312701733	0.0247971439	0.0781849538	0.0298280597	0.0072940029	0.031600174	0.011780895	0.0054569257	-0.0221679124	-0.0325741096	0.0194159714	-0.0398244117	-0.0162330097	0.0148090158	-0.0219684954	-0.0982407715	-0.0368417265	0.0321935361	-0.0412258635	0.0072050789	-0.0065306818	-0.0193962882	0.0139967919	0.0251686843	-0.0094312736	-0.0052107878	0.0460159643	0.0399459844	0.0059996749	0.0700885047	0.0297452652	0.0533702583	0.0377221285	0.0506460063	0.018405877	0.0332788474	-0.004651449	-0.0077555835	-0.0457770963	-0.0239590189	-0.0267212765	0.0075126399	0.0274109422	-0.0272124315	-0.0706971613	0.0037794975	0.0016029069	-0.0586569915	-0.0634153844	-0.0016857552	-0.0207837426	0.0344994633	-0.0237112682	-0.0168946317	0.0070857462	-0.00842021	-0.0144794492	-0.0130963369	-0.0099240757	-0.0195559567	0.0589946324	0.0282369605	-0.0037271684	0.0063493523	-0.0300768756	0.0222924002	0.0479353838	-0.0369852734	0.0011104724	0.0500245328	-0.0286748803	-0.018756235	0.005299022	0.0313852219	0.0304202926	0.0287836415	0.0176342015	-0.062522057	0.0068088313	0.0655802328	-0.0223133458	-0.0607659179	-0.0490800679	-0.0375445476	-0.0059634062	0.0086964831	-0.0877221598	-0.0783195201	0.0199104448	-0.0278072656	-0.0212512386	-0.00059029	0.0240335262	0.0461171557	-0.0215392704	-0.0056574304	-0.025099674	0.0221929366	0.0505174818	-0.0258350229	-0.0352231641	0.0234064283	0.0356509284	0.0377833578	0.0670064631	0.0430060984	0.0099406652	0.0172204922	0.0049688859	0.0232406559	-0.007325813	-0.0198976022	0.0301502409	-0.0455611704	-0.0141637891	0.0009203998	-0.0138126881	-0.0864480811	-0.0712355835	0.0260679318	0.0329386401	0.0167993225	-0.0051791461	-0.0118647364	0.0143444974	-0.0217463419	-0.004952028	0.0045251537	-0.0094501041	0.0676793003	-0.015549849	0.0647626944	-0.0272506996	-0.0248921265	-0.0119108389	-0.0156256052	0.0304700275	0.0220918588	0.0553693894	0.0032179911	-0.0129183198	0.0013747663	0.0468426484	0.0132099615	0.0162531317	-0.0578885165	-0.0019972613	0.0219555878	0.0079325422	-0.0176761496	0.0240524153	-0.0228626528	-3.3185e-06	-0.0268526309	-0.0058242617	0.0232607723	-0.0212790754	0.0078660674	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0141389	-0.0084702	7.174428804000001e-05	0.00019990849321	-0.0270692	-0.0549887	0.00073274158864	0.00302375712769	0.037826	0.0337864099999999	0.001141521500688	0.001430806276	-0.000920168	-0.0004933769999999	8.467091482239999e-07	2.43420864129e-07	-0.000601728	-0.000441404	3.620765859840001e-07	1.9483749121600007e-07	0.000384972	6.236900000000005e-05	1.48203440784e-07	3.8898921610000066e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
