onset	duration	trial_type
21.882	8	Neutral - OBSERVAR
31.082	8	Neutral - OBSERVAR
40.531	8	Neutral - OBSERVAR
49.18	8	Neutral - OBSERVAR
81.945	8	Happy - INCREMENTAR
90.611	8	Happy - INCREMENTAR
99.577	8	Happy - INCREMENTAR
108.777	8	Happy - INCREMENTAR
144.924	8	Happy - SUPRIMIR
154.407	8	Happy - SUPRIMIR
163.623	8	Happy - SUPRIMIR
172.523	8	Happy - SUPRIMIR
212.403	8	Negativo - SUPRIMIR
221.053	8	Negativo - SUPRIMIR
229.986	8	Negativo - SUPRIMIR
239.507	8	Negativo - SUPRIMIR
277.182	8	Happy - OBSERVAR
285.82	8	Happy - OBSERVAR
295.003	8	Happy - OBSERVAR
303.964	8	Happy - OBSERVAR
341.812	8	Negativo - OBSERVAR
350.999	8	Negativo - OBSERVAR
360.46	8	Negativo - OBSERVAR
368.981	8	Negativo - OBSERVAR
411.861	8	Negativo - REDUCIR
420.507	8	Negativo - REDUCIR
429.677	8	Negativo - REDUCIR
439.009	8	Negativo - REDUCIR
477.04	8	Negativo - REDUCIR
486.002	8	Negativo - REDUCIR
494.539	8	Negativo - REDUCIR
503.988	8	Negativo - REDUCIR
550.285	8	Happy - OBSERVAR
559.498	8	Happy - OBSERVAR
568.817	8	Happy - OBSERVAR
577.766	8	Happy - OBSERVAR
613.447	8	Happy - SUPRIMIR
622.113	8	Happy - SUPRIMIR
631.046	8	Happy - SUPRIMIR
640.495	8	Happy - SUPRIMIR
683.675	8	Negativo - SUPRIMIR
693.108	8	Negativo - SUPRIMIR
702.074	8	Negativo - SUPRIMIR
710.707	8	Negativo - SUPRIMIR
754.387	8	Negativo - OBSERVAR
763.02	8	Negativo - OBSERVAR
772.403	8	Negativo - OBSERVAR
781.335	8	Negativo - OBSERVAR
820.399	8	Neutral - OBSERVAR
829.582	8	Neutral - OBSERVAR
838.531	8	Neutral - OBSERVAR
847.164	8	Neutral - OBSERVAR
882.428	8	Happy - INCREMENTAR
891.628	8	Happy - INCREMENTAR
901.11	8	Happy - INCREMENTAR
909.743	8	Happy - INCREMENTAR
949.54	8	Happy - SUPRIMIR
958.755	8	Happy - SUPRIMIR
967.389	8	Happy - SUPRIMIR
976.822	8	Happy - SUPRIMIR
1013.569	8	Happy - OBSERVAR
1022.418	8	Happy - OBSERVAR
1031.734	8	Happy - OBSERVAR
1040.467	8	Happy - OBSERVAR
1076.681	8	Negativo - SUPRIMIR
1085.881	8	Negativo - SUPRIMIR
1094.83	8	Negativo - SUPRIMIR
1104.28	8	Negativo - SUPRIMIR
1140.077	8	Negativo - REDUCIR
1148.926	8	Negativo - REDUCIR
1158.259	8	Negativo - REDUCIR
1166.809	8	Negativo - REDUCIR
1199.89	8	Happy - INCREMENTAR
1208.889	8	Happy - INCREMENTAR
1218.355	8	Happy - INCREMENTAR
1227.005	8	Happy - INCREMENTAR
1261.803	8	Negativo - OBSERVAR
1270.469	8	Negativo - OBSERVAR
1279.402	8	Negativo - OBSERVAR
1288.484	8	Negativo - OBSERVAR
1328.515	8	Neutral - OBSERVAR
1337.464	8	Neutral - OBSERVAR
1346.114	8	Neutral - OBSERVAR
1355.247	8	Neutral - OBSERVAR
