global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231	motion_outlier232	motion_outlier233	motion_outlier234	motion_outlier235	motion_outlier236	motion_outlier237	motion_outlier238	motion_outlier239	motion_outlier240	motion_outlier241	motion_outlier242	motion_outlier243	motion_outlier244	motion_outlier245	motion_outlier246	motion_outlier247	motion_outlier248	motion_outlier249	motion_outlier250	motion_outlier251	motion_outlier252	motion_outlier253	motion_outlier254	motion_outlier255	motion_outlier256	motion_outlier257	motion_outlier258	motion_outlier259	motion_outlier260	motion_outlier261	motion_outlier262	motion_outlier263	motion_outlier264	motion_outlier265	motion_outlier266	motion_outlier267	motion_outlier268	motion_outlier269	motion_outlier270	motion_outlier271	motion_outlier272	motion_outlier273	motion_outlier274	motion_outlier275	motion_outlier276	motion_outlier277	motion_outlier278	motion_outlier279	motion_outlier280	motion_outlier281	motion_outlier282	motion_outlier283	motion_outlier284	motion_outlier285	motion_outlier286	motion_outlier287	motion_outlier288	motion_outlier289	motion_outlier290	motion_outlier291	motion_outlier292	motion_outlier293	motion_outlier294	motion_outlier295	motion_outlier296	motion_outlier297	motion_outlier298	motion_outlier299	motion_outlier300	motion_outlier301	motion_outlier302	motion_outlier303
45166.39242154381	n/a	2040003004.37689	n/a	75014.07140629466	n/a	5627110908.948675	n/a	46577.88520880844	n/a	2169499390.524936	n/a	49304.33324004382	28306.028927328807	n/a	n/a	n/a	n/a	0.0230322426	0.0024392989	-0.0325343891	-0.0221464782	0.0060974737	-0.001134707	-0.0156480224	0.0169709773	-0.0083038482	0.0219012461	-0.0118452654	0.0229936286	-0.0232820856	-0.0165529669	0.0191651782	-0.0089854525	0.0380385359	0.0194394364	-0.0372923377	0.0572659861	-0.0195087221	0.0403303882	-0.0423969796	0.0527105137	-0.0146506086	0.0082471013	-0.0103293571	0.007969178	-0.0235410491	0.0140841064	-0.0400859257	0.0053690937	-0.0049372593	0.0182436512	-0.0206673535	0.0480229598	-0.0207742374	0.0147502545	-0.0159411302	0.0082091738	-0.0032892794	0.0181438133	-0.0588704167	-0.0167462391	0.0283533049	0.0236468508	-0.0502959917	0.0100354671	-0.0185296422	-0.0031812412	0.0451926964	0.0077607234	-0.0088765641	0.0652602845	-0.0119196278	0.0406281799	-0.0422087475	0.0455792008	-0.0240100221	0.0146626975	-0.018041286	0.0060492246	-0.0066189098	-0.0090117598	0.0366870461	0.03407644	-0.0101283893	0.043819978	-0.0129256026	0.0402506586	-0.0286853049	0.0219535069	-0.003401887	0.0526560235	-0.0205063126	0.0073424315	-0.0075351659	-0.0147034384	0.0181248589	0.0192883194	-0.0046761214	-0.0035696017	0.0046470621	-0.0026428348	0.0149405473	-0.0367130291	0.0150422404	-0.0295995629	0.006849035	-0.0200335308	0.010372133	-0.0275064345	0.0262481412	-0.0012776229	0.0180478927	-0.0130060165	0.01317439	-0.0369507007	0.0060922874	-0.0221795564	0.0396970546	-0.0217056506	0.0211465254	-0.0054123252	0.0420659636	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0452474	n/a	n/a	0.00204732720676	-0.0505268	n/a	0.0025529575182399	n/a	0.165656	n/a	n/a	0.027441910336	-0.000508153	n/a	2.58219471409e-07	n/a	-0.000585612	n/a	3.42941414544e-07	n/a	0.00144365	n/a	2.0841253225000004e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45002.90948387429	-163.48293766951974	2025261862.0137825	26726.67090905608	74973.38516979682	-40.68623649784422	5621008483.818709	1655.369840358511	46328.73813203749	-249.14707677094705	2146351976.9069047	62074.26586350817	48996.76416015625	27571.098420423496	1.205634	44.920765	0.36906475	0.200943	0.0233847832	-0.0257794241	0.0171981293	0.0011105444	0.0461255546	-0.0070851209	-0.0399999704	0.0031764168	0.0385391567	-0.0329464225	-0.0384121414	-0.0108534142	0.0436544879	-0.0303528263	-0.0173013623	-0.0079182072	0.0003950258	0.0205612648	0.0423257884	-0.0205250588	-0.0381787195	-0.0841400777	-0.0664724653	0.0403239924	0.0371514486	-0.0256714199	-0.0328976455	0.0531390608	-0.0603194968	-0.0336756246	-0.0112465803	-0.0331192587	0.0107571941	0.028816135	-0.1018280605	-0.0680571807	-0.1133242737	-0.0168299417	0.0635806317	-0.0408445239	0.0424029528	0.1031132829	0.009149783	0.0239328962	0.0011108414	-0.0739889198	0.0339641382	0.0046615552	0.0047356791	-0.001162113	0.0089669658	0.0388625481	0.0372869665	-0.036051568	-0.0546877097	-0.0500731435	-0.0502398515	0.0182280262	0.013866588	0.0300544482	-0.0900616024	0.0154700068	0.0221105674	-0.0461153392	0.0261011283	-0.0008432305	-0.0206898483	0.057649538	-0.0631170206	-0.1095864323	0.0812410561	-0.0404167793	-0.0519210662	-0.0617894808	-0.0163561615	0.0854274621	0.0742274173	-0.0030759934	-0.0385866521	0.032179472	0.0461145011	-0.0047765618	-0.0215094035	0.0051255887	0.0292761039	-0.0165441283	-0.0227132777	-0.0010613635	-0.0025047655	-0.0005090882	-0.0023053831	0.009068825	0.0107943839	-0.0029485893	0.0146147772	-0.013704465	0.0516417702	-0.0418734257	0.0010934155	0.0283397661	-0.0434872826	-0.023848251	0.0469334184	-0.0061791467	0.0345444415	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0747754999999999	0.0295280999999998	0.0008719086896099	0.0055913754002499	-0.135383	-0.0848562	0.018328556689	0.00720057467844	0.245207	0.079551	0.006328361601	0.060126472849	-0.00324332	-0.002735167	1.05191246224e-05	7.481138517889001e-06	-0.000931824	-0.000346212	8.682959669760001e-07	1.1986274894400004e-07	0.00186486	0.00042121	3.4777028196000004e-06	1.774178641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45142.14931729181	139.2398334175232	2037813644.9846697	19387.73121013961	75067.80701390708	94.42184411025664	5635175649.877196	8915.484645181607	46511.84360078749	183.10546875	2163351595.1441164	33527.61268615723	49173.49189373729	26976.607668417008	1.08544	40.442444	0.11951205	0.0644676	0.0243609908	-0.0233519407	-0.0018979296	-0.0102022689	-0.003191542	-0.0115369417	-0.0452664791	-0.0209954201	0.0011983677	-0.0279501475	0.0180194373	0.0178351945	0.0514142319	0.0241533027	0.0324790033	0.0165298121	0.0045095958	0.009515841	0.015530783	0.0403314229	0.0032783109	-0.0235324334	-0.0221365677	-0.0267093843	0.0145336889	0.0306703046	0.0202004715	0.0251998597	-0.0273570139	-0.0294341794	0.0617283128	-0.0022061931	-0.025054452	0.0489589596	-0.0296417521	0.0089520848	-0.0633858453	-0.0035009057	0.0275219857	0.0355311331	-0.0211359122	-0.0563194865	-0.029996858	0.0305770658	-0.0196703787	-0.0715187068	0.0208321504	0.0384989694	0.0152021033	0.0191453354	0.0005360226	0.0137180445	0.0290219614	0.02507329	0.0041349383	-0.0128295726	-0.0319871165	-0.0370833389	-0.0043415423	-0.0047757535	-0.0171234569	0.0386356581	0.0311711796	0.0112109023	-0.0565029691	8.07094e-05	0.003395747	0.0768149452	0.018356276	-0.0117484846	0.0124204668	0.0189915615	-0.0231961865	0.0082020518	0.0168574371	0.0168882131	0.0263028327	-0.0501874839	-0.0663791741	0.0278739708	-0.0727034061	-0.0101446069	-0.0365889453	0.0063356491	0.0200169494	-0.0105905286	0.0048788529	0.0224294525	0.0291137466	-0.0192440972	-0.0052230039	0.0238053902	0.0101422288	-0.0421062666	0.0470412648	0.0299266766	-0.0152130498	0.0183409863	-0.0024081085	0.0387241799	-0.0034355795	0.0190869789	0.026830204	-0.0441399178	0.0457156029	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0661314	-0.0086440999999998	7.472046480999811e-05	0.00437336206596	-0.1644	-0.0290169999999999	0.0270273599999999	0.0008419862889999	0.293318	0.048111	0.002314668321	0.086035449124	-0.00323511	8.210000000000248e-06	1.0465936712099998e-05	6.740410000000408e-11	-0.0008376749999999	9.414900000010004e-05	7.016994056248324e-07	8.864034201018837e-09	0.00129242	-0.00057244	1.6703494564000005e-06	3.276875536000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45113.30601815509	-28.843299136722635	2035210379.887708	831.9359050904648	75151.04065388005	83.23363997296838	5647678911.361132	6927.838823149719	46396.78946559649	-115.05413519099966	2152662072.7148857	13237.454024548826	49065.01523993268	27428.944212933315	1.004992	37.44503	0.31657885	0.184752	0.02445957	-0.0187822901	0.007143806	-0.0006067258	0.0435928066	-0.0092446834	0.0060795223	-0.0128082908	0.0184088879	0.004907107	-0.0469685454	-0.030414366	-0.0024034892	0.0004792339	-0.0091956387	0.0272108458	0.0080415971	-0.0233148563	0.0938384954	-0.0130777025	0.0319642392	-0.0316504135	0.0277120696	-0.0369311572	-0.0161296225	0.0138280866	0.0217481503	-0.0513137292	-0.0326344781	0.0226030273	0.0404698397	-0.0623155689	-0.0190722784	-0.0092013909	-0.0126635837	-0.0247814044	-0.019542368	0.0095376949	0.0200733801	0.0383985875	0.0110426544	-0.0412180493	-0.0334411418	0.008525282	0.0025171298	-0.0949801295	0.0019698214	-0.0515136072	-0.0327196359	0.025082513	0.0037096493	-0.0040342874	0.0649404467	-0.0603894458	0.0449910007	-0.0329907348	0.0168864592	-0.0274081549	-0.0179383578	-0.0133751587	0.030049269	-0.0181345758	0.059038669	0.0293538731	-0.0031610122	-0.0717464517	-0.0238435827	0.0162697365	0.0025606333	-0.0223765483	0.0195263037	-0.0056830852	-0.0098391431	-0.0016704296	0.0031860584	-0.0012681749	0.0558580748	-0.0131286776	-0.0382486883	0.0124869935	-0.0894532281	-0.0053383168	-0.0180607647	0.0008272864	0.0290938601	0.0050875494	-0.0187704519	-0.0068860364	-0.0177432448	-0.0246348106	-0.0227154305	0.0088775531	0.0270516174	-0.0309662466	0.0463287911	0.0507113143	-0.0462583043	-0.0184086511	0.0026445724	0.0354415259	-0.0244536767	0.0010650039	0.0290101935	0.0026559845	-0.0156807368	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0619454	-0.004186	1.7522596000000078e-05	0.0038372325811599	-0.0629958	0.1014041999999999	0.00396847081764	0.0102828117776399	0.195024	-0.098294	0.009661710436	0.038034360576	-0.00132866	0.0019064499999999	1.7653373956e-06	3.6345516025e-06	-0.000692852	0.0001448229999999	4.80043893904e-07	2.097370132897104e-08	0.0010898	-0.00020262	1.18766404e-06	4.1054864400000055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
