global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119
53741.44359469669	n/a	2888142759.641966	n/a	65671.86069583893	n/a	4312793287.253674	n/a	52905.89325083857	n/a	2799033540.669126	n/a	53116.1053710286	52779.35309168623	n/a	n/a	n/a	n/a	-0.0440838567	-0.0188061228	-0.074260579	-0.0003474127	-0.0276308452	0.043183688	-0.0299577338	0.0219364339	0.0368502286	0.0078930846	-0.0130654105	-0.0234862492	-0.0566731036	0.0206014401	-0.0239661928	0.0175750769	-0.0604478513	0.0345394531	-0.0384599479	0.0051373946	-0.0494131691	0.0223558484	-0.0573667112	0.0443054811	-0.0105812097	0.0086654487	-0.0286673571	0.0639391216	-0.0295314018	0.0518792153	-0.0708851124	0.0285999808	-0.0055349756	0.0309127318	-0.0045797994	-0.051617403	0.0787266234	0.0282577811	-0.0413853029	0.0022745111	-0.0297441489	0.0384034123	-0.0492307242	0.0049488048	-0.0280959904	0.0408603537	-0.0074931885	0.0461511507	-0.0265920091	0.030288201	-0.0226377496	0.0030514727	0.0073102707	-0.0196490197	0.0391908061	-0.0704088909	-0.0207732874	0.017050969	-0.0815073054	-9.91591e-05	0.0669279825	0.0433254692	-0.0465582218	0.0784852989	0.0952466074	-0.0047417562	-0.0024458207	-0.0223465577	0.0004242856	-0.029425098	0.0126701746	-0.0041887247	0.0058401183	-0.0200134824	0.0493294569	-0.0097413294	0.003896144	-0.021466854	0.034126846	-0.0107522269	0.0309837319	-0.0653944101	0.0684575966	-0.0192478667	0.0164996461	-0.0025676126	0.0025829029	-0.0400322476	0.0028771204	-0.0525316715	0.0007362763	0.027952666	-0.0153952666	0.0158300287	-0.0217871534	7.53196e-05	0.052642855	-0.0023528101	0.0225707277	0.0071660982	-0.0313925112	-0.0071446578	0.0316243805	-0.0576766594	0.024161686	-0.0272777169	0.0180420024	-0.0584701418	0.0366912782	-0.0362666931	0.0041161344	-0.0491390508	0.0247647071	-0.0424063024	0.0550168593	0.0167658156	-0.0168985763	0.0039292953	-0.0673867168	0.0139059425	-0.04843164	0.0803395784	-0.0106815857	0.0196281755	-0.0339980997	0.0149784318	0.0489360555	-0.0709235705	0.0313908161	-0.034700965	0.0325595161	-0.0133603505	0.0407965107	-0.0373778848	0.0198958891	-0.0346006886	0.0569075863	-0.0073704682	0.0491946739	-0.0211401198	0.0366622565	-0.0134848954	0.0232510559	-0.0103130572	-0.0196167932	0.0673092322	-0.040391903	-0.0077828092	0.0081555342	0.0665748645	-0.0510000703	0.0554299729	-0.0513701118	-0.0569660947	0.0130428175	0.1256515573	-0.008720059	-0.0131329739	-0.0126097066	-0.0075498836	0.0360774655	-0.002381984	0.0102808213	-0.0011762869	0.0080182896	-0.0460621558	0.0014813666	-0.0205920669	0.0078902316	-0.0096641587	0.0139055915	-0.0698750202	0.0303504843	-0.0737330842	0.0115442555	-0.0048344681	0.0139949702	-0.041986994	0.0386767566	-0.0199099601	0.0177589764	-0.0350399833	0.0219652096	-0.0134916828	-0.0103133089	0.0147499554	-0.0220150541	0.0331648807	-0.001709987	-0.0067312615	-0.0316533534	0.027574031	-0.0139403209	-0.0288373886	0.006960897	0.0587537545	-0.0321304863	0.0002939394	-0.0181735097	0.0143938568	-0.0047130977	0.0217460584	-0.0547383405	0.004927459	-0.0328363725	0.0085231431	-0.0021061646	-0.0183301427	-0.007367218	0.0290370748	-0.0096716981	0.0313928548	-0.0203240496	0.0444954738	-0.011310069	0.0175976365	-0.0777648676	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.000867227	n/a	n/a	7.52082669529e-07	-0.0336481	n/a	0.00113219463361	n/a	0.0330995	n/a	n/a	0.0010955769002499	-0.00423058	n/a	1.78978071364e-05	n/a	-0.000463731	n/a	2.15046440361e-07	n/a	0.00184259	n/a	3.3951379081e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53839.410330606086	97.96673590939464	2898682104.747373	9597.48134474107	65485.24278831482	-186.6179075241089	4288317023.044538	34826.243408676855	52979.437139759895	73.54388892132556	2806820759.64577	5408.703597672273	53208.198346423655	52222.81458842461	1.544645	41.235226	0.052587233	0.0266309	-0.0639168448	0.0144829074	-0.1255913767	0.0110428348	-0.0411209448	0.0159671847	0.053832057	0.0107535627	0.0259360379	-0.0739488977	0.0193464726	-0.0096808191	0.0079567059	0.0087614523	0.0793576429	0.0108579735	0.0164191931	0.0618970277	-0.0214537091	0.0219771537	0.0232589052	0.0340734459	-0.0205922545	-0.073487707	0.0446795175	-0.017537847	0.0382811447	0.0053831843	0.0230549157	0.0404330166	-0.061323125	-0.0206257302	0.0454050003	0.024179323	0.0338921343	0.0386658565	-0.0321783846	0.0017679855	0.0174235621	-0.0182590521	-0.001925638	-0.0256197827	0.0122002365	0.0143138633	-0.0932215216	0.0344536938	0.026859955	-0.0196393847	-0.0014440691	0.0049533077	0.0204139529	-0.0647104388	0.0540935962	0.023660633	0.0099192445	0.027143166	-0.0132943234	0.0095276427	0.0180367589	0.0515013168	0.0632678696	-0.0171957927	-0.0149503386	0.0374653729	0.0401549335	-0.0354087864	-0.0311527633	-0.0236026738	-0.00618167	-0.032139347	0.0035366158	0.0296389531	-0.0002247275	0.0550212761	0.0172008121	-0.0195809532	0.0145498564	0.0190530594	-0.0656694875	-0.0110362851	-0.0860221307	-0.0078208476	0.0242612288	-0.0461463488	0.0378662685	0.0186893247	-0.0158214892	-0.0232980316	0.0040086709	-0.0045384242	0.0295863829	-0.0249676766	0.0109902584	0.0860525279	0.0141762994	0.0073882827	0.0288373608	0.0563648314	0.0332905046	0.0323140483	-0.0094766923	-0.015508653	-0.0069707829	0.0088678433	0.0030298414	0.0739460762	0.0264143958	0.017779211	0.0579527195	-0.0203843952	0.0277609166	0.0223039726	0.0426288291	-0.036253136	-0.0617249832	-0.0455434793	0.0229287746	0.0333982767	0.0229960694	-0.0268605716	-0.0193985964	0.0634609891	0.0068224506	-0.0535772135	-0.0340905063	-0.0288836517	-0.0303930445	0.0415309217	-0.0049825443	0.0073249338	-0.0226159346	-0.0045334997	-0.026637	-0.0204782739	-0.0222232511	-0.0876659973	0.0404984981	0.0290720743	-0.0168175257	0.0226804038	0.0054510993	-0.020205498	-0.077345466	-0.0541538129	0.0155832383	-0.009209603	0.0217900913	-0.0207223185	-0.0351160194	-0.0103158705	-0.0226385078	0.0709836374	0.0065029451	-0.0066158845	0.0071107812	0.0449675625	-0.0485892681	0.0124204981	-0.0058487186	5.94868e-05	0.0192436602	-0.0371837918	0.00347002	0.0193308639	-0.0665113177	0.0037662241	0.0142747637	-0.0155695684	0.0137020689	0.0618173344	0.0126809261	0.0257973977	-0.078331383	-0.0380499047	0.0428310774	0.0191861465	0.0022373545	-0.0316919877	0.0407213479	-0.0063943184	0.0144383009	0.0125409407	-0.0098028445	-0.0545158994	0.0562409417	-0.0518068272	-0.0250664489	-0.0021234721	0.0528829659	0.0059216816	-0.0124210162	0.0622763881	-0.017085988	-0.0370677605	0.0181047679	0.0639257228	-0.0222722826	-0.0564452177	-0.0317433963	0.035463527	0.0361779698	0.0002917381	0.0146670155	0.0103029532	-0.0165726324	-0.0148821162	-0.0075685678	-0.0061621006	-0.0341007179	0.0325933878	-0.0390876716	0.0249825661	-0.0598711412	0.0219424295	-0.0123311468	0.0290670724	-0.0574524001	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.00100671	-0.000139483	1.9455507289000012e-08	1.0134650241000002e-06	-0.0400834	-0.0064352999999999	0.0016066789555599	4.1413086089999975e-05	0.0557822	0.0226827	0.00051450487929	0.00311165383684	-0.00414771	8.287000000000051e-05	1.7203498244099998e-05	6.867436900000085e-09	-0.000690046	-0.000226315	4.761634821160001e-07	5.121847922500002e-08	0.002	0.0001574099999999	4e-06	2.477790809999999e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53615.66390077741	-223.74642982867957	2874639415.5211253	50062.46486108022	65742.08245010376	256.8396617889375	4322021404.876241	65966.61186785581	52995.71280570652	16.27566594662494	2808545575.784926	264.8973020061267	53208.0617051993	45630.29140137921	1.679192	44.827038	0.23848453	0.171212	-0.0134843566	0.0543274889	0.0780208793	-0.0365956513	-0.0269877682	-0.0367569635	-0.029995683	0.0375211944	-0.0295740137	0.0289230311	0.0813028694	-0.0467557901	-0.0255724278	-0.0518506249	-0.0030730886	0.0474827542	0.0059302183	0.00874486	0.0414600178	0.0101715116	-0.0334397874	-0.0289718948	-0.0199497661	-0.0581881685	-0.0392834657	0.0631942131	-0.0472021117	0.0582103285	-0.053213852	-0.0112253116	0.0187399985	0.0056165453	0.0103981647	-0.0480099851	-0.0928360456	0.077382732	-0.0148024307	0.0180494478	6.86861e-05	-0.0282477459	0.0093305049	-0.020615313	-0.016219091	-0.0883192927	0.0488976573	0.031320966	-0.0291940336	0.0539736839	0.0188428765	-0.0307487308	-0.0513767476	0.0335438239	-0.0028967246	-0.0453335722	0.0034603951	0.0179453771	0.0006985466	-0.0933996688	0.0751778454	0.1708789541	-0.0283590158	-0.0244218958	-0.0143602957	0.0244280817	0.0378458315	-0.0273687602	0.0031238338	-0.0560029047	0.0178394943	-0.0547177523	0.0074142901	0.0244982815	0.0533051903	-0.0339484562	-0.0317942372	-0.0383167486	0.0002860193	0.0076860706	0.0075179824	0.0706924777	-0.0073243694	-0.0097647279	-0.0513050834	0.0690442598	-0.0028742431	-0.0418599288	-0.0244045147	-0.0645401733	0.0223482542	-0.0096982967	0.0459460636	0.0024228855	-0.0040941111	-0.0202617182	-0.0208152206	0.0258815829	-0.0183818402	-0.0461447586	0.0056392114	-0.0051850511	-0.0514467404	0.0771584096	-0.003009146	-0.0271317831	-0.0519097566	-0.0169156574	0.0400331209	0.0113755391	0.0132420293	0.0459570296	0.0064154403	-0.0330156103	-0.0256875839	-0.0291476877	-0.063917954	0.037131172	-0.0659013373	-0.0022707131	-0.0825947316	0.0359185586	-0.0103463677	-0.0259419158	-0.0158801523	-0.0215345826	0.0623921865	0.0772964424	-0.0729649181	0.0196526177	0.0003206561	-0.0215091909	-0.0248139322	0.0019300332	-0.0148201695	-0.0501177657	-0.0386170059	0.0792955441	0.0443543209	-0.0322890433	0.0314059999	-0.0009995946	-0.031710889	-0.0039611507	0.0771404194	-0.0008582281	-0.0492332317	-0.016242298	0.0082762333	-0.0849160361	-0.0488492481	-0.1580476849	-0.0954339442	-0.0008292087	0.0190283887	0.0257017242	0.0303486564	0.0369612957	-0.02824313	0.0155330093	-0.0177321825	-0.0293279996	0.0306494329	-0.0707507466	0.0157985066	0.0354620741	0.0421815596	0.0294199121	0.0227273358	-0.0233240637	0.0296364972	-0.0172108693	-0.0689859784	0.0007763369	-0.0138537341	0.0320083357	-0.074467936	-0.0011231363	0.0455558572	-0.0134351191	0.0444505196	-0.0004594655	0.0493055594	0.0266751856	-0.013435399	-0.0015092328	-0.0227388019	0.0387551037	0.0058980615	-0.0293906011	-0.0412300383	-0.0238200946	-0.0500379529	0.0091164092	0.037420695	0.0102205792	0.0094830597	-0.0018603642	0.0235343676	0.0610324742	-0.0309717069	-0.0173002681	-0.0069257181	0.0341265472	0.0412490749	0.0041845482	-0.025357996	-0.0223406907	0.0431928996	0.0297888254	-0.0687649257	0.0253764941	0.0053119048	0.0275697744	0.0761437446	0.0379041086	-0.0184614773	0.0177141518	-0.0588648295	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0008656799999999	0.0001410300000001	1.9889460900028227e-08	7.494018623998268e-07	-0.0152559	0.0248275	0.0002327424848099	0.00061640475625	-0.116667	-0.1724492	0.0297387265806399	0.013611188889	-0.00455333	-0.00040562	2.0732814088900005e-05	1.645275844000005e-07	-0.000966292	-0.0002762459999999	9.33720229264e-07	7.631185251599997e-08	0.00186053	-0.00013947	3.4615718809e-06	1.945188090000001e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53584.74786557158	-30.9160352058243	2871325203.8168783	955.8012328477676	65613.98368911743	-128.0987609863223	4305194855.555769	16409.292566230928	53162.21538643215	166.50258072563156	2826221144.793404	27723.109388295456	53406.66670358364	45895.12406928904	1.105317	29.507099	0.0746699199999999	0.0417215	-0.0128097093	0.0312857915	0.083863988	-0.0146264957	0.0043856298	-0.0572052825	-0.0228369042	-0.0276230107	0.0470784658	-0.04385759	0.0161212851	0.0343746192	0.0191340016	0.0625814445	0.0109685009	-0.011168933	0.0712737523	0.0070826719	0.0702091099	0.0103780844	-0.086417503	-0.0757701715	-0.0793320063	0.0088860969	-0.026239239	0.0534964633	0.0109937529	-0.0236029807	-0.0285930882	0.0002432019	0.0469229177	0.0612541034	0.0050092496	-0.0166413161	-0.0776817739	-0.0155542885	-0.0147202226	0.1071556009	0.0246799321	-0.036695155	-0.0124920441	-0.0504348231	0.0618010293	-0.0443324656	0.0555842661	-0.0151268014	-0.0424357171	-0.0885976783	0.0130254823	-0.0318579821	0.0369328162	0.0406491625	0.0510795123	0.0189990438	-0.078357605	0.0016685654	-0.0367721987	0.0431590626	0.0370380592	0.0119578985	-0.0419795779	0.0207035848	-0.0554559806	0.0233092969	0.0088256388	0.0292013188	0.070480673	0.0668530629	0.0285423127	-0.0234298963	0.0058799843	-0.0371862956	0.0277497456	-0.0218143407	-0.0345875694	0.0155935775	0.0219573166	-0.0556513966	0.0118806201	0.0586204725	0.0332649008	0.0637567149	-0.0059350095	0.0451772841	-0.0135954182	-0.0045739306	0.0047667886	0.0145384494	0.0512279656	-0.0059007145	-0.0359699037	-0.024620106	-0.0276781427	-0.0162997797	0.0173981655	0.017537756	0.0016629752	0.0068527167	-0.0674819464	0.0090810717	0.029963604	-0.0357871659	0.003053361	0.0214718502	0.0635079663	0.0198902306	-0.0152895303	0.0718489446	0.0024486631	0.0671988198	0.0087303291	-0.0869414291	-0.0742592159	-0.0761842395	0.024875427	0.0252770705	-0.0522080901	0.0041434955	0.0226143317	0.0295802172	-0.0082943316	-0.039324125	-0.070031849	0.0119753954	0.0324110566	0.0663676023	0.0096290318	0.0161379057	-0.0458325499	-0.1050271564	-0.0276946013	-0.0372487065	-0.0411931652	0.0245468368	-0.0570861553	0.0670280843	-0.0276232133	-0.0173350758	-0.0996082464	-0.0113406966	-0.043547751	0.0399739907	0.0042466011	-0.0544809272	0.0117319906	-0.0662513296	-0.0452469424	-0.0225954556	-0.0446412618	0.0017872975	0.0378345276	-0.0423014506	-0.0266757437	-0.0446908077	0.0018353118	0.0244282761	0.0432169475	-0.0081165233	0.07850694	-0.031850745	0.0192503114	0.0132951334	0.0085511816	0.0248379507	0.068124496	0.018569589	-0.0620944757	0.0268817667	0.0093038805	-0.0173646465	-0.062343662	0.0392976778	0.0241332039	0.0111156468	-0.0367971195	0.0144415265	-0.0174927132	0.0409528837	-0.0317042376	0.034872213	0.0258848813	-0.0338166491	-0.035029228	0.0260235331	-0.0321821289	-0.0090612971	-0.0319526337	0.0044167057	-0.0083480321	0.0491465566	0.0401591682	-0.0356207841	-0.0139713012	0.0174601397	0.0020905495	0.0115610216	0.0282455691	0.0369516404	0.0624294585	0.0074963697	0.0103514219	0.0209850693	-0.0051319848	-0.0041285569	0.0073079552	-0.0590123468	-0.0409173599	0.0522408085	-0.0556965999	0.0283042189	0.0192881466	0.0431947784	0.0565034739	0.001550457	0.0223350717	-0.0033261588	-0.0087266834	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.0108989	-0.0100332200000001	0.0001006655035684	0.00011878602121	-0.0135191	0.0017368	0.0001827660648099	3.0164742400000004e-06	-0.12338	-0.0067129999999999	4.506436899999996e-05	0.0152226244	-0.00472392	-0.0001705899999999	2.2315420166400003e-05	2.9100948099999992e-08	-0.00173036	-0.000764068	2.9941457296e-06	5.837999086240001e-07	0.00204961	0.0001890799999999	4.2009011521e-06	3.575124639999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
