global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113
46647.15154671531	n/a	2175956747.4222245	n/a	72199.69364954773	n/a	5212795763.088542	n/a	45838.16377399761	n/a	2101137258.1718264	n/a	46233.592896842725	40627.19306762189	n/a	n/a	n/a	n/a	0.0684057745	0.0012107566	0.3126339888	-0.0888735806	0.0549764398	-0.0148260438	0.0281795085	-0.0297294766	0.0194616554	0.0394074286	0.0204224747	0.0356352396	-0.0170256483	-0.0154902538	0.0255892109	-0.0551797486	0.0150750228	0.0201415918	-0.0877157368	-0.1139097159	-0.0097103392	0.0311114512	-0.0173074634	0.0117373063	-0.0482781793	0.0127485446	-0.0573301364	0.0277727333	-0.0283086006	0.0310479357	-0.062592733	0.0471821308	-0.027156508	0.0022322597	-0.0027466668	0.0220270305	-0.0397897708	0.0314317909	-0.0358771944	0.0540624436	-0.0184984977	0.0046555134	-0.0176363624	-0.0008156166	0.0402593527	-0.0577035526	-0.0188996689	0.0361719235	-0.0204322977	0.0560468642	-0.021453998	0.0316760908	-0.0240877712	0.0219541464	-0.0290086538	0.0006041892	-0.0137020393	0.0207583203	-0.0187950658	0.0017118211	0.0188385582	-0.0837498225	0.0445314594	-0.063482908	0.006153182	0.0271937695	-0.0134952678	-0.0565095284	0.0329356571	-0.0603052551	-0.0179920898	0.049659353	0.0539509787	-0.0248135585	-0.0026771745	-0.0665461672	0.0592473988	-0.009266487	0.032190919	-0.0074143226	0.0021509175	-0.0430684049	0.0329429512	-0.0245818729	0.0072721486	-0.055168746	0.018099658	-0.0034139952	0.0105882795	-9.2109e-05	0.0261338205	-0.0178565774	0.044016724	-0.0179204746	0.0675472836	-0.1038958929	0.0135447617	-0.0240309186	0.005610987	-0.008403345	0.031322437	-0.0201945442	0.0190606613	-0.0471931216	0.0101848714	-0.0561536457	0.0192190549	-0.0383769112	0.0380755751	-0.0602431959	0.03296547	-0.0117300357	0.0022985477	-0.0035035161	0.0080521154	-0.0312421976	0.0155778309	-0.0576130307	0.0495119831	-0.0090227056	0.0050981777	-0.0218191553	-0.0002349124	0.0476111777	-0.0303914717	-0.0349496086	-0.0327172833	0.0177616123	-0.0636102397	0.0044930547	-0.0324771503	0.0016281572	-0.0090069246	0.0387420555	-0.0304307636	0.0071894953	-0.002027813	0.0422716345	-0.0083187976	0.0501590928	0.0895948728	-0.0245756778	0.0258251711	-0.0458812119	0.0124760797	0.0666733006	-0.0343256569	0.0783525617	0.0008777242	0.0006617463	0.0075219446	-0.0140456764	-0.0459938427	0.0007377977	0.0867148215	-0.0473272937	-0.0258946257	0.0037751072	-0.0127423931	0.0393277929	-0.030061424	0.0296884597	-0.0354446484	0.0294622129	-0.0399309647	0.0304442604	-0.0326047047	0.007397181	-0.0064697893	0.0084756017	-0.033658036	0.0192040112	-0.0083318166	0.0577962254	-0.0602156819	0.0003495413	0.0990337797	-0.0149554396	-0.0116161745	0.010123329	-0.0054888324	0.0156687017	-0.0155249142	0.0113489103	-0.0406781622	0.0237655942	-0.0757714002	0.0998819418	0.0002685116	-0.0903735791	0.0014534719	-0.0508962735	0.0325165675	-0.0480540451	0.0479210818	-0.0413561461	0.0795261789	-0.0040612613	0.0804434324	-0.0221741589	0.0653866036	-0.0203355067	0.0507999465	0.0507996334	0.0507991117	0.0507983813	0.0507974422	0.0507962944	0.050794938	0.0507933729	0.0507915991	0.0507896167	0.0507874256	0.0507850259	0.0507824176	0.0507796006	0.050776575	0.0507733409	0.0507698982	0.0507662469	0.050762387	0.0507583186	0.0507540417	0.0507495563	0.0507448624	-0.0575067	n/a	n/a	0.00330702054489	0.0446882	n/a	0.0019970352192399	n/a	-0.0541312	n/a	n/a	0.00293018681344	0.00189222	n/a	3.5804965284e-06	n/a	0.000697902	n/a	4.87067201604e-07	n/a	-0.00161076	n/a	2.5945477776e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46552.47650857683	-94.67503813847723	2167133069.081598	8963.36284652212	72207.29236930975	7.598719762027031	5213893071.306979	57.74054202182013	45719.37259661812	-118.791177379484	2090261030.628396	14111.34382320403	46097.79676464725	36380.93111891371	1.854088	49.88216	0.08347375	0.0482511	0.1777887798	0.0029610725	0.3452191443	0.0166649751	0.0021184409	-0.0290045616	0.004678878	-0.0085584842	0.0094857517	-0.0506866109	-0.0235914746	-0.0366278948	-0.0253835307	0.0231249828	-0.0169789598	0.0467940947	0.0146997094	-0.0199339926	-0.022751315	0.0740237825	-0.004534874	-0.0171429345	0.014053206	-0.0184196232	0.0393189046	-0.0206340034	0.0798284586	0.010463998	0.0235554229	-0.0008285196	0.0197780955	-0.0407876563	0.0405443231	-0.0042633172	0.0473257462	0.0162331569	0.0051085666	-0.028662	-0.0434641905	0.0227976968	0.0070929438	-0.0428401613	0.0390045668	-0.0160847593	0.0207833252	-0.0432166995	-0.0810440117	-0.1380444226	0.056727342	-0.0445323645	-0.0152704665	0.0281334103	0.0268452039	0.0292301994	0.013188207	-0.1211289001	0.1187760385	0.0050973562	0.0322303055	-0.0475404477	-0.0231436923	-0.0596283391	0.0057390006	-0.0584002319	0.0370492837	0.0117741481	-0.0336378874	-0.1134039989	0.0345446348	0.0428854574	0.0201314851	-0.0400687108	0.0484438123	-0.0831785759	0.047934939	0.004373161	0.0287606418	-0.0891562919	-0.061551033	0.0566586498	-0.0691757415	-0.1172487477	-0.0180815903	0.0072311182	0.0526690262	-0.024575955	0.0353120674	-0.0056679191	-0.0736498031	-0.0024039304	0.0007673606	-0.0687414984	-0.060827112	-0.0238535869	0.0436314171	-0.0019195906	0.0656348588	0.0783577935	0.0035694692	-0.0035176409	-0.0166714353	0.0166812673	-0.0190876753	0.0329604038	-0.0117155359	0.0805687844	0.0163967356	0.0231699137	-0.011903071	0.0238846965	-0.0306888763	0.0372141733	-0.0114970882	0.0419056768	-0.0390864582	0.0068408996	0.0295746396	-0.038042348	0.0210909008	0.00540144	-0.0409621604	0.0417828049	-0.0095025245	0.0320470481	-0.017878945	-0.0677573823	0.1385506941	-0.0832213153	0.0301270604	-0.0158154484	0.0085673413	0.0372416784	-0.0539702288	-0.0088995831	-0.0276037922	0.1616670663	-0.0432006272	-0.0255160458	0.0694552031	0.0179902057	0.0411300167	-0.0135004924	-0.0049601438	0.0003699216	0.0442738457	0.1116204253	-0.0382491067	0.0114730111	0.0703077801	0.0314442124	-0.0190247969	0.070292126	-0.0147073236	0.0956054635	0.0155494917	0.0340690076	-0.0712662346	-0.027975722	-0.0334827516	-0.0672007217	-0.0799619344	0.1070914022	0.0608156383	-0.0099295629	-0.0529897334	0.0322677023	0.0361423162	-0.051548805	0.0255707751	0.0340652056	-0.0389532013	-0.037391604	-0.0751460141	0.0005520616	-0.060366272	0.0531025857	-0.0655883626	-0.0290964921	-0.0090656396	0.0033433213	-0.0031828785	0.0159720595	-0.0089366985	0.0048545513	-0.0474621467	0.0443387402	-0.100419186	0.1421403376	-0.0133019219	-0.0624747889	0.0119129363	-0.0389232217	-0.0510492081	-0.1346291055	0.0132343641	-0.0257751763	-0.0261517939	0.0130912836	0.02510555	0.0286341032	0.0661077716	0.0179241245	0.0507991117	0.0507962944	0.0507915991	0.0507850259	0.050776575	0.0507662469	0.0507540417	0.0507399601	0.0507240025	0.0507061695	0.0506864618	0.05066488	0.0506414251	0.0506160978	0.0505888992	0.0505598301	0.0505288917	0.0504960852	0.0504614117	0.0504248725	0.050386469	0.0503462026	0.0503040747	-0.0576215	-0.0001147999999999	1.3179039999999596e-08	0.0033202372622499	0.0119931	-0.0326951	0.00014383444761	0.0010689695640099	-0.0244991	0.0296320999999999	0.0008780613504099	0.00060020590081	0.00163559	-0.00025663	2.6751546481e-06	6.585895690000007e-08	0.000781317	8.341499999999999e-05	6.10456254489e-07	6.958062224999998e-09	-0.00153017	8.058999999999996e-05	2.3414202289e-06	6.494748099999993e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46491.32545350075	-61.1510550760795	2161443342.423327	3739.451536917709	72205.8748489465	-1.417520363247604	5213688362.701726	2.0093639802216194	45654.92684110399	-64.44575551413436	2084372344.8665571	4153.25540378758	46056.5194054716	36340.9669551612	1.50982	40.620018	0.0751135499999999	0.0331064	0.2068017424	0.0009925678	0.358389859	-0.070355354	0.072269772	-0.1436739915	0.001238709	-0.0171556614	0.008589858	0.0218146924	0.0099955711	0.0540048199	0.0170368553	0.0072380464	-0.0151323326	-0.0296867479	0.0063261819	-0.0367075314	-0.0257740964	-0.0622534164	0.0036548692	0.0032458584	0.0388873541	0.0002967438	0.0330843096	-0.0160115035	0.0227544799	-0.0294835815	0.0231828702	0.0439631356	0.06665948	0.0317751455	0.0923229989	0.0234493646	-0.0059046788	0.0272041438	-0.002326069	-0.0002747923	-0.007520545	0.0595104515	0.0396349847	-0.0437102781	-0.0059528786	0.0275799272	0.0109579738	-0.0126514693	-0.0330827226	-0.0385077055	-0.0295302806	-0.0641308515	-0.0268908496	-0.0322966508	0.0664351211	0.0197317898	0.0245136794	-0.101904817	0.061286271	0.009734921	0.1350040708	-0.0076947098	-0.0353456793	-0.1076423146	-0.0364871066	-0.1361237896	0.090045532	0.0692783982	-0.0053578707	-0.0664923933	-0.0352986157	-0.0226993008	-0.030312663	-0.0348398606	0.1291556113	-0.0230602524	0.0293318269	0.0013037731	-0.0349244997	-0.0477622775	0.0510657948	0.0419768504	-0.0443265354	-0.0951504417	0.0194392689	0.0243326048	0.0829269267	0.0652862202	-0.0382366238	-0.0137420365	-0.0650724484	0.0638399803	0.0356070366	0.0600009785	0.0329784608	-0.0081843934	-0.0031722584	-0.0165737357	0.0694512427	0.0454750193	-0.1667237177	0.0042922642	0.0037281361	0.0384071707	0.000230418	0.0332677778	-0.0105337441	0.0217211852	-0.0259741506	0.0326889887	0.0299109059	0.0637565487	0.0552738498	0.080199644	0.0301996234	-0.0040756681	-0.0075954451	-0.004779007	0.0038428436	-0.017992728	0.0537568426	0.0463986935	-0.0454041049	0.0017182134	0.0158388602	0.0109735481	0.0077947756	-0.0298698658	0.0608331444	0.0247591861	0.0404939047	-0.0269067565	0.0882979799	0.0390167201	-0.0317667946	-0.0269417335	-0.0121935612	0.1259361511	-0.0014795222	-0.0982627343	0.0682530536	0.0936799129	0.1184793339	-0.0197014715	-0.0912199676	-0.0307493061	-0.0355079011	0.1196376865	-0.0541444842	0.0356072869	-0.0226372025	0.0289630231	0.0118998105	0.1182052401	-0.0786438408	0.0376372059	-0.0100310819	-0.0098758584	-0.0048955084	0.0343017684	-0.0491211068	0.0198621193	-0.1011437042	0.051835493	0.0314933235	-0.0818030138	-0.014852633	-0.0331979187	0.0376666176	-0.0517908298	0.1014651285	-0.0130337931	0.0286679591	0.039134799	0.0366453598	-0.0077008517	0.0115312895	0.0673073354	-0.0013246856	-0.1752565934	-0.0090602518	0.005367769	-0.0053630942	0.0189075376	-0.0172985223	0.0045224751	-0.0536092148	0.050406889	-0.1048480192	0.1781445357	-0.0035116704	-0.07765761	-0.0035353838	-0.0361978736	-0.0049844556	-0.1041477331	0.0411439714	-0.000571497	-0.0218550765	0.0177496047	0.0850548653	0.0116354013	0.0502673881	0.0066573969	0.0507974422	0.0507896167	0.050776575	0.0507583186	0.0507348493	0.0507061695	0.0506722821	0.0506331907	0.0505888992	0.0505394122	0.0504847347	0.0504248725	0.0503598316	0.0502896187	0.0502142411	0.0501337064	0.050048023	0.0499571996	0.0498612456	0.0497601708	0.0496539856	0.0495427009	0.0494263282	-0.0442269	0.0133946	0.00017941530916	0.00195601868361	0.0275696	0.0155765	0.00076008284416	0.00024262735225	-0.0144798	0.0100193	0.00010038637249	0.0002096646080399	0.0013448	-0.0002907899999999	1.80848704e-06	8.45588241e-08	0.00114708	0.0003657629999999	1.3157925264e-06	1.3378257216899997e-07	-0.00146426	6.590999999999997e-05	2.1440573476e-06	4.344128099999996e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46349.95938857848	-141.36606492227293	2148318735.322874	19984.36431160828	72228.34369527295	22.46884632644651	5216933632.962476	504.8490552414688	44949.99866130061	-704.9281798033771	2020502379.6509268	496923.7386809024	45129.745197875534	30372.38384376621	2.124695	57.162525	0.1408843	0.0694962	0.3413528308	-0.0069364235	-0.1389885373	0.0398313483	-0.0162009521	-0.0279797423	0.0064861098	-0.0158949775	-0.0021683854	-0.0099029845	0.0058261638	-0.0535345208	0.0007750167	-0.0286490625	0.0144914543	-0.0095023364	0.0106516227	-0.0013042095	0.0081505135	0.0245872997	0.0019219315	-0.0491121731	0.002119596	-0.1545606027	0.0364750336	-0.180703317	0.2227662797	-0.1298644271	-0.0294670172	0.0332541006	0.0003643245	0.1580387127	-0.0199705735	0.0455189666	-0.0242946687	-0.0747241167	-0.0490225307	-0.030537057	-0.0220999321	-0.0560249642	-0.0480969425	0.0069315802	0.1048286356	-0.0917971734	0.0494208078	-0.0263310034	0.0298307483	-0.0704005456	0.0193892076	0.0240618818	0.0551177806	0.0713676842	0.0001937743	0.0389653997	-0.0649115862	0.0890076424	-0.0065249993	0.1197251579	-0.0548996223	0.0060759084	0.006132637	-0.0096914723	0.0134336679	-0.0341875062	-0.0414956323	0.0315469384	0.0315182209	-0.046684915	-0.0130207716	0.0217652279	-0.0235105442	-0.0348597344	0.0682448311	0.011509737	-0.0478698949	0.0635545853	-0.0096591752	-0.0082021473	-0.034946151	0.0349537426	-0.0307108634	0.0557239054	0.0427208402	-0.0067900814	-0.0281674733	0.0122046501	0.0846453952	-0.0353133689	0.0089009046	0.0095877483	0.013249462	0.0622695296	0.0809852378	-0.0393669142	-0.0104123378	0.0097958508	-0.015658875	-0.0051102521	0.0144882286	-0.0020199486	-0.0516992975	0.0001160012	-0.1682946265	0.0290140011	-0.1702335239	0.2126918636	-0.1495987146	-0.0021466523	0.0113988464	-0.0413550115	0.1467009641	-0.0117810972	0.0262921589	0.0063708001	0.0450991546	0.0688427592	0.0414511667	-0.0122844836	-0.0592506067	-0.0750716791	0.0175964904	0.115043206	-0.0809204326	0.0440424536	-0.0212319304	0.0224984119	0.0486757438	-0.0378705778	-0.0005512672	0.0372295798	-0.0575340475	0.0462501769	-0.0358725145	0.0766448516	-0.0586098442	-0.1083155026	-0.0978571999	0.0433351091	-0.0482426155	0.0008485152	0.0165719003	-0.0141092662	0.0102425661	-0.0483493263	0.015913703	0.0128406784	-0.0645801813	-0.0340098871	-0.0019736009	-0.0207228769	0.0115166058	0.0581391436	-0.0713782255	-0.0218355796	-0.0168003908	0.0488575128	0.0031180694	0.0010868017	-0.0184274591	-0.0785355959	-0.0044877215	-0.0463870462	-0.0495922519	0.0019519262	0.0371750213	0.0740516588	-0.0227517059	-0.0335777628	0.0077038926	-0.0210641176	0.0489526933	0.063877537	0.0424284158	0.0496228229	0.0210063811	-0.0219617232	0.002119061	0.0178554006	-0.0001702489	-0.0013651305	-0.0017275758	0.0137743134	-0.0108970731	0.0087852187	-0.0635022476	0.0623506169	-0.1167681365	0.2238022675	0.0160774862	-0.066470385	-0.0135035555	-0.0189923727	-0.0090669285	-0.0932121347	0.045233192	0.0363474485	-0.0162918429	0.0134122208	0.0329970883	-0.0079071677	0.0177896384	0.0044270594	0.050794938	0.0507796006	0.0507540417	0.0507182665	0.0506722821	0.0506160978	0.050549725	0.0504731769	0.050386469	0.0502896187	0.0501826456	0.0500655712	0.0499384189	0.0498012145	0.0496539856	0.0494967617	0.0493295746	0.0491524578	0.0489654471	0.04876858	0.0485618963	0.0483454375	0.0481192471	-0.0575904	-0.0133635	0.00017858313225	0.00331665417216	0.0419566	0.0143869999999999	0.0017603562835599	0.0002069857689999	0.0338074	0.0482872	0.00233165368384	0.00114294029476	0.000748934	-0.0005958659999999	5.60902136356e-07	3.550562899559999e-07	0.000939184	-0.0002078959999999	8.820665858560001e-07	4.322074681599998e-08	-0.00195743	-0.00049317	3.8315322049000005e-06	2.432166489000001e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
