onset	duration	trial_type
23.882	8	Neutral - OBSERVAR
32.565	8	Neutral - OBSERVAR
41.748	8	Neutral - OBSERVAR
50.547	8	Neutral - OBSERVAR
98.594	8	Negativo - OBSERVAR
107.227	8	Negativo - OBSERVAR
116.66	8	Negativo - OBSERVAR
125.459	8	Negativo - OBSERVAR
168.74	8	Happy - SUPRIMIR
177.239	8	Happy - SUPRIMIR
186.422	8	Happy - SUPRIMIR
195.371	8	Happy - SUPRIMIR
241.168	8	Happy - INCREMENTAR
249.801	8	Happy - INCREMENTAR
258.85	8	Happy - INCREMENTAR
268.15	8	Happy - INCREMENTAR
315.53	8	Negativo - SUPRIMIR
324.018	8	Negativo - SUPRIMIR
332.817	8	Negativo - SUPRIMIR
341.85	8	Negativo - SUPRIMIR
386.013	8	Negativo - REDUCIR
394.496	8	Negativo - REDUCIR
403.658	8	Negativo - REDUCIR
412.445	8	Negativo - REDUCIR
461.237	8	Happy - OBSERVAR
469.858	8	Happy - OBSERVAR
479.303	8	Happy - OBSERVAR
488.34	8	Happy - OBSERVAR
536.436	8	Negativo - REDUCIR
545.586	8	Negativo - REDUCIR
554.885	8	Negativo - REDUCIR
563.684	8	Negativo - REDUCIR
608.598	8	Happy - OBSERVAR
617.097	8	Happy - OBSERVAR
625.88	8	Happy - OBSERVAR
635.179	8	Happy - OBSERVAR
679.209	8	Neutral - OBSERVAR
688.092	8	Neutral - OBSERVAR
696.708	8	Neutral - OBSERVAR
706.124	8	Neutral - OBSERVAR
749.455	8	Negativo - OBSERVAR
758.504	8	Negativo - OBSERVAR
767.82	8	Negativo - OBSERVAR
776.453	8	Negativo - OBSERVAR
822.666	8	Negativo - SUPRIMIR
831.165	8	Negativo - SUPRIMIR
840.565	8	Negativo - SUPRIMIR
849.364	8	Negativo - SUPRIMIR
892.311	8	Happy - SUPRIMIR
900.794	8	Happy - SUPRIMIR
909.843	8	Happy - SUPRIMIR
918.626	8	Happy - SUPRIMIR
968.689	8	Happy - INCREMENTAR
977.855	8	Happy - INCREMENTAR
986.338	8	Happy - INCREMENTAR
995.771	8	Happy - INCREMENTAR
1041.317	8	Happy - OBSERVAR
1050.233	8	Happy - OBSERVAR
1059.266	8	Happy - OBSERVAR
1067.766	8	Happy - OBSERVAR
1113.329	8	Negativo - SUPRIMIR
1122.628	8	Negativo - SUPRIMIR
1131.111	8	Negativo - SUPRIMIR
1140.16	8	Negativo - SUPRIMIR
1186.124	8	Happy - INCREMENTAR
1195.307	8	Happy - INCREMENTAR
1204.239	8	Happy - INCREMENTAR
1213.639	8	Happy - INCREMENTAR
1258.852	8	Negativo - OBSERVAR
1267.718	8	Negativo - OBSERVAR
1277.018	8	Negativo - OBSERVAR
1286.201	8	Negativo - OBSERVAR
1333.348	8	Happy - SUPRIMIR
1342.28	8	Happy - SUPRIMIR
1350.913	8	Happy - SUPRIMIR
1359.963	8	Happy - SUPRIMIR
1405.526	8	Negativo - REDUCIR
1414.576	8	Negativo - REDUCIR
1423.208	8	Negativo - REDUCIR
1432.141	8	Negativo - REDUCIR
1477.872	8	Neutral - OBSERVAR
1486.804	8	Neutral - OBSERVAR
1495.421	8	Neutral - OBSERVAR
1504.853	8	Neutral - OBSERVAR
