global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52
54445.31638276133	n/a	2964292476.0189795	n/a	79730.6971085676	n/a	6356984061.418151	n/a	55093.19406243939	n/a	3035260032.001607	n/a	56893.119116599584	50889.43743805596	n/a	n/a	n/a	n/a	0.1224072033	0.0235003349	-0.0238710124	-0.0277962566	0.0019582265	-0.0005158309	0.0551017326	-0.0198144103	0.0351896032	-0.0248132598	0.0004072026	0.0215358699	0.0091040296	-0.0226864648	0.0456339274	0.0236081774	-0.0291361453	-0.0546805017	0.0303421125	-0.0131930933	0.0129495879	0.0240042062	-0.0704356125	0.0441060764	-0.0303324786	0.0217637052	-0.0026458029	0.0145380513	-0.0455765983	0.0058191409	-0.094731779	-0.0138640728	0.0070923433	-0.0244439714	0.0059089315	-0.0289019188	0.0804245781	-0.0240505542	0.0006584306	-0.0101507326	-0.0077684878	0.0381997125	-0.0121515087	-0.070671642	0.0247436357	-0.0218745706	0.0052093871	-0.008700218	0.0625645079	-0.0090924549	0.0655889887	-0.0170535358	0.0398387234	-0.1046797247	0.023038152	-0.0506267031	0.029179133	-0.0022327517	0.0303126434	-0.0575037207	0.0558065024	0.0273931018	-0.0072957869	-0.0184701073	0.0486448488	0.0273223396	-0.0245446981	0.0021710122	0.0065665641	0.0066153421	-0.0149770158	-0.0580895904	0.0225513149	0.0490529697	-0.0481605502	-0.0643419628	-0.0473239363	0.0405743695	-0.0226992741	-0.0002918704	0.0196954441	-0.0586400847	0.0625262892	-0.0311973414	0.0084901107	-0.0082071612	0.0190819654	-0.012605546	0.0355722864	-0.0874354692	-0.0119733304	0.0186239563	-0.0273258261	0.0098117671	-0.0209644819	0.0854575062	-0.0102112112	0.0412293082	-0.0064877772	0.0153029303	-0.0340704178	0.0030565655	0.0554095595	-0.0023720235	-0.0062372843	0.0129390104	-0.0004826925	0.0987147171	-0.0300600619	0.0406221725	-0.0133394256	0.0708737437	-0.0498362953	0.0654490616	-0.0703663454	0.0236741276	-0.020735067	0.0521094793	-0.0043817526	0.0420698775	-0.023342654	0.0033212205	0.0023438882	0.0126516064	-0.0476437395	-0.0308415754	0.0053385793	0.051509265	-0.0095941385	-0.0386298779	-0.0043312496	0.0568021067	-0.0123056278	0.0039946297	0.0752039994	-0.0949399659	0.0307305335	-0.0109676044	0.0433065349	-0.0600402483	0.0206053539	-0.0061353573	0.0231556781	0.0311664298	-0.0061013923	0.0021844595	-0.0021208702	0.058476361	-0.0003863825	0.0159283265	-0.0423683042	0.0283858175	-0.033108055	0.0110484005	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.034046	n/a	n/a	0.001159130116	0.0146766	n/a	0.0002154025875599	n/a	-0.0898449999999999	n/a	n/a	0.0080721240249999	-0.00206856	n/a	4.2789404736e-06	n/a	0.00102884	n/a	1.0585117456e-06	n/a	0.000309483	n/a	9.5779727289e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54400.75111255927	-44.56527020205976	2959441721.610619	1986.063308182596	79741.59383189284	10.896723325233324	6358721786.85057	118.738579226684	55172.96971216786	79.77564972847176	3044056586.859792	6364.154289599816	56927.80320216398	50461.35801838354	1.289412	36.536743	0.0765476199999999	0.0493187	0.0986208246	-0.0236944807	0.0403072103	0.0041629849	-0.0092739308	0.0555656612	0.0072153935	0.0332676682	0.0211371126	0.0105838199	0.0266240245	-0.0164546602	-0.0252562097	0.0060231773	0.0204008296	0.0101980025	-0.0104015591	-0.0311654323	-0.055663923	-0.0271603989	0.0065549515	-0.0496644464	-0.06126853	0.066345595	0.0001559275	0.0027128963	-0.0225868902	0.0120758577	-0.077572267	0.038818085	-0.003693049	0.0400930632	0.0198570853	-0.0040017329	0.0107186809	0.0146851252	-0.0529568879	-0.0480457073	-0.0186128221	-0.0479296803	-0.0743977087	-0.0115134783	0.0190181263	0.0623798848	0.0299157355	0.0456616065	0.0009614106	-0.026526574	-0.075035931	0.0135473546	-0.0601082634	-0.0195462944	0.0329765241	0.0279124145	0.0373305849	-0.0143099408	0.0169236532	-0.0650805248	0.0444355009	-0.0425126994	0.0031975266	-0.0189050976	0.0429611498	0.0347844486	-0.0168278797	0.0201224526	0.0162248285	0.0370484811	0.0873176666	-0.0041659914	0.052029483	0.0037419784	0.0659272515	0.0550729186	0.0141528399	-0.0524936891	-0.0413980719	-0.0424992177	-0.0022648058	0.0314107853	-0.0405561797	-0.0482041791	0.0811688001	0.0101535275	0.0025940599	-0.0333835913	0.052683621	-0.0542173386	-0.0274128031	-0.0349522997	0.0366567818	-0.0092525169	-0.0067378279	0.0186243189	0.0099455828	-0.0272187072	0.0619923569	0.0160631241	-0.0774621583	-0.0002106507	0.0441940647	0.0032114163	-0.0325929947	0.050893463	0.0282314124	-0.0321174517	0.0247543432	-0.0959032033	0.0110667662	-0.0442268105	-0.0391229859	-0.0030046366	-0.0354180802	-0.0186594404	0.0168656413	-0.0185791344	-0.0332215183	0.0590985273	0.0375659811	-0.0114289478	0.0118365749	0.0829731242	-0.0409600083	-0.004775786	-0.0137174748	0.0122618806	0.0545806784	0.0598122684	0.0037984352	0.0080641171	0.002438695	0.0099710671	-0.0080757189	0.0419316827	0.0318445776	-0.061308224	-0.0354819357	-0.0183296499	0.063669229	-0.0556230505	0.0106523934	-0.0258797848	-0.0468066174	-0.0405546185	-0.0239164936	0.0225363159	0.025665847	-0.014152798	-0.0471720078	-0.0251930486	-0.014820697	-0.0214741758	0.0170339622	0.0343838408	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0325154	0.0015306	2.34273636e-06	0.00105725123716	0.00995573	-0.00472087	9.91165598329e-05	2.22866135569e-05	-0.0476122	0.0422327999999999	0.0017836093958399	0.00226692158884	-0.00243382	-0.00036526	5.923479792400001e-06	1.3341486760000005e-07	0.00102884	0.0	1.0585117456e-06	0.0	0.00050549	0.000196007	2.5552014010000005e-07	3.841874404900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54182.28076378287	-218.47034877640544	2935719548.7653947	47729.29329448424	79816.2739540881	74.68012219526281	6370637587.914042	5577.120651099385	54860.33966343823	-312.6300487296321	3009656867.987814	97737.54736869216	56474.480232735616	43028.70892868829	2.283667	64.709915	0.08775165	0.0651294	-0.1005343148	0.0139501918	0.0480076663	0.0067562729	0.0631159736	-0.0325836058	-0.0128773657	0.0253276012	-0.0555700652	0.0050478869	-0.035116327	-0.0100665955	-0.0047852106	-0.0108866875	-0.0063120527	0.0187081289	0.0245202355	0.0787314301	-0.0243075362	0.0362918338	-0.0406790414	0.0297307304	0.0608883694	-0.0095926922	0.0044522597	-0.0446358962	0.0501845043	0.0289703434	-0.0320883574	0.0481295689	0.0208107633	-0.0415352799	-0.018216808	-0.0443946212	-0.0205124732	-0.0018352641	-0.0280835237	0.0303131993	-0.0885015693	0.0063995141	0.0413084333	0.0370924386	-0.0070345986	0.0216843855	0.0877232892	-0.0553429153	-0.0526934386	-0.0159982675	0.0344357933	-0.0105711368	0.0543192883	0.0219267788	-0.0403604872	-0.0360041087	0.0472080934	-0.0241779484	-0.0228482439	0.0998444465	-0.0190014097	-0.0075895771	-0.0661086521	0.0334921591	-0.0115821213	-0.0585099445	0.0037675952	0.0118767749	-0.1107051522	-0.0351441273	-0.0397369359	0.0325406045	-0.0224452817	0.0471485875	0.0185662573	-0.0939385944	0.1109394529	-0.013742815	0.0681150892	-0.044322003	0.0426742952	-0.0185625636	0.0345536288	0.0582214297	-0.0310379462	0.0096722953	-0.0393036776	0.0567383278	0.036042688	-0.0260351316	-0.045247738	-0.0060918817	-0.0447926862	0.0022590861	-0.0401429602	-0.0230542935	-0.0039843166	-0.0275477799	-0.0108933328	-0.080985902	-0.0048295893	0.0032127257	-0.0228443465	0.0279974558	0.0431103104	0.0842122636	-0.0453020336	-0.0197837087	-0.0040148445	0.0695942004	-0.0063167014	5.8041e-06	0.0178864468	0.0089271195	0.0066085362	0.115062734	0.0053483712	0.068422845	0.033935983	-0.0327108009	-0.0109547827	-0.0356975153	-0.0832703827	-0.0759949794	0.0753424876	-0.034755111	0.0493848882	-0.035622557	-0.037736605	0.0391170809	-0.0401862202	0.0281248796	0.004875602	-0.0522183755	0.0057065108	-0.0046596841	-0.0284615527	0.0924619202	0.0041007132	0.0488671864	-0.0471543395	0.0357263793	-0.0225966962	0.0199236844	-0.024329557	-0.0461428782	0.0164711629	-0.000506712	-0.0218992167	-0.0121970617	0.005010669	-0.0096020372	0.0975046139	0.0415116767	0.0290227999	-0.086526717	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0301674	0.0023479999999999	5.513103999999997e-06	0.00091007202276	0.00393103	-0.0060246999999999	1.5452996860900003e-05	3.629701008999999e-05	0.0173252	0.0649374	0.00421686591876	0.0003001625550399	-0.00221194	0.00022188	4.892678563599999e-06	4.923073440000011e-08	0.00102884	0.0	1.0585117456e-06	0.0	0.000438539	-6.695100000000004e-05	1.92316454521e-07	4.482436401000006e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54407.51399311904	225.233229336176	2960177578.911444	50730.00759720246	79656.79346318282	-159.48049090527638	6345204744.836166	25434.02697938794	55276.21526649777	415.8756030595396	3055459974.188201	172952.51722013572	57058.1286250113	48583.08338325213	2.182653	61.847576	0.0589875	0.0462819	0.0793154196	-0.0084850584	-0.0184627947	0.022475602	0.0345245668	-0.0014814256	-0.0443301972	-0.0557904041	0.0079050475	-0.009788822	0.0127448918	-0.0116836251	-0.0018076685	-0.0077142832	-0.0254896815	-0.0110230134	-0.0296051834	0.0141512388	0.0697832102	-0.0276044029	0.0182535637	-0.0055535329	-0.0867455008	0.0017537733	-0.03677075	0.0158742514	0.0727452233	0.0100334351	0.0128169065	-0.0173566557	-0.010512854	-0.000186844	0.0072407181	0.0143167871	0.0057554188	-0.003131803	0.0453249225	-0.006094693	0.0300431249	0.0323289635	0.0140206754	-0.0266271375	0.0103495998	-0.0499509655	-0.0069272731	0.093320495	0.0594962397	0.0230949832	0.006410252	0.004150103	-0.0520812816	7.40046e-05	0.0224593305	-0.0230244212	-0.0136593071	-0.0096900044	-0.0150276961	-0.0224521259	-0.0032099799	0.0309379635	-0.0527487249	0.090307315	0.0272873328	-0.0252591879	0.0707409062	0.0407698429	-0.015477394	-0.0189742447	0.0307662091	0.0596995909	-0.0007064148	0.0032893613	-0.0032016447	0.0126236366	-0.0188801944	-0.0366463854	0.0282874496	0.0615882663	-0.0303122202	0.014309309	-0.0125020032	-0.0785180531	0.0183879992	-0.0469605938	0.0221380919	0.0651952484	-0.0005412051	0.0031188785	0.0276520576	-0.0017550048	0.0125494687	0.018378267	0.007598969	0.0080535712	0.0070290477	0.0469626758	-0.0049037643	0.0308902458	0.0370700565	-0.0211115687	0.0041729638	-0.0100746003	0.0351104869	-0.0460145577	0.1014893498	0.0379780587	0.0198083472	0.0013202823	0.0307358495	-0.0271941003	0.0027484427	0.0134772041	0.0226254613	-0.0145496525	0.0080980325	-0.0843348524	0.0283144664	-0.0289031221	0.0302114875	-0.0292046146	-0.0375598769	0.0016272716	0.060568171	-0.0401553092	-0.0571229218	-0.068550699	0.0358770796	0.019064334	-0.0566776099	-0.0092505616	0.002124176	0.0109215041	-0.0041363276	-0.0444364884	0.0114516442	-0.0415792438	0.0200341322	-0.0223702902	0.0379089969	-0.0263346756	-0.0049651625	0.0112295493	0.0541032959	-0.0180077551	0.0382895345	0.0356682727	-0.0022429187	-0.0264341328	0.0476620524	-0.024943402	-0.0045614151	0.0136364073	0.069219669	0.0454985572	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.029746	0.0004213999999999	1.7757795999999906e-07	0.000884824516	0.00574803	0.001817	3.30398488809e-05	3.301489e-06	-0.0267265	-0.0440517	0.00194055227289	0.00071430580225	-0.0020153	0.00019664	4.06143409e-06	3.8667289600000044e-08	0.00102884	0.0	1.0585117456e-06	0.0	0.000495847	5.7308e-05	2.45864247409e-07	3.284206864e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54493.51535567779	86.00136255874531	2969543215.819491	7396.23436196076	79690.47215047521	33.678687292383984	6350571351.565665	1134.2539777381864	54967.86270091884	-308.3525655789272	3021465929.907065	95081.30469910658	56711.37977823128	51478.60440877978	1.577557	44.701614	0.097061961	0.071974	0.1195394011	-0.0178328795	0.0315279291	-0.0437433846	-0.0554975043	0.0017148393	0.0325026859	0.0095010437	0.0404204901	0.0424092427	-0.0148346262	0.0293094463	0.0020004936	0.0046987542	0.0309776	-0.0264336248	-0.0148365404	-0.0806854742	0.0172987904	0.0150843419	-0.0359295832	-0.0389749343	-0.0741299455	0.0138616976	-0.0071109709	0.0251672426	0.0029063162	-0.0031275094	0.0294097381	0.0031307649	-0.0277995474	-0.0240108485	0.0170949328	0.0028300584	-0.0641660672	-0.0347730718	-0.0162460452	0.0307084298	0.0354038583	-0.0251998016	-0.0287698849	0.0474487809	0.0694921334	-0.0117405805	-0.0400269141	-0.0094051631	0.0070659607	0.0071075446	-0.0034271095	0.0578496389	0.0330740014	-0.0684888985	-0.0257940865	-0.0259318478	-0.1251436049	0.0059121731	-0.0039992849	-0.0309582196	-0.0436954201	-0.0211853616	0.047370347	0.018456688	0.0429319348	0.0654987801	0.00404805	0.0228410767	0.0521387515	0.0245184303	0.053654021	0.0308916109	0.031861406	-0.0418597944	0.046986995	0.0343187037	0.0023985947	0.0182010649	-0.0717550054	0.0340099935	0.0447134302	0.0075102816	-0.0191121161	-0.0777094863	0.0244063608	-0.014373672	0.0280931618	-0.000675775	-0.0120741377	0.0158690054	0.0134649774	-0.0162917942	-0.0182133864	0.0248043892	-0.0037238906	-0.0392984111	-0.0688301577	-0.0286255871	-0.0235256602	0.0383411795	-0.0330163898	-0.0027019123	0.0081279161	0.0801822879	-0.0081832889	-0.0299350738	-0.0229738046	-0.000298729	-0.0192981187	-0.014741629	0.0195197517	0.0551227518	0.0510772494	0.030948279	-0.0286442041	-0.1005076284	-0.0954019564	-0.0384488896	0.0185156454	-0.0285726504	-0.041970958	0.0703714374	0.0397691507	0.0638352306	-0.0068288079	-0.0027933319	-0.0107837629	9.98429e-05	0.0687173272	0.0131744877	-0.0102475528	-0.0224662627	-0.002454835	0.0652152381	-0.0113832476	0.0081233326	0.0641778498	-0.0889367882	-0.0358255979	0.0257528723	0.0657301059	-0.0580486618	0.027010018	-0.0063465227	-0.0113627349	0.0390307201	-0.0298286611	-0.0184759888	-0.0068230003	0.0128499409	-0.0030774303	0.0177247878	-0.0318514232	-0.0230888649	-0.0603297668	0.0151337482	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	-0.0357282	-0.0059822	3.5786716840000003e-05	0.00127650427524	0.000389419	-0.005358611	1.51647157561e-07	2.8714711849321e-05	-0.0972436	-0.0705171	0.00497266139241	0.00945631774096	-0.0020153	0.0	4.06143409e-06	0.0	0.000811693	-0.000217147	6.588455262490001e-07	4.7152819609e-08	0.000408913	-8.693399999999999e-05	1.67209841569e-07	7.557520355999998e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54430.41176620691	-63.10358947087661	2962669725.0388355	3982.06300410893	79738.96525282973	48.4931023545214	6358302579.591987	2351.5809759660888	55185.16033656177	217.29763564292807	3045401921.3720303	47218.26245600673	56868.14876396301	48664.09366484442	1.526329	43.250015	0.111485619	0.0729202999999999	0.0704067925	-0.0049375451	0.0225740929	0.0210880501	0.0634857177	0.0137487881	0.0423724134	0.0338398941	0.0025092646	-0.0497082153	-0.0138242423	-0.0007472197	-0.0100165153	-0.0097636283	0.0278997982	-0.0110093335	0.0051043871	-0.0165129053	-0.0708617353	0.0030208048	0.0243300021	0.0536802657	-0.0555959302	0.047591754	-0.0192359761	0.0115374088	-0.0020627	0.0123085228	-0.0823644213	-0.0273229376	0.0368333822	-0.0154685462	-0.0024964306	0.0220493137	0.0388104303	-0.0248685906	-0.0007654874	-0.0218306139	0.0112839793	-0.0536186374	0.0131067562	-0.0558331666	-0.0352089508	-0.0605261315	0.028588568	0.0141344145	-0.0378987646	-0.0057111001	0.0082307904	0.0267789229	0.0278091954	0.0034723419	-0.0401722002	0.0337413102	-0.0002120991	0.0310474676	-0.0303600312	0.0787153553	-0.012190683	0.0927594068	0.0221832629	-0.0552011774	0.0145594062	-0.0209197579	-0.0281650215	-0.0091203591	0.0477692317	-0.0393349722	-0.1038195811	-0.0023475101	-0.0207196991	-0.0582257238	0.0424218292	-0.0271739061	0.0010225915	-0.0035688916	-0.0297428469	-0.0638801104	-0.0291738171	-0.0223288523	0.0417214706	-0.0330714569	0.0619825295	-0.0242208325	0.0137813619	-0.0177181485	0.0619712588	-0.0621586289	0.0224992528	0.0270979227	-0.0224878552	-0.0248673733	0.021465233	0.0370136947	-0.000831057	0.0022214971	-0.0062601348	0.0283453275	-0.0201811508	0.0640405958	0.0271226883	-0.0683146647	0.073822023	0.0022239532	0.0113910228	-0.0124376528	-0.0259019475	-0.0062685269	0.007984585	0.0157007196	0.0431987215	-0.052018257	0.0076706264	0.0316828739	0.0197343775	0.0155231447	0.0299816624	-0.0876577144	0.0216762571	0.0265061337	0.0475975742	-0.0644727293	-0.0458223246	-0.0203920993	0.0238895042	0.0120711852	-0.0463455317	-0.0778953789	-0.0055004168	-0.0387366581	0.002487061	-0.0063267281	-0.0061021911	0.0478639257	0.0133021037	-0.0391088308	0.0327577686	-0.0009812242	0.0320839766	-0.045969423	0.0104204316	-0.0135153665	-0.0585248363	-0.0356223734	0.016198576	0.0546457917	0.0150398918	-0.02226511	-0.067387923	-0.0055832312	0.0098078944	-0.0096695755	0.0349351096	0.0312602145	0.0489597013	0.0489281774	0.0488756528	0.0488021499	0.0487077002	0.0485923444	0.0484561318	0.048299121	0.0481213794	0.0479229833	0.0477040178	0.0474645768	0.0472047632	0.0469246886	0.046624473	0.0463042454	0.0459641431	0.0456043123	0.0452249073	0.044826091	0.0444080345	0.0439709173	0.043514927	0.0430402594	0.0425471181	-0.0314585	0.0042697	1.823033809000001e-05	0.00098963722225	-0.00958075	-0.009970169	9.17907705625e-05	9.940426988856102e-05	-0.0316037	0.0656399	0.00430859647201	0.00099879385369	-0.00243027	-0.00041497	5.9062122729e-06	1.7220010090000018e-07	0.00102884	0.000217147	1.0585117456e-06	4.7152819609e-08	0.000408913	0.0	1.67209841569e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
