global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120
53997.46114471729	n/a	2915725810.075253	n/a	84930.72428927952	n/a	7213227928.301614	n/a	55952.71738449623	n/a	3130706582.7093067	n/a	57513.81850046926	53416.90721396556	n/a	n/a	n/a	n/a	0.009407716	0.009611496	0.0392982708	0.0139527309	-0.0218984609	-0.028713104	0.005428025	0.0696365893	0.024187691	-0.005668349	-0.0380473319	0.1171527806	0.0099277477	-0.0193986614	-0.1056028126	-0.0004238274	0.0633221105	-0.0433640304	0.059523148	-0.0780503575	0.0028689199	-0.0188845187	0.0137605029	-0.0299963163	0.0341463889	-0.0105083644	0.0498099256	-0.0445601865	0.0988352559	-0.0391190367	0.086376314	-0.0192597325	0.006290556	-0.0266843775	0.0610137847	-0.0354293395	0.005108036	-0.0069880579	-0.0538013322	0.0270204772	-0.0348327375	0.0393661032	-0.065209211	0.0222902456	-0.0164410057	0.004301568	-0.0890060613	0.0673645824	-0.0082798853	0.0066844154	-0.0601569635	0.0518347336	-0.0502741467	0.0273046055	-0.0231855635	0.0223605153	-0.0311181259	0.081395174	0.0257203619	-0.0737028945	0.023086566	0.032627773	0.0112546171	-0.086872051	0.0003758027	0.065373253	-0.0100771391	-0.0903208049	0.0273162927	0.0663645032	0.0488849149	-0.0592421327	-0.0875108796	-0.0239792535	0.0056449929	-0.0199084148	0.0131870223	-0.1330348097	0.0661923232	-0.0158402839	0.029230654	-0.0333309835	0.0483843952	-0.0645849561	0.0917302283	-0.0427676251	0.0124352803	-0.0245984811	0.0141557617	-0.0324136452	0.0218776009	-0.0311913363	0.018285486	-0.0321887677	0.0031345031	0.0001801131	-0.0206492766	0.0592241474	-0.0043460849	0.02021727	-0.0257601592	0.0034525447	0.0574225416	-0.0425996848	0.0242591249	-0.023384796	0.0475476973	-0.0125318297	0.0867886977	-0.0537029774	0.011630287	-0.0182079707	0.0079788335	-0.0267979912	-0.0273538634	0.0195735085	-0.063205834	0.0542455154	-0.0717379364	0.0060228645	-0.0920617212	0.0241350003	-0.0779404628	0.0236936877	-0.0182684731	0.0111888633	-0.0398444776	0.0276387649	-0.0733648244	0.0238264835	0.0417138093	-0.0877231274	-0.0455265742	0.0027171814	-0.0152880955	0.0370054545	-0.0122914735	0.0480122328	-0.0652850704	0.0372648989	-0.0192124062	0.0261410676	-0.0428404062	0.0933128275	-0.000409303	0.0273332106	-0.0161528202	-0.0013057251	0.0599024636	-0.0906158216	-0.0301934044	0.0466741192	-0.0555274503	-0.0702560359	0.0187095828	0.0464953286	-0.0033100321	-0.0361363482	0.0020298162	0.1078336064	-0.0759405653	-0.0225082593	-0.0863899234	0.0044808765	0.0483306979	0.104805784	-0.054352106	0.0113407149	-0.1081545171	0.0042657188	-0.0234373584	0.0534601979	-0.0171339835	0.0502100463	-0.0683959592	0.0140988271	-0.0364470891	0.0497066415	-0.0052635686	0.0159067358	-0.0564182706	0.0100492923	-0.0266949692	0.0152318211	-0.0045505438	0.0031128789	-0.0027715412	0.0155835493	-0.0195161933	-0.024769648	0.0683822113	-0.0182116934	-0.0077638131	-0.0320974043	0.0364465406	-0.0176494397	0.011533582	-0.0635586297	0.0240733622	-0.0652939606	0.0605251491	-0.0171865206	0.0047383565	-0.0896338136	0.0328535345	-0.0048350273	0.0529927993	0.0687427632	-0.0777550719	0.0566307587	-0.0553467165	0.002754448	-0.0220916234	0.058347225	-0.0086484181	0.0441363769	-0.0614502937	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.014337	n/a	n/a	0.000205549569	0.197754	n/a	0.039106644516	n/a	-0.179573	n/a	n/a	0.032246462329	0.00185388	n/a	3.4368710544e-06	n/a	0.0016219	n/a	2.63055961e-06	n/a	-0.00040044	n/a	1.6035219360000001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54105.946532647125	108.48538792983892	2927453450.1936693	11769.079394287635	84320.25907389323	-610.4652153862844	7109906090.288474	372667.7791966226	55973.924797110725	21.207412614494388	3133080257.192607	449.7543498014157	57513.520343730976	53222.40020317059	2.141082	49.009064	0.7766622	0.571143	0.0145872206	-0.0006349393	0.0148955858	-0.0003290344	-0.0305281057	-0.0183987327	-0.0714634048	-0.0987123962	-0.0540743804	-0.0762747934	0.0737171279	-0.025727463	-0.1607136728	-0.0408753448	0.0500818633	-0.046794752	-0.0844349075	-0.0048321048	-0.0685861779	-0.0711124641	0.0322458376	0.0793138599	0.1777435137	-0.1778139659	-0.1057643672	-0.025078468	-0.0632205299	-0.0416028123	0.0052770938	-0.0176821854	0.0354614554	-0.0340775242	-0.0311212447	0.0328115387	0.0353016602	-0.041883037	-0.0274515874	0.0469666694	0.1147886615	-0.0810038456	0.0591352739	-0.0100692004	0.1329999081	-0.036532312	0.1040777322	0.0508153118	0.0644394784	-0.0296029669	0.0582089188	0.0950822349	-0.0339900653	0.0448034627	-0.0801805515	-0.0707626443	0.0093230899	-0.1318685441	0.0154939845	0.0240360225	-0.0495453929	0.0119349127	-0.0463100495	-0.0248832597	-0.0244918978	-0.0097817247	0.0173325308	0.0295148909	-0.064741955	0.0234991589	0.0477192449	0.0351544016	-0.0139596984	0.0420080272	-0.0025229535	0.0358349004	0.0578475526	0.0364710522	0.0511139995	0.0094941512	-0.0319312325	0.0745824567	0.0584067437	0.0226596216	-0.0070311568	0.0111963254	-0.008899252	0.0489694017	-3.8138e-05	0.0290511702	-0.0001677482	-0.0371406476	0.0167516383	0.0673126837	-0.0253414654	0.0016427324	-0.0386029317	-0.0225425717	0.0519104839	0.0250142368	0.0022928909	-0.012398976	0.0613718823	-0.0246389286	-0.0080868213	0.0603680312	-0.0464844217	0.0563164024	-0.0722395694	-0.0280000392	-0.0444520528	-0.0903337228	0.027729051	0.0691896003	0.2006122454	-0.1478285238	0.0265746846	-0.1092627218	0.0610943586	0.0424149394	0.0172474543	-0.0078493813	-0.029100984	0.0494245074	-0.0635687882	-0.0306278487	-0.0494857864	0.0073266063	0.0426468584	0.0109560767	0.1453837819	-0.0046388988	-0.0867302724	0.081678524	0.0690652717	0.0237024833	-0.053010364	-0.0723284919	0.0421902375	-0.0630909089	-0.0149961213	0.125634406	0.121683283	-0.0050961295	0.0011968626	0.0017041517	0.0540788269	-0.0963950418	-0.0563855535	0.1094672149	0.0089992358	-0.0178788065	0.0166574289	0.0122453882	0.003961043	0.0034075405	-5.28242e-05	-0.0158625395	0.02805196	-0.0875056783	0.0559368851	0.0301166467	-0.0164109215	0.0131598222	0.0329808908	0.0093745539	0.0216061071	-0.0175227375	0.0760726566	-0.0702691668	0.026684071	-0.0159030932	-0.0564382173	0.0619468659	0.0271386965	-0.0211298279	0.0148161486	-0.0306242168	0.0244967435	-0.0432187268	0.0075392377	0.0142551523	0.0389668916	-0.0732925967	-0.0107159458	-0.0260017458	0.0277490874	-0.0537795875	-0.0303564283	-0.0286070187	0.0027394256	-0.0191978974	-0.0555413723	0.0285621477	0.0190036004	0.0636642821	-0.0662081427	0.0333327801	-0.0184089103	-0.1008516653	-0.137437832	0.0464433658	-0.0775185672	-0.0192347195	0.0678020858	-0.0314900124	-0.1266730003	0.0471301716	0.0700480838	-0.0456148401	-0.0206505145	-0.2619060683	0.0598875232	0.1361958799	-0.0088505682	-0.0628857715	-0.0884154893	-0.0239100101	-0.0454794161	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.07878	-0.064443	0.004152900249	0.0062062884	0.0468353	-0.1509187	0.00219354532609	0.02277645400969	-0.152493	0.02708	0.0007333264	0.0232541150489999	-0.0078639899999999	-0.0097178699999999	6.184233872009843e-05	9.443699733689807e-05	0.00163114	9.240000000000205e-06	2.6606176996000004e-06	8.537760000000375e-11	-0.00135774	-0.0009573	1.8434579076e-06	9.164232900000002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54338.73213053924	232.7855978921143	2952697809.5544977	54189.13458598914	84429.63458794488	109.37551405164412	7128363196.653898	11963.003074061402	56041.37521383351	67.45041672278603	3140635735.857673	4549.558716077493	57578.95724209872	52930.48947316013	1.754674	40.164242	0.3922534999999999	0.202785	0.0124292473	0.0060036506	-0.0271013966	-0.0197689344	0.0113515374	0.0451253841	-0.0001462695	-0.0795609547	-0.0097226158	0.1031017749	0.0094464757	-0.0307218665	-0.0684020315	-0.1004678682	0.0572305654	0.0136912045	-0.0517582357	0.0695328444	0.072076047	0.0396055651	0.0309172236	-0.0097816632	-0.0958882914	-0.0010211819	-0.0113626687	-0.1029458044	-0.088406905	0.0615658196	0.0423837512	-0.0148406354	0.0747654227	-0.0304325017	0.0022027333	0.0242326412	-0.0890164203	0.0559832405	0.0459118961	0.0208290565	0.0159157321	0.0654889232	0.0129078432	-0.0797389512	-0.0028614848	0.0253386574	0.0031975307	-0.0991965742	0.03944811	-0.0102903058	-0.0275324397	0.0337654039	-0.0844896719	-0.0111387427	0.0280625278	-0.0209809632	-0.0045042341	-0.0246074004	0.027296208	-0.0195985453	-0.0111085654	-0.0284651648	0.0003175695	0.0598233879	0.0685193134	-0.0421603688	0.0291769271	0.0037554767	-0.026880368	0.0338513225	0.0301246035	-0.0436327851	-0.0205849094	0.0170474971	0.0415989646	0.0273093939	-0.0112697814	0.0042325782	-0.0195384519	0.0155411169	0.0047583214	-0.0326544509	0.0232402268	0.0302534534	-0.0046739387	0.1206389629	0.0292740099	-0.0092502343	0.0079550475	0.0412809266	-0.0074827073	-0.0349809785	-1.7142e-06	-0.055290205	-0.0053164949	0.0002484765	0.040676143	0.0980634671	-0.1141566641	-0.0081035293	0.035693955	0.0438269605	-0.0167498096	0.004215925	0.0060050084	-0.0203736477	-0.0719768904	-0.0055594278	-0.0579548952	0.0764556537	-0.0013628909	0.0367152686	0.0322497811	-0.0037410655	-0.1041122935	-0.0282652494	0.1370078752	0.0757249395	0.053275523	-0.015835489	-0.0505231367	0.0149878857	-0.0665025527	0.0235654007	0.0185552133	-0.0417145319	0.0371499865	-0.0027850882	0.1026876142	-0.0092962402	-0.0214925302	0.021451611	-0.02642259	0.0635350629	-0.0242192434	0.0144439862	0.0006379905	0.0254170855	-0.0621766572	-0.0735411258	-0.0259347696	-0.0145940881	-0.0237120281	-0.0655670281	-0.0963699844	0.0021158412	0.0168093807	-0.0364072324	0.0404077309	-0.0023339245	-0.0357072992	0.002302899	-0.031682881	0.0278787285	0.0002362689	-0.0687201672	0.0231735996	-0.0468776133	-0.0375035627	0.004898451	0.0287900647	-0.0640733758	-0.004279367	0.0035632687	0.0587126969	-0.0513241435	-0.0262199175	-0.0416974802	-0.0069993309	0.0021865529	0.0495645811	-0.0398122349	-0.0759923079	-0.0091538607	0.0149707765	-0.0441953663	-0.0227598663	0.0046530374	-0.0571350873	0.0313178895	0.0229521291	0.0346210337	-0.0156163938	0.039501957	0.03610529	-0.0132877553	-0.0076744352	0.076323156	0.0742580404	0.0147065544	-0.1151772723	-0.0573777864	0.058559548	-0.0211186902	-0.0443193931	0.0407283268	-0.0423090242	0.022445098	0.0057224707	-0.0461249208	-0.0348897783	0.101056146	-0.0459037723	-0.0045181618	0.0100464386	0.0214246082	-0.1113032715	0.0071745286	-0.0647126776	-0.0574962987	0.0307497575	-0.08061202	-0.0076211014	0.0681727105	-0.1349046453	-0.0319418159	0.0190444237	0.0552808246	-0.0712397943	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0394143	0.0393657	0.00154965833649	0.0015534870444899	0.100639	0.0538037	0.010128208321	0.00289483813369	-0.109412	0.0430809999999999	0.0018559725609999	0.0119709857439999	-0.00451216	0.0033518299999999	2.0359587865600003e-05	1.1234764348899332e-05	0.000767268	-0.000863872	5.88700183824e-07	7.462748323840002e-07	-0.00045338	0.00090436	2.0555342440000002e-07	8.178670096000001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54598.67507901198	259.94294847273704	2981015320.3835235	67570.33646070003	84952.26140950521	522.6268215603341	7216886718.588908	273138.7946142573	56129.85330768453	88.47809385101573	3150560432.342184	7828.373091509147	57642.89950363358	54659.90885846562	1.310324	29.993134	0.07706725	0.0423544	0.0165496018	0.0011093673	0.0182082572	-0.0142069525	-0.0403811226	0.0199219596	-0.0150136638	-0.0604577674	0.0365073522	0.0106335837	0.0430223628	0.007916217	0.0365490366	0.0017537678	0.028562995	0.0308332905	-0.0307819678	0.0251343102	0.0024666984	-0.057509494	0.0257743	-0.026162703	0.0797870216	-0.0811295989	-0.0001168819	0.0685385403	-0.0299578772	0.0087915116	-0.0114626533	-0.0313736138	-0.057048335	0.0196144125	-0.0264474295	-0.0410889525	-0.0382141428	-0.0044155473	0.0068205036	-0.029099459	0.0377140367	0.0216195648	-0.0143790701	0.026664372	0.0361686549	0.0431830064	-0.0080367883	0.0106081898	-0.0060931681	-0.009501333	-0.0252575397	0.0184825484	0.0292231038	0.0325185272	-0.0477151578	-0.0101758175	-0.0128519822	-0.0370243256	0.000637541	-0.0570802203	-0.0448816217	0.0103989353	-0.027265027	0.0442916791	0.08970873	0.0057643286	0.005352234	-0.043049198	0.0357097719	-0.0165519659	0.0426681716	-0.0468624098	-0.0081471405	0.0097304496	-0.0034974379	-0.0262976278	0.0304967819	-0.0581621036	0.0240610616	-0.0377154483	0.072013005	-0.0505991892	0.0233888708	-0.068030129	-0.0582793181	-0.0258740948	0.0418784666	-0.0314721002	-0.0042631935	0.0872920299	-0.0444745791	-0.0504898506	-0.0150423809	-0.1087992533	0.0726416753	-0.0340153791	-0.0015797856	-0.0013387961	0.0369832948	0.0581958984	0.0534765934	0.0122610371	-0.0279763532	-0.0207353063	0.0610707176	0.0001566358	0.0316819349	-0.0301871263	-0.0288436242	0.0284896623	-0.0156339784	-0.0561771282	0.0349194379	-0.030565964	0.0746963408	-0.0593671827	-0.0507723446	-0.0423446104	0.0170062869	-0.0364931044	-0.0560903095	0.0223353065	0.0486331791	0.014372194	0.0514056002	0.0016573382	-0.023713744	0.0382208794	0.003174921	-0.0014657972	-0.01217174	0.0047226221	-0.0525514462	0.0087999879	0.046645208	-0.004774015	0.0500253021	0.0085829677	0.0104985063	-0.0020713092	-0.0027444533	0.0177892229	-0.0102657099	0.0044068822	0.039981346	0.0638816556	0.0275469406	-0.0548699678	-0.0072210872	0.0229781077	-0.0692457153	0.0157898076	-0.0517973649	-0.0217050138	0.0455538258	-0.0482516773	-0.006449721	-0.0124985922	-0.0124433634	0.051336331	0.0270979031	-0.0159960496	-0.0338729335	0.0062066921	-0.0020878929	0.0259769555	-0.0401142363	0.0693152574	0.0343484364	0.0401694805	-0.0519022571	-0.0148948905	0.0079866697	0.0183710719	0.0509793007	0.0868390208	-0.0114727253	-0.0534192785	-0.0395067514	0.0260062712	0.1091886714	0.0367583589	-0.0312911869	0.0721950565	0.0784211076	0.0593989357	-0.0106619442	-0.0375316469	-0.0252502894	0.0113216229	-0.0392437743	-0.0022767238	-0.0121269881	0.0205534229	-0.0502594127	0.0264512053	-0.0346174868	0.0234028665	0.0024193329	-0.0393531669	-0.0272271386	0.0480310606	-0.0063040654	0.0109655336	0.0076428647	0.0061612326	-0.0593617421	0.0201092029	-0.0474372302	-0.0712273624	0.0410677745	-0.0948584833	0.0058024939	0.0408719596	0.0162010036	0.0108964482	0.0194689196	-0.0405864052	-0.0504336461	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.028393	0.0110212999999999	0.0001214690536899	0.000806162449	0.101523	0.0008839999999999	0.010306919529	7.814559999999927e-07	-0.093697	0.0157149999999999	0.0002469612249999	0.008779127809	-0.00378435	0.00072781	1.43213049225e-05	5.297073961000002e-07	0.000767268	0.0	5.88700183824e-07	0.0	-0.000192251	0.000261129	3.6960447001e-08	6.818835464100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
