global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194
49714.87679363911	n/a	2471568974.606716	n/a	67781.18184259588	n/a	4594288611.979049	n/a	49672.49756510417	n/a	2467357014.3552794	n/a	49672.80974698252	47685.53964679453	n/a	n/a	n/a	n/a	-0.0229431748	-0.0058394324	0.0182587879	0.0050429751	-0.003225907	-0.0311683373	0.0289934115	0.0324767545	0.0090959802	-0.0264657839	0.0204689773	-0.0103576587	0.0410463946	-0.001561293	0.0517114625	-0.0114443446	0.0497180463	-0.0129119945	0.0231073048	-0.0194007992	0.0063196146	-0.019034688	-0.021598023	0.0060420398	-0.0109165981	0.0576633075	-0.0333525159	0.0138568205	-0.0070656069	0.0203902277	-0.0174617524	0.0308797897	-0.0526240202	0.0208575279	-0.0304687756	-0.0046152645	0.0003506124	0.0015254821	0.0310485954	-0.053243321	0.0310470273	-0.0539063139	0.1199342172	-0.0862602096	0.0385833045	-0.0236659935	0.0023041	-0.0427740933	0.0107707614	-0.0328273822	0.0271043815	-0.0063030231	0.0307930166	-0.0008362439	-0.0321693844	0.0438684814	-0.0138174128	0.0181548392	0.0580260451	-0.0466159987	-0.0160529482	-0.0264501835	0.0202308661	-0.0107957591	0.0415477374	-0.0038545346	0.0504437521	-0.0141599183	0.0500983393	-0.0126722199	0.0230595707	-0.0192936824	0.0065189864	-0.0183214863	-0.0196408748	0.0057019316	-0.0100927168	0.0585920944	-0.0331789775	0.0144196023	-0.0068574332	0.0200982235	-0.01784139	0.027663945	-0.0556692887	0.0204551406	-0.0287069163	-9.187e-06	7.36524e-05	0.0012952063	0.030183041	-0.053643921	0.0317579939	-0.0524412047	0.1202049507	-0.0847801668	0.0421920371	-0.021517491	0.0072620907	-0.0415673253	0.0084069626	-0.0340569433	0.0261891894	-0.0049773029	0.0311907006	-0.0018503602	0.0331871128	0.0428400964	-0.0182217359	0.0220591975	0.0624995043	-0.0381321227	-0.010750987	-0.0062112468	0.0021205166	-0.004046292	0.0001625554	0.0099467548	0.0386676564	-0.0075904295	0.0145977365	-0.0074122443	0.0124286976	-0.0316876105	0.0151839049	-0.0208025473	0.0569180205	-0.0180737752	0.0058187411	-0.0012277549	0.026618427	-0.0026339637	0.0781981587	-0.0227601677	0.0081077635	-0.024397274	0.0073756652	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0391083	n/a	n/a	0.00152945912889	0.0449433	n/a	0.0020199002148899	n/a	-0.0897618	n/a	n/a	0.00805718073924	0.000524659	n/a	2.75267066281e-07	n/a	-0.000134716	n/a	1.8148400656000002e-08	n/a	-0.000506076	n/a	2.5611291777600005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49756.92538587596	42.04859223685344	2475751623.8556275	1768.0841091011712	68598.5197998047	817.3379572088161	4705756918.724196	668041.3362942805	49824.5289179145	152.03135281032883	2482483681.892098	23113.53223733868	49821.92271689225	48706.00605474698	1.05541	31.382746	0.1261799	0.0581476	-0.0228965275	-0.0069842853	0.0121245656	-0.0141300678	-0.0005244782	0.058015809	-0.0208179551	0.0358869755	-0.0128277259	0.0024278534	0.0126797904	0.0004987469	0.0026267694	-0.0250606687	-0.0575720508	-0.0129894496	-0.0209245184	0.0753033962	-0.0167810851	0.0437725949	-0.0292197886	-0.0388298862	0.032750058	-0.0085258256	0.0302269621	0.0403026196	-0.0023512704	-0.0050262146	0.0012011765	0.0089257988	-0.0041786646	0.0107201846	0.0529189589	0.0373268443	0.0577242823	-0.0093149173	-0.0320521507	0.054022592	0.0004271937	0.0082915313	0.1145681027	-0.0281876204	0.026563301	-0.0539737464	-0.001845827	-0.0190066998	0.0302334683	0.0576942192	-0.0487172624	-0.0142075617	-0.0107144336	-0.0361117674	-0.0537204168	0.0052621777	-0.0073422717	-0.0091310495	0.0441171055	-0.0192553677	-0.020206172	-0.0070466537	-0.0606436964	0.0024095178	0.0127681165	0.0006020616	0.0019447331	-0.0219224274	-0.0589601432	-0.0112453471	-0.0216297711	0.0750214748	-0.0179961592	0.0432941048	-0.029424869	-0.0374758643	0.0347471433	-0.0089713467	0.0305042267	0.0402404895	-0.0014204642	-0.004361202	0.001707184	0.0095674642	-0.0035583531	0.0126803329	0.0519492524	0.0377850716	0.0553656331	-0.0173574559	-0.0314856374	0.0543916343	0.0003165052	0.0111627543	0.1149828769	-0.0266266503	0.027944059	-0.0532150144	0.0014351181	-0.0199249714	0.0291860585	0.0604990519	-0.046579515	-0.0134929715	-0.0091963681	-0.0374551083	-0.0537618722	-0.005189144	0.0085729469	-0.0017794887	0.0427646633	-0.0224224172	-0.0176105071	-0.0118071424	-0.059321433	0.0036599081	0.0007613942	-0.0022568093	0.0044425614	-0.0001680485	-0.0106255748	0.0306742958	0.0249661907	-0.0004047114	0.0226701529	-0.0162954767	-0.0036986944	0.0010323653	0.0016122276	-0.0053739049	0.0111760523	-0.0073572837	0.0033600628	-0.0205040002	-0.0565771163	0.0028552718	0.0005100876	0.0125598186	0.0215198882	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0178582	0.0212500999999999	0.0004515667500099	0.00031891530724	0.0663408	0.0213975	0.00440110174464	0.00045785300625	-0.0690828	0.020679	0.000427621041	0.00477243325584	0.000482357	-4.230200000000003e-05	2.32668275449e-07	1.7894592040000023e-09	0.000416411	0.000551127	1.73398120921e-07	3.03740970129e-07	0.000157561	0.000663637	2.4825468721e-08	4.4041406776900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49729.47732508119	-27.448060794769845	2473020915.0257645	753.3960413933814	68003.92681773793	-594.5929820667661	4624534062.632256	353540.8143230497	49666.38679904514	-158.14211886935664	2466749977.672365	25008.92976048973	49663.60949856063	47752.94924135011	0.90925	27.03664	0.0955291	0.0413295	-0.0224588653	-0.0060564497	0.0179566733	0.0125148412	-0.0001251907	-0.0314826098	-0.001957153	0.0291938909	-0.0025299167	-0.0297412791	0.0343078317	-0.0080804193	-0.0287291373	-0.0022469746	0.0533452662	0.0206511057	-0.0005019195	-0.0135600372	0.0237973184	0.039590084	0.0181099904	-0.0534729897	-0.0623353189	-0.0104730537	-0.0477807216	-0.0101891992	-0.0441182337	-0.0110726681	-0.017958748	0.0161759887	0.0028228924	-0.0220868515	-0.0174690808	0.0027137699	0.0052033086	-0.0038379829	0.0236334345	-0.0213149249	0.07907955	0.0287026877	0.0143469812	0.0401603031	-0.0060238157	-0.038270748	0.0553631754	-0.0389657804	0.0154334429	0.0127300479	-0.0152489646	0.0325641627	-0.0094893992	-0.0165898505	-0.0312384282	-0.0404388189	0.0160559471	-0.0039810926	-0.0139241659	0.0069951842	-0.0613383566	0.0036184868	0.0446295294	-0.0297403497	0.0343805445	-0.0080134067	-0.0281740819	-0.0052252564	0.0537140051	0.018960286	0.0004500201	-0.0132039732	0.0245568193	0.038487547	0.0175771111	-0.0570525701	-0.0597163541	-0.0105400993	-0.0472606426	-0.0088949475	-0.0457249941	-0.0106738008	-0.0171670889	0.016840033	0.0022453371	-0.022897717	-0.0166904783	0.0017092732	0.0053299835	-0.0036649753	0.0238574157	-0.0211021203	0.0792747184	0.0279435328	0.0132886465	0.0403031696	-0.0062045945	-0.0365893772	0.0578209772	-0.0312900728	0.0223510589	0.0077145917	-0.0135663573	0.0330947615	-0.0081290819	-0.0180198022	-0.0318372457	0.0423611096	-0.0161959605	-0.006961107	-0.013034179	0.0029567826	-0.0642198609	3.61276e-05	0.0416852541	-0.001781721	-0.0008060412	0.0017827519	-0.0003180199	0.0072660671	0.0214689945	-0.0004030157	0.0045759264	-0.0010907479	0.0054011736	-0.0287717028	0.0195150123	-0.0203014468	-0.0248805041	0.002047501	-0.0193634469	0.0184034804	-0.0126073196	0.0135910443	0.0159894058	0.0124082282	0.0028112686	0.0104221879	0.0222233201	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0101913	0.0076669	5.878135561000001e-05	0.00010386259569	0.0415232	-0.0248176	0.00172417613824	0.00061591326976	-0.0896362	-0.0205534	0.0004224422515599	0.00803464835044	0.0008271259999999	0.0003447689999999	6.841374198758345e-07	1.1886566336093107e-07	0.000619186	0.0002027749999999	3.83391302596e-07	4.111770062499999e-08	-0.000144719	-0.00030228	2.0943588961e-08	9.13731984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49541.50595974115	-187.97136534003948	2454360812.759068	35333.2341877986	68749.24367897728	745.3168612393492	4726458506.431397	555497.2236476754	48917.650107693145	-748.7366913519945	2392936492.058691	560606.6329767319	48915.73043325342	34607.82715215462	2.562812	76.205498	0.39266857	0.190627	-0.0880891611	-0.0301875874	0.0741407237	-0.0088583686	0.0018549991	0.0422315379	0.0138191112	-0.0048851302	-0.0176472582	0.0055231162	0.0384844116	-0.0386532372	0.0187054184	-0.0246584973	-0.0421707159	0.0197595688	-0.0454402118	-0.0159334915	0.0302569366	-0.0537798267	-0.0932600347	-0.0552321381	0.0060176798	0.0048907765	0.0832895777	-0.0116364762	-0.0221975979	-0.0159828557	-0.0275352322	0.0505205394	0.0123341828	-0.0125862648	0.0298836339	0.040266646	0.0476127423	0.0582036268	0.0260104542	-0.0085032329	-0.0132959288	-0.0310433398	0.0372075585	0.0140067181	-0.0267849924	0.0632111873	0.0213432951	-0.0751535249	-0.0556537173	-0.0495715544	0.0326594348	0.0297740882	-0.0603286095	-0.0223672586	-0.0123789557	0.0459850556	0.0187778896	-0.0677425197	0.0164255982	-0.0145799189	-0.0704561161	0.0269968273	-0.0690948856	0.0055339744	0.0384572609	-0.0387043414	0.0180219189	-0.0224091066	-0.0432888249	0.0204253592	-0.0446644661	-0.0153402745	0.0314624148	-0.0556413854	-0.0925930244	-0.0540285254	0.0092074722	0.003855792	0.083679056	-0.0115276096	-0.0218602482	-0.014763488	-0.0256365218	0.0522582643	0.0123481602	-0.0107042108	0.0313112361	0.0384148369	0.0544082979	0.0521158207	0.0259719838	-0.0086292502	-0.0133146513	-0.0284277571	0.0392675568	0.0130298075	-0.0288021488	0.0643796673	0.0240993083	-0.0735562684	-0.0387535903	-0.063177077	0.0322687777	0.0289568543	-0.0597899077	-0.0234303993	-0.0128996463	-0.0437830415	-0.0195869355	-0.0650175328	0.0278595484	-0.0181566956	-0.0698904842	0.0148493798	-0.0730854118	0.0195026188	-0.0213901883	0.056733471	-0.009610451	0.0125173669	-0.0010961572	0.012609157	0.0180796475	-0.0028528873	0.0421153391	0.077191012	-0.0372271716	-0.0161881105	-0.0237406655	-0.0125521676	-0.0093781346	-0.0545702943	-0.0054520469	0.0010563636	-0.0270743364	0.0675057732	0.0579827487	0.1026808678	0.0080488632	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0307692	0.0409605	0.0016777625602499	0.00094674366864	-0.0380335	-0.0795567	0.00144654712225	0.00632926851489	0.0127289	0.1023651	0.01047861369801	0.00016202489521	-0.000651157	-0.0014782829999999	4.2400543864900005e-07	2.185320628088704e-06	-0.00116376	-0.001782946	1.3543373376e-06	3.178896438916e-06	-1.02226e-05	0.0001344963999999	1.0450155075999998e-10	1.808928161296e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
