global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208
49664.34882582496	n/a	2466547544.293221	n/a	68508.85824921876	n/a	4693463658.611548	n/a	46188.2593339257	n/a	2133355300.2979743	n/a	49979.001791978975	33419.427803918086	n/a	n/a	n/a	n/a	0.0358101061	0.0781270122	0.000208786	-0.0400032604	0.0471547285	-0.0560651394	0.0030203064	-0.0003893896	0.0045980973	-0.0298333503	0.020494858	-0.0206020716	0.0179828139	-0.0380869561	0.0050400147	-0.0268500476	0.0094251726	0.0128018428	-0.0112884724	0.0289797751	-0.0476758402	0.0554376072	-0.0168376084	0.0485566706	-0.0257694687	0.0175296992	-0.0324594352	0.065088209	-0.0161857637	0.0121555729	-0.0043278061	0.0149880589	-0.0276283406	0.0243924561	-0.0184850707	0.0309350278	-0.0265926045	0.0479179177	-0.0236889088	0.0461274681	-0.0752733236	0.0227296477	-0.0159561883	0.007250995	0.0050486405	-0.0126467513	0.0185404833	-0.0327364225	0.0662483445	-0.0033208936	0.0034884837	-0.0004259195	0.0265058405	-0.0649063902	0.0411325179	-0.0363652367	0.0293385098	-0.0314949115	0.0385182169	-0.0065800915	0.0173959557	-0.0092013005	-0.0099292119	-0.0231470303	0.0413757032	-0.0435200825	0.044679215	0.0316743489	-0.0195006832	-0.0097257722	-0.0076123915	0.0057392894	-0.0364169203	0.0595835627	-0.0404957881	0.0012948448	-0.0375387612	0.0285787177	-0.0283320476	0.0420973642	-0.004913296	0.0339151238	-0.0180687398	-0.0160320812	0.0228038604	-0.0098490843	0.0239814032	-0.0069932519	0.0301754808	-0.0171647788	0.0011058544	-0.0014391561	0.044847353	-0.0580137686	0.0292458673	-0.0287255538	0.0092754647	0.0433870248	-0.0197741287	0.0498333715	-0.0196274951	0.0281565576	-0.0287630148	0.0386950356	-0.0269818057	0.0756332421	-0.005103216	0.0247297177	-0.0519278479	0.0610810361	-0.0146133671	0.0212032715	-0.0523941134	0.0056256163	-0.0238983977	0.0506081122	-0.0080938676	0.0307694956	-0.0170681744	0.0002153562	-0.0420987769	0.0146646963	-0.005610808	0.0311854643	-0.0252216668	0.0069931047	-0.0095821105	0.023104799	-0.0369579004	0.0163653929	-0.0093889828	-0.0151948246	0.0006346324	-0.0026154036	0.0143261752	-0.0226265343	0.0450574075	-0.0722191264	0.0351772968	-0.0048448825	0.0234989126	-0.0286553889	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0796507	n/a	n/a	0.00634423401049	-0.0667932	n/a	0.00446133156624	n/a	0.0582425	n/a	n/a	0.00339218880625	-0.00296986	n/a	8.8200684196e-06	n/a	-0.000414176	n/a	1.71541758976e-07	n/a	0.000463813	n/a	2.15122498969e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49619.14431186152	-45.20451396344288	2462059482.24134	2043.4480826711024	68481.33073125	-27.52751796875964	4689692658.722845	757.7642455203849	46403.592060924086	215.3327269983856	2153293356.1566567	46368.18331656127	50274.543410800834	36136.59772850576	1.557631	52.640236	0.14943309	0.0699687	0.0555451082	0.0480700018	-0.0172239727	-0.024542912	-0.0076842368	-0.018593345	-0.0087248173	0.0448745594	0.051493382	-0.016357575	-0.0318920674	0.0081344899	0.0132842966	-0.0052508485	0.0238457135	0.0225115684	0.0059589445	0.0374978036	0.0438839869	-0.046550901	0.0434345855	-0.0130548673	0.026947575	-0.0130986657	0.024858779	-0.0118782969	-0.0167777995	-0.0062215386	-0.0077122788	-0.0077321664	-0.0025611236	0.0058532222	-0.0238952044	-0.0101114571	0.0457659004	0.0383282119	-0.0271884404	-0.0300199546	0.0031951014	-0.0102702132	0.0107211435	-0.0020847908	0.0006691957	0.0868621548	0.0663233572	-0.0258903697	0.0372262848	0.0077691045	0.0164382576	0.0485832094	0.028434505	-0.0580530561	-0.015269757	0.0657355573	-0.0294343025	-0.0242632631	-0.0234779831	-0.0606048921	0.0535245426	-0.0005684647	-0.0264601827	-0.0601368388	-0.0079913538	-0.0306119295	0.0868490985	-0.0106747131	0.0086956682	0.0335099342	-0.0101863178	-0.0041133692	0.044983757	-0.021063391	0.0412105181	-0.0219293789	0.0378244632	-0.0401081691	0.0102926872	-0.0221876952	-0.0243394015	0.0252021716	0.0056132779	-0.0095976279	0.0145677775	0.0048961259	-0.0084072731	-0.0112852717	0.0115139322	-0.0211269008	-0.0191686036	-0.0473996424	0.021391003	-0.0213679039	-0.0294981069	-0.0032699748	-0.0080975794	0.014066957	0.0351833012	-0.0839989329	0.0033597859	-0.0100462309	-0.0023966035	0.071358827	0.0067311865	0.0883091093	-0.0337064506	-0.0150884268	0.0395161156	0.0063781031	-0.0210439451	-0.025273747	-0.0529513258	-0.0045777249	-0.0281853171	0.0063305059	-0.042754959	0.0685051672	-0.0192820529	0.0185342098	-0.0031100392	0.0070261367	-0.0333300044	-0.0042407632	0.0010473566	0.0326195841	-0.013915369	0.0130143693	-0.0047881978	0.0271030036	0.0115589086	0.018512186	0.0062326071	-0.0176106693	-0.0337975471	0.0108154173	-0.006491311	0.006243692	0.0277188712	0.0408492715	-0.0051231475	-0.0718980484	0.0035925259	0.0059509907	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0699741	-0.0096766	9.363658756000016e-05	0.00489637467081	-0.0309812	0.035812	0.00095983475344	0.0012824993439999	0.0277839	-0.0304586	0.00092772631396	0.00077194509921	-0.0023214	0.00064846	5.38889796e-06	4.2050037160000003e-07	-0.000692474	-0.000278298	4.79520240676e-07	7.744977680400001e-08	-7.91468e-05	-0.0005429598	6.264215950240001e-09	2.948053444160401e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49612.162266777865	-6.982045083655976	2461366644.785097	48.74895355020458	68636.36963359376	155.03890234376013	4710951236.479311	24037.06123995799	47867.11258131036	1463.5205203862715	2291260466.8718405	2141892.313591703	51854.52272423072	40615.20093463936	1.815867	61.367355	0.11385652	0.0518221	0.0908759917	-0.0233900415	0.0221943882	-0.0203108235	0.0101316764	-0.0413670236	-0.0409849293	-0.0205412094	-0.0086169742	-0.0077112676	0.0160465187	-0.0277877927	0.0421126023	0.0294881752	-0.009195904	-0.0324459914	-0.0769023138	-0.0223522918	0.0332874177	0.0380291011	-0.0597692391	0.0229910868	0.012826504	0.0532524358	-0.0454205681	0.0007937944	0.0146586233	0.0386667547	-0.005673468	0.0170489027	-0.0212289302	0.0594272662	-0.049918306	-0.0404377036	0.0192361867	0.0061518834	-0.0614530947	-0.0372095591	0.0231600239	-0.0158989599	0.0147130005	0.0114617815	0.0069521699	-0.0277699727	0.0486988029	-0.0627755061	0.0088420959	0.0313179966	0.01949876	-0.027712888	0.0441959173	0.0218104931	0.0271684667	-0.0329322668	-0.0014558695	-0.0330396441	0.0771043585	0.0177628885	-0.007269139	-0.0564482985	-0.0224735573	-0.0666282357	0.0656978167	-0.0075288334	0.0040285233	0.0178510757	0.0461099386	0.020773582	-0.0762275553	0.0773183654	-0.0286347681	-0.0430220096	-0.0223020397	0.0255350271	-0.0550116039	-0.0150628272	-0.0415576379	0.0403081332	0.0089466213	-0.0429857567	0.0176198034	0.0278939047	-0.0166192917	-0.038702933	0.0738202446	-0.0401417118	-0.0182173297	-0.0311368314	-0.0282793554	-0.0413810051	0.0053156013	0.0297318264	-0.0471222734	-0.0177777613	-0.0011449909	-0.0285968095	0.0197523843	-0.039537257	-0.0143403409	0.0002904351	-0.0584112955	-0.0020966496	0.0040752527	-0.0061810718	-0.0047895423	0.0275719703	-0.0090024067	0.0083358606	-0.020679281	0.0326521072	-0.052175521	0.0022001146	0.0635814199	0.0159910851	0.0082392205	-0.0166260027	-0.0929728248	0.0624846235	0.0086251937	0.0257748795	-0.0484330727	-0.011713829	0.0170023365	0.0252464609	-0.0344516944	0.0363140538	-0.0066959068	0.0100445306	-0.0122258206	0.0158465143	0.0202349524	-0.0217879129	-0.0187967753	0.0051087142	-0.0169060835	-0.0163909632	0.0327377703	-0.0392012955	0.0030490031	0.0185803052	0.0102631166	-0.0064292053	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0474675	-0.0225065999999999	0.0005065470435599	0.00225316355625	-0.00684054	0.02414066	4.67929874916e-05	0.0005827714652356	-0.00468965	-0.03247355	0.0010545314496025	2.19928171225e-05	-0.00244399	-0.00012259	5.9730871201e-06	1.5028308100000028e-08	-0.000445704	0.00024677	1.98652055616e-07	6.08954329e-08	-0.000404501	-0.0003253542	1.6362105900099998e-07	1.0585535545764e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49471.86784618621	-140.2944205916574	2447465708.1905127	19682.524449148863	68349.189909375	-287.1797242187604	4671611761.267809	82472.19400236326	46288.50953929721	-1578.60304201315	2142626115.3696089	2491987.5642531714	50341.681529672	37915.45398837003	1.453391	49.117439	0.11775527	0.0528339	0.0712522733	0.0266555442	0.0011879694	-0.001638508	0.0283794659	0.0250180899	-0.0166884342	0.0554648207	0.0080683538	-0.0028747896	-0.0562694548	-0.0009657882	0.0102540745	0.0298250143	-0.0070580772	-0.0391191048	-0.0156167968	0.0892912596	-0.0001107963	0.041061966	0.0776594808	0.0204807102	0.0434084756	0.0121382395	0.0387331276	0.0306850045	0.0383928044	-0.0102420318	0.0346514298	-0.0256393735	-0.0126369293	-0.022051114	-0.0070379078	-0.0159933739	0.0263400341	-0.0048040504	0.0745142101	-0.033063827	0.0442451651	-0.0549301566	0.0443026794	-0.0129557222	-0.0038740996	-0.0277664009	-0.017069537	-0.0435753732	-0.0057875544	0.0491576277	0.0498649185	0.0399387446	-0.0006673413	0.0107830476	-0.0658575812	-0.0296777792	-0.0268439469	0.0050001369	-0.0132174592	-0.0079637017	0.0826071313	0.0358629565	-0.0165315615	-0.0115969517	-0.01792828	0.023504725	-0.0033570741	0.0678071496	-0.0496167561	-0.0258057466	0.0178413472	0.0219402565	0.0783157152	0.0015031956	-0.0206305904	0.0456588853	0.0812517467	-0.0305833641	0.0311968438	0.035555636	0.0124591383	-0.0237787204	0.0117074891	-0.0617900675	-0.0092930594	-0.0077882774	0.0227577711	-0.0054790453	0.0381642891	0.0227276723	-0.0088972857	0.0216214208	0.0248432356	0.0225342789	-0.0648645549	0.0527580109	-0.0311923906	0.05518907	0.0346428941	-0.0019694275	0.0280997642	-0.0241955342	-0.0066926817	-0.0581763872	-0.018435039	-0.0211175167	-0.0389181226	-0.0140972297	0.0419348145	-0.0448778978	-0.0005207623	-0.0219865437	-0.0270711844	0.0568132311	-0.0171033424	0.0732363533	0.0018692761	0.0382617984	0.0283169629	0.015974479	-0.0012509828	0.0188597854	-0.0281208264	-0.0141057567	0.0084891008	0.0283598552	-0.0166143671	0.0120156045	0.011396707	-0.0116490659	-0.0241639725	0.0078005012	0.0108374355	-0.0079516693	-0.0105623004	-0.0099000788	-0.0205056037	0.0086649783	0.0409002183	-0.0106587344	0.0047497366	-0.0408347323	-0.0037727733	0.0380541902	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0728122999999999	0.0253447999999998	0.0006423588870399	0.0053016310312899	-0.0281174	-0.02127686	0.00079058818276	0.0004527047714596	0.0191323	0.02382195	0.0005674853018025	0.00036604490329	-0.00279457	-0.00035058	7.8096214849e-06	1.2290633640000006e-07	-0.000716003	-0.000270299	5.12660296009e-07	7.3061549401e-08	-7.91468e-05	0.0003253542	6.264215950240001e-09	1.0585535545764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
