global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
48813.42997654767	n/a	2382750946.0753226	n/a	63702.71367670415	n/a	4058035729.77615	n/a	49244.343726622006	n/a	2425005389.065696	n/a	49272.31279477131	43425.81103515625	n/a	n/a	n/a	n/a	0.0269452807	0.0134333196	0.0377218028	0.0445556654	-0.0107307958	0.036056703	0.0474513273	-0.0005435906	-0.0199524548	0.0200507183	0.0481868	0.0104116948	0.025806972	0.0025994954	-0.0087749492	-0.0292068468	0.0164204002	-0.0711458514	0.0248784306	-0.0149682647	0.0054639292	-0.0384381813	0.0015833916	-0.0790213885	0.0105618954	-0.0365500419	0.0382633371	0.0016673672	-0.0751280686	0.0239224938	-0.0058395572	0.007808189	-0.0136770452	0.022863779	-0.0065086265	0.0151578822	-0.0671238962	0.0180174565	-0.0300563259	0.017010188	-0.0616402201	0.0422031547	-0.0002466652	0.0017448878	-0.0255876967	0.0137185888	-0.0144563275	0.0243506022	-0.0127162337	0.0944635191	-0.0628747578	0.0225683448	-0.0392578413	0.0077307296	-0.0259052043	0.0044515747	-0.0969828897	-0.0047418133	0.0303926734	-0.0985208659	0.057730974	-0.0540496249	0.0083592027	0.0037881382	0.0424938143	-0.0392273212	0.063208018	-0.0039515894	-0.0153518178	-0.0168760796	0.0374377645	0.038942437	-0.0262966479	-0.0325466744	-0.0049504177	-0.0044965226	0.0634148088	0.0463538535	0.0170910999	-0.0169753903	0.0623551395	-0.0410883085	0.0339772187	-0.0139104385	0.0299254456	-0.0080513365	0.0467955487	-0.0504695697	0.0017636956	-0.0325773259	0.0163273837	-0.0716251273	0.0254118643	-0.0115604072	0.0076613645	-0.0382246246	0.0039058673	-0.0806729211	0.0038833256	-0.0350633639	0.0384004958	0.0006497102	-0.0745115414	0.0248777733	-0.0060560248	0.0077793857	-0.0132525136	0.0219429753	-0.0054705001	0.0155998457	-0.0641030523	0.0259090956	-0.0281945515	0.0182326188	-0.059190532	0.0420938764	-0.0057662506	0.0291712545	-0.0149911435	0.0089114612	-0.0223948275	0.0247628386	-0.0041594644	0.0925653672	-0.0670963214	0.0219592623	-0.0331319851	0.0079357661	-0.0184815863	0.0074275674	-0.0896666629	0.0333592444	0.0420053165	-0.0925459331	0.0690853629	-0.0407640256	0.0187916119	0.0028318556	0.0398924304	-0.0209869843	0.0731921024	0.0054822538	-0.0130019594	-0.023162668	-0.0283453707	0.0468064599	-0.02767712	-0.0323325763	-0.0072499881	-0.0057719882	0.0714979297	-0.0212268962	-0.0288630498	-0.0088484453	0.0742210078	-0.0336267286	0.0284400474	-0.0187947541	0.0287153384	-0.0093195978	0.0461078975	-0.0508965473	0.0006195951	-0.0289626219	-0.0069012045	0.0136403047	0.0146201802	-0.0070537884	0.0323607433	-0.0381269993	0.0304234272	-0.04031121	0.0346717701	-0.0363978982	0.04321441	-0.0267766387	0.0312774942	-0.0090821269	0.0286424358	-0.0394261652	0.0418305763	-0.0246136794	0.0172119107	-0.0426326474	0.0099332661	-0.0956325698	0.0946115743	-0.0818267479	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0163203	n/a	n/a	0.0002663521920899	0.107068	n/a	0.0114635566239999	n/a	-0.200615	n/a	n/a	0.040246378225	0.000882962	n/a	7.796218934440001e-07	n/a	0.00238998	n/a	5.7120044004e-06	n/a	-0.000456182	n/a	2.0810201712400001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48760.16964556087	-53.26033098679909	2377554143.8638754	2836.6628568233914	64413.72350403503	711.0098273308759	4149127775.6542745	505534.9745610819	49061.4259555223	-182.9177710997028	2407023516.789197	33458.91098408327	49089.09191775244	43526.13959394182	1.604355	36.538834	0.28574005	0.163689	0.0350314004	-0.0183719488	0.0025759707	0.0215662516	-0.020007193	-0.0044372876	-0.0292655944	0.0010173182	-0.0117645983	0.0280829746	0.0389505365	0.0026204958	-0.0287255783	0.017224467	-0.014750631	0.0201777011	0.0054826619	0.0058824818	-0.0174767535	0.0426728008	0.0639876214	0.0027315474	0.0571353468	-0.0764216409	-0.0663099582	-0.0209811629	0.003976142	0.0343041438	0.0344783726	0.0448263482	0.0142541565	0.0263516858	0.0818034304	0.0430072317	-0.0121860432	-0.02377301	0.0493287095	0.0394035178	5.83741e-05	0.0254891156	-0.0460603724	-0.0061099214	0.0350251758	0.0793041504	0.0355011001	0.0182089023	0.0172444943	-0.0466725573	0.0105202242	-0.0022824017	-0.0383222939	-0.0343286541	0.0190315936	-0.0271654836	0.0244345365	0.0100191303	0.0052616119	-0.055178522	0.0153508354	-0.0250214667	0.010723309	0.0123178614	-0.050997126	0.0082076512	-0.0233667875	-0.0640786295	-0.0487931365	0.0314371527	0.0024427751	-0.011359291	0.0212579482	-0.0344255049	0.0268468874	-0.0539277142	0.0539599569	0.0194465009	0.0226828653	0.0364716415	-0.0010795518	-0.0616889565	0.0008677995	0.0086302372	0.0636430825	-0.0553496384	0.0452206575	-0.0072923	-0.006573051	0.0196261828	-0.0694248614	-0.010109905	0.0055495825	0.0070394091	-0.0229032463	0.0460459182	0.0573655398	0.0018355737	0.0587391399	-0.0682581574	-0.0738706144	-0.0223278039	0.0042266808	0.0359845883	0.0345147694	0.0444560171	0.0154409942	0.0228831429	0.082045057	0.0450555	-0.0115326873	-0.0232457088	0.0492760836	0.0341590003	0.0044884124	0.0221312041	-0.0496495271	-0.0059189267	0.0358246215	0.0104088143	0.0885893627	0.0237083837	0.0188670592	-0.0433412037	0.0118061919	-0.0016565762	-0.0368854337	-0.0361771413	0.0184674087	-0.0284492008	0.0293309007	0.014202412	0.0112880709	0.0531409312	0.0054918745	-0.0138652447	0.0160713174	0.0095559882	-0.0490186219	-0.0015528106	-0.01385282	-0.0749177242	-0.042412128	-0.0261656674	0.0044488156	-0.0138935603	-0.0167938154	-0.0230617547	0.031826677	-0.0636418851	0.0457729078	0.0217184748	0.0360090527	-0.0278827176	-0.000366831	-0.0571362308	0.0088771357	0.0012896485	0.0534943855	-0.0671714116	0.0452272428	-0.0100378437	-0.0064147919	0.0178208384	-0.0691100153	-0.0007459898	-0.0225421811	0.0104910665	0.0004853273	0.0138041557	0.0207798786	0.0020660889	0.0171180518	-0.0358625036	0.0051976042	-0.0290510714	-0.0286875354	0.0102828287	0.0410880721	-0.0311951714	-0.0051122342	0.0269413929	-0.0188778006	0.0307400754	-0.0307927852	0.0084397738	0.0113993156	0.0456513032	-0.0501324028	0.0926447624	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0218422	0.0055219	3.049137961e-05	0.00047708170084	0.0382888	-0.0687792	0.0014660322054399	0.00473057835264	-0.0670946	0.1335203999999999	0.0178276972161599	0.00450168534916	0.000326728	-0.000556234	1.0675118598399998e-07	3.093962627560001e-07	0.00157407	-0.00081591	2.4776963649e-06	6.657091281e-07	-0.000269955	0.000186227	7.287570202499999e-08	3.4680495529000014e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48684.03471734177	-76.1349282191004	2370135236.3593388	5796.52729492757	63619.788309956646	-793.9351940783818	4047477464.603696	630333.0923962777	48964.92066040704	-96.5052951152611	2397563455.2799563	9313.27198528364	48990.07886829024	43258.55229046394	1.191512	27.136431	0.0965803499999999	0.0518477	0.028441473	-0.0047897143	0.0197970758	0.0410273553	-0.0152669268	0.0190925362	0.0457222559	0.0026643857	0.0238195934	-0.0078497293	0.0068089613	0.0071340375	0.044705814	-0.0344430608	0.0281067447	-0.0109697366	-0.0361481743	0.0658357825	0.0010956089	-0.0712594109	-0.0406327772	0.03272068	-0.0139128629	-0.0122222246	0.0126897602	0.0158136774	0.0085801272	-0.0067997777	-0.021141734	0.0035791954	0.0496392322	-0.0559405446	0.0566585625	0.0066148032	-0.0569224142	0.0297040226	-0.0199724346	0.0230432316	-0.0685478209	-0.0377958177	-0.0320432091	-0.0077991627	-0.0223906245	0.0259728711	0.0106209996	-0.0302991543	-0.033017094	0.0035805942	0.0187387638	-0.039951222	0.0017640999	0.0178429815	0.0537990598	-0.0270141542	0.0488676236	-0.0497809915	-0.0103257611	-0.030683804	0.0308759333	0.0580813307	-0.0500413914	-0.0238400657	0.0012481642	-0.053815991	-0.0638056689	-0.0453562639	-0.0517695461	0.0410633945	0.0085545714	-0.024027107	0.0173301391	0.0376086997	-0.1033663881	-0.0142599534	0.0141470396	-0.04377931	-0.013730043	0.0304709006	-0.0056526852	-0.0281866684	-0.0102472137	0.0533166943	0.0159563873	0.0415960209	-0.0043037015	-0.0412105755	0.0334350468	0.0217176844	0.0122065958	0.0280571068	-0.036161384	0.0639127706	0.0096642062	-0.0762903506	-0.0345222342	0.0332023973	-0.0136694202	-0.0137499184	0.0114442711	0.0161227163	0.0084519043	-0.0070498262	-0.0210297614	0.004205501	0.0431351234	-0.0617050071	0.0552960681	0.0080884263	-0.056490751	0.0296782676	-0.0213968894	0.0280012228	-0.0648484659	-0.0355861624	-0.0311777695	-0.0139496734	-0.0236414106	0.0133079678	0.0247961239	-0.0345993622	-0.0213687549	-0.0054003566	0.0165799903	-0.0436760459	0.0035719043	0.0147332511	0.0569853172	-0.0285668304	0.0480691801	-0.04685131	-0.0081688323	0.0335131771	0.0214830456	0.0533123557	-0.0590175536	-0.0228913322	0.0092673101	0.0545900715	-0.0547492079	-0.058999531	-0.0509684335	-0.0402465717	0.0112220339	-0.026076688	-0.0087323396	0.039661308	-0.0995748708	-0.0110134592	0.0267614066	-0.0461653901	-0.0002507991	-0.0355899769	0.0066506718	-0.0328224119	-0.0184696474	0.052577805	0.0204606222	0.0335347237	-0.0088061983	-0.0440847796	0.0322923985	0.0204947663	0.0162463805	0.0324431799	-0.0160385196	0.0110830186	0.0095081975	0.0055198195	0.0281157459	-0.0109798474	0.0223755029	-0.0169949292	-0.0209659466	-0.0114805261	0.0025832483	0.0072128165	0.0028114725	-0.0434980233	0.0053941726	-0.0417773293	0.0224675192	-0.0012162496	0.0053516717	-0.0136537504	-0.0114027047	-0.0063993225	0.0578046936	-0.0226234334	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.012115	-0.0097271999999999	9.461841983999996e-05	0.000146773225	0.0788356	0.0405468	0.00621505182736	0.00164404299024	-0.093802	-0.0267073999999999	0.0007132852147599	0.0087988152039999	0.00040512	7.839200000000004e-05	1.641222144e-07	6.1453056640000075e-09	0.00141722	-0.0001568499999999	2.0085125284000003e-06	2.4601922499999945e-08	-0.000426692	-0.000156737	1.82066062864e-07	2.4566487169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48847.84630335962	163.81158601785137	2386112088.476644	26834.23571368392	64462.34080153245	842.5524915758069	4155393381.612916	709894.7010606002	49035.16070988336	70.24004947632056	2404446985.844089	4933.66455043596	49059.310702743285	43849.33390651674	1.087749	24.773245	0.04563289	0.0298471	0.0265594854	-0.0139079988	-1.46672e-05	0.0452205479	-0.0137027078	-0.0003602674	-0.0136875562	-0.0306262856	-0.0243337143	-0.0188355382	-0.0069136042	0.0083751038	-0.0314750641	0.0118115975	-0.0288072834	0.0143464785	-0.0058074636	0.0188481784	-0.0442843269	0.0444155949	-0.0712091356	0.0369670221	0.0129654602	-0.0494492117	-0.0293645781	0.0002545073	0.0169774569	0.0123167527	-0.0465720606	0.0636119474	0.0251599443	-0.0015253055	-0.0287073333	-0.0193817064	0.0310161928	0.0061463377	0.0631427906	0.0427307942	-0.0016888782	-0.052702726	-0.0040229835	0.0263591934	-0.0371964653	0.0051045876	0.0593005921	-0.0179458383	-0.0108096833	0.0398737347	0.0184506549	0.0363015519	-0.061850823	0.0103531796	-0.052845555	-0.0243393443	-0.0462856419	0.0643983726	-0.0503083162	0.0226082834	0.0451094084	-0.0030421343	-0.0119545189	0.0336765951	-0.0067290524	0.0036123946	-0.0389735271	-0.0242523235	0.0198674992	0.037861287	0.0647319064	0.0557891183	-0.0641766999	-0.0382846274	-0.0468314549	0.0103356088	0.0468840102	-0.0440378603	0.0741945453	-0.0147350511	-0.000156074	0.0418883915	-0.0549233238	0.0098762661	-0.0360906333	-0.0340315737	0.0157126107	-0.0173054247	0.0230060956	0.024811249	-0.0842300629	-0.0427100494	-0.0057963702	0.0188267187	-0.0450816111	0.0326680683	-0.0767244118	0.0371905813	0.0123265531	-0.0448355653	-0.0354458174	0.0004530949	0.0171976227	0.0127892983	-0.0451511385	0.0649708497	0.0223757532	-0.0057596036	-0.0264150919	-0.0208885267	0.0305464166	0.0080079682	0.0674922854	0.0397264803	0.0004221898	-0.0526731721	-0.0018290875	0.022330578	-0.0397543713	-0.035823526	0.0344297727	-0.0325173387	-0.0197660975	0.0408618519	0.0225153911	0.0355101011	-0.0628160632	0.0104389511	-0.0542295962	-0.0241004676	-0.0374247364	0.0672743276	-0.0480208071	-0.0061015741	0.0518370518	-0.0023899044	-0.0094029908	0.0316483018	-0.0118046419	-0.0058360775	-0.0345731637	-0.028726219	0.0175543605	-0.0405063926	0.0607611174	0.0663884164	0.0446567036	-0.0512992054	-0.0456081841	0.009878303	0.0441281585	-0.0401108695	0.0691633287	0.0386270763	0.0081947902	0.0409877319	-0.0605695032	-0.0005580034	-0.0394909301	-0.0267037202	0.0174938057	-0.0150513471	0.0238311298	0.0200477397	-0.0855213941	-0.0282773445	-0.0172926362	0.0005306373	0.0007015779	0.0123782092	0.0268040023	-0.0079918547	0.0006272689	-0.0235261276	-0.017046033	0.0063023301	-0.0384124455	-0.0044854835	0.0360220025	0.0116671387	-0.0151464548	0.0007728713	0.0481272342	0.0172960085	0.0002487767	-0.0270409976	0.0292145331	0.0107367177	0.0234205159	-0.031204976	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0125619	0.0004469	1.9971961000000009e-07	0.00015780133161	0.0562092	-0.0226264	0.00315947416464	0.00051195397696	-0.0904937	0.0033083	1.0944848890000002e-05	0.00818910973969	7.33612e-05	-0.0003317588	5.381865665440001e-09	1.1006390137744004e-07	0.00141722	0.0	2.0085125284000003e-06	0.0	-0.000373425	5.326700000000002e-05	1.39446230625e-07	2.837373289000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48828.834964775386	-19.01133858423418	2384255124.017271	361.4309947643913	64196.32665881482	-266.01414271763497	4121168356.485258	70763.52412579827	48993.31955696579	-41.84115291757189	2400345361.2109666	1750.6820774716346	49018.363791267984	43609.54167060949	1.086369	24.741823	0.13846515	0.0871581	0.0201572429	-0.016325922	0.0150927718	0.0436336294	-0.0173346227	0.0050463695	-0.0245866477	0.0269083628	0.0242151047	0.0265335599	-0.0237206225	-0.0006669344	0.0367216133	0.0073031513	0.0435725855	0.0141499438	0.0001632607	0.0450086291	-0.03741005	-0.0055387938	0.0342417224	0.0064515176	-0.0718183281	-0.0310120184	0.0107126022	0.036606113	0.001095242	-0.0543735088	-0.0308832202	-0.0065373635	-0.0802937074	-0.0558879823	-0.0258803969	0.0053305396	0.0214822261	-0.0616734317	0.0230026591	-0.0437434811	0.0217825914	-0.033488527	0.0104193221	-0.041754024	0.0022456875	-0.031141192	0.0443303046	0.0262298298	0.0115054037	-0.0439112626	0.0680763828	-0.0582736943	0.0384849529	-0.0597339049	-0.0256687566	-0.0038499551	-0.0334332761	0.0383984902	-0.0341401172	0.0307003457	0.0665176375	-0.0678209473	0.0219582481	0.0501242834	0.0248617387	0.0499310709	0.0683473103	-0.0084650271	-0.0472692354	-0.0184705153	-0.0364356297	-0.0169530748	-0.0601415936	0.0274433531	-0.0045510944	-0.012793638	0.0774931436	0.0299265714	0.0038100062	-0.0042997064	0.0341616626	0.0204205705	-7.6473e-05	-0.0566382216	-0.0653511445	-0.0228946127	-0.0401272284	-0.0327188827	-0.0261820733	-0.0466038221	0.0066342557	0.0558060385	0.0002355889	0.0455994622	-0.0376569187	-0.0058799677	0.033481875	0.0060956297	-0.0705591532	-0.0331254238	0.0081285019	0.0364220683	0.0007889031	-0.0539897775	-0.029097079	-0.0044536952	-0.082290952	-0.0445953228	-0.0316169739	0.0063517124	0.0210434707	-0.0639110703	0.0162225541	-0.0492992255	0.0186228705	-0.0351576647	0.0083637099	-0.042408537	0.0069135585	-0.059984343	0.0023236228	0.0247078653	0.0064307185	-0.0394454997	0.0646236969	-0.0561792118	0.0422707027	-0.0576252887	-0.0341752545	-0.0036109821	-0.0286498599	0.0428626283	-0.033613802	-0.0126204816	0.0747361897	-0.050133646	0.0372632358	0.0544635515	0.0172424272	-0.0536984136	0.0720713779	-0.0123328232	-0.0444861683	0.024740382	-0.0376715133	-0.0015979762	0.0668162152	0.023110515	-0.0023981491	-0.018523747	0.0652768003	0.0359492866	0.0070332538	0.005252866	-0.0154462988	0.023060106	-0.000354628	-0.0572359488	-0.0790404046	-0.0128860186	-0.0411856676	-0.0286188236	-0.0264625521	-0.0452737405	0.0103009493	0.0524829728	-0.0102143687	0.0005197815	0.0048679116	0.0033554479	0.0168325699	-0.0214482766	0.0039446129	-0.0078420398	-0.0090631963	-0.0056011931	0.0253252241	-0.0032118564	0.0127303885	-0.0312727621	-0.0292153326	-0.0296279995	0.0107162161	-0.0162109501	0.0004405081	-0.0345624767	0.0245026118	-0.0153325289	0.069746341	-0.0555130621	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	0.0078169399999999	-0.0047449600000001	2.251464540160095e-05	6.110455096359845e-05	0.0837437	0.0275345	0.00701300728969	0.00075814869025	-0.152533	-0.0620393	0.00384887474449	0.023266316089	0.000903022	0.0008296607999999	8.154487324839999e-07	6.883370430566399e-07	0.00141722	0.0	2.0085125284000003e-06	0.0	-0.000426692	-5.326700000000002e-05	1.82066062864e-07	2.837373289000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
