global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
44956.17974861952	n/a	2021058097.590188	n/a	63098.13620500375	n/a	3981374792.545205	n/a	44158.33252228368	n/a	1949958331.1485765	n/a	44524.97722270368	17065.898398665195	n/a	n/a	n/a	n/a	0.0034972432	-0.0121088048	0.019563702	0.0132254572	0.019071993	-0.014834777	0.0164573673	-0.0190811171	0.0107499681	0.039318107	-0.0188768274	0.0236802732	-0.0679327334	0.0130963257	0.0303495071	-0.0531394279	-0.0026473368	0.0914990879	-0.0513794527	-0.081536639	0.0247856457	-0.0029270015	0.0832552322	-0.0060673558	0.0044118288	-0.0181694461	0.0621151262	-0.0199782301	0.0131682452	-0.042325865	0.0824666098	-0.0101977372	0.0071603356	-0.0020300081	0.0034104624	-0.0001121257	0.0073802736	-0.0224983183	0.0788240159	-0.0354409579	0.0377958066	-0.0434002694	0.0139834064	-0.0356013304	-0.0067532747	0.0485084181	-0.1116514951	0.0164324968	-0.0087672865	0.0177854126	-0.0495957783	0.0464191324	-0.0092916914	0.0053614229	-0.0526439604	0.0140741683	-0.0438804496	0.0033935738	0.0501256054	-0.0492707246	0.0207497062	-0.0461904434	-0.006068645	0.0199178605	-0.0928517932	-0.0103750479	0.0775359674	0.0118240465	0.0339710565	-0.039413034	-0.0082656798	0.0084134337	0.0145667763	0.0574663982	-0.0167231535	0.041050331	-0.0430808767	0.0548193742	-0.0558985191	0.0669145197	-0.0125064639	0.0321187136	-0.0275954938	0.0448712637	-0.0026704131	0.0230971335	-0.0512141247	0.0316036012	-0.0295220247	0.0141821674	-0.0142623669	0.0579511984	-0.0134306624	0.0586373131	-0.089019656	0.0613846357	-0.0062414388	0.0136554538	-0.0477292322	0.0672829751	0.0062258234	-0.0035277131	-0.0137249315	0.0644563144	-0.0447110844	-0.0037159833	-0.0363031128	0.0207208996	-0.0246641894	-0.0039545114	0.0158272625	0.0219688837	-0.056377352	0.0482659891	0.0698612696	-0.0280358258	-0.0028421035	-0.009542884	0.0137944129	0.0185957786	-0.0294231203	0.0388171748	0.0086206674	0.0158706668	-0.0147926177	-0.0411419104	0.01852262	0.0130890221	0.0335031367	-0.0045966937	-0.0108423109	-0.0328702042	0.0055170056	0.0205785411	0.0182716957	-0.082022084	0.0023113058	0.0284487412	0.0404092086	0.0190463957	-0.0262310768	0.0080621755	-0.0834091686	-0.0060337915	0.0118733531	-0.0134108599	0.0644690624	-0.0184786235	0.0161201106	-0.040301357	0.082129149	-0.0202779899	0.002099764	-0.006359733	0.0015753204	-0.0128129773	0.0045346146	-0.0049846158	0.0581098295	-0.0638653776	0.0147684881	-0.0145246632	0.0284714345	-0.0482532489	0.014539808	-0.0583859302	0.0655717072	-0.0281451841	0.0392795214	-0.0387411517	0.0757635563	-0.0150655272	0.0496383647	-0.0016783654	0.0713219985	-0.0028744812	0.0232080674	-0.0355493757	0.0684100242	-0.0316088148	-0.0199335625	0.0463817157	-0.0152059652	-0.027095918	0.0543722076	0.0270309317	-0.0861555751	-0.0251097453	0.0690147439	0.0231826567	0.0037150256	-0.0700754831	-0.0256591166	-0.0166727628	0.0407053576	-0.0290442757	0.0493430428	-0.0149200798	0.0105256209	-0.0971686519	0.042394306	-0.000496229	0.0181343404	-0.0653362789	0.0098348608	-0.0072703711	0.0118732398	-0.0501943426	0.0147694514	-0.0138315376	0.0451518592	-0.0402498463	0.0599978593	-0.0543969533	0.0923620507	-0.017775992	0.0469535486	-0.0487192073	4.74156e-05	0.0744283885	-0.0056619695	-0.0037930828	0.0513487926	-0.0559269394	0.0025638909	0.0067584951	0.0089783745	-0.0630477267	0.0164812864	-0.0070211253	-0.0502504803	0.0529162582	0.0041859357	0.0505941326	-0.0449067304	0.0466156613	-0.0061182971	-0.0007801553	-0.0022320294	-0.0287530134	0.0329129113	-0.0310918042	-0.0006152919	-0.0256970291	0.0181744997	0.0108565826	-0.0310807791	-0.0154162071	-0.0391127222	0.0530425312	0.0163801987	-0.0099979584	-0.0310462081	-0.0095789109	0.0318584615	0.0478638238	0.0647968079	-0.0392579036	-0.0157484211	0.0300695853	-0.0132066268	0.0054393375	-0.0137065968	0.013550563	-0.0069816475	0.0104812255	-0.0188705991	0.0008388338	-0.0149447683	0.0543348828	-0.0080915937	0.0564853764	0.0468597402	-0.0411350776	0.0148702495	-0.0580737458	0.003706684	-0.0074003201	0.0284111745	-0.0524582325	0.0013058106	-0.0002548742	0.0196223853	-0.0592937831	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0318378	n/a	n/a	0.00101364550884	-0.0259115	n/a	0.00067140583225	n/a	0.0647664	n/a	n/a	0.00419468656896	-2.26407e-05	n/a	5.126012964900001e-10	n/a	0.000331956	n/a	1.10194785936e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44909.44856174557	-46.7311868739489	2016858570.1200716	2183.803826647934	63152.44085329574	54.304648291989	3988230785.729017	2948.9948261166232	44133.50663225761	-24.82589002606983	1947766407.6595263	616.3248155865134	44510.207065742274	17139.79324375607	1.398959	30.900478	0.116507865	0.0654104	0.0015950126	-0.0227118293	-0.0456030292	0.0031825747	-0.0290188539	-0.0301518084	-0.0393713489	0.0309543824	-0.0147778481	-0.0278791799	0.0708187895	-0.007641453	0.0155021871	-0.0356641521	0.0378203697	-0.0052703977	-0.0136352283	-0.0109003399	0.0586279883	-0.004160657	-0.0001674317	0.0261887425	-0.0858364278	-0.0337326075	0.0146709468	0.0412805055	-0.0486298265	0.001332999	-0.0065695523	0.0177526818	-0.0104924368	0.0388783511	0.0570626422	-0.0724215344	-0.0184150487	-0.0579726058	-0.010994651	0.0114157915	0.0577716968	0.0582254549	0.0382870717	-0.0171845159	0.0064902872	-0.0170237887	0.0257080518	-0.0475830842	0.0493975077	-0.0688124965	0.0210519548	-0.0090113258	-0.0436076656	0.0065058105	0.0162257024	0.0150772984	0.012260696	-0.0185363584	0.0025941072	-0.0091472637	0.0293993177	0.0043440006	-0.0185822735	-0.0446039561	0.0162764314	0.0293688624	-0.0029378103	-0.00247801	-0.002707778	0.0228737615	0.0349299056	-0.1147057634	0.0084891553	-0.0682359032	-0.047833786	-0.0240047081	-0.0435492332	0.0011446721	-0.0007672071	-0.0058682392	0.0098321239	0.0273800946	0.0227010695	0.0441127511	-0.0274045414	0.0047587035	0.0130075	0.0537598589	0.0426791599	-0.0599251706	-0.04400951	0.0212337759	0.0057231957	0.0813947869	0.0363809562	0.0295104973	0.0570300366	-0.0101392603	0.0453432065	-0.0121795822	0.0044986706	-0.0095547035	-0.0208720845	-0.0386299489	0.0441561829	-0.005232345	0.0429993622	-0.0465375644	0.1078778167	-0.0578269768	0.0690939525	0.0004921044	0.0189408415	-0.0402354106	0.0407620083	0.0216907051	0.0311586319	-0.0198852884	-0.0270380891	-0.0632595685	-0.0596978783	0.0880473774	0.0237107029	-0.0118553286	-0.0478653313	-0.0025394089	-0.0167387839	-0.0133868787	0.0307521681	0.0219767656	0.0870581018	0.0110094493	0.0483457849	-0.0146287241	-0.0360252586	0.0131368191	0.0308349254	0.0448494562	0.0443710218	0.004451529	-0.0014475496	0.0707530262	-0.0015878271	0.0142804404	0.0895816131	-0.0279505721	0.009253089	0.0371864523	-0.0527052791	-0.0057024654	-0.0079406105	0.0210726801	-0.0070727708	0.0461433018	0.0515188737	0.0358945433	0.041172018	-0.0720362515	0.014952617	0.0317876327	0.082279348	0.0298037973	0.0379183976	-0.0206916379	-0.0038203457	-0.0289123815	-0.0317328988	0.057713169	-0.0251851336	0.0517503874	0.0110398663	0.017634902	0.0002444124	-0.0539277268	0.0035226863	-0.0288024032	-0.0130538233	-0.0100232833	-0.0163359611	-0.025806459	0.0023743025	0.0187740209	-0.0314449002	0.0277888403	-0.0067616471	-0.0284106177	0.0103432381	-0.005595069	-0.0001501468	-0.0037440102	0.0278080315	0.116231365	0.0041637963	0.0832124165	-0.0428110064	0.0241414029	0.0311906157	-0.0139660515	-0.0080312559	0.0125198685	-0.0119299231	0.0122339011	0.0175243433	0.0092517694	0.0361842611	-0.0496317506	-0.0289492228	-0.0732924202	-0.0061953103	-0.0358881648	-0.0027173939	-0.0264472172	-0.0119865383	-0.0612307254	0.0092256913	-0.0210281539	-0.0759662756	0.0362003002	-0.0271004023	-0.0283609006	0.0184204162	0.0042666623	-0.0130811374	-0.023714692	-0.0377635623	0.0462239521	0.053499472	-0.0684788078	-0.0590085261	0.0906503069	-0.0404720523	0.0293728261	0.0018214268	0.0029976603	-0.0723231687	-0.025093169	-0.0300855371	0.006505372	-0.0222275136	-0.0432169744	0.030765918	-0.1098793557	0.0209885536	0.009854142	0.0430062514	0.0744100152	-0.0175190169	-0.0126273885	-0.0219034505	-0.0035145772	-0.0791533306	0.0203880397	-0.0248147482	0.0362039203	0.0091437481	-0.0422898095	-0.0051502811	0.0289587174	-0.002657261	0.0487944924	0.0559275652	0.0175769245	0.0059998906	-0.0218422545	-0.0136655307	0.0314096652	-0.0161411503	-0.019046232	0.0124221693	0.0284461731	-0.0340268128	-0.063627401	-0.0078316872	0.020049613	-0.0146347455	-0.0168882915	0.0203756103	-0.0379250797	-0.0490092943	-0.018603493	-0.0104206175	0.0512072098	-0.0144618295	0.0517993009	-0.0403996494	0.0339981504	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0133083	0.0185294999999999	0.0003433423702499	0.00017711084889	-0.0602513	-0.0343398	0.00363021915169	0.00117922186404	0.110644	0.0458776	0.00210475418176	0.012242094736	-0.000228982	-0.0002063413	5.2432756324e-08	4.257673208569e-08	0.000183078	-0.000148878	3.3517554084000005e-08	2.2164658884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44944.24495661031	34.79639486473752	2019985154.7197912	1210.7890955827318	62830.6942397364	-321.7466135593422	3947696138.647245	103520.8833369047	44133.38881169849	-0.1178205591204459	1947756008.0045533	0.0138816841514545	44488.75242038752	16824.330238777122	1.2611	27.855417	0.07682145	0.0499154	0.0023104959	-0.0189348486	0.0396513795	0.016184055	0.0120462551	0.0049406297	0.038059782	0.0400246191	-0.0025061735	-0.0208522186	-0.0597246822	0.0583075487	-0.0058731713	0.0324711515	0.0244368066	0.0286409697	-0.0113417858	0.0101745054	-0.013006315	0.015585826	0.0057144792	-0.0352427239	0.0467055843	0.0759708251	-0.008748807	-0.0060794665	-0.0068249643	-0.0017012645	0.0639598556	0.0085145866	0.0174772212	0.0017497701	-0.0578715022	-0.0232325167	0.0455925134	-0.0864371629	0.0025877093	-0.0171291282	-0.092036905	0.0014211465	0.0546447098	0.0042371714	0.1069502294	-0.0115964477	0.0271932649	0.0348611487	0.0732869064	0.0452575775	0.011408409	0.0199654589	0.0566700453	-0.0161362136	0.0152391937	-0.0766538254	-0.0308732473	0.0016189035	0.004058453	-0.0405922128	0.0125543821	-0.0151290987	-0.0118907502	0.0603088402	-0.0196643693	-0.0316153268	0.0076985825	0.0215396217	0.0205091235	0.0047679818	-0.0003247269	0.0151491135	0.0289502755	0.0021602823	-0.0645220465	-0.0022947731	0.0097632936	0.0034559413	-0.0010224198	0.058723316	0.0175734074	-0.024912825	0.0050900743	-0.0755798699	-0.0902891617	-0.0099758266	-0.0100421973	-0.0165293371	0.0636640406	0.0387062013	-0.0287432094	-0.0216627742	0.0023658848	0.0185262293	0.0587749709	0.0318649091	0.0287141948	-0.0370153133	0.0039922874	0.0518325921	-0.057623413	0.0083561356	0.0070262467	0.0040095344	-0.0087965285	0.029892726	0.0213597844	0.0058389103	0.0211646644	0.0309267765	0.0562153398	0.0051703374	-0.0263866177	0.0563638662	0.0418554196	-0.0687231496	-0.0142555712	0.0545136806	0.0076541962	0.0221350063	-0.0327830575	0.0341484594	0.0209238672	-0.0322451574	-0.058637933	-0.0192154715	0.022657162	0.0015820167	0.0370785819	-0.0241689476	-0.0376331242	-0.002620486	-0.0501620121	0.010923246	0.0446006945	0.020192408	0.0113984926	-0.0443458348	0.0253769409	-0.0463807231	-0.0042181714	0.0089714711	-0.0014364712	-0.0300820348	-0.0553461469	0.068315608	-0.0167842613	0.0003258853	0.0021225958	0.0107002532	0.0657725707	0.0082355011	0.0169494544	0.0045917032	-0.0539144486	0.0295136749	-0.0248427315	-0.0877563802	-0.0079544254	-0.0396342584	-0.0949203622	0.0117312139	0.0737002591	0.0319529573	0.0403442874	-0.0356115711	-0.0525646971	-0.0372653005	-0.0984972433	-0.0324841856	-0.022667564	0.0356155005	-0.0303442894	0.023795009	-0.0656240038	0.0611553065	0.0286573338	-0.0204056625	-0.0053992533	-0.030172851	-0.0067791136	-0.0310792916	-0.0031256473	-0.0593075265	0.0084587891	0.0246054098	-0.0092759481	-0.0240883553	-0.0287231464	-0.0005155749	-0.0080967885	-0.0132817194	-0.0176932501	0.0125646703	-0.0157550809	0.0610376228	-0.0051976864	-0.0155181024	0.0243823996	-0.058435594	-0.0291433647	0.029552477	-0.0014188102	0.0090755739	-0.0794327603	-0.0389259465	0.005988745	-0.0260331659	0.0457631184	0.0800237392	-0.0291524406	-0.0271657825	-0.0160911042	-0.0407645805	0.0083596084	0.0374189761	-0.0082326401	0.0604279751	0.0088533063	0.0190311763	0.0474696846	0.0617085094	-0.026593487	-0.0337986123	0.0001939831	0.0134318883	0.0308724746	0.0195420985	-0.0515416109	-0.0062256436	-0.0392729881	-0.0350038751	0.048531397	-0.0517877084	0.0062171052	0.0322404715	0.0586774577	-0.0125638351	0.0124248787	0.005233927	-0.0193027141	-0.0132490901	0.0005082062	0.0175838325	-0.0046783415	0.0577662269	-0.0039198487	-0.0228739283	-0.023961129	-0.0107579964	0.070780977	0.027555093	-0.0204544059	-0.0508027869	0.0094285759	0.0324434979	0.0298355662	0.0038890975	0.0297002092	-0.0319508462	-0.005712914	-0.0490107546	-0.0021536281	-0.0066679892	-0.0061701453	-0.0062916913	0.0044274641	0.0023271693	-0.0231373297	-0.0295822777	0.0306476637	0.0358456828	0.0022455963	0.0209494058	0.0297702937	-0.0146010776	0.0178323798	-0.063898128	-0.0047503153	-0.0137521616	0.0285944469	-0.0030483742	-0.0208570688	0.0342499234	-0.0254742063	-0.0028064859	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0133386	-3.0300000000000465e-05	9.180900000000281e-10	0.00017791824996	-0.0168884	0.0433628999999999	0.00028521805456	0.0018803410964099	0.0949632	-0.0156808	0.00024588748864	0.0090180093542399	-3.6764e-05	0.000192218	1.351591696e-09	3.6947759524e-08	0.000345809	0.0001627309999999	1.19583864481e-07	2.648137836099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
