onset	duration	trial_type
26.315	8	Neutral - OBSERVAR
35.781	8	Neutral - OBSERVAR
44.414	8	Neutral - OBSERVAR
53.346	8	Neutral - OBSERVAR
92.994	8	Happy - INCREMENTAR
101.61	8	Happy - INCREMENTAR
110.543	8	Happy - INCREMENTAR
119.776	8	Happy - INCREMENTAR
161.34	8	Happy - SUPRIMIR
170.289	8	Happy - SUPRIMIR
179.605	8	Happy - SUPRIMIR
188.671	8	Happy - SUPRIMIR
227.969	8	Happy - OBSERVAR
236.918	8	Happy - OBSERVAR
245.568	8	Happy - OBSERVAR
255	8	Happy - OBSERVAR
297.231	8	Negativo - SUPRIMIR
306.547	8	Negativo - SUPRIMIR
315.48	8	Negativo - SUPRIMIR
324.113	8	Negativo - SUPRIMIR
360.827	8	Negativo - REDUCIR
370.26	8	Negativo - REDUCIR
378.893	8	Negativo - REDUCIR
387.959	8	Negativo - REDUCIR
424.223	8	Negativo - OBSERVAR
432.856	8	Negativo - OBSERVAR
442.039	8	Negativo - OBSERVAR
450.988	8	Negativo - OBSERVAR
486.802	8	Negativo - OBSERVAR
495.635	8	Negativo - OBSERVAR
505.068	8	Negativo - OBSERVAR
513.717	8	Negativo - OBSERVAR
548.215	8	Neutral - OBSERVAR
556.865	8	Neutral - OBSERVAR
565.814	8	Neutral - OBSERVAR
575.247	8	Neutral - OBSERVAR
611.295	8	Negativo - SUPRIMIR
619.927	8	Negativo - SUPRIMIR
628.86	8	Negativo - SUPRIMIR
638.06	8	Negativo - SUPRIMIR
675.641	8	Happy - OBSERVAR
684.59	8	Happy - OBSERVAR
693.773	8	Happy - OBSERVAR
702.422	8	Happy - OBSERVAR
739.637	8	Happy - SUPRIMIR
748.819	8	Happy - SUPRIMIR
757.769	8	Happy - SUPRIMIR
766.452	8	Happy - SUPRIMIR
805.532	8	Negativo - REDUCIR
814.732	8	Negativo - REDUCIR
823.365	8	Negativo - REDUCIR
832.297	8	Negativo - REDUCIR
871.195	8	Happy - INCREMENTAR
879.844	8	Happy - INCREMENTAR
888.777	8	Happy - INCREMENTAR
898.227	8	Happy - INCREMENTAR
937.424	8	Happy - OBSERVAR
946.074	8	Happy - OBSERVAR
955.023	8	Happy - OBSERVAR
964.472	8	Happy - OBSERVAR
1000.353	8	Negativo - OBSERVAR
1009.003	8	Negativo - OBSERVAR
1018.436	8	Negativo - OBSERVAR
1027.635	8	Negativo - OBSERVAR
1066.883	8	Negativo - REDUCIR
1075.832	8	Negativo - REDUCIR
1084.365	8	Negativo - REDUCIR
1093.564	8	Negativo - REDUCIR
1133.395	8	Happy - SUPRIMIR
1142.245	8	Happy - SUPRIMIR
1151.444	8	Happy - SUPRIMIR
1160.077	8	Happy - SUPRIMIR
1197.791	8	Happy - INCREMENTAR
1206.44	8	Happy - INCREMENTAR
1215.773	8	Happy - INCREMENTAR
1224.973	8	Happy - INCREMENTAR
1264.17	8	Negativo - SUPRIMIR
1273.37	8	Negativo - SUPRIMIR
1282.019	8	Negativo - SUPRIMIR
1290.952	8	Negativo - SUPRIMIR
1333.033	8	Neutral - OBSERVAR
1342.465	8	Neutral - OBSERVAR
1351.648	8	Neutral - OBSERVAR
1360.181	8	Neutral - OBSERVAR
