onset	duration	trial_type
18.282	8	Neutral - OBSERVAR
27.265	8	Neutral - OBSERVAR
36.464	8	Neutral - OBSERVAR
45.931	8	Neutral - OBSERVAR
89.428	8	Negativo - SUPRIMIR
98.677	8	Negativo - SUPRIMIR
107.327	8	Negativo - SUPRIMIR
116.776	8	Negativo - SUPRIMIR
162.04	8	Happy - INCREMENTAR
171.139	8	Happy - INCREMENTAR
180.605	8	Happy - INCREMENTAR
189.472	8	Happy - INCREMENTAR
237.419	8	Happy - OBSERVAR
246.385	8	Happy - OBSERVAR
255.017	8	Happy - OBSERVAR
264.217	8	Happy - OBSERVAR
303.381	8	Happy - SUPRIMIR
312.347	8	Happy - SUPRIMIR
321.78	8	Happy - SUPRIMIR
330.996	8	Happy - SUPRIMIR
373.477	8	Negativo - OBSERVAR
382.426	8	Negativo - OBSERVAR
391.625	8	Negativo - OBSERVAR
401.075	8	Negativo - OBSERVAR
444.056	8	Negativo - REDUCIR
453.005	8	Negativo - REDUCIR
461.671	8	Negativo - REDUCIR
471.12	8	Negativo - REDUCIR
514.401	8	Negativo - OBSERVAR
523.051	8	Negativo - OBSERVAR
532.267	8	Negativo - OBSERVAR
541.733	8	Negativo - OBSERVAR
587.996	8	Happy - INCREMENTAR
597.329	8	Happy - INCREMENTAR
606.295	8	Happy - INCREMENTAR
615.395	8	Happy - INCREMENTAR
660.392	8	Negativo - REDUCIR
669.825	8	Negativo - REDUCIR
679.007	8	Negativo - REDUCIR
687.64	8	Negativo - REDUCIR
731.421	8	Neutral - OBSERVAR
739.97	8	Neutral - OBSERVAR
749.436	8	Neutral - OBSERVAR
758.636	8	Neutral - OBSERVAR
798.25	8	Negativo - SUPRIMIR
806.899	8	Negativo - SUPRIMIR
816.099	8	Negativo - SUPRIMIR
825.082	8	Negativo - SUPRIMIR
873.112	8	Happy - SUPRIMIR
882.061	8	Happy - SUPRIMIR
891.511	8	Happy - SUPRIMIR
900.177	8	Happy - SUPRIMIR
941.891	8	Happy - OBSERVAR
950.424	8	Happy - OBSERVAR
959.906	8	Happy - OBSERVAR
969.122	8	Happy - OBSERVAR
1017.319	8	Negativo - REDUCIR
1026.286	8	Negativo - REDUCIR
1034.968	8	Negativo - REDUCIR
1044.184	8	Negativo - REDUCIR
1092.081	8	Happy - INCREMENTAR
1100.748	8	Happy - INCREMENTAR
1110.214	8	Happy - INCREMENTAR
1119.163	8	Happy - INCREMENTAR
1161.444	8	Negativo - OBSERVAR
1170.41	8	Negativo - OBSERVAR
1179.859	8	Negativo - OBSERVAR
1189.075	8	Negativo - OBSERVAR
1231.956	8	Happy - OBSERVAR
1240.939	8	Happy - OBSERVAR
1250.138	8	Happy - OBSERVAR
1258.821	8	Happy - OBSERVAR
1298.552	8	Happy - SUPRIMIR
1307.651	8	Happy - SUPRIMIR
1317.101	8	Happy - SUPRIMIR
1326.067	8	Happy - SUPRIMIR
1373.314	8	Negativo - SUPRIMIR
1382.68	8	Negativo - SUPRIMIR
1391.329	8	Negativo - SUPRIMIR
1400.545	8	Negativo - SUPRIMIR
1445.609	8	Neutral - OBSERVAR
1455.047	8	Neutral - OBSERVAR
1463.98	8	Neutral - OBSERVAR
1473.191	8	Neutral - OBSERVAR
