global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91
61216.02844088599	n/a	3747402138.075362	n/a	92776.92579041734	n/a	8607557959.120607	n/a	61171.18548219728	n/a	3741913933.2973833	n/a	63477.92385481771	58850.18438029739	n/a	n/a	n/a	n/a	0.1248278518	-0.001976676	0.0252774546	-0.0204982625	-0.0345061466	0.0396503188	0.0052484724	-0.0455828059	-0.0160377442	0.0279054636	-0.0452156821	0.0053631878	-0.0079144024	0.067124912	0.0178409092	-0.0056539786	0.0025487942	-0.0161372992	0.0907241927	-0.0695141976	0.0503316813	-0.0958318561	0.0115912134	-0.0993620029	0.0054300785	-0.0612030594	0.0192388947	-0.0318361501	0.140354717	-0.0170919725	0.0326538663	-0.1114145548	0.0589695984	-0.035084411	0.0679955872	-0.0237709568	0.0699151315	-0.0284578642	0.0250526993	-0.0338339803	0.0230966548	-0.0403878732	0.0964891256	0.0386502645	-0.0159836542	-0.0602317562	0.019472229	-0.0134590835	0.062696781	-0.0403738557	0.1129428487	-0.0391572788	0.013223366	-0.0117399261	0.0380961211	-0.0263599912	0.041911947	-0.0284299923	0.0437368014	-0.0729632462	0.0045005123	0.0421547576	-0.0320786967	0.0059727644	0.0116072777	-0.0184257761	-0.0030706696	-0.0136525664	0.0178991356	0.0683211395	-0.0299289276	-0.0058354136	-0.0334019696	0.0122672806	0.001567677	-0.0563412351	0.0325661575	-0.0149489335	0.0039436276	-0.0379044342	0.0286146424	-0.0318144909	0.0142412288	-0.0044020636	0.0048019624	-0.029524669	-0.0899927351	0.0751434379	-0.0389038098	0.0707302618	-0.0370301493	0.0160191225	-0.021236603	0.1095774936	-0.0601434508	0.024740683	-0.1410370359	0.0156224919	-0.0156001426	0.0917392391	-0.0069817768	0.0692047777	-0.0685603762	0.0867052516	-0.0550209155	0.0430114892	-0.039191451	0.0005690995	-0.0220972581	0.0609619007	-0.0840720059	-0.0036349448	-0.007768289	0.0380156424	0.0656406898	-0.0169684725	0.0316593117	-0.0209558581	0.0015946574	-0.0573994043	0.0640471854	-0.1004154447	0.0033310203	-0.0284151402	0.0287445328	-0.028886036	0.0107445421	-0.0088591329	0.0133295657	0.0064641877	-0.0655471952	0.0050842143	0.0481011998	-0.0176880879	-0.0563005165	0.0393007855	-0.0118101233	-0.036522916	0.0208401043	0.0255924732	0.0450131369	-0.0630637111	0.0177319051	0.0028387027	0.0058010522	0.019529323	0.0070077703	-0.0440984361	-0.0269629889	0.009924911	-0.0019971341	0.0024943819	-0.0934691634	0.0825609386	-0.0675812726	0.0353131846	-0.0316171779	0.0267859209	-0.0464229781	0.0085519175	-0.0049099595	0.0920468247	-0.0288109279	-0.0051701534	0.0185371241	-0.0317571435	0.0048032385	-0.0315878162	0.0326357638	-0.032190046	0.0029750008	-0.0622257176	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0754964999999999	n/a	n/a	0.0056997215122499	0.0906066	n/a	0.00820955596356	n/a	-0.0906229	n/a	n/a	0.00821251000441	0.000668255	n/a	4.46564745025e-07	n/a	0.000257005	n/a	6.6051570025e-08	n/a	0.00155038	n/a	2.4036781444e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61064.02548530031	-152.0029555856745	3728815208.469406	23104.898506780533	92380.64649402484	-396.27929639250215	8534183846.653984	157037.28074933655	60895.92608118404	-275.25940101323795	3708313813.285031	75767.73784616654	63081.92126953125	56606.73659875258	1.458691	42.281479	0.224224465	0.122544	0.1167954564	-0.0031369682	0.0609906297	0.011061937	0.0094961625	-0.0116423005	-0.0156778308	-0.0487922516	-0.0441401288	-0.0379811799	0.0517614974	-0.0041911763	-0.0030790058	-0.0475782952	-0.0046928871	-0.01607927	0.0047731496	0.0340842517	-0.0498394064	0.0091066106	-0.007256343	-0.0270405104	-0.007431098	0.0221121677	0.1143476781	0.0111772603	-0.0066729973	-0.0461992764	-0.0003686549	0.0660535747	0.0139317202	0.0082689681	-0.0064867992	-0.0132103526	0.0826400229	0.0279776359	-0.0119209754	0.0763866788	-0.0225955596	-0.0234668431	0.0052113083	0.0311267976	0.0188618833	-0.0191572803	0.0450059364	-0.0401737244	-0.0134562038	0.0346837395	0.0004295043	-0.0596663234	-0.0285278277	0.0504632636	-0.0234754866	0.0062943118	0.0201527009	0.0096381381	0.0033860647	0.0678752861	-0.0126304195	0.0248666523	-0.0124015633	0.0900036209	0.0586806816	-0.0529315802	0.0214704476	0.0283514603	0.0351049152	0.0276340176	0.0370308706	0.0150477374	-0.0138764384	0.0199968421	0.085106158	0.0164942989	-0.0022319399	0.0267946384	0.0435850534	0.0433049598	0.0574248398	0.1322561567	0.003513138	0.0251010443	-0.0142134397	0.0190475208	-0.0178173063	0.0282777738	0.0404813278	-0.0100916289	-0.0086752277	0.0377577064	0.0076464887	-0.0054607149	-0.0547789805	-0.0016679056	0.1090991576	-0.0214016819	-0.0117179193	0.036051676	-0.0562040275	-0.039951206	0.0087286763	0.0594671245	-0.0370851847	0.0001344857	-0.0144479624	-0.1062030915	-0.0200127566	0.0091114063	-0.0208226528	-0.0399713344	-0.0278719666	-0.0099587354	-0.0473821329	0.0114409615	0.0042450796	0.011120859	0.0181623158	-0.0193092776	0.0192469877	0.052214169	-0.0553764257	-0.0208733883	0.0322077263	0.0186281797	-0.006036322	-0.0602520868	-0.0090969673	-0.0183383417	0.0003101335	0.0226954288	-0.0015470767	0.0505795022	-0.1035164873	-0.0710137768	0.0210201644	-0.0465250581	-0.0206157086	-0.0064892169	0.011677008	-0.0500371116	-0.0332111865	-0.0502335181	0.0392602399	0.0358541288	0.0208406066	-0.0368680095	0.0593032095	0.0314271628	-0.0035647577	-0.0092590701	-0.0075015407	0.0168013468	0.0006438078	0.086490917	-0.0543523089	0.0467942129	0.0004553466	-0.0132226927	0.0138531941	-0.0031901093	-0.0018713027	0.0500784944	-0.0252898106	-0.0155503705	0.0207828997	0.0235258221	0.0101183597	-0.0335664435	-0.0357907197	-0.0411009085	0.019445208	0.021940692	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0622263	-0.0132701999999998	0.0001760982080399	0.00387211241169	0.0548198	-0.0357867999999999	0.00300521047204	0.0012806950542399	-0.0205495	0.0700734	0.00491028138756	0.0004222819502499	-0.000945875	-0.00161413	8.94679515625e-07	2.6054156569e-06	-1.17063e-05	-0.0002687113	1.3703745969e-10	7.220576274769e-08	0.00133134	-0.00021904	1.7724661956000005e-06	4.79785216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61384.36379954471	320.33831424439995	3768040119.0748553	102616.63557294394	92573.0581199435	192.41162591865577	8569771089.678436	37022.23378866073	60937.41397578921	41.48789460516855	3713368422.0567102	1721.2453987695735	63168.31831510417	59209.95241330704	1.147918	33.273422	0.164475735	0.0935058	0.1264418356	-0.0010258876	0.0243517769	0.0016484486	0.0232106871	0.0034212715	-0.0414335498	-0.0302085462	-0.0137889797	-0.0119699504	-0.0065306653	0.0138256234	-0.0661654963	-0.0350788873	-0.0406059038	0.0169067672	0.0375035853	0.015760006	-0.0555011438	-0.014257536	-0.0361390307	-0.0428899387	-0.0081035763	-0.0196216876	0.0345551242	-0.0787891558	-0.0957635057	0.0277095708	0.0329147277	-0.0347585085	-0.0090564848	-0.0488384032	0.0021494191	0.0616558396	0.0640805542	0.0012199609	-0.1085555451	0.0650510884	0.0234688673	0.0141165012	-0.0078061822	0.0303012663	-0.0542560733	0.001998707	2.5246e-06	0.0416984832	-0.0079533248	0.0026075151	-0.0594187401	-0.0115724975	0.0750109869	0.0389437585	0.0191565766	-0.0100415955	-0.0540887137	-0.043372225	0.0315125502	-0.0799987761	0.0193350226	0.0701144939	-0.0618043137	0.0532833729	-0.0042533245	0.0015533791	0.0127777503	0.026138922	-0.025329979	-0.0475852179	0.0109006182	-0.0314251117	0.0213881702	-0.0273079913	0.0537751093	-0.000830435	-0.0406581656	0.0418738702	-0.0514707696	-0.0228086633	0.0221083054	-0.018647858	-0.0545534745	-0.0314565754	0.0454124961	-0.0164270767	-0.0379253731	0.001103441	0.0539299048	0.0084857202	0.0248767817	0.0563808287	-0.0229088849	-0.000653789	-0.021083734	0.0773928363	0.0114711693	0.0861886783	0.0294741281	-0.0285704233	0.0171246585	0.0421141785	-0.0320828754	-0.0145185661	-0.1013397934	-0.0491308019	0.0755044874	-0.0809901099	0.0153274566	0.0588356884	-0.0164222681	-0.047155311	0.0474112925	0.0019435425	0.0097972759	-0.0165128844	-0.0033493613	0.0334329746	0.0434394721	0.0535946113	-0.0169273177	0.0522142644	0.083093522	-0.0201150859	-0.0289349333	-0.0160529945	-0.0033574931	0.0622196469	-0.0017357	0.0374256959	0.03343098	0.0630585319	-0.0671975123	0.0419265431	-0.0199205768	-0.003810737	-0.0025496576	0.0255465659	-0.010347158	0.0173369641	0.0278447272	-0.0238019778	-0.0687653043	0.0175375555	-0.0280896009	-0.0228907208	-0.0173338304	0.0710669099	0.0248066799	0.0148027141	-0.027390425	0.0135755772	-0.0012742331	-0.0022325906	-0.0010101056	0.1041242974	-0.0595262635	-0.0117698214	0.0036302846	-0.0071179409	-0.0110121814	-0.0090565239	0.0029420801	0.0563999863	0.0060395262	-0.0273535865	0.0209263877	0.0051626969	-0.0167982967	-0.0084015631	0.0234312849	-0.0150352422	-0.005290945	0.0404352204	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0590786	-0.0031476999999999	9.908015289999976e-06	0.00349028097796	0.0817302	0.0269104	0.00667982559204	0.00072416962816	-0.0776274	-0.0570779	0.00325788666841	0.00602601323076	0.000200821	0.001146696	4.0329074041e-08	1.314911716416e-06	-0.000120315	-0.0001086087	1.4475699225e-08	1.179584971569e-08	0.00103985	-0.00029149	1.0812880224999998e-06	8.496642010000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61584.05602611705	199.6922265723333	3792595956.627924	39876.9853534161	92808.75711819496	235.69899825146425	8613465397.824104	55554.01777674373	61320.93731094205	383.5233351528368	3760257352.692485	147090.1486067552	63548.68502994792	59618.07972458174	1.058093	30.669785	0.1030105	0.0483257	0.1289492152	-0.0106678163	0.0193853185	0.0011009174	-0.0168935321	0.0087596368	-0.0177335572	-0.01659501	-0.0245375955	0.0049936612	0.0129168629	-0.0055814107	-0.0133672414	0.0219352193	0.0009398027	0.028694032	-0.0194446889	-0.0367366999	0.0262670567	0.0025251892	0.028706621	-0.0514834895	0.0137214388	-0.0713639396	0.0450949573	-0.047507779	0.1012211606	0.068034138	-0.0071076864	0.0295521303	-0.037401879	-0.1049111341	0.0034698742	0.002413176	-0.0553974281	0.042214765	0.0181548678	-0.0593187958	0.0475973628	0.0262161542	0.0402430351	-0.0092528272	-0.0257279714	-0.0228630286	-0.0826934393	-0.0146541332	-0.0018613535	-0.0142852966	-0.024142615	0.0521545024	0.0087938874	0.0669453202	0.0902035131	-0.038621936	-0.0124570522	0.0133047252	-0.077414641	-0.0005277464	0.0142302699	-0.0233259776	-0.0228900821	0.0077355713	0.0275021522	0.0277219526	-0.0288970921	0.0387937312	-0.0869808307	0.0010196586	0.0281053502	-0.0325458013	0.067903096	0.0064276957	-0.0277540545	-0.0097360351	-0.0246790216	-0.0276169483	0.0408095962	0.0103963469	0.024239847	0.0024632521	0.0445868689	0.0320103469	0.0471608174	-0.0306126535	0.0296286465	-0.0216763259	-0.0203621021	0.0037252665	-0.0268268348	0.0406322722	-0.0050450912	0.0199486336	-0.0426672499	0.0706072862	-0.0305157086	-0.1129733658	-0.003673233	0.054819782	0.0393035224	0.1184029611	0.0312998604	-0.0368927292	0.0041876447	-0.0351888742	-0.0354002113	0.0753046069	0.0238251636	0.0158965811	-0.0169428153	0.0051330032	0.0149662079	-0.0501901728	0.0129878373	-0.0085379223	0.0787450859	0.0480682961	-0.0450767154	0.001653034	-0.104630084	0.0280396013	-0.0054985802	0.0204861605	0.0193988382	-0.0476337059	-0.0554142529	-0.0023690145	0.057778917	0.019449578	-0.0050454563	-0.0618294567	-0.0204466972	0.0588336629	-0.0110177877	0.0105206374	0.0345273897	0.0494380144	-0.0425934273	0.0087778343	0.015667124	0.0446129793	-0.0217045639	0.0773733202	-0.024667387	0.0460350973	0.0089378178	-0.0158120843	-0.0115203852	-0.0144013015	-0.0266878282	0.0156899461	0.003898812	-0.0153815455	-0.0307729554	0.1100491759	-0.0712486808	0.0002824846	-0.0177169187	0.0078865581	-0.0167385665	-0.0077235508	-9.48042e-05	0.0673161334	-0.0111675673	-0.0107497923	0.0242117387	0.0080118404	0.0080567402	-0.0123578105	0.0027233059	0.0007902474	-0.0037876671	-0.0051082227	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0596555	0.0005768999999999	3.32813609999998e-07	0.00355877868025	0.100394	0.0186637999999999	0.010078955236	0.0003483374304399	-0.113304	-0.0356766	0.00127281978756	0.012837796416	-0.000132182	-0.000333003	1.7472081124e-08	1.10890998009e-07	0.000378378	0.000498693	1.43169910884e-07	2.48694708249e-07	0.000909682	-0.0001301679999999	8.275213411239999e-07	1.6943708223999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61489.56753879182	-94.4884873252231	3780966916.107641	8928.074237008846	92787.2629778112	-21.49414038375835	8609476170.913494	461.9980708367115	61080.4803962541	-240.4569146879512	3730825085.437181	57819.527821248645	63274.55680598958	58113.59910094064	0.864602	25.061277	0.1081353	0.0511153	0.1248474184	0.0041061079	0.0253900936	-0.0011221647	-0.0117945821	0.0097521688	-0.0053361658	-0.032284347	-0.0177091666	-0.0099058556	0.0264652326	-0.0194283697	-0.0340524734	-0.0049647154	0.0270080959	0.0283051595	0.0281383765	-0.0060058373	-0.0039294547	0.0081987367	0.0387814186	0.0007200126	-0.0250670906	-0.034102429	0.0618378174	-0.0442374989	0.0579200774	-0.0620246037	0.0264072255	0.0580008249	0.0158253933	0.0156064688	0.0467949258	-0.0785777431	-0.0835083024	0.0625038975	0.0344147965	0.0335017746	0.0211690973	0.0312278632	-0.0102864826	0.02840131	-0.0218669386	0.0319949758	-0.0282854161	0.0265543285	-0.0304476717	-0.0272737734	6.90707e-05	0.0019246851	-0.0284245015	0.030069091	0.0204367615	-0.0307458526	-0.0154516208	0.0144917418	-0.0343756058	0.0709717195	0.0535106693	0.0042838342	0.0245928671	-0.0169262404	0.0527417505	0.0497932478	0.0897125788	0.028682098	-0.0382086437	0.0651228554	-0.0640375381	-0.0226398121	-0.064652052	-0.0486689808	-0.0184618869	0.018377199	-0.035490911	0.0110966067	0.066713091	-0.083820898	-0.0766641344	0.0265683469	-0.050733892	0.0107873879	-0.0822737584	-0.0251254127	-0.0237980882	-0.0147494951	0.0052387717	-0.0084126268	-0.0352087737	-0.007196264	-0.0289960693	-0.0155777869	-0.029803574	0.0414225505	0.0584204761	-0.0674251968	-0.0578628622	0.0144591855	-0.0662510966	0.0426484123	-0.0398819392	0.0243819195	0.1108621	-0.0210084386	-0.0703567451	0.0022112457	0.0423590115	0.0265631027	-0.0277176393	-0.0357043136	0.0250889586	0.0184188395	0.0229509461	0.0236069385	-0.0028194059	-0.0046565001	-0.028285288	-0.0015923845	-0.0455196276	-0.0215062863	-0.0507256586	0.0024834761	-0.0053114472	-0.0007859535	-0.0946981656	-0.0250868408	0.034211762	-0.0165169251	0.0613675551	0.0265187654	0.0465563758	0.0483424207	0.0329791355	-0.0029807023	0.0455884695	-0.044282062	0.0112643699	0.0715898987	-0.0257768722	0.0134329535	0.0464184089	-0.0393793193	-0.0643234498	0.0100497836	0.0634726647	0.0043217232	0.0395945044	0.0236578964	-0.02274327	0.0134851556	0.0019214556	-0.0074732198	-0.0280188703	0.1062244713	-0.0614397704	0.0136256286	0.0038915438	0.0088969641	0.0211642676	-0.0066153799	0.0208912387	0.0767814129	-0.019391822	-0.0054266955	0.0156337573	-0.0020095279	-0.0054178218	0.0311856841	-0.0193146453	-0.0458351781	-0.026726085	0.0186259361	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	0.075575	0.0159195	0.00025343048025	0.005711580625	0.135402	0.035008	0.018333701604	0.0012255600639999	-0.0969552	0.0163487999999999	0.0002672832614399	0.00940031080704	-0.000448487	-0.000316305	2.0114058916900002e-07	1.0004885302500001e-07	-0.000120315	-0.000498693	1.4475699225e-08	2.48694708249e-07	0.000911864	2.181999999999987e-06	8.31495954496e-07	4.761123999999943e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
