global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184
47904.84256928725	n/a	2294873941.588196	n/a	72078.17559652192	n/a	5195263397.323048	n/a	47407.26370706644	n/a	2247448652.191339	n/a	47666.06598492085	47554.28951220243	n/a	n/a	n/a	n/a	0.0020745996	0.0316616617	-0.0218679947	0.0445529888	-0.0117765853	0.0131338153	-0.0013399207	-0.0112461335	0.0515639667	-0.0338108314	-0.0073247479	-0.0116469375	-0.0037429139	0.023716235	0.0198932651	-0.016731843	0.0414140906	-0.0378014929	-0.04168653	0.03841747	-0.017925293	0.0001919162	-0.0032188113	0.0299965481	-0.0131138817	0.025602778	-0.0731724052	0.0023587431	-0.0627800185	0.0004487263	-0.0679123785	0.0109980062	-0.0295452471	0.0048863978	-0.0698782817	0.0362042556	-0.0215297552	0.0388671668	-0.0161013559	0.0729853772	-0.0678024262	0.0741653298	-0.0078166162	0.0046457772	-0.0168220619	0.0196147214	-0.0399599612	0.0723551891	-0.0059598486	0.0223418286	-0.0396733487	0.0082765752	-0.0463062456	0.0253794372	-0.0528862808	0.0226476469	-0.0247342999	0.0159486222	0.0041330702	-0.0317066481	0.0502709351	-0.022711787	0.0264176318	-0.0509150292	-0.0176910038	0.0274983392	-0.039096156	-0.0107311565	-0.0031943964	-0.040075683	0.0465101249	0.0052829335	-0.0311189252	-0.0128326981	0.0009729076	0.0367912156	-0.0029542472	-0.0170342619	0.0413195494	-0.0360142996	0.0438711965	-0.0307528965	0.0275419071	-0.0044006582	0.0039496203	-0.0286804994	0.0247558899	-0.0227810265	0.0663346155	-0.0102744278	0.0559986724	-0.0498776587	0.0137992015	-0.0313090692	0.0212499698	-0.0667607718	0.0416069101	-0.0070589421	0.0429887525	-0.0637657036	0.0232756663	-0.0385308453	0.0964149333	-0.0453770201	-0.0166328383	0.0343971058	-0.0539710761	0.0061715011	-0.080295888	0.0136667346	-0.0238429885	0.0003033	-0.0082557775	0.0184804118	-0.0351946571	0.0340611193	-0.014687159	0.004827319	-0.0332320876	0.0269524632	-0.0297921944	0.0282288416	-0.0302883074	0.050538081	0.0161751028	-0.0510305872	0.0120582379	0.0070224021	0.0262741339	-0.038702536	0.0094870315	0.0224042375	0.053603294	-0.0098002801	-0.0132507426	0.0178179407	0.0151690042	-0.00456727	0.0388235693	0.0038161104	-0.0301282372	0.0182804394	-0.0595523614	0.0290311349	-0.0145599289	0.022183038	-0.0250984873	0.0053202763	-0.0054040537	0.0642730677	-0.0035450946	-0.0109866444	-0.0135080645	0.02887461	-0.0145292245	0.0085438115	-0.0039539072	0.0178359475	-0.0565792855	0.0254742764	-0.0141376523	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0239085	n/a	n/a	0.00057161637225	0.013192	n/a	0.000174028864	n/a	0.731888	n/a	n/a	0.535660044544	0.00403969	n/a	1.63190952961e-05	n/a	0.00361579	n/a	1.3073937324099998e-05	n/a	-0.00110918	n/a	1.2302802724e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47948.52138799934	43.678818712091015	2299060703.29543	1907.8392040837125	72495.01218606211	416.8365895401949	5255526791.857294	173752.74237950088	47419.5638671875	12.300160121056251	2248615037.3542743	151.29393900362254	47674.703948894654	48160.18924122936	0.900605	31.220543	0.24161965	0.125445	-0.0043215681	0.0340449251	-0.0412636672	0.0379524571	-0.0262139779	-0.0180751243	-0.0497612174	0.0057268051	0.0360812775	-0.0420742985	0.0154498729	-0.0087798242	0.0044548886	0.0334994698	0.0186856552	0.01693711	0.0037595756	0.0213393521	-0.0177112642	0.0435630302	-0.0176589809	0.0393127015	-0.049274109	0.0015198737	-0.0240591106	0.0449910843	-0.041624306	-0.012040021	0.0082855777	-0.0094055663	0.03539924	0.0449591913	-0.0174251437	-0.0006268279	-0.0661269859	0.0139612948	0.0548509511	0.0636855582	0.0678638718	-0.0094357194	-0.0418772762	0.0124685761	-0.0139186897	0.0153720574	-0.0001838839	0.0213044277	-0.0607086927	-0.0238477047	-0.007534207	0.0173470032	-0.003346991	0.0423108921	0.023686922	0.036001264	0.0120663935	-0.0596999401	0.0405465686	0.0046056519	-0.0202552435	-0.0013417163	-0.0260688007	0.0515611767	-0.0205988766	0.064958773	0.0074502943	0.057341116	-0.0104066302	0.0193864314	0.0511206425	-0.0411460319	0.0457175158	-0.0584608172	-0.0361948084	-0.0011384279	-0.0396938894	-0.0193035269	0.0061879992	0.0191615495	0.0032485208	0.0212397569	0.0327939768	-0.0356643808	0.0306529762	0.0225285681	0.0490432371	0.0208433872	0.0415813891	-0.0348556849	0.0455621101	0.0179845744	-0.0123338026	0.0629336924	0.0011360729	-0.0152861145	0.0106477005	-0.0486410956	0.0432700285	-0.0070326316	0.0748490025	0.023674276	-0.0702322958	0.0096261168	0.0026008681	-0.0417944756	0.0035447515	0.0210250886	-0.0057304132	0.0164475272	-0.0417915155	-0.0504635657	0.0010556622	0.0185224392	0.0171520517	0.028650379	0.0469977892	0.0535678124	-0.0240747158	-0.0267872553	0.0310870398	-0.0112726955	0.0332276295	0.0080645343	0.0155915215	-0.0495391174	-0.0046045383	0.0535970697	-0.0770459184	-0.0060432541	0.0335982763	-0.0154478528	-0.0167986866	0.0304589274	0.0503333191	0.0158881977	-0.0351063691	0.0478642841	0.0237151801	-0.0108059987	0.0510713312	0.0354247709	-0.0137066497	0.0335564023	-0.0550482747	0.0416547703	-0.0043184622	-0.0039547946	-0.0522569047	-0.0051486932	-0.0344255451	0.0471912602	-0.0050046504	-0.0205629358	0.0080667146	-0.0096641638	-0.0151056313	0.000573011	-0.0364172036	0.001838707	-0.0238930876	0.044391466	-0.0165992243	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0233185	0.00059	3.4810000000000026e-07	0.00054375244225	0.0292934	0.0161014	0.00085810328356	0.00025925508196	0.806336	0.074448	0.005542504704	0.6501777448960001	0.00600336	0.00196367	3.60403312896e-05	3.8559998689e-06	0.00437233	0.00075654	1.91172696289e-05	5.723527716e-07	-0.0008197849999999	0.0002893950000001	6.72047446224836e-07	8.374946602505788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47968.395517085846	19.87412908650731	2300966968.483581	394.9810069471559	72325.25278390209	-169.75940216002346	5230942190.255337	28818.254621728574	47463.58640730575	44.022540118254256	2252792034.6437798	1937.9840384633053	47722.33176855895	48544.9577844008	0.777101	26.939137	0.0829348500000001	0.0453079	-0.0052109604	0.0335637075	-0.0363033087	0.0131042008	-0.0472960705	-0.0297334035	-0.0473097008	-0.0282795735	0.0112653697	-0.0063211766	0.0540019516	-0.0263542487	0.0285610167	0.0135698206	0.0311360992	-0.0128736698	-0.0439910502	0.0093929819	0.0143519165	0.0459713893	-0.0089853142	0.023071688	-0.0408001032	-0.0578428541	0.0617293209	0.0766682058	-0.0319235895	-0.0368576866	0.0542599865	-0.0446088229	0.0135849029	0.0629918414	0.0007384812	0.0541898633	-0.0099333912	-0.0326299064	0.0173703396	0.0098231128	-0.0006909691	-0.0474996003	-0.0586272368	0.0261364008	-0.0445730539	0.0611838748	0.0013547425	0.0121618388	-0.0180564108	0.0027536493	0.0105784145	0.0031670069	-0.0487134837	0.0291223754	0.0047321776	-0.043481897	0.056022887	-0.0363977473	0.0220298428	-0.0020828791	-0.0231930868	-0.0138529286	-0.0332485946	0.0190008985	0.0240206785	-0.0433239514	0.0201253327	0.026930254	-0.0200976595	0.0171376651	-0.0046491784	0.0335263274	0.000518002	0.0430181237	-0.0572670727	0.0333955445	0.0039740082	-0.0538778438	-0.0477987754	-0.0111762831	-0.0440147122	0.0099284364	-0.0045569676	-0.0455956242	0.0104151911	0.004930015	0.0308497639	0.069006112	-0.0262620196	-0.0920298214	0.0168676995	0.0501040696	-0.0239023803	0.0415443146	-0.0269475936	-0.0726826857	-0.0003938577	0.0470607827	0.0266368641	-0.044105433	0.0154419643	0.0137388005	-0.002893747	0.0220404746	-0.0050717512	-0.0706264842	-0.0174664409	0.0748916877	-0.0087067856	0.0264305717	-0.0207816295	-0.0030976618	-0.0123083606	-0.0083901737	-0.0353904732	0.0277279891	0.0442228776	-0.0370525965	-0.0446040228	-0.0363929416	0.0373797368	-0.0155500301	0.023398697	0.0259016256	0.0239646454	-0.0366349446	0.0021544268	-0.028783704	0.0395329699	0.0395275798	0.0294559184	-0.0043480349	-0.0214175267	-0.0328053732	0.004288929	-0.048690812	0.0276692531	0.0117587113	0.0626481955	-0.0199285577	0.0472065474	0.0066486084	0.0042774826	0.0584772844	-0.0461431722	0.0326849514	-0.0158590446	0.0020695763	-0.0507209001	-0.0010385575	-0.0446637719	0.0414260205	0.021769043	0.0118649786	-0.0029587883	-0.0206670934	-0.0165707378	0.0382729035	-0.0309250244	0.0039093426	0.0326591833	0.0615711356	0.006191538	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0237901	-0.0004716	2.2240656000000242e-07	0.00056596885801	0.0663754	0.037082	0.00440569372516	0.001375074724	0.7925609999999998	-0.0137750000000002	0.000189750625	0.6281529387209998	0.00627235	0.00026899	3.9342374522500005e-05	7.23556201000001e-08	0.00455839	0.00018606	2.07789193921e-05	3.4618323600000016e-08	-0.00099686	-0.0001770750000001	9.937298596e-07	3.1355555625035426e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48005.42372808012	37.02821099427092	2304520707.3125176	1371.088409436246	71875.66463066367	-449.5881532384228	5166111166.099636	202129.5075323356	47421.03497149493	-42.551435810819385	2248754557.767745	1810.6246895622824	47648.05500989356	47739.27680594966	0.902347	31.280935	0.2147457	0.106794	-0.0069758248	0.0322205449	0.0221734993	0.0562585253	-0.0517858116	-0.0198719571	-0.0131531498	-0.0260488489	0.0765450257	-0.0042531972	0.0256637062	-0.0186558161	0.041220254	-0.0094716938	0.0269330293	-0.0419560066	-0.0094353571	-0.0389588543	-0.0122461798	0.0950695674	0.0395706443	-0.025296547	0.0192433865	0.0074394966	0.0213113454	0.0233278849	-0.0251729641	-0.0455340358	-0.0015705174	-8.20885e-05	-0.0233585521	-0.0001011871	-0.0565789488	0.0936969528	0.0502196585	0.0160516538	-0.0034664297	0.0213090846	0.0431317666	0.0339632009	0.0586579892	-0.0454418517	0.0028161533	0.0365571363	0.0434961265	-0.0029189407	0.0173745164	0.0034630973	-0.016974298	0.0268515231	-0.0022389422	-0.0062921532	0.0803962334	-0.0129103281	0.0108389364	-0.0313753498	0.0389122486	-0.0228157702	0.0110370781	-0.0522793078	0.0012738337	0.031175342	-0.0520253235	0.0009256071	0.0212825224	-0.0200589047	0.0341396303	0.0246348484	-0.006755044	0.0032260004	0.0287658908	0.0932774533	-0.0315923115	-0.0860980916	-0.0357605965	-0.0279690511	0.028662153	-0.0410802631	-0.009738864	-0.0360838962	0.0204451011	-0.0942329493	-0.0207789695	-0.0065792641	-0.0161347852	-0.0295859215	-0.002970846	-0.0290958606	0.0134616169	0.0494352017	0.0199802054	-0.0217052093	0.0125400609	-0.0358653665	0.0599507407	0.0824576227	0.0542784234	0.0356800428	0.0072088791	-0.0053786051	-0.0594174259	-0.026611266	-0.0079694379	0.0561123189	0.0202358667	0.0231902756	0.0555168919	-0.0066524079	0.0207368847	0.0146403554	-0.0306757484	0.0308712849	-0.0168708633	-0.0315648117	0.0463062282	0.0270090649	0.0224283164	-0.041766369	0.0248675468	0.0157919977	0.0171948203	0.0247015925	-0.009290023	-0.0153796415	-0.0546440363	0.0288315614	0.0458879358	-0.0040874224	-0.0330212828	0.054846395	-0.0152429757	0.0078726097	0.0338705934	-0.0729313522	0.0175506472	0.0778071827	-0.0732568087	-0.0135759081	0.0723116767	-0.0254251363	-0.0203505789	0.0316606835	-0.055274765	0.0232297195	-0.027247266	-0.0065169976	-0.0716382822	-0.0062532828	-0.036821537	0.0421909187	0.0132446244	0.0359130719	-0.0092915069	-0.0243450737	-0.0099624708	0.0252772587	0.0600679572	0.0225834912	-0.0115651847	0.0656327474	0.0277765617	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.034471	-0.0106809	0.00011408162481	0.001188249841	0.0216841	-0.0446913	0.00047020019281	0.00199731229569	0.864604	0.0720430000000001	0.005190193849	0.7475400768160001	0.0077509199999999	0.0014785699999998	6.007676084639845e-05	2.1861692448997037e-06	0.00481754	0.00025915	2.32086916516e-05	6.715872250000029e-08	-0.00100575	-8.889999999999896e-06	1.0115330624999998e-06	7.903209999999816e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
