global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231
58710.99923920666	n/a	3446981431.6661253	n/a	76709.12848616998	n/a	5884290393.107735	n/a	61947.84119457053	n/a	3837535028.6677294	n/a	62192.43375	36595.02805182106	n/a	n/a	n/a	n/a	0.0229137287	0.0584055591	0.1086854203	-0.0300332586	0.009866872	-0.006870453	0.0272337079	0.0247048061	0.0136363431	-0.0349155554	0.016450598	-0.0221743465	0.0188397303	-0.0136577329	-0.0044437015	0.0246553922	-0.0065755134	0.0116088277	0.0071366836	-0.0133808546	0.0077020759	-0.0041830913	0.0078660237	-0.0109509737	0.0201736107	-0.0012098247	0.0272382615	-0.0087501393	0.0111010074	-0.0537556527	0.0403046531	-0.0353018158	0.0240036062	-0.0254929742	0.0072892792	-0.0119611689	0.0110631756	-0.0215679981	0.0630695666	-0.0180987273	0.0861930117	-0.0207420111	0.042274176	-0.0416882683	0.026252984	0.0145812562	0.0244896366	-0.0087815955	-0.0101400389	0.0081590238	-0.0123456342	0.0088379261	-0.0040138708	0.0071218321	-0.0141564564	0.0086750584	-0.0086776599	0.0332142325	-0.0059630678	0.0062119555	-0.0404773939	0.0039155261	-0.0458390255	0.0367110466	-0.0364303876	0.004141082	-0.0167533624	0.0080294346	-0.0594370915	0.0362348733	-0.0611107015	0.0539779041	-0.0345487067	0.0452271838	-0.0151151289	0.0415899019	-0.0038386199	9.57825e-05	0.0042019583	-0.0150657439	0.015217041	-0.0067670384	0.0053656163	-0.0063654782	0.0044447861	-0.0247593766	0.0348420735	-0.0070520123	0.0015198342	-0.0243753454	0.0034280589	-0.0196311022	0.0477340079	-0.0125736716	0.0131371426	-0.0381348197	0.0028956677	-0.0017228433	0.0063186447	-0.0233006617	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.00293876	n/a	n/a	8.636310337599999e-06	0.086439	n/a	0.007471700721	n/a	0.0151431	n/a	n/a	0.0002293134776099	-0.000492114	n/a	2.42176188996e-07	n/a	-0.000808656	n/a	6.539245263360001e-07	n/a	-8.31039e-05	n/a	6.90625819521e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58505.53538945611	-205.4638497505512	3422897671.2069016	42215.39355431707	76843.9434305415	134.81494437152287	5904991641.956263	18175.069225896805	61910.35252051327	-37.48867405726196	3832891749.214224	1405.400682571626	62036.06344594595	21306.484906843907	1.97746	70.759544	0.093474025	0.0499449	-0.0579716856	-0.0384181742	-0.0066966957	-0.0352767859	0.0066076488	0.0065168888	0.0005907911	0.0112468125	0.0154795575	-0.0172404143	0.0494043576	-0.008358549	0.0151706457	-0.0287104853	0.0161009137	0.0168496873	-0.0056364457	-0.0191358532	-0.0160019111	-0.010951297	0.0115119892	-0.0165626074	-0.0055670195	0.0389550091	-0.0945715855	-0.0077412074	0.0605190196	0.0119160275	-0.0170165796	-0.0088067287	0.0224131953	-0.0159871341	0.0301924332	0.0406917658	-0.0432819805	0.0006249864	0.0152493244	0.0068725597	-0.004231068	-0.0291757005	-0.0271764591	-0.031152389	0.0275629267	0.0279564951	0.0075138505	0.0047381478	0.0171220595	-0.0007071531	0.0196884454	-0.0155737305	-0.0050347197	0.0119633202	-0.0172555988	0.0055416897	0.0827574672	-0.0691138756	0.0080914934	0.0501237365	0.0225419357	-0.0243525366	-0.0153078036	0.0200174748	0.0031458072	0.0370208907	0.0348373955	-0.037914428	0.0176537221	-0.0278417735	0.0106278302	-0.0074330007	0.0248141859	0.0224453699	0.0279638645	0.0218934539	0.037776129	0.021946386	0.0080533923	0.0106873952	-0.0061986221	0.0068033418	0.0228043724	-0.0162531742	0.008179583	0.0091318688	0.014855891	0.0143816661	-0.0131112195	-0.0050003038	0.0039990634	0.0059222261	0.0034893267	-0.0035657916	-0.0195563714	-0.0109441692	0.0029749138	0.0273689023	0.0007476114	0.0146102032	-0.0129348342	-0.0390068225	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0145243	0.01158554	0.0001342247370916	0.00021095529049	0.0764347999999999	-0.0100042000000001	0.0058422786510399	0.00010008401764	0.055545	0.0404019	0.0016323135236099	0.0030852470249999	-0.000593639	-0.0001015249999999	3.52407262321e-07	1.0307325624999998e-08	-0.000409428	0.000399228	1.67631287184e-07	1.5938299598400005e-07	4.57908e-05	0.0001288947	2.09679736464e-09	1.661384368809e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59518.84074264022	1013.3053531841068	3542492403.3477693	1026787.7387915676	77602.02651545104	758.0830849095364	6022074519.304767	574689.9636259594	62120.652638355445	210.3001178421764	3858975484.215217	44226.13956443328	62325.35297719594	53318.73853116208	2.728839	97.64621	0.17039436	0.0917849	0.0904747147	0.0106013437	0.022239742	-0.0198671692	0.0142827251	-0.0103388123	0.0058542202	-0.0340442768	0.0048279357	0.0165211736	0.0151015591	-0.0153240115	0.0122419461	0.0160910119	0.0191404256	0.000492301	-0.0087828364	0.0147543661	-0.026268295	0.0357133479	-0.0062853771	-0.0320297367	-0.0019208269	0.0467095639	0.0112837095	0.0231071312	-0.016598315	-0.0002772266	0.048786556	0.0086661372	-0.0042101691	0.0610160726	-0.0336481055	-0.0101924557	-0.0226211508	-0.0547052936	-0.0021101786	0.0082105389	-0.0408318465	-0.0249511436	-0.0188117531	-0.0076286482	-0.0301652217	0.0306319202	0.0393295507	0.0204597437	0.0006563461	-0.0093227266	-0.0131792537	-0.0252546157	0.0379244751	-0.0064067592	-0.0288693139	0.0075069253	0.0354888619	0.026377054	-0.0131222647	-0.020872427	-0.0149233333	0.0409657966	0.0163272075	0.0047077513	0.0194233704	-0.0623675216	-0.0130200777	-0.0071506708	-0.0309709793	-0.0158081479	0.019438984	-0.0468740436	0.0200439735	0.0140293579	0.0362879851	-0.0363521612	0.0458646346	0.02091485	-0.0129638903	0.0053120951	0.0074858203	-0.0224735296	0.0003720129	0.0003330657	0.0032155162	-0.003079064	-0.0001016226	-0.0111202762	0.0152780453	0.0004378349	-0.0302316934	0.0161066181	-0.0127682198	-0.0081820856	0.0258561037	0.0275510888	-8.87523e-05	-0.0298100158	-0.0041673875	-0.0223267142	0.0227974698	0.0063999568	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.016944	-0.0314683	0.00099025390489	0.000287099136	0.0764551	2.0300000000098017e-05	0.00584538231601	4.120900000039795e-10	-0.0231304	-0.0786753999999999	0.0061898185651599	0.00053501540416	-0.000876399	-0.00028276	7.68075207201e-07	7.995321760000003e-08	0.000322283	0.0007317109999999	1.0386633208900001e-07	5.354009875209999e-07	0.000235927	0.0001901362	5.5661549329e-08	3.615177455044e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59078.79135811332	-440.0493845269011	3490303588.335485	193643.46082250448	77301.33490459736	-300.6916108536825	5975496378.032722	90415.44483778244	62276.12967440642	155.47703605097195	3878316327.223484	24173.10873919523	62509.26922825169	24529.825025647417	2.678543	95.846436	0.08905988	0.071821	-0.0482560967	-0.0174918879	-0.0293591727	0.0063056071	-0.010885023	0.0041901192	-0.0238553154	-0.0376859639	0.0023911279	0.0549225275	-0.0262188257	-0.0196710865	-0.0075636904	0.0294745273	-0.0098181957	-0.0256135958	0.0156019465	0.0142398236	-0.0144555174	0.0336395142	-0.0255651312	-0.0416687042	0.0205271174	-0.0034944064	-0.0292488509	0.0554665038	-0.082852942	-0.0020331472	-0.0088067247	0.0234646989	-0.0142577733	-0.0158026265	-0.0739533375	0.0245883187	-0.0359986604	-0.0100682949	-0.0048690651	0.0297471116	0.004677223	-0.0205336389	-0.0058963362	0.0133489959	-0.0269420545	0.0031060989	-0.0366695701	-0.0052446375	-0.0257959882	0.0136587088	-0.015357268	-0.0109522945	0.0334211766	-0.0260291315	-0.0360406871	0.0199352838	-0.0020972306	-0.0319715604	-0.0271202206	-0.09679543	-0.017903036	-0.0019715936	0.0082346592	-0.002569107	-0.0251341999	-0.0532674317	0.0276314689	-0.0552227908	-0.0056644105	-0.0108367173	0.0395251819	0.009064685	0.0006737603	0.0127626218	-0.0054019248	-0.0294916983	-0.0024334679	-0.026772758	0.0139134078	0.0093739637	-0.0025641612	-0.0008708311	0.0133120121	-0.0035780926	0.0011429813	0.0127975279	0.0034935561	0.0043379772	-0.0049149259	0.0001159451	-0.0103074176	0.0098938189	0.0130585021	0.0208727747	-0.0457470097	0.0063258679	-0.0052454257	0.0237185608	0.0210966264	0.0130475213	0.0051128618	0.0120097979	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.0170589	-0.0001148999999999	1.320200999999946e-08	0.0002910060692099	0.0739236999999999	-0.0025314000000001	0.0054647134216899	6.407985960000508e-06	0.0483736	0.071504	0.0051128220159999	0.00234000517696	-0.0008500549999999	2.634400000010005e-05	7.225935030248299e-07	6.940063360052712e-10	5.04354e-05	-0.0002718475999999	2.54372957316e-09	7.390111762575998e-08	0.000235927	0.0	5.5661549329e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
