onset	duration	trial_type
27.065	8	Neutral - OBSERVAR
36.031	8	Neutral - OBSERVAR
45.38	8	Neutral - OBSERVAR
54.596	8	Neutral - OBSERVAR
99.61	8	Negativo - SUPRIMIR
108.559	8	Negativo - SUPRIMIR
117.759	8	Negativo - SUPRIMIR
126.425	8	Negativo - SUPRIMIR
172.189	8	Negativo - REDUCIR
180.871	8	Negativo - REDUCIR
189.821	8	Negativo - REDUCIR
199.004	8	Negativo - REDUCIR
243.284	8	Negativo - OBSERVAR
251.933	8	Negativo - OBSERVAR
261.133	8	Negativo - OBSERVAR
270.082	8	Negativo - OBSERVAR
315.879	8	Happy - INCREMENTAR
325.345	8	Happy - INCREMENTAR
334.545	8	Happy - INCREMENTAR
343.494	8	Happy - INCREMENTAR
386.975	8	Happy - SUPRIMIR
395.924	8	Happy - SUPRIMIR
404.59	8	Happy - SUPRIMIR
414.073	8	Happy - SUPRIMIR
461.887	8	Happy - OBSERVAR
471.019	8	Happy - OBSERVAR
480.436	8	Happy - OBSERVAR
489.085	8	Happy - OBSERVAR
537.265	8	Negativo - SUPRIMIR
545.915	8	Negativo - SUPRIMIR
554.864	8	Negativo - SUPRIMIR
564.08	8	Negativo - SUPRIMIR
612.16	8	Happy - INCREMENTAR
621.26	8	Happy - INCREMENTAR
630.109	8	Happy - INCREMENTAR
638.775	8	Happy - INCREMENTAR
685.089	8	Happy - OBSERVAR
694.022	8	Happy - OBSERVAR
702.655	8	Happy - OBSERVAR
712.104	8	Happy - OBSERVAR
758.701	8	Happy - SUPRIMIR
768.15	8	Happy - SUPRIMIR
776.833	8	Happy - SUPRIMIR
785.799	8	Happy - SUPRIMIR
835.863	8	Neutral - OBSERVAR
845.312	8	Neutral - OBSERVAR
854.261	8	Neutral - OBSERVAR
863.461	8	Neutral - OBSERVAR
906.475	8	Negativo - REDUCIR
915.924	8	Negativo - REDUCIR
924.824	8	Negativo - REDUCIR
933.923	8	Negativo - REDUCIR
976.687	8	Negativo - OBSERVAR
986.136	8	Negativo - OBSERVAR
995.102	8	Negativo - OBSERVAR
1003.752	8	Negativo - OBSERVAR
1049.332	8	Happy - SUPRIMIR
1057.982	8	Happy - SUPRIMIR
1067.215	8	Happy - SUPRIMIR
1076.164	8	Happy - SUPRIMIR
1124.961	8	Happy - INCREMENTAR
1133.594	8	Happy - INCREMENTAR
1142.543	8	Happy - INCREMENTAR
1151.992	8	Happy - INCREMENTAR
1194.973	8	Happy - OBSERVAR
1203.906	8	Happy - OBSERVAR
1212.555	8	Happy - OBSERVAR
1221.655	8	Happy - OBSERVAR
1268.139	8	Negativo - OBSERVAR
1277.568	8	Negativo - OBSERVAR
1286.738	8	Negativo - OBSERVAR
1295.371	8	Negativo - OBSERVAR
1339.147	8	Negativo - REDUCIR
1348.084	8	Negativo - REDUCIR
1356.7	8	Negativo - REDUCIR
1365.882	8	Negativo - REDUCIR
1414.629	8	Negativo - SUPRIMIR
1423.278	8	Negativo - SUPRIMIR
1432.724	8	Negativo - SUPRIMIR
1441.907	8	Negativo - SUPRIMIR
1487.141	8	Neutral - OBSERVAR
1495.79	8	Neutral - OBSERVAR
1505.239	8	Neutral - OBSERVAR
1514.422	8	Neutral - OBSERVAR
