global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170
45498.31057518201	n/a	2070096265.1957192	n/a	68218.8825455425	n/a	4653815935.762523	n/a	46382.27808249676	n/a	2151315720.12206	n/a	46521.9462854801	43619.18703680942	n/a	n/a	n/a	n/a	0.0248085697	-0.0167111159	0.0583917095	0.0547304903	-0.0718536673	0.0272724234	-0.0044482939	-0.0295525596	0.0699388795	0.0095373576	-0.0505490206	-0.0231647907	-0.025031691	0.036743875	-0.0168457286	0.1160003502	-0.0346112369	-0.0164395475	0.0425034216	-0.0069023539	0.0059273009	-0.051998939	0.0274654275	-0.0018217956	0.0167338114	-0.0746837396	0.0095894992	-0.0031098404	0.0227771877	-0.013798627	0.018029275	-0.0483211818	0.0184365261	-0.0442619677	0.0596309894	-0.0590857075	0.0562504646	-0.0746145491	0.0249198888	-0.0947998011	0.0634891315	0.0049385712	0.054924874	-0.1211956282	-0.0458017988	0.0103944351	-0.0199995315	0.003533003	-0.0099011225	0.0365903782	-0.048272986	0.1077250358	-0.0828197803	0.0768374466	-0.0662573252	0.0373245134	-0.0148596837	0.0603199993	-0.0032751357	0.0318170073	-0.0273333502	-0.0690607072	0.0036929367	0.0092614725	-0.0383628705	0.0522664199	-0.0540069534	-0.00401898	-0.0005503137	-0.0117838566	-0.0690052552	0.0726961821	0.0373759428	-0.0534035359	-0.083137258	-0.0160527383	0.0643742901	-0.0482350433	0.0616639137	-0.0221243117	0.1162340142	-0.0344297317	-0.0172752903	0.0428768627	-0.0049360959	0.0086851348	-0.0522033839	0.0273475793	-5.86873e-05	0.012958413	-0.0780037664	0.0123718821	-0.000949783	0.0234511102	-0.0005635985	0.0232636628	-0.0479110328	0.0255454138	-0.0300914528	0.0626071989	-0.0493530186	0.0928275361	-0.0445909044	0.0070307477	-0.0868069312	-0.0656012053	0.007725166	0.0501996527	-0.1217264698	-0.0595361509	0.0176132493	-0.0201484024	0.0043346461	-0.0125359299	0.0366925317	-0.0427328302	0.1068350684	-0.0425878688	0.0707434019	-0.1034295765	0.0548694737	-0.0382648043	0.0322332511	-0.0301131271	0.0639183651	-0.0064209135	0.0608908386	0.0061397096	0.0121361072	-0.0247628024	0.0334112843	-0.0483838346	-0.0284317746	-0.010835862	0.0703968096	0.0658528894	0.012237899	0.0150616867	-0.0787726626	-0.031384784	0.1002371221	0.0249639828	-0.0685623136	0.0468184266	-0.0331013231	0.0054317304	-0.0089859326	0.0527772097	-0.0051905866	0.0841810522	-0.0517213528	0.0221601883	-0.0356629968	0.1004437026	-0.0662255453	-0.0182415731	0.1044620196	-0.0393367157	0.0488711806	-0.0368449136	0.0696830665	-0.0344317124	0.0332910956	-0.0646935024	0.0539779666	-0.0166272609	0.0072963316	-0.0770269773	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.111849	n/a	n/a	0.012510198801	-0.0129038	n/a	0.00016650805444	n/a	-0.0273499	n/a	n/a	0.00074801703001	-0.0039801	n/a	1.5841196010000002e-05	n/a	0.00283279	n/a	8.024699184099999e-06	n/a	-0.00130037	n/a	1.6909621368999997e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45207.78650303107	-290.5240721509399	2043743960.5036385	84404.23649916453	66094.30927711558	-2124.573268426917	4368457718.819007	4513811.5729142325	45128.546669712254	-1253.7314127845093	2036585724.520397	1571842.4554026416	45286.97098828411	36250.84409252986	3.075778	91.579956	1.61270295	0.955978	-0.1233344067	-0.0983710988	0.0327552559	-0.0219268935	0.1237930533	0.1057513823	-0.0055788422	-0.0380710956	-0.0012233647	-0.1066011766	0.0638226413	0.07187205	0.0641049479	0.1519995813	-0.1392431675	-0.0250273021	-0.0133286773	0.0656596506	-0.0106834399	-0.0430153692	0.0854848953	0.0016335814	-0.0208169899	-0.0482504406	0.0414485594	0.0950810363	-0.0474128864	-0.0599811654	-0.0546748652	-0.0044685105	-0.0341940876	-0.0080795092	-0.0523352354	0.0514829979	0.0648340074	0.0318104427	-0.0309555668	-0.057531532	-0.1018913144	0.0510303472	-0.0161605972	-0.1336724705	-0.0315727349	-0.0925945041	0.046183961	0.0700292515	-0.0200658711	0.0203580279	0.0215068153	0.0521589095	0.0575522976	0.0556795229	-0.1064632202	-0.0078563764	0.097680436	-0.0145349798	0.04185885	0.0487508167	0.0762833189	0.0390657044	0.0184630926	-0.0563173422	0.0098374301	-0.0616862851	0.0181152811	0.0038342009	0.0507527565	0.0231605254	0.0025067519	0.0514942795	0.0569863698	-0.0329324116	-0.0201890483	0.0828696302	-0.0299016901	-0.0141105803	0.0506683226	-0.0319368656	0.0303288973	-0.1374897025	-0.0291238005	-0.01648163	0.0661161801	-0.0097538539	-0.0409021043	0.0829658915	0.0042245375	-0.0121440147	0.0485985974	0.0484091935	0.0984044795	-0.0508298646	0.0607268781	-0.0276458733	0.031341625	-0.0306448999	-0.0114461088	-0.0510192344	0.0523756534	0.0526950158	-0.0029690169	-0.0522549784	-0.0256136832	0.1111908913	0.0383591203	0.0412959415	0.148361023	-0.0414497845	-0.0849043178	0.0433955953	0.0697295246	-0.009406316	-0.0129557195	0.0173565913	0.0792208269	0.042469308	0.0851167579	-0.1099465894	-0.0204783361	0.0722337015	0.0014357849	-0.0654199226	-0.0123461884	0.0529410028	0.0498242382	0.0267857709	0.049455292	0.0051733131	-0.0677755917	0.0185783437	0.0177799294	0.0455789975	0.0173569695	0.0188401435	-0.0772696203	-0.0273747852	0.0012308864	0.017505931	0.0741568004	-0.0099494498	0.0456162288	0.0410035031	-0.0428823585	0.057361496	-0.1157685791	0.0163922512	-0.0999432972	0.0942377551	0.0087084639	-0.0578838748	-0.0765834138	0.0026333319	-0.0162186257	-0.0877416488	0.0567150194	-0.0044622563	-0.0700594658	-0.0999719259	0.0407075215	0.0292138479	0.092528062	-0.008080439	0.0153375957	0.0655548925	-0.0121962474	-0.1516080534	-0.0207334049	-0.1372440155	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.104685	0.007164	5.132289600000005e-05	0.010958949225	-0.407774	-0.3948702	0.166279635076	0.15592247484804	0.408368	0.4357179	0.1898500883804099	0.166764423424	-0.0163025	-0.0123224	0.00026577150625	0.00015184154176	0.000659716	-0.002173074	4.35225200656e-07	4.722250609476001e-06	-0.000296827	0.001003543	8.810626792899999e-08	1.007098552849e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45308.53884612749	100.7523430964211	2052863692.371044	10151.034639418953	67084.4323194272	990.1230423116212	4500321059.619808	980343.6389164204	45717.03574898224	588.489079269988	2090047357.6737204	346319.3964200382	45863.46984191581	41245.08259818626	2.597235	77.33156599999998	1.599045196	0.925227	-0.0238485933	-0.0283317385	-0.0059412222	0.0544871394	-0.0452322098	0.017320884	0.0147175438	0.078984642	-0.0056299289	-0.0490081259	-0.0146873222	-0.0070951222	0.0057473883	-0.0147336274	-0.0141454133	-0.0054120592	0.0074726168	0.0210962551	0.0301963668	0.0238794955	-0.0476974913	-0.0164796619	-0.0354356877	-8.47626e-05	0.017139001	0.0232461593	-0.0150187167	-0.0302525731	-0.0404898125	0.029326058	-0.0500019243	0.0029188794	0.0086425865	0.0121775776	-0.002025702	-0.0306708825	-0.0272841845	0.0111182675	0.0680200032	-0.0960921416	-0.076466779	0.0386382549	0.0106136044	-0.0534634215	-0.0319147826	-0.0178422921	-0.0302808862	0.0687915385	0.0512662058	-0.1032469131	-0.0047979782	0.0662124619	-0.0259242893	0.0314234439	0.006956168	-0.0207438019	0.01937162	-0.04322666	-0.0581310477	-0.0906319042	-0.0469694413	-0.0566827568	-0.0768519271	-0.0513229558	-0.0413097766	-0.0562009827	0.027546241	0.0334753707	0.0932879922	-0.0078961062	-0.0161595637	-0.0085937951	0.0225622096	-0.0215526332	-0.0198106159	-0.0058248122	-0.0286488561	0.0173197472	0.0063850689	-0.0141948763	-0.0059415131	0.0076063201	0.0205924715	0.031046944	0.0233493175	-0.0481726138	-0.0166297399	-0.03400622	0.0045327305	0.0203091964	0.0228682234	-0.013506755	0.033156469	-0.0253912609	0.007040958	-0.0603397219	-0.0016582951	0.0106329181	0.0093053496	-0.0089890072	-0.0282105734	-0.0039856061	-0.0356709583	-0.0745408892	-0.0935210003	0.0648433964	-0.0477107698	0.0208130819	-0.0498525877	-0.0347014917	-0.0222506265	-0.0157202322	-0.0751217043	0.0194929157	-0.0745130437	0.043111881	0.0932068472	-0.0178426067	0.0399607778	-0.0041598261	-0.0167871895	0.0236154352	-0.0214794393	-0.0321482067	-0.064604623	-0.0991207862	0.0574173377	-0.0837184055	-0.0459229826	-0.0437383724	-0.0568680772	0.0149431902	0.029699413	0.0917183819	0.0114898312	0.0039447732	-0.0336087066	0.0234281816	-0.0175681931	-0.018496611	0.0009532645	-0.0351885982	0.0114731818	0.0096552516	-0.0167679173	0.0420011283	-0.0213830977	0.0268133259	0.017850666	-0.0279554005	-0.0023783815	-0.0313157256	-0.0080918158	0.0485044256	0.0042002849	0.0338283168	0.0617506337	0.00812701	0.0269228773	-0.0251479551	0.0966289475	-0.0903639713	4.31483e-05	-0.0126341396	-0.0251351489	0.0135750857	0.0529335649	-0.0015801424	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.000199746	0.104884746	0.0110008099434845	3.9898464516e-08	-0.0852932	0.3224808	0.00727492996624	0.10399386636864	0.0265699	-0.3817981	0.14576978916361	0.00070595958601	-0.00333534	0.01296716	1.11244929156e-05	0.0001681472384656	0.0016548	0.000995084	2.7383630400000005e-06	9.901921670560004e-07	0.00153856	0.001835387	2.3671668736e-06	3.368645439769e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45007.84327181865	-300.6955743088401	2025705955.9805915	90417.8284089232	65882.57074944327	-1201.8615699839283	4340513128.555398	1444471.2334042331	44956.53156443722	-760.504184545025	2021089730.30424	578366.6147104935	45107.90200772079	38406.94449916778	2.073283	61.731117	0.5378533959999999	0.261891	-0.0711226015	-0.0643644895	-0.0324600409	0.023963953	0.0363540863	0.0330993247	-0.0170503602	0.0303376926	-0.0161437273	-0.0408113823	0.0727425769	0.023139391	0.1239143107	0.0909038666	-0.0489408658	-0.1162972325	-0.0081281021	0.0166129556	-0.025536944	0.0903951569	0.0339099679	-0.0490254735	0.0163976254	-0.0598959517	-0.0431352788	0.1235319275	-0.0369160622	0.027946945	0.0112450852	0.1036226084	0.0823272731	0.009478237	0.0077828325	0.0248391188	0.0185496421	0.0012180523	0.0741156068	-0.0039870087	0.0239893044	0.0778696569	0.0312960792	-0.02435211	-0.0067584093	0.0162509817	0.056914861	0.0133586649	0.0011243307	0.0228432324	0.0421122557	0.0514209637	-0.040385018	-0.0981599873	0.0421489162	-0.0183503166	-0.0263842882	-0.0627541502	0.0226757397	-0.0374101289	0.0983500128	-0.0733058798	0.0289319664	0.0045953451	-0.0107450333	0.0262573235	0.0334960107	0.0211305561	0.0424021794	-0.0105166592	-0.0153997796	-0.0200110494	0.0479379126	-0.0041711965	0.0391672042	-0.0857474072	-0.0151226647	-0.034123626	0.0522507252	-0.0199802064	0.0264191171	-0.0440270778	-0.1185223697	-0.0082384221	0.0180544084	-0.0284792226	0.0897248317	0.0295195604	-0.0478621764	0.0231921818	0.0530061593	-0.0346459947	0.1271150635	-0.0366332125	-0.0168488911	-0.0244995472	-0.1154016482	0.0267125266	0.0378355197	0.0259880312	0.0412565012	0.039113347	0.0277797772	0.078617967	0.0231372863	-0.0128878353	0.0776578141	-0.0236959641	0.0264270278	-0.009103502	0.0153200652	0.0613827975	0.0039858149	0.0194843925	-0.0324521648	0.0540715817	0.0253432836	-0.0499406672	-0.1036399561	0.0275755291	0.001898221	0.0053661932	-0.0586489055	-0.0083572759	-0.0120062465	0.121502285	-0.0621241384	-0.0270519089	0.0091515351	-0.0059253352	0.0288606948	0.0285305716	0.0313722267	0.0394680275	0.0318452042	-0.0089957058	-0.0110283277	-0.0530768339	0.0115548468	0.0039745054	-0.0988821018	0.0058625764	0.0574330665	0.014514147	-0.0060047736	0.011335204	-0.04387762	0.0512873548	-0.0308652293	0.0385940044	0.0436589698	0.011132029	0.0156764037	-0.0179597565	-0.0084212875	-0.0308071285	0.0050154432	-0.0257631047	-0.1130271348	-0.0831255057	-0.0008521601	0.0197104373	0.0628292576	-0.0580059759	0.0172433839	0.0522803305	-0.0069249095	-0.0423272795	0.0542411952	-0.0416081392	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.113702	-0.113901746	0.0129736077418485	0.012928144804	-0.06122	0.0240732	0.0037478883999999	0.00057951895824	0.119614	0.0930440999999999	0.0086572045448099	0.014307508996	-0.00606041	-0.0027250699999999	3.67285693681e-05	7.426006504899997e-06	0.000727381	-0.000927419	5.29083119161e-07	8.601060015610002e-07	-0.000945638	-0.002484198	8.942312270439999e-07	6.171239703204e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
