global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89
46587.54756840881	n/a	2170399588.4387536	n/a	77537.79385549793	n/a	6012109475.977694	n/a	47374.75869984568	n/a	2244367761.868604	n/a	55373.64768421894	39879.692396969454	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.50893e-06	n/a	n/a	2.2768697449e-12	-2.14421e-06	n/a	4.5976365241e-12	n/a	1.94978e-05	n/a	n/a	3.801642048400001e-10	-0.00036429	n/a	1.3270720410000002e-07	n/a	0.000183044	n/a	3.3505105936e-08	n/a	4.82872e-05	n/a	2.33165368384e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46712.43818273938	124.89061433057212	2182051880.9762483	15597.66554786771	77282.27417187375	-255.5196836241812	5972549901.176665	65290.308719401655	47338.46254983282	-36.29615001286584	2240930036.581924	1317.410505756461	55481.422753436185	44676.63679006898	1.173792	34.349102	0.12302244094	0.0585449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00987813	-0.00987963893	9.760726538717156e-05	9.75774522969e-05	0.0393996	0.03940174421	0.00155232848016	0.0015524974467902	-0.0286068	-0.0286262978	0.0008194649257342	0.00081834900624	-0.000449954	-8.5664e-05	2.02458602116e-07	7.338320896e-09	0.000696427	0.000513383	4.85010566329e-07	2.635621046890001e-07	-0.000254961	-0.0003032482	6.5005111521e-08	9.195947080324e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46856.64826922188	144.210086482497	2195545487.0255737	20796.549043289266	77568.2164372178	285.9422653440415	6016828201.251064	81762.97911008225	47393.52607060185	55.06352076903568	2246146313.4048176	3031.9913194820238	55483.77586597943	45673.1077720592	1.021688	29.898029	0.15092367	0.0872196999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0160333	-0.00615517	3.78861177289e-05	0.00025706670889	-0.0391633	-0.0785628999999999	0.0015337640668899	0.0061721292564099	-0.0525997	-0.0239928999999999	0.0005756592504099	0.00276672844009	-0.000227691	0.000222263	5.1843191481e-08	4.940084116900001e-08	0.00021496	-0.000481467	4.62078016e-08	2.3181047208900006e-07	-0.000114437	0.000140524	1.3095826969e-08	1.9746994576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47090.31157221629	233.66330299441324	2217497443.968408	54598.53916625897	78043.42746817965	475.2110309618584	6090776570.981018	225825.5239478323	47487.10948752572	93.58341692386604	2255025567.480255	8757.855923146133	55467.04690672947	40443.614270700666	1.559751	45.643585	0.2430803899999999	0.112449	0.0248241396	0.0958759863	0.0257916277	0.035669193	-0.0267365212	0.0026996966	-0.0147720497	0.0412637927	0.0292450318	-0.0052988036	0.008199107	-0.0101587822	0.0266744018	0.0283576609	0.0189017961	-0.0144042937	0.0595161906	-0.0380212546	0.0545867963	-0.0149937695	0.0059455116	-0.0102620682	0.0292659752	-0.0051585644	0.0733972905	-0.0817198372	-0.0310299553	0.0170703329	-0.0434110953	0.0408188502	-0.0787209654	0.0116227392	-0.0569779007	0.0264339174	-0.0035355362	0.0215111377	-0.0443082655	-0.0005627487	-0.0172578276	0.0505300195	-0.0215278705	0.0380896084	-0.0283332431	0.0059965932	-0.0414930276	0.0583760511	-0.0043158085	0.0301802301	-0.0788067545	0.0565294867	-0.0003606543	0.0004185582	-0.024731543	0.0268669014	-0.0366774923	0.0481176506	-0.0310973892	0.0149008791	0.033160416	-0.0406354226	0.0259260048	0.0010144834	-0.0312563093	-0.0292370446	0.0091171733	0.0246501598	0.0030657511	-0.0513945891	0.0855235861	0.0150910183	-0.0363979398	-0.0018840483	-0.0029180754	-0.0102952627	0.0519152484	0.0417492858	0.0159301703	-0.0216747452	0.0047452129	-0.0575123041	0.0672675321	-0.0219099272	0.007263821	0.0063112417	-0.0685011849	0.0217406402	-0.0302500053	0.0187826084	-0.0144415754	0.0145484379	-0.0049854921	0.0105367307	-0.0164120685	0.0151587156	0.0279492902	-0.1089736669	0.0342174552	-0.0964829915	0.0294672334	-0.0237614811	0.02434162	-0.0786614541	0.0632478663	-0.0147003472	0.0044368865	-0.0194938609	0.0212529368	-0.0175798051	-0.0228550259	0.0518873866	0.0233876265	-0.0261642446	0.0297800051	-0.0250527198	0.0301502324	-0.0914612914	0.0007825448	-0.0610540751	0.0300393179	-0.0520755411	0.060155903	-0.0346259039	0.0271920911	-0.072676669	0.0736966919	-0.0524365555	0.0302234416	-0.0486434904	-0.0086044397	0.076086388	-0.0366310935	0.0257076579	-0.0161325912	-0.066687861	0.0071768378	-0.0010758603	0.0181728539	-0.0306323531	0.0370026756	-0.0456256787	0.0013569832	-0.0271346929	0.0499607206	-0.0182677305	0.0044268271	-0.058991045	0.0299509758	-0.0339443653	0.0209023235	-0.0208143731	0.0981904219	-0.0199430491	0.0299069014	-0.0620679718	0.0429940439	-0.0272079356	0.0149088813	0.0490584373	0.0490581744	0.0490577361	0.0490571226	0.0490563339	0.0490553698	0.0490542304	0.0490529158	0.0490514259	0.0490497608	0.0490479204	0.0490459047	0.0490437138	0.0490413477	0.0490388064	0.0490360898	0.049033198	0.049030131	0.0490268889	0.0490234715	0.049019879	0.0490161114	0.0490121686	0.0490080506	0.0	0.0	0.0	0.0398252	0.0558585	0.0031201720222499	0.0015860465550399	-0.0866625	-0.0474992	0.00751038890625	0.00225617400064	0.00325719	0.05585689	0.0031199921604721	1.06092866961e-05	-0.0007887219999999	-0.0005610309999999	6.220823932838422e-07	3.147557829608877e-07	-0.000198938	-0.000413898	3.957632784400001e-08	1.71311554404e-07	0.00058795	0.000702387	3.456852025e-07	4.93347497769e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47384.75767074611	294.44609852982103	2245315259.5153327	86698.50493943307	77837.85558842677	-205.57187975288247	6058731762.60478	42259.79774513359	47589.05678690843	101.94729938271485	2264718325.867596	10393.251851428891	55578.115616303774	46337.45530276643	1.552616	45.434772	0.150951105	0.0822239	-0.0142045007	0.0314699772	-0.0485958666	0.0452115101	0.0236875661	0.0322741653	-0.0255915922	0.0177596728	-0.0118424842	0.0269766564	-0.0391397345	0.00833558	0.0392151837	0.0004888882	0.0045277997	0.0658836394	-0.0112657021	-0.0220046392	0.0277303042	-0.0338360436	0.0073573221	-0.0129921254	0.0275416745	-0.0019015083	-0.0447675225	0.0072823627	-0.0005441628	-0.0557313527	0.03936288	-0.0440273193	-0.0106337975	-0.0280304099	0.0463913391	0.0275796091	0.018036323	0.0039600325	0.0784884706	0.0320403436	0.0162320362	0.0341329597	-0.0076489931	0.0082702505	-0.0221689254	-0.0108184585	-0.0565220056	-0.0660221972	-0.0139963561	0.0721818372	-0.0216253172	0.0731038185	0.0451303803	0.0203192768	-0.0240945978	-0.0281075548	-0.086489108	-0.0456076315	-0.0614702288	-0.0073300665	-0.0148002793	0.0163176283	-0.0072830693	0.0155826244	-0.0136562483	0.0183534787	0.0195887394	0.0371914747	0.0207878489	-0.0231033423	0.0352954306	-0.0112386612	0.0141282661	-0.0078361749	-0.0289976897	0.0224790206	0.0593627604	-0.0039990274	-0.0515698405	-0.044096119	-0.0134630881	-0.0032990959	-0.0483549072	-0.0296330789	-0.0390930662	-0.0480661347	-0.0217461385	-0.0130948325	-0.0318560213	0.0027724916	0.0149990196	-0.0029747857	0.0044074988	0.0459837563	0.0230448884	-0.0331461869	0.0327330904	0.0352944486	-0.0121553084	0.0245222261	-0.0204009862	0.0053072296	-0.0167081193	0.0455356016	-0.0281603716	0.0601448596	-0.043813043	0.0378769869	-0.0542044862	0.0115399358	-0.0109064411	0.022900157	0.0010097201	0.0223495924	0.0247077857	-0.0112729179	0.009216988	0.0057989413	-0.0625647482	-0.0183090793	-0.079095359	-0.0436456032	0.0356481467	0.0175242879	0.0085990813	0.0218187196	-0.0088839903	-0.0354208862	0.0894002863	-0.0131374378	-0.0180116098	0.0124143857	0.0085412737	0.009160999	0.0559458633	-0.0189822457	-0.0011068467	0.0301803346	-0.0032749786	-0.0279703487	0.0069524647	0.0047028876	-0.0004728121	0.0305460179	0.0307687087	-0.0535799673	0.0073687287	-0.0166911385	-0.0185379997	-0.0277490308	0.002642643	-0.0011720857	0.0130242791	-0.0376739043	-0.0310557102	0.0092420987	0.0138006686	-0.0664550676	0.0350372619	0.0490577361	0.0490553698	0.0490514259	0.0490459047	0.0490388064	0.049030131	0.049019879	0.0490080506	0.0489946463	0.0489796665	0.0489631116	0.0489449821	0.0489252788	0.0489040021	0.0488811528	0.0488567316	0.0488307394	0.0488031768	0.0487740449	0.0487433446	0.0487110768	0.0486772426	0.048641843	0.0486048793	0.0	0.0	0.0	0.0511196	0.0112944	0.00012756347136	0.00261321350416	-0.0516745	0.034988	0.00267025395025	0.001224160144	-0.0465717	-0.04982889	0.0024829182786321	0.00216892324089	4.76503e-05	0.0008363722999999	2.27055109009e-09	6.995186242071227e-07	-0.000410604	-0.000211666	1.68595644816e-07	4.4802495556e-08	0.000636708	4.875800000000009e-05	4.053970772640001e-07	2.377342564000009e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47496.202554604286	111.44488385817384	2255889257.107999	12419.962138161858	78272.55586511949	434.700276692718	6126593001.658251	188964.3305567256	47698.2447659465	109.1879790380699	2275122553.752143	11922.014766417991	55741.01411491238	46148.79300294037	0.952769	27.881239	0.1159955	0.0639305	-0.0143316358	0.0221389091	-0.0239555957	-0.0151937527	0.0397381704	0.0324673252	0.0467898664	0.0092626969	0.0101646645	-0.0036453062	-0.0172307826	0.0251539208	-0.0284334983	-0.0195460027	-0.0128621682	0.0508251098	-0.0331382084	0.0287839148	-0.0191047379	-0.000321501	0.0145554812	-0.001794598	-0.0051736807	0.0284436461	-0.0383313482	-0.0412908446	0.0369110257	-0.0210811778	0.0754948939	-0.0048640762	0.0257270996	-0.0132478982	-0.0250044279	0.0270668187	0.0085708104	0.0462300872	0.0416053754	-0.0040095491	-0.0035797067	-0.0632247423	0.0020184789	-0.0198761645	0.0178901257	-0.0268236316	-0.0137449765	0.0315347907	0.0247999478	0.0329347708	-0.0540648123	-0.0108277263	-0.0221308058	-0.0001479411	0.0528277185	-0.0322568884	-0.0280040065	-0.0053009671	-0.0253602337	-0.0358547265	0.0418852084	0.0006943717	-0.0020989009	0.0449751332	-0.0193744886	0.0499439742	0.0264430334	-0.0457550091	0.0182426057	-0.0099355148	0.0581030655	-0.0182830309	0.0594458988	-0.0240715209	-0.0117495299	0.0164860007	-0.0271386561	-0.0151446946	-0.0043789319	0.0049500254	-0.0207831058	0.0161767224	-0.0199079845	-0.0063387925	-0.0305799311	-0.0247440123	0.0336836476	-0.0452200679	0.024516592	0.0132113972	0.0078641025	-0.0046784874	0.0269887273	0.0026088499	0.0078264031	-0.0012636301	0.0281550482	0.0682333873	-0.0118148277	-0.0548569295	-0.0205725608	0.0001924735	0.0223573092	0.0551388096	-0.0312362314	-0.0165202745	0.0189322349	0.011313929	-0.0522054188	-0.0014704658	0.029331035	0.0091166507	0.0361127262	0.0155293777	0.0187375711	-0.0187601892	-0.0160235666	-0.0438784839	0.0253727819	0.0071201558	-0.0078720851	-0.0243619819	-0.0074137248	-0.0608937192	-0.0350919957	-0.0091517011	0.0191542211	0.0180227245	0.0368056857	-0.0139431	0.0190559028	-0.0407197993	0.0440410521	0.0288066428	-0.0286388902	-0.0029492249	-0.0059432564	0.0358289251	-0.0055549232	-0.0240230627	-0.026168698	0.0201859053	0.0061767828	0.0467164397	-0.0074469785	-0.0019211528	0.023277225	-0.0459848927	0.0007820217	-0.0135102623	0.0007450786	-0.0191975033	-0.0021602368	-0.0303676752	-0.0003303337	-0.0005661206	0.0009920915	-0.0533042999	0.0231766774	0.0490563339	0.0490497608	0.0490388064	0.0490234715	0.0490037576	0.0489796665	0.0489512002	0.0489183613	0.0488811528	0.048839578	0.0487936405	0.0487433446	0.0486886946	0.0486296955	0.0485663526	0.0484986714	0.0484266581	0.0483503191	0.0482696611	0.0481846914	0.0480954177	0.0480018478	0.0479039901	0.0478018534	0.0	0.0	0.0	0.0511738	5.4199999999997306e-05	2.9376399999997082e-09	0.00261875780644	-0.00502732	0.0466471799999999	2.52739463824e-05	0.0021759594019523	-0.0872803	-0.0407086	0.00165719011396	0.00761785076809	-1.38711e-05	-6.15214e-05	1.9240741521e-10	3.78488265796e-09	-0.000108307	0.000302297	1.1730406249000001e-08	9.1383476209e-08	0.0008446	0.000207892	7.1334916e-07	4.3219083664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
