onset	duration	trial_type
25.915	8	Neutral - OBSERVAR
35.365	8	Neutral - OBSERVAR
43.897	8	Neutral - OBSERVAR
53.097	8	Neutral - OBSERVAR
87.795	8	Negativo - REDUCIR
96.994	8	Negativo - REDUCIR
105.643	8	Negativo - REDUCIR
114.593	8	Negativo - REDUCIR
149.807	8	Negativo - SUPRIMIR
158.79	8	Negativo - SUPRIMIR
168.256	8	Negativo - SUPRIMIR
177.439	8	Negativo - SUPRIMIR
213.37	8	Happy - INCREMENTAR
222.219	8	Happy - INCREMENTAR
231.669	8	Happy - INCREMENTAR
240.868	8	Happy - INCREMENTAR
272.999	8	Happy - SUPRIMIR
282.432	8	Happy - SUPRIMIR
291.282	8	Happy - SUPRIMIR
299.948	8	Happy - SUPRIMIR
335.595	8	Happy - OBSERVAR
345.061	8	Happy - OBSERVAR
354.011	8	Happy - OBSERVAR
362.694	8	Happy - OBSERVAR
394.625	8	Negativo - OBSERVAR
403.558	8	Negativo - OBSERVAR
412.89	8	Negativo - OBSERVAR
422.09	8	Negativo - OBSERVAR
455.971	8	Negativo - REDUCIR
465.42	8	Negativo - REDUCIR
474.37	8	Negativo - REDUCIR
483.003	8	Negativo - REDUCIR
516.25	8	Happy - OBSERVAR
525.233	8	Happy - OBSERVAR
534.683	8	Happy - OBSERVAR
543.349	8	Happy - OBSERVAR
574.347	8	Happy - SUPRIMIR
583.279	8	Happy - SUPRIMIR
592.729	8	Happy - SUPRIMIR
601.378	8	Happy - SUPRIMIR
636.759	8	Negativo - SUPRIMIR
645.459	8	Negativo - SUPRIMIR
654.542	8	Negativo - SUPRIMIR
664.008	8	Negativo - SUPRIMIR
701.289	8	Negativo - OBSERVAR
709.955	8	Negativo - OBSERVAR
719.404	8	Negativo - OBSERVAR
728.37	8	Negativo - OBSERVAR
765.668	8	Happy - INCREMENTAR
775.117	8	Happy - INCREMENTAR
784.35	8	Happy - INCREMENTAR
793.016	8	Happy - INCREMENTAR
826.464	8	Neutral - OBSERVAR
835.113	8	Neutral - OBSERVAR
844.579	8	Neutral - OBSERVAR
853.779	8	Neutral - OBSERVAR
885.077	8	Happy - OBSERVAR
894.293	8	Happy - OBSERVAR
903.242	8	Happy - OBSERVAR
911.908	8	Happy - OBSERVAR
946.439	8	Happy - INCREMENTAR
955.889	8	Happy - INCREMENTAR
964.722	8	Happy - INCREMENTAR
973.371	8	Happy - INCREMENTAR
1011.335	8	Happy - SUPRIMIR
1019.985	8	Happy - SUPRIMIR
1028.884	8	Happy - SUPRIMIR
1038.35	8	Happy - SUPRIMIR
1073.165	8	Negativo - SUPRIMIR
1082.131	8	Negativo - SUPRIMIR
1091.63	8	Negativo - SUPRIMIR
1100.796	8	Negativo - SUPRIMIR
1136.744	8	Negativo - OBSERVAR
1145.96	8	Negativo - OBSERVAR
1154.609	8	Negativo - OBSERVAR
1163.576	8	Negativo - OBSERVAR
1198.89	8	Negativo - REDUCIR
1207.739	8	Negativo - REDUCIR
1217.205	8	Negativo - REDUCIR
1225.872	8	Negativo - REDUCIR
1257.07	8	Neutral - OBSERVAR
1266.286	8	Neutral - OBSERVAR
1275.135	8	Neutral - OBSERVAR
1284.601	8	Neutral - OBSERVAR
