global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166
52255.36140318308	n/a	2730622795.377276	n/a	61553.604622865336	n/a	3788846242.068029	n/a	54689.66211825284	n/a	2990959142.60866	n/a	54820.53936745544	29008.780880283128	n/a	n/a	n/a	n/a	-0.0916473779	0.0214800082	-0.0540180069	-0.065297984	0.0559661796	0.0540180539	-0.0323953452	0.0116053272	0.0291925141	-0.0844466814	-0.0071364536	-0.0746891058	0.0479463195	-0.1065479595	0.1558948114	-0.1074945729	-0.0616014183	0.0377028842	-0.08255182	0.0848386341	-0.0398415556	0.0257880329	-0.0177178233	0.0225442866	-0.0147108004	0.0442679084	-0.0274991274	0.0431992403	0.0097430869	0.0894416646	0.0307274221	-0.026373327	0.0500773923	-0.067463096	0.0319143306	-0.0553243186	0.1028262277	-0.1220889842	0.0289476779	-0.0147022789	-0.1943893623	0.0269052175	-0.0014474826	0.0106947741	-0.0096272495	0.020968238	-0.0104874864	0.0497037568	-0.013531858	0.062890911	-0.0326506986	0.025294228	-0.0748960242	0.070662866	-0.0319413215	0.0558274272	-0.0927900269	0.0693989074	-0.1075814126	0.0463907108	-0.0154889008	-0.0035906719	0.049658186	-0.0318821507	-0.0107058574	0.0382215666	0.0844357912	-0.026074997	-0.0266304734	0.0576461434	-0.0483122695	-0.0268956376	-0.0264743787	0.0200395512	0.0065150875	0.023892548	-0.0007345646	-0.0442600723	-0.0620592781	0.036831829	-0.0926946594	0.0640647023	-0.0584191103	0.0175121479	-0.0202054608	0.020206658	-0.0142417241	0.0426426272	-0.0324164639	0.0424410214	0.0041719708	0.0877884259	0.0163127718	-0.0355502722	0.0438403667	-0.0739684065	0.0301680869	-0.0463789693	0.109047958	-0.1144777357	0.0200219044	-0.0072301202	-0.1971462012	0.0370820605	-0.0007447275	0.0048345255	-0.0161533107	0.0198046226	-0.0170383937	0.0424815042	-0.0039256	0.0178367736	-0.0650589209	0.0184847923	-0.0776467509	0.0661352862	-0.0400429118	0.0312907203	-0.1099934018	0.0811967023	-0.0889939923	0.0574414889	-0.0180241237	-0.0138429592	0.0506908458	-0.0300738021	-0.0105748303	0.0600833644	0.0521238316	-0.0576687412	-0.0133947688	0.0554495186	-0.0449223138	-0.0331331743	-0.0352897991	0.0235607643	0.0141297072	0.0215940568	0.0376235099	-0.0492655829	-0.0353638553	-0.0650989354	0.0541262085	-0.0618797063	0.0013525748	-0.0687955882	0.1283148136	-0.0661738319	0.0042449682	-0.0886631067	0.0999982188	-0.0637980144	0.0245923479	-0.0345920244	0.0091759807	-0.1495773695	0.2012844722	-0.0101979845	0.010541457	-0.204772791	0.0322413902	-0.0393691172	0.0176355564	-0.0851044879	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0597603	n/a	n/a	0.00357129345609	0.314572	n/a	0.098955543184	n/a	0.0719922	n/a	n/a	0.00518287686084	0.0177488	n/a	0.0003150199014399	n/a	-0.0014162	n/a	2.00562244e-06	n/a	-0.00118765	n/a	1.4105125225e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52001.311861130205	-254.04954205287504	2704136435.278521	64541.16981727552	60642.61382171435	-910.9908011509832	3677526611.129581	829904.2397817104	54326.68365767045	-362.9784605823879	2951388557.2405977	131753.36284676014	54421.0924808213	27644.18597778639	1.499787	39.355759	0.4851835499999999	0.27228	-0.0958127368	-0.010313962	-0.0888356069	-0.0394851523	0.0672231075	0.053392953	0.0085656233	0.0255112774	0.1482967324	-0.097580669	-0.0253058346	-0.0941198329	0.0341011665	-0.0044608237	0.1186470778	-0.1277356755	-0.0167673842	-0.038986325	-0.0637039249	0.0184191719	-0.1157464259	-0.0166966581	-0.005435439	-0.0151356902	0.0005295364	0.0084302332	-0.0044256673	0.0244429639	-0.071606868	0.0303016952	0.0127783465	-0.0418278445	-0.02147026	-0.0839270301	-0.122722661	-0.1485722823	0.0390920205	-0.0448218102	0.0110449856	0.0364551773	-0.1654363463	-0.0381334118	0.0055650126	0.0390894807	-0.01416282	0.0075462773	-0.0609432813	-0.0095077028	-0.0837710996	0.05976377	-0.0464890272	-0.0493816504	-0.0744121746	0.0280604329	0.0092453793	-0.050724462	-0.1051028058	0.0267829212	0.0085259431	-0.0006900312	0.0083976208	-0.0128581748	0.0251189316	-0.0045819224	-0.0615056308	-0.0169411613	0.0209829442	0.042331872	0.0443352772	0.0129254211	-0.0289526177	0.0071947987	-0.0479899369	-0.0404335375	0.0556207158	0.0184323772	0.0590650569	-0.0505708489	-0.0170984147	-0.0390133482	-0.0581007863	-0.0135838373	-0.1178977479	-0.0169314477	-0.0138993885	-0.0145545111	-0.0010452566	0.0068396438	0.0012079096	0.0250094883	-0.075904451	0.0236761993	0.002913006	-0.0471711176	-0.0228290677	-0.081268406	-0.124091368	-0.1443276683	0.0424459832	-0.0389346091	0.0011890325	0.0383604184	-0.1684014498	-0.0340035253	0.0112194065	0.0292425938	-0.0154690818	-0.0036236421	-0.0546126978	-0.0153976567	-0.0690099207	0.0286148141	-0.0617496341	-0.0714191246	-0.0809688992	0.0465112903	0.0209623906	-0.054725239	-0.1024256062	0.0185761008	0.0230088853	7.01463e-05	-0.0043579001	0.0150834703	0.0250624059	0.0021880967	-0.0577058806	0.0104894306	0.0331843392	0.0382358513	-0.0361120884	-0.0264216218	-0.0381711774	0.0138642701	-0.0522578882	-0.0043444926	0.0710651401	-5.09674e-05	0.0731616362	-0.0132554218	-0.0064905879	-0.0574792292	0.0353493662	-0.0528541753	-0.0112544816	-0.1083218788	0.1093160348	-0.0783359857	0.0189003501	-0.0848721445	0.1173772347	-0.0118313263	0.0761411207	-0.0499369831	0.0124639811	-0.1496287259	0.1476385032	0.0135540751	-0.0405658978	-0.1633123275	-0.0173107214	-0.0808199382	-0.0698870423	-0.0518011032	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0895308999999999	-0.0297705999999998	0.0008862886243599	0.0080157820548099	0.245962	-0.06861	0.0604973054439999	0.0047073321	0.207083	0.1350907999999999	0.0182495242446399	0.042883368889	0.0137495	-0.0039992999999999	0.00018904875025	1.5994400489999992e-05	-0.000500467	0.000915733	2.50467218089e-07	8.385669272890001e-07	-0.00106844	0.00011921	1.1415640336e-06	1.4211024100000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51904.637123124645	-96.67473800556036	2694091354.883249	9346.004968443736	60157.272131895406	-485.3416898189462	3618897390.35092	235556.55587631016	54268.219646661935	-58.464011008516536	2945039663.6183443	3418.040583203943	54344.01564086473	26918.061522481337	1.425578	37.40847	0.2601538	0.167091	-0.1003452595	-0.008393183	-0.0750903358	-0.0005286155	0.0460494239	0.0198395986	0.0495916942	0.0094644804	0.1334846622	-0.068843095	-0.0247123612	-0.0457695765	0.0026177446	0.042421232	0.0604922882	-0.1052890204	0.0003531876	-0.0741592594	-0.0524725328	-0.0075742296	-0.0198188486	-0.0047261217	-0.0305145914	-0.0420341837	-0.0007685997	-0.060467796	-0.055028521	0.0631894591	0.011935876	0.0724404351	0.0789205897	-0.0231703051	-0.05402648	-0.053238693	-0.0348241345	-0.0160807082	0.1032335527	0.014485282	0.0105857173	-0.0689463352	-0.0980941823	0.0168363653	-0.0337424423	0.09865873	-0.0464976867	-0.03808683	-0.0212682511	-0.0214573962	-0.0069503253	0.0563826699	-0.1399829191	0.0390558998	-0.0163537934	-0.0218531692	0.0374069576	0.0240225746	-0.0240771947	0.0816650849	0.0326373015	-0.044385285	0.0164278565	-0.073850714	-0.0338909614	-0.0365013724	0.0314933039	0.000356425	0.0796453465	0.0184066029	0.034855158	-0.0548823954	-0.0500530183	0.0142385836	-0.0500300651	0.037290772	0.0378981835	-0.035609925	-0.0046318688	-0.031753323	0.0004591433	-0.0741023342	-0.0481818228	-0.021715096	-0.0185823745	-0.008308321	-0.0298576911	-0.0420568107	-0.0007823134	-0.0619743695	-0.0568088404	0.0595573564	0.0085980989	0.072361141	0.0597113868	-0.0450222845	-0.0593152046	-0.056626177	-0.0384631467	-0.0124102143	0.1046471949	0.0161418255	0.024036612	-0.0686564468	-0.0957812809	0.0130255868	-0.0388523497	0.092860609	-0.0366698504	-0.0519127746	-0.0075405572	-0.0332312099	0.0062676191	0.0964830698	-0.1063149851	0.0193536634	-0.0129003908	0.0276668491	0.0666046121	0.0292850016	-0.0309345285	0.075771912	0.0363680572	-0.0482095715	-0.0341912246	0.0712537164	-0.0267661813	-0.0411355041	0.0254561857	0.0369491996	0.0734710876	-0.0017301069	-0.0166834692	-0.0514167312	-0.0407003835	-0.0091328984	-0.0193869605	0.0620368099	0.002567916	-0.0419347471	0.0094058462	0.0236933624	-9.8224e-05	-0.0446670675	0.0262459762	-0.0263918544	-0.0300464624	-0.1018566676	0.0842327255	-0.0561353532	0.0520371297	-0.0660380364	0.1081980027	-0.0018171754	0.0650010378	-0.0328464685	-0.0012072174	-0.100982119	0.1198783421	-0.0488618821	-0.0495287979	-0.1407120858	-0.0284980473	-0.0854520838	-0.0187813459	0.0091340064	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0881438999999999	0.0013869999999999	1.923768999999998e-06	0.0077693471072099	0.191048	-0.0549139999999999	0.036499338304	0.0030155473959999	0.248524	0.041441	0.001717356481	0.061764178576	0.0108933	-0.0028561999999999	0.00011866398489	8.157878439999999e-06	-0.00064236	-0.000141893	4.1262636960000004e-07	2.0133623449000008e-08	-0.0008182969999999	0.000250143	6.696099802088363e-07	6.257152044905e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51755.59454550724	-149.04257761740155	2678641566.7589397	22213.68994283917	59591.13455826197	-566.1375736334376	3551103317.940884	320511.75227955595	54218.367198153406	-49.85244850852905	2939631341.633797	2485.2666222955404	54283.42777668096	33115.98481993513	2.961112	77.70227099999998	1.37867075	0.926521	-0.0196459588	0.0307591107	-0.0750480741	0.0625967185	-0.119011145	-0.0378328736	0.0676456326	-0.0600072296	0.0160360324	0.0422811104	0.0687786342	0.0093428945	0.0435798624	-0.0205202298	-0.1252502194	0.0415807677	0.0179304017	-0.0288439618	0.0786939022	-0.0260896165	-0.0620308762	-0.0001914663	0.0448933313	-0.0681207784	-0.0144796933	-0.0097010108	0.0995998231	-0.0198801308	0.0336211626	0.0821430047	0.0470419972	0.0016108222	-0.0791673294	-0.0713868019	-0.0086583125	-0.0198824197	0.0218644661	-0.0592669188	0.0319494715	-0.0141386265	0.1075714881	0.0041936612	-0.0705095809	0.0590566057	0.0291436006	-0.0010940541	0.1165541846	0.0005065263	0.060848065	-0.0965053505	0.0408821532	-0.0802710665	-0.027218369	-0.0671729643	-0.0336857826	0.0920818327	0.0901976666	0.0361790527	-0.0203108416	-0.0095120025	-0.0509312651	-0.1096974629	-0.021294926	0.0808918442	-0.1065395986	0.0020153947	0.1027541928	-0.086310991	-0.0131253517	-0.0998968904	-0.1142557962	-0.0951400992	0.1115799489	0.1168913899	-0.0179073977	-0.065080271	-0.0414360318	-0.0115661793	0.0181546118	-0.0283370814	0.0852987755	-0.023599203	-0.0519622786	0.0060574203	0.0322078571	-0.0675785707	-0.0152341184	-0.0043274274	0.1050676418	-0.0183847293	0.0350521895	0.0837435104	0.0361806437	-0.0135855804	-0.0815097529	-0.0667407837	-0.0149896266	-0.0225395831	0.0159939097	-0.066147746	0.0404595464	-0.0135857628	0.1085043448	-0.0014007734	-0.062662185	0.0485193845	0.015579245	0.0395842464	0.1125833114	-0.0080307172	0.0794088267	0.007011779	0.1014218476	-0.0535744573	-0.0338983203	-0.0918102993	-0.009632665	0.0795507526	0.0694412626	0.0572373096	-0.0517395542	-0.0155454834	-0.1154085028	0.0754008378	-0.0100389392	0.0896084773	-0.0937878959	0.0143013019	0.0779984534	-0.0917433694	0.0274517888	-0.0526854213	-0.054098371	-0.1724882144	0.1145937617	0.0379762365	-0.1121049207	-0.0470816172	-0.0025376892	-0.0067689911	0.0176242025	-0.0399644045	-0.005351982	0.0834270189	0.0012132394	-0.0419684423	-0.0608422046	0.0079497122	0.092390232	0.0893593816	-0.0579234381	0.0199663268	-0.0025468407	-0.003114886	0.0584280516	0.0341721135	-0.075729533	0.043713154	-0.0007360624	0.0776676341	-0.0502527435	-0.0214868155	0.0999793224	-0.0601071048	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.0422803	0.0458635999999999	0.0021034698049599	0.00178762376809	-0.152319	-0.343367	0.023201077761	0.1179008966889999	0.207594	-0.0409299999999999	0.0016752648999999	0.043095268836	-0.00543406	-0.01632736	2.95290080836e-05	0.0002665826845695	-0.000603814	3.854599999999998e-05	3.6459134659600004e-07	1.4857941159999982e-09	0.001786	0.0026042969999999	3.189796e-06	6.782362864208479e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
