global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124
47787.70882649299	n/a	2283665114.8856764	n/a	70123.29047582785	n/a	4917275867.157329	n/a	47514.07447305805	n/a	2257587273.0313063	n/a	47660.163725972	30436.72235240259	n/a	n/a	n/a	n/a	0.094088064	0.035786909	0.035124989	-0.0824353636	0.0236526445	0.0626068124	0.0358381647	-0.0279768582	-0.0054098881	0.0315431156	-0.061556673	-0.052323366	0.0009307208	0.0089790011	-0.04479938	0.0053829794	-0.0361494069	0.0388448797	0.0708359721	-0.0409238675	0.165424552	-0.0070584185	0.0420450931	-0.0629407561	0.0130081567	-0.0247852752	0.0341116056	0.0759210879	-0.0015375073	0.0192704112	-0.0067408639	0.0505827375	-0.0209029663	0.0487151188	-0.0200025724	0.004371017	-0.0142836985	0.0013713032	-0.0209342228	0.0258712466	-0.0177385547	-0.0182510163	0.0899209731	-0.05037914	-0.0360459019	0.0072215177	-0.0369526593	0.0106969698	-0.0209348697	0.0242184742	-0.0741301979	0.05031106	-0.0341488171	0.0903467325	-0.0465173025	0.0160196733	-0.0204992391	0.0218369828	-0.0052115218	-0.006078682	0.0044069468	0.0392570522	-0.0104750821	0.026354547	0.00323889	-0.0319340358	-0.0083767913	0.0137219016	-0.0322171557	-0.0155295772	-0.0421565517	0.0317242299	0.0246093269	0.1099924481	-0.0302607817	-0.0221002103	0.0167504486	-0.0289170715	0.0089164166	-0.0329979036	0.0199665275	-0.020822864	0.0082952213	-0.0402591498	0.0458058776	-0.0035305829	0.0004195401	-0.0566498775	0.0180635754	-0.0393844522	0.0162339468	-0.0014059806	0.0412606471	-0.0126354186	0.0313013474	-0.0006094656	0.0211608273	-0.0341183809	0.0071453109	-0.01980555	-0.0064731397	-0.0463438477	0.0514569687	-0.0003367215	-0.0199033543	0.0068089638	0.0087919714	-0.0320669383	0.0397342641	0.0691154587	-0.0248615458	0.1677668517	-0.008839088	0.0494729025	-0.0653607039	0.0009066691	-0.017548198	0.0334220609	-0.0796849101	0.000383277	-0.019443364	0.0075890901	-0.0526143214	0.0157224915	-0.0511268984	0.0209868511	-1.50218e-05	0.0062495897	-0.0163236685	-0.0161872292	0.0206373936	-0.0240759715	0.0397695639	-0.090889415	-0.0451271554	-0.0278069617	0.0050132256	-0.008481187	0.0337096685	-0.0251642374	0.0231691968	-0.0671459246	0.0619186634	-0.041767467	0.0869171325	-0.0381294118	0.0140793154	-0.022521392	0.0230454936	-0.0096304619	0.0154045228	0.0364825813	-0.0182611737	-0.0122531945	0.017234286	0.0215137497	-0.0193494606	-0.00839713	0.0083342214	-0.0448248378	-0.0084702333	-0.0519649133	0.0147847896	0.0842900887	-0.0350845853	-0.0055658452	-0.0665948177	-0.0126332528	0.0253820283	-0.0126654789	0.0068032436	-0.0313961432	0.0014500583	-0.0402446585	0.0580752718	-0.0267389945	0.0120363059	-0.0025976882	0.0535825665	-0.0141146348	0.0343300589	-0.0182141599	0.009235786	-0.0335316379	0.0020620942	-0.0211705132	0.0171134517	-0.0187188773	0.0504607699	-0.0122614889	0.0335436886	0.0055816623	-0.0138438508	0.0717854939	0.0019840535	0.0282102108	-0.0097633727	0.0309789801	0.0266561119	-0.0267371976	0.0115930957	-0.0174600348	0.0391824219	-0.0506687999	0.0306561947	-0.0435520161	0.0273679078	-0.0081352238	-0.0070225017	0.0030485731	-0.0282445314	0.0052170912	-0.0861108165	0.0454869936	-0.0600124139	0.0669350331	-0.0486226675	0.0296758997	-0.036052839	0.0263037497	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0340173	n/a	n/a	0.00115717669929	-0.0258574	n/a	0.00066860513476	n/a	0.0798698	n/a	n/a	0.00637918495204	-0.0027497	n/a	7.560850089999999e-06	n/a	0.0016277	n/a	2.64940729e-06	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47961.402387130336	173.6935606373445	2300296118.940232	30169.453006878863	70264.6844896789	141.39401385105157	4937125886.434122	19992.26715291136	47577.48539566216	63.410922604110965	2263617116.574446	4020.945105504551	47721.24533765462	35983.74007063578	1.507176	39.613556	0.0988522249999999	0.0539099	0.0434772123	0.0198602281	0.0378700857	-0.0475252351	0.0087269075	0.0001677342	-0.0125464024	-0.0633158584	-0.0181365435	0.0290267943	-0.038318668	-0.072536778	0.0727493061	-0.0123492319	0.0252117902	0.0125775979	-0.0269294812	0.0481645341	0.0475186425	-0.1037254136	0.110850483	-0.0242941182	0.0079055834	-0.0568486195	-0.0103604237	-0.0140703645	0.0345207869	0.0420126531	0.0151968663	-0.0050899982	0.0270091291	-0.0097323392	-0.052707592	-0.0180069059	-0.0427707964	-0.0281422875	-0.0429744776	0.0177752703	-0.0229181269	0.0188074266	0.0121275566	0.0390655683	0.0061998198	-0.0134826196	-0.0221953345	-0.0019898517	-0.0271449357	-0.0830528136	0.0291029464	0.0246436538	-0.1112545296	0.010195689	-0.0050625466	0.0442868204	-0.0341870638	-0.0005999136	0.0214600884	0.0064460037	-0.0022934919	0.0620654731	0.0687972257	0.0305928902	0.0546228975	0.0369128283	-0.0693482885	0.0710548138	0.070431742	0.0141069939	-0.0226543856	0.008913737	-0.0464481267	-0.0387579626	0.0427341863	-0.0089499013	0.0346746253	-0.0353810149	0.0191467807	0.0231122657	0.0039461237	0.0546093089	0.0939077261	0.0394712734	0.076119018	0.0028404707	0.0048998757	0.0542804337	-0.0345277915	-0.0715772434	0.0067865958	0.0129333574	-0.034327502	-0.0199284914	-0.0257943818	0.0339518184	0.0011334725	0.0166785451	-0.0076106903	-0.0415362267	0.0482823135	-0.0228842275	0.0517379205	0.0350647259	-0.0150662166	0.0584781805	0.0573292852	-0.0075930209	0.0153245414	-0.0233173564	0.0477553328	0.0436057613	-0.0934264618	0.1212057483	0.0155313953	0.0128190629	-0.0542864963	0.0232632758	-0.0094275843	0.0366242363	-0.0426569344	-0.0157075008	0.0074297237	0.0245618152	0.0114778094	0.0541788091	0.0160584911	0.0442212023	0.0309693179	0.0371189432	-0.0108892861	-0.0251118466	0.0073413726	-0.0094888345	-0.0434960773	-0.0256501474	-0.0142527429	-0.0279134026	0.0112434195	0.0511390597	-0.0472375322	0.0325735521	0.033063728	-0.1046356908	0.0515541033	0.0117604406	0.0391208397	-0.0337035065	-0.0163463462	-0.010832676	-0.0495774851	-0.0202554002	-0.031442285	0.0935521905	0.0137109658	0.0120503847	-0.0831727181	0.0580899565	0.0192334367	-0.0277779229	0.033413648	0.0095447162	-0.0146494291	-0.0360806623	-0.0272625104	-0.0611302023	-0.0364055576	-0.0389865876	0.0004230593	-0.032597686	-0.0288530129	-0.0105439754	-0.1072604471	-0.0630338315	0.0624403339	-0.0486646846	-0.0173349774	-0.0027840892	-0.0508999309	0.0166999077	0.0727955535	-0.0105015892	-0.0127273518	0.0256710172	-0.0157289793	0.0317673096	0.0193024689	-0.0174198211	-0.0243851972	0.0073210636	0.0517797684	-0.0293008328	-0.0537008121	-0.0425111472	-0.0071405745	-0.032996437	-0.0541495765	-0.0572899842	-0.0134907937	0.0155596092	0.0232167372	-0.0144375329	-0.0018605069	-0.0285338494	0.0458721566	-0.0386681297	0.0092044172	-0.0186112163	-0.0210453347	-0.0363665215	0.005397165	0.0013572121	0.0181711676	-0.0052161548	-0.0535703553	0.0727279044	0.0009759353	0.0220256192	-0.0369875295	-0.0126712274	-0.0090520999	0.0197486848	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0340249	7.599999999996498e-06	5.775999999994678e-11	0.0011576938200099	0.0070619	0.0329193	4.987043161000001e-05	0.0010836803124899	0.046133	-0.0337368	0.00113817167424	0.002128253689	-0.00256446	0.0001852399999999	6.576455091600001e-06	3.4313857599999894e-08	0.00123933	-0.0003883699999999	1.5359388489e-06	1.508312568999999e-07	-7.01605e-05	-7.01605e-05	4.92249576025e-09	4.92249576025e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47827.65773583591	-133.7446512944225	2287484844.496265	17887.631749866672	70190.55283740682	-74.13165227207355	4926713707.620799	5495.501868587628	47667.91140917037	90.42601350820767	2272229778.1125145	8176.863918986559	47805.358932608935	35238.59367966624	1.110289	29.182049	0.056023545	0.0251497	0.0477456092	0.0293262465	0.0285753574	-0.0581020873	0.0162399247	0.0231935208	0.0123488937	-0.0329963981	-0.0274800373	0.0316975065	-0.0121492228	-0.041227414	0.0071784317	0.0577642994	-0.0187597905	0.0031199365	0.0131606988	0.0426653395	0.0443001942	-0.0395095573	0.1177121878	-0.0440061306	0.0044562006	-0.0833555705	0.0176046773	-0.0216328409	0.0242136238	0.019819137	0.0312162702	0.0229214785	0.0189151693	0.0694692767	-0.096973692	0.0350862399	-0.0373071739	-0.0304538396	0.0005937607	-0.0521761412	0.0392213535	0.0021050754	0.0091276963	0.0580651354	-0.045723363	-0.0832212098	-0.0353137595	0.0574701795	0.0403358781	-0.0199814483	-0.0400492667	-0.045442949	-0.0304785267	0.0770137035	0.0114509183	0.0230708795	-0.0255201346	0.020471492	-0.0422314978	0.0427767422	-0.0181243003	0.0622909701	-0.0764860455	-0.0182172092	0.0283043759	-0.0247717686	-0.0002488583	-0.0162666414	-0.043511772	-0.0938551052	-0.016443844	-0.0124969426	-0.0258215167	-0.0101552926	0.0500057553	-0.0207814839	-0.0211501237	-0.0561229714	-0.0687056986	-0.0496116276	-0.0498193012	0.0216266216	0.0182616767	0.0205898845	0.0299531135	0.0271956602	-0.0135860824	-0.0009164106	0.021138551	0.0143749738	0.0107094572	-0.0786659617	0.0865241144	0.0099750022	0.0352780809	0.0389745039	-0.0477811334	0.0142326138	0.0111849524	-0.0302675911	0.0289295466	-0.0766609814	0.0519152236	-0.0744193441	0.0805394408	-0.0135050385	0.0376524404	-0.0279887752	0.0024786975	0.0121225239	0.0445035508	0.0422213015	-0.0262137639	0.1215885384	0.0347473115	0.0122810292	-0.0786145911	0.0031643775	-0.011818149	0.0302759101	-0.0232494939	-0.0400446167	-0.0221997125	0.0377626492	-0.0752928234	0.0931645591	-0.0375298929	0.0344445584	0.0328682706	-0.0273108147	-0.043241687	0.0408614005	0.0082418251	0.0064463113	-0.055885957	0.0281171625	-0.0892797216	-0.0388735659	0.0500550284	-0.0267035392	-0.0491435293	-0.0507305356	-0.0548661489	-0.0048288502	0.0726568784	-0.0132072613	0.0265615039	-0.0197324604	0.0334143458	-0.0242446857	0.0459675871	-0.0414732233	-0.0622084943	-0.0440335433	-0.0605787923	0.0368510834	-0.0083805285	-0.0247254668	-0.014863292	0.0270799809	-0.0885283501	-0.0034684494	-0.0148158323	-0.0342976435	-0.0364460558	-0.0449829101	-0.0477620415	-0.0336483729	-0.0473711148	0.0524936003	0.0561019917	-0.0261170565	-0.0250134044	-0.0093866774	0.018111571	0.0086883193	-0.0498661957	0.0081447046	0.0100701266	-0.0201412467	-0.0169135151	-0.0140406211	0.0463801004	-0.0906934099	0.0486765227	-0.0158179465	0.0684606791	0.0215110385	-0.0033110007	0.0034172687	0.0611847856	-0.0594790709	0.0400593179	-0.0523683698	-0.062760475	0.0753094646	0.0360509522	-0.0512070752	-0.0132851335	0.0177262621	0.0233266053	-0.0134998573	-0.0026397867	-0.0334645647	0.0245926204	-0.0393988844	0.0226752351	-0.0322295761	0.001365223	-0.0093729038	0.0134480416	0.0153871042	-0.0176223753	0.0158505198	-0.0677380221	0.0562815964	-0.0357749105	0.0498267941	-0.0369499798	0.0010003436	-0.0166594234	0.0272404703	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0259575	-0.0080673999999999	6.508294275999992e-05	0.00067379180625	0.0216654	0.0146035	0.00046938955716	0.00021326221225	0.0529458	0.0068128	4.641424384000001e-05	0.00280325773764	-0.00275958	-0.00019512	7.615281776400001e-06	3.8071814400000005e-08	0.00150964	0.0002703099999999	2.2790129296e-06	7.306749609999997e-08	-4.7936e-06	6.53669e-05	2.2978600960000003e-11	4.2728316156100005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
