global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223	motion_outlier224	motion_outlier225	motion_outlier226	motion_outlier227	motion_outlier228	motion_outlier229	motion_outlier230	motion_outlier231	motion_outlier232	motion_outlier233	motion_outlier234	motion_outlier235	motion_outlier236	motion_outlier237	motion_outlier238	motion_outlier239	motion_outlier240	motion_outlier241	motion_outlier242	motion_outlier243	motion_outlier244	motion_outlier245	motion_outlier246	motion_outlier247	motion_outlier248	motion_outlier249	motion_outlier250	motion_outlier251	motion_outlier252	motion_outlier253	motion_outlier254	motion_outlier255	motion_outlier256	motion_outlier257	motion_outlier258	motion_outlier259	motion_outlier260	motion_outlier261	motion_outlier262	motion_outlier263	motion_outlier264	motion_outlier265	motion_outlier266	motion_outlier267	motion_outlier268	motion_outlier269	motion_outlier270	motion_outlier271	motion_outlier272	motion_outlier273	motion_outlier274	motion_outlier275	motion_outlier276	motion_outlier277	motion_outlier278	motion_outlier279	motion_outlier280	motion_outlier281	motion_outlier282	motion_outlier283	motion_outlier284	motion_outlier285	motion_outlier286	motion_outlier287	motion_outlier288
49304.34310427173	n/a	2430918248.943747	n/a	72776.9033253521	n/a	5296477657.627646	n/a	50106.1066961649	n/a	2510621928.247461	n/a	50645.738225144414	40053.80332276179	n/a	n/a	n/a	n/a	0.0247659381	0.0562469907	0.0094278975	-0.0426113567	0.0263257836	-0.0868609518	-0.0002881284	0.0012941475	-0.0153515208	-0.0028850367	0.0052733634	-0.0239272234	-0.0072125119	0.0041432159	-0.0127212912	0.0028689932	0.0071019466	-0.0022532979	0.0019316961	0.009938227	-0.0215771847	-0.0437603476	0.01653512	-0.006628923	0.0212795952	-0.0026361272	0.0407152105	-0.00380112	0.0127205912	0.0111935082	-0.0105248272	0.037123905	-0.0296832314	0.0412048478	-0.0173246045	0.0046254483	-0.0075211066	0.0028354451	-0.0067284754	0.0037804803	-0.0261984254	0.0022780918	0.0102026089	-0.0207202858	-0.0381154488	0.0238445569	-0.0072621568	0.0199968078	-0.0078362487	0.0389257158	-0.0010101779	0.0144601082	-0.0029309278	0.0215551091	-0.0364472571	0.0229545982	-0.0393346215	0.0264624461	-0.0076183678	0.0031492336	-0.0034358176	0.0049379184	-0.0126559824	0.0033643445	-0.0174239632	0.0040587061	-0.0097624696	0.0024752305	-0.006594024	0.0213586859	-0.009008462	0.0120759522	-0.0199075055	0.0016633794	-0.0159337102	0.0196387135	-0.0009693394	0.0271009913	-0.002740426	0.0158139492	-0.0378430515	0.0190000531	-0.0325956462	0.0030676429	-0.0014766936	0.0112336095	-0.0178817703	0.0076881774	0.0507999465	0.0507996334	0.0507991117	0.0507983813	0.0507974422	0.0507962944	0.050794938	0.0507933729	0.0507915991	0.0507896167	0.0507874256	0.0507850259	0.0507824176	0.0507796006	0.050776575	0.0507733409	0.0507698982	0.0507662469	0.050762387	0.0507583186	0.0507540417	0.0507495563	0.0507448624	-0.11025	n/a	n/a	0.0121550625	0.0242292	n/a	0.0005870541326399	n/a	-0.0619996	n/a	n/a	0.00384395040016	0.0017138	n/a	2.93711044e-06	n/a	0.00109454	n/a	1.1980178116e-06	n/a	-0.00176512	n/a	3.1156486144e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49122.09021529448	-182.25288897725116	2412979747.119529	33216.11554055423	72581.21341502339	-195.68991032871415	5268032540.797172	38294.5410044602	50123.91552650478	17.80883033988357	2512406907.708187	317.1544380747576	50678.09086584747	39281.77827200794	0.877811	37.831738	0.10085799	0.0470491	0.0316590179	0.0284199362	-0.0047018696	-0.0352283132	0.0499914519	-0.11872281	0.0057330837	0.0096078299	0.0021468917	-0.0002288199	-0.0129190235	-0.0174408348	-0.0152206213	0.0161927043	-0.0076035306	0.0114522835	0.0248217476	0.004464527	-0.001768702	0.0047483691	0.0041742208	-0.0502068761	0.0319328583	-0.0115664784	-0.0103249813	0.0157404434	-0.0105455878	-0.0264779868	0.0274267566	0.0096223357	-0.0089767986	-0.0003831799	-0.0128055264	-0.0131692803	-0.0141884607	0.0181573113	-0.0058610413	0.0079200417	-0.0117807437	-0.0119546507	-0.0076468314	-0.0019970775	0.0045216174	0.0036593528	-0.0426011863	0.0383619052	-0.008466441	-0.0009162638	0.01857655	-0.0098858183	0.0306298591	0.023708707	-0.0026824662	0.0177881693	0.0004850298	0.010028737	0.0159319071	0.0167910424	-0.0128884114	-0.0105994807	-0.0127883607	0.0211868496	0.0014897117	0.0060113499	-0.0134331848	-0.0060523534	-0.0100416883	-0.001679022	-0.004993038	0.0138263054	-0.0063260891	0.0153503071	-0.0142908723	0.0122893996	-0.0103346353	0.0209877664	-0.0108956773	0.0246151045	0.003460049	0.0197763432	-0.0395227237	0.0164864345	-0.0201823714	-0.0126616215	-0.0103317057	-0.0083717534	-0.001387559	0.0031626042	0.0507991117	0.0507962944	0.0507915991	0.0507850259	0.050776575	0.0507662469	0.0507540417	0.0507399601	0.0507240025	0.0507061695	0.0506864618	0.05066488	0.0506414251	0.0506160978	0.0505888992	0.0505598301	0.0505288917	0.0504960852	0.0504614117	0.0504248725	0.050386469	0.0503462026	0.0503040747	-0.0935184	0.0167316	0.00027994643856	0.00874569113856	0.00951136	-0.01471784	9.04659690496e-05	0.0002166148142655	-0.0388116	0.023188	0.000537683344	0.00150634029456	0.00109897	-0.00061483	1.2077350608999998e-06	3.7801592890000003e-07	0.000891059	-0.0002034809999999	7.939861414810001e-07	4.140451736099997e-08	-0.00187122	-0.0001061	3.5014642884e-06	1.1257210000000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48822.13808004095	-299.952135253523	2383601166.706585	89971.28344314777	72547.43440820536	-33.77900681803294	5263130239.212858	1141.021301612716	49036.67024991275	-1087.2452765920316	2404595029.198678	1182102.2914716832	49623.78227047122	26107.48775854234	1.772921	76.409058	0.1580172899999999	0.075771	0.1463865376	-0.0477574936	0.0070932474	-0.067310407	0.0097694629	-0.0236044058	-0.0052058291	0.0064452736	-0.0004841751	-0.0071789959	0.0029781258	-0.0124404754	-0.008242086	-0.007712205	-0.0169510863	-0.0127607141	0.0314299776	-0.0204601068	0.009682422	-0.0051245946	-0.0233138186	0.0423975631	-0.0621996079	0.0079411174	-0.0893489035	0.0363524028	-0.0220386372	0.0140293381	-0.0024620517	0.0089499808	-0.0071268895	0.009165306	0.0726577876	-0.0400282675	0.0198726885	0.0649451636	-0.0073595885	0.0390621689	0.0405691559	0.0534542547	0.0712911712	0.0093376386	-0.0048848485	-0.0211850398	0.0337461621	-0.0660572333	0.000512636	-0.0597023429	0.0730578617	-0.028237692	-0.0148456271	-0.0051965602	-0.0023407978	0.0137432719	-0.0060534086	-0.0688713309	0.0440402085	-0.0288240812	-0.0627874658	-0.0200810131	-0.0291468711	-0.0358708841	0.0378593884	-0.0721299085	-0.0106047215	-0.0127984257	-0.0076127043	0.0027492478	-0.004892716	0.0129030445	-0.0179771825	0.0171320528	-0.030866803	0.0020083528	-0.0276592235	0.0011680455	-0.0288456189	0.0146470005	-0.018085923	0.0268815131	-0.006913908	0.0262735531	-0.0255628332	-0.0137805854	-0.025627574	-0.0085421608	-0.0067261136	-0.0152760069	0.0507974422	0.0507896167	0.050776575	0.0507583186	0.0507348493	0.0507061695	0.0506722821	0.0506331907	0.0505888992	0.0505394122	0.0504847347	0.0504248725	0.0503598316	0.0502896187	0.0502142411	0.0501337064	0.050048023	0.0499571996	0.0498612456	0.0497601708	0.0496539856	0.0495427009	0.0494263282	-0.0688971	0.0246213	0.0006062084136899	0.00474681038841	0.0219133	0.01240194	0.00048019271689	0.0001538081157636	-0.0158741	0.0229375	0.00052612890625	0.0002519870508099	0.0020902	0.00099123	4.36893604e-06	9.825369129000002e-07	0.00100591	0.000114851	1.0118549281e-06	1.3190752201000004e-08	-0.00101617	0.00085505	1.0326014689e-06	7.311105025e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48927.15700339616	105.01892335520824	2393866692.434978	11028.974262687105	72387.85682132265	-159.57758688270405	5240001815.184309	25465.00623530696	49208.99965853871	172.32940862596297	2421525647.394063	29697.42507737412	49774.14624612953	26644.685242703323	0.651315	28.070276	0.05605953	0.0283976	0.142660939	-0.037673191	0.0143456152	-0.0552171492	0.0275837482	-0.0277357041	-0.0073836778	-0.0023547692	-0.0086808497	0.0027309171	0.0052033571	-0.0088244626	-0.0132570721	0.0025973133	-0.0161591483	-0.0112896204	0.0312094635	0.0003035887	0.0033033147	-0.0025843656	-0.0266580917	0.0712740745	-0.0499284175	0.0225666694	-0.0561951442	0.0202234484	0.0264395243	0.0207844429	-0.024278977	-0.0162500272	0.0100534342	0.0243553717	0.0316164308	-0.0058753575	0.0283932676	0.0521966582	-0.0117476282	-0.0286390304	0.0486739367	0.0690204561	0.093161202	0.0036930543	-0.0022301886	-0.0248925524	0.0615140022	-0.0596112634	0.0171424677	-0.0406616147	0.044246314	0.021038653	-0.0297993012	-0.0164530728	0.0020342154	-0.0178015429	-0.0247807433	-0.0301821947	0.0083868235	-0.030065269	-0.0601063467	0.0035277852	0.0375152298	-0.0431169574	0.0491807163	-0.084242136	-0.0120581843	-0.0112780183	-0.0094191114	0.0012870566	-0.0048501714	0.0140754457	-0.0195881991	0.0203745914	-0.0308669783	0.0060268088	-0.0323675955	0.0006299871	-0.0198544346	0.0128190246	-0.0070739999	0.0260598629	-0.0234400413	0.0304658094	-0.0152855364	-0.0216061326	-0.0140866987	-0.010341177	-0.0003407853	-0.002818369	0.050794938	0.0507796006	0.0507540417	0.0507182665	0.0506722821	0.0506160978	0.050549725	0.0504731769	0.050386469	0.0502896187	0.0501826456	0.0500655712	0.0499384189	0.0498012145	0.0496539856	0.0494967617	0.0493295746	0.0491524578	0.0489654471	0.04876858	0.0485618963	0.0483454375	0.0481192471	-0.0688651	3.200000000000425e-05	1.024000000000272e-09	0.0047424019980099	0.00640157	-0.01551173	4.09800984649e-05	0.0002406137675929	-0.0226713	-0.0067972	4.620192784e-05	0.00051398784369	0.00224825	0.0001580499999999	5.0546280625e-06	2.4979802499999958e-08	0.000922728	-8.3182e-05	8.514269619840001e-07	6.919245124e-09	-0.00144931	-0.00043314	2.1004994761e-06	1.8761025960000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
