global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
55124.6305089744	n/a	3038724888.750951	n/a	76132.51482331032	n/a	5796159813.321567	n/a	55100.22058439639	n/a	3036034308.44914	n/a	56092.19254273479	27889.04558425653	n/a	n/a	n/a	n/a	0.2381794639	-0.0690362837	0.0088294305	-0.098007303	0.1004441196	0.0200747226	-0.0242458636	0.0228923289	-0.0596686106	0.0574931845	-0.0066262036	0.0744165873	0.0132006062	-0.0059969732	0.0239269597	0.0235860378	0.0531333001	-0.0327422227	0.128980072	-0.0462043248	0.0205668939	-0.0733686516	-0.0745345443	0.0505892937	-0.0790075932	0.0189253528	-0.0099272868	0.0637508092	-0.0712498242	0.0324392913	0.1030895554	-0.0947503448	0.0479751751	-0.0021573646	0.0019039403	-0.1027793811	0.0337621234	-0.0731014	0.0161846902	-0.0783924058	0.0199957217	-0.0168496798	0.0542084439	0.0576742745	-0.0570095538	0.0081593377	0.0354955324	-0.0899733105	0.1202905042	-0.0276786203	0.0374585544	-0.0731920156	0.0680876641	-0.0078749757	0.0562038852	-0.0892066031	0.0078700754	-0.0921671395	0.0320664519	-0.0592929848	0.0214079628	-0.0243972452	0.0326625759	-0.0101182149	0.0040694961	0.003474422	0.0006529307	-0.004428505	-0.0161904901	0.0499161977	0.0146610293	-2.55334e-05	-0.0147322765	-0.0623091394	0.0168935234	-0.0669010324	-0.0511859624	0.0261191862	-0.001954566	0.0063707621	-0.0034040419	0.06913812	-0.0429928566	0.0031082396	-0.0007639029	0.0395203586	-0.0748943547	0.0729650278	-0.0262431554	0.0066805128	-0.027216789	0.0045226424	-0.0227509411	0.0236235611	-0.0005971268	0.0131661919	-0.0210615175	0.0378558348	-0.0483609343	0.011624352	-0.0777128865	-0.066481934	0.0194810027	-0.0749131762	0.0501485665	-0.0366566821	0.0822845849	-0.0363346166	0.0684744371	-0.0042335276	0.0681100018	-0.1187319902	0.0418219698	-0.0264186185	0.0715117555	-0.0020443906	0.1086293594	-0.0149658296	0.0644961202	-0.0574405626	0.0059528083	-0.068244748	-0.017008655	0.0120847992	0.003261112	-0.027257479	0.0911858085	-0.1098420128	0.096261228	-0.0185209181	0.1018543166	-0.0337149932	0.0578656344	-0.0199531423	0.1109772786	-0.0241987321	0.0188465456	-0.0597274022	0.0334932812	-0.0681921233	0.0388727603	-0.002647572	-0.0036051608	0.006525459	-0.0172235522	0.0144500482	0.0075961729	-0.0065583884	-0.0445070417	0.0370980235	0.0132426616	-0.026917899	-0.006522642	-0.0516345185	0.0064846433	0.0102310868	0.0417500595	-0.029127574	-0.0484291414	-0.018327577	0.0247333674	-0.0647912029	0.0219499686	-0.0211751432	0.0256851342	-0.0299882369	0.010737752	-0.0744423712	0.0300129605	-0.0634944514	0.004472247	-0.0027421613	0.0680432367	-0.0577063825	0.0134108733	-0.011121956	-0.0157532833	0.0466926022	-0.0111135995	0.1449686892	-0.1739079056	0.0740111378	-0.0295119959	0.0644038322	-0.1222290393	0.1106741798	-0.0724084663	0.1188841558	-0.0062751594	-0.0276264814	0.0416513058	-0.0727056807	0.0262315857	-0.0457087583	0.0109256919	-0.0356363098	0.0069328322	-0.0138791445	0.0815795486	-0.0113637407	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0283357	n/a	n/a	0.0008029118944899	0.0218309	n/a	0.00047658819481	n/a	0.1433	n/a	n/a	0.02053489	0.00123937	n/a	1.5360379969000002e-06	n/a	-0.00159031	n/a	2.5290858961e-06	n/a	-0.000206225	n/a	4.252875062500001e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55256.605528161046	131.97501918664784	3053292454.4947977	17417.405689316067	76063.81034914948	-68.70447416084062	5785703244.83138	4720.304769717616	55007.05945866043	-93.16112573596185	3025776590.288604	8678.99534839169	55981.74242442191	28897.67281868642	1.286332	27.75522	0.24381545	0.141393	0.2342103734	-0.0490113856	0.0034016799	-0.0464310079	0.0768853877	0.0167319266	0.0134834248	0.0344422278	-0.0326368495	0.0523487729	-0.0311058973	-0.0301068479	0.0265149585	0.0530430397	0.0033619323	0.04633516	0.0042052824	0.0258868251	0.0612023313	-0.0356437015	-0.0512785619	-0.0134021043	-0.0716231164	0.0549007278	-0.0214050266	0.0621921116	0.0499359602	0.0411119558	-8.5921e-05	0.0357362724	0.0634125033	-0.0099859486	-0.0572336374	0.0535139915	-0.0137892005	0.0274270972	-0.028954136	0.0021052084	0.0150609432	-0.0756300302	-0.0808448124	0.0139579284	-0.000444763	0.0505727567	-0.0007311438	-0.0014932346	-0.0027786386	-0.0271454787	0.1030140909	0.0023791139	0.0562178146	-0.0243527237	0.0920102467	0.0524525798	0.0577382993	-0.1052760924	0.0283092307	0.0090153116	0.0774571655	-0.040054582	0.0183845651	0.0091197797	-0.0563378622	0.0126149231	0.0221786141	-0.0482937829	-0.0321487468	0.0083388689	0.1112471839	0.0354394453	-0.0555177145	-0.0623449293	0.0225638326	0.0153559373	-0.0810372589	-0.0575238072	0.0227913706	0.0337205407	0.0143180945	-0.0137839591	0.0563321784	0.027803727	0.0181430496	0.020471579	-0.0246110922	-0.0109971805	0.0351294683	-0.1024239179	0.0653486349	0.0047123501	-0.0351790594	-0.0695533178	0.0356424317	-0.032301	-0.0319228943	0.0240478758	0.0433603561	0.0029693359	-0.0337928502	-0.0527900772	-0.00339135	-0.0654209569	0.0401112532	-0.0254722563	0.0768448516	-0.0515873782	0.0176239953	0.0180003252	0.0512777086	0.0095172171	0.0208701792	0.0397938629	0.0778706263	0.010206458	-0.0302822786	-0.0063974621	0.0172901986	-0.0295468802	0.0924262448	0.0368337245	0.0061703475	0.00023448	-0.0714430174	-0.0019247074	0.0049137383	0.0109903313	0.0163017331	-0.0870527652	0.060628695	-0.0528007677	0.0818727994	-0.005734992	0.1032387631	0.0538681748	0.1138064249	-0.0495589889	-0.0140500185	0.0195639522	-0.0342959761	-0.0353004071	-0.0528041368	-0.0167205373	-0.0346729726	-0.0591387345	0.0813916713	0.1084105604	0.0390443892	0.0105596389	0.0841979035	0.0454881919	-0.0140517337	0.0070192603	0.0526290096	0.0108662825	-0.0894878066	0.0155835438	0.0425709944	0.0093882794	0.0184834261	-0.0300547996	0.0587175115	0.0070632534	0.0422130871	0.0305698177	-0.0320755735	0.0650736947	-0.0383944806	0.0531608832	0.0421677662	-0.0334765029	-0.0684293667	-0.0015179043	-0.0422990676	0.0152081864	-0.0313823375	0.0259644937	-0.0495444125	0.0610665581	0.0372626241	0.0703203202	-0.0712298204	0.0173054762	0.0176192179	0.0692686139	-0.1611162329	0.0809195372	-0.1124880034	0.0892522531	0.0044689166	0.004598147	0.0452317142	-0.0501476019	0.061191365	-0.0347486902	0.0664428313	-0.0373059335	-0.070430983	-0.0464398881	0.0407183894	0.015712237	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0395147	-0.011179	0.000124970041	0.00156141151609	0.0378458	0.0160149	0.00143230457764	0.0002564770220099	0.0709441	-0.0723559	0.00523537626481	0.00503306532481	0.00326858	0.00202921	1.06836152164e-05	4.1176932241e-06	-0.00108638	0.0005039299999999	1.1802215044e-06	2.539454448999999e-07	0.000145948	0.000352173	2.1300818704e-08	1.24025821929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55160.02257043809	-96.58295772295968	3042628089.971239	9328.267722515018	75886.54899221021	-177.26135693927063	5758768317.947121	31421.58866395151	54807.69774447086	-199.36171418956656	3003883732.0492764	39745.09308460242	55775.61098162671	28428.66007162983	1.188274	25.639433	0.1935042	0.0890663	0.2302864387	-0.0051677351	-0.0144475826	0.0063297789	0.1214459146	-0.0227892838	0.0242634935	0.0319888661	0.0177636567	0.0331264669	-0.084212019	0.0120362753	0.0106512713	0.0863053559	-0.0100750982	0.0618916949	0.0722178573	-0.0161638266	0.0124612241	-0.0089419587	-0.0968534829	-0.0062627321	0.0192910479	0.003868352	0.0340285173	0.0655734847	0.0123384028	-0.0205290465	0.0544606543	0.1223331918	0.0314606741	-0.0061525778	0.0103265907	-0.0756245229	-0.0285017281	-0.0343411049	0.023986916	0.0033137497	-0.0225456944	-0.0817703119	-0.0198559247	-0.0328903478	0.0396253657	-0.0351391341	0.1095305717	-0.012034924	0.0051797729	0.0318814076	0.0674416608	0.020235513	0.0518844345	-0.0033544083	0.1356258234	0.0047222109	0.0422647828	-0.0445314593	0.0084072491	-0.0283028384	0.0728767903	-0.0564903076	-0.0679867062	-0.0210925482	-0.0320603958	0.0257671533	0.0182576649	-0.0127999907	0.0147557034	0.0207478882	0.0013394348	-0.0312039207	-0.0270103167	-0.028591488	0.0842932603	0.0009971142	-0.0148768155	-0.0068550377	-0.0136702988	0.0158500426	-0.1050270165	0.0301887556	-0.0193273182	-0.0657869509	-0.0414768082	-0.009215718	0.0202326531	0.026881527	0.036826001	-0.0449646804	-0.0585185334	0.0579116809	0.0652193209	0.0144369517	-0.0230155767	0.0088094157	-0.0173554808	-0.0156207924	-0.0284586205	0.0458293338	-0.0095410244	-0.0961736749	0.0066844493	0.0195014648	0.0206705976	0.0427045861	0.0506219524	0.0127175002	-0.0574637642	0.0315844885	0.073774861	0.0821472826	0.0642947153	0.0004268037	-0.0565094309	0.0250686797	0.0232200554	0.019392405	0.0078214959	-0.0418092793	0.0890311006	-0.0201386999	0.0293945843	-0.0077571481	0.0557666198	-0.0654937376	-0.0241353743	-0.0005510602	-0.0609947287	-0.043460077	0.1015019571	-0.0905866685	0.1130932946	0.0313222013	0.0407911244	0.0702557276	0.0910793291	-0.0513992985	0.0005765943	-0.0702134581	-0.0119957243	0.0350127464	-0.0099760799	0.0332202513	0.0146665992	-0.01396005	0.0172406485	0.008101292	-0.0234626866	0.0185419361	0.037535892	-0.0047204386	-0.0068007614	0.0110151474	0.0273280646	0.0124355782	0.09702632	0.0046498166	0.0270685572	0.0339344434	0.0081178196	0.1019138724	-0.0514079506	-0.0123856708	-0.0462486877	0.0233362336	0.0214554537	0.0055288773	-0.003152528	0.0571193099	-0.054541116	0.0190114941	-0.0095801107	-0.0607997274	0.0091950716	-0.0108676967	-0.0115001983	-0.0159616588	-0.0610979504	0.0790205023	0.058546545	0.0305549131	-0.0728030413	-0.0470764689	0.0429354371	0.0880789434	-0.0889616996	0.0378849453	-0.0970726657	0.0526667977	-0.0197150374	0.0036295351	0.085914751	-0.0163107016	0.0917790915	0.0013597473	0.040072763	-0.0006535031	0.0260536453	-0.0517034628	0.0038750891	0.0553438767	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0233935	0.0161212	0.00025989308944	0.00054725584225	0.105088	0.0672422	0.011043487744	0.00452151346084	0.0238646	-0.0470794999999999	0.0022164793202499	0.00056951913316	0.00251425	-0.00075433	6.3214530625e-06	5.690137489000001e-07	-0.00125374	-0.0001673599999999	1.5718639876e-06	2.8009369599999952e-08	-0.000193588	-0.000339536	3.747631374399999e-08	1.1528469529600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55090.47551551386	-69.54705492422363	3034960492.5254326	4836.792848632978	75619.98805584575	-266.56093636446167	5718382593.566255	71054.73279549858	54827.33912587434	19.641381403482228	3006037115.6236315	385.7838634370575	55813.11373806506	28378.79053820715	1.184922	25.567091	0.08369855	0.0467311	0.2261152192	0.0072852429	0.0278383447	-0.0417942328	0.0858271721	-0.014063923	0.0240897147	-0.0247102168	0.001192206	0.0146784255	-0.050779184	0.0542750361	-0.043545471	-0.0118247897	0.0088080411	-0.0301893364	0.0517459485	0.0909105771	0.0164320385	-0.0040991206	-0.0124766729	0.0032743851	0.0586868648	-0.0808923043	0.0284190125	0.0353177389	0.0135373693	-0.0397664414	0.0285039961	0.0025542687	-0.0655533103	-0.0473448725	0.0044659008	-0.0370568493	0.0129356876	0.0273082463	0.0522376941	0.043989865	0.0529877145	0.0026485998	0.0248956475	-0.0541444039	-0.0603613297	-0.0593058999	0.0776537484	0.0451340747	-0.0314908504	0.0340330019	0.0493415938	-0.0161737665	0.0412647004	-0.0472012787	0.102186666	0.0860656804	0.041616477	-0.0104900452	0.1052959898	0.0101883625	0.0558627039	-0.0674324514	-0.0780286176	-0.0090850559	0.0765964062	0.0422535575	-0.0191491136	-0.0253906374	-0.0412232916	0.0903604116	0.0191688519	0.0858414513	0.0141248472	-0.0333722981	-0.0366378806	-0.0396044568	0.0150291747	0.0210559985	0.044230888	0.0701523438	-0.0610749803	-0.0749548251	-0.00271929	-0.015676178	0.0151862674	-0.0158148302	-0.0459631254	0.0494707376	0.0128473406	-0.0458137374	-0.0009635707	-0.0252130456	-0.0498305492	-0.0117638698	0.0021665456	0.04328759	0.0055733873	-0.0049746186	-0.0045037272	-0.0190509678	-0.0050333304	-0.0086342552	0.002507958	0.0573983199	-0.0537074953	0.0608533572	0.0186862576	0.0268825351	-0.0579095341	0.0266146997	0.0020383908	0.0056985019	-0.0516931732	-0.0302578527	-0.0492572393	-0.0395603616	-0.017948216	0.0181995925	-0.0155762533	0.0888912188	0.0409445943	-0.0187098345	0.0357395134	0.0933705223	0.0396932884	-0.0291484703	-0.0476676224	0.0372549631	-0.0574085782	0.0102114512	0.0747461914	-0.014502705	0.0950107774	-0.0247836812	0.0793538152	0.1260431483	0.0454466897	-0.020501679	-0.0581821661	0.0063952821	0.0178731751	-0.0276567464	0.073446152	0.0866281219	0.050586998	-0.0743107535	0.0058167146	0.087459378	-0.0126492774	-0.0005572947	-0.0791821088	0.0247337023	-0.0088914311	-0.0246689248	0.030632432	-0.0552846172	-0.0374013152	0.0681960341	-0.0247787262	0.0638411582	0.0970927049	0.0163649023	0.01290212	0.0465184616	0.0249734183	0.0345223036	-0.0035473106	0.0033178093	-0.0127099477	0.0055658266	0.0401803401	-0.01959745	-0.0437288511	0.0144060242	0.020679167	-0.0394984817	0.0009039987	0.0029629	-0.037000197	0.0541595908	0.0401737471	0.0058965478	-0.0585331882	-0.0218522093	0.0224844699	0.0768535467	-0.0778630553	0.029459066	-0.0808967307	0.0899413517	0.0360161818	-0.0192648146	0.0044828063	-0.00499085	0.0621827018	0.0388622882	0.0547943222	-0.0338415592	-0.0175141896	-0.061641082	0.022603622	-0.0244303614	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.0186512	0.0047423	2.248940929000001e-05	0.00034786726144	0.0893855999999999	-0.0157024000000001	0.0079897854873599	0.00024656536576	0.0239049	4.030000000000006e-05	1.6240900000000047e-09	0.00057144424401	0.00213078	-0.0003834699999999	4.540223408400001e-06	1.4704924089999993e-07	-0.00142979	-0.00017605	2.0442994441e-06	3.0993602500000027e-08	0.000511163	0.000704751	2.6128761256900005e-07	4.96673972001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55088.11771265845	-2.357802855411137	3034700713.123714	5.559234304984911	75254.36035440135	-365.6277014444058	5663218752.350093	133683.61606351956	54668.87269462057	-158.4664312537716	2988685641.7006307	25111.60983430632	55665.97166858178	36953.12776616474	1.353783	29.210606	0.39100757	0.227651	0.0810836896	0.0899244503	-0.125534254	-0.1974060955	0.0167450449	0.0456505386	-0.0242723368	-0.0362869926	0.0108977091	0.0073112994	0.0607424779	-0.0265305225	0.0165183566	-0.0801205298	0.0330299268	0.0206244339	-0.009355391	0.0317504765	0.0912703953	0.0731041922	-0.0031200575	0.0058116511	-0.0358324458	-0.0868340735	0.014574842	-0.04251331	-0.0138623833	0.046831579	0.0258848053	-0.0167821622	-0.0473838747	0.0711798037	0.0504042815	-0.0436417273	-0.0233012084	0.0833588233	-0.0428633427	-0.0467816632	0.0550523144	0.0042386572	-0.0698216193	0.0054896152	-0.0966468215	0.0329082614	-0.1311456637	0.0944263584	0.0211114323	0.059348558	-0.0800902426	0.0106957126	-0.0075164407	-0.0311332176	0.0276025968	0.0317537539	-0.0184454251	0.0879223533	-0.0384673581	0.0124175503	-0.0112884259	0.0008190123	0.0104622727	0.018266543	0.0081514659	-0.0099204076	-0.0337000481	-0.0132476382	-0.0363844248	0.0555928627	-0.0321261284	-0.0423008979	-0.1037964844	-0.012488648	-0.0085195889	-0.0345482821	-0.0163075329	0.0575810511	-0.0049981845	-0.0508140994	0.1019296099	-0.0478080587	0.0281149872	0.0331737152	0.0152362413	0.0518566732	0.0050348766	0.0385563452	0.0358991673	0.0277408264	0.0271014391	-0.0141614699	-0.0376855205	-0.0317801951	-0.0259078175	-0.0097539185	0.0152646934	-0.020885166	-0.0266483694	0.0123104388	0.0707989476	0.0004933327	-0.0047027013	-0.0331878989	-0.0785514403	0.0421387667	-0.0388459993	-0.0023393541	0.0473942159	0.0023511147	-0.06716964	0.0403077364	-0.0058320434	0.010319384	-0.0693588284	0.0384366753	-0.0880112714	-0.0294471067	0.046034744	-0.0017099758	0.0372738086	0.0513357557	0.0012392649	0.0462346683	-0.0957737078	0.1152081033	-0.0945492151	-0.0065709171	0.0058827252	0.0644999394	-0.0937554748	-0.01892427	0.0292645643	-0.0140304735	-0.0036887025	0.0010510712	-0.1093329422	0.047540266	0.0120734475	0.0090676836	0.0023414012	-0.0195528694	0.0244159478	0.0255790195	0.0049323681	-0.0685937143	0.023158859	0.0229517119	-0.0807048515	0.0463510125	0.0606611667	0.0357672083	0.0009622199	0.0488222119	-0.0299852628	-0.030909303	-0.0468269797	-0.0582375813	-0.0932782552	-0.0398375637	0.0153281233	-0.078542704	0.0652331949	-0.021401408	-0.0022182974	0.0626904439	-0.0292437691	-0.0175848393	-0.020633782	-0.0218466642	0.0197448185	-0.0152510829	-0.0194281791	0.0121634324	0.0334623503	-0.051481178	0.0770597788	0.0082985254	0.0705339554	-0.0360160615	-0.0351656429	0.1165914171	-0.0420726377	0.0907005853	-0.0483274839	-0.0118835032	-0.0796389047	0.0839801976	0.0947446263	-0.0015256975	0.0276859461	0.0011187297	-0.0661836031	0.0244850317	-0.0164390488	0.0425061502	0.0382666026	-0.012670913	-0.1189487023	-0.0532206464	0.0044785533	0.0241925734	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	-0.0176145	0.0010366999999999	1.074746889999996e-06	0.00031027061025	0.00862073	-0.0807648699999999	7.431698573290001e-05	0.0065229642261168	0.0562547	0.0323498	0.0010465095600399	0.00316459127209	-0.00145397	-0.00358475	2.1140287609e-06	1.2850432562500002e-05	-0.000879863	0.000549927	7.741588987690001e-07	3.02419705329e-07	0.00191361	0.001402447	3.6619032321e-06	1.966857587809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
