onset	duration	trial_type
36.915	8	Neutral - OBSERVAR
45.581	8	Neutral - OBSERVAR
54.763	8	Neutral - OBSERVAR
64.246	8	Neutral - OBSERVAR
97.044	8	Happy - INCREMENTAR
106.493	8	Happy - INCREMENTAR
115.143	8	Happy - INCREMENTAR
124.342	8	Happy - INCREMENTAR
158.94	8	Negativo - OBSERVAR
167.923	8	Negativo - OBSERVAR
176.606	8	Negativo - OBSERVAR
185.838	8	Negativo - OBSERVAR
221.186	8	Happy - SUPRIMIR
230.169	8	Happy - SUPRIMIR
239.285	8	Happy - SUPRIMIR
247.951	8	Happy - SUPRIMIR
289.915	8	Negativo - REDUCIR
299.398	8	Negativo - REDUCIR
308.081	8	Negativo - REDUCIR
317.047	8	Negativo - REDUCIR
352.194	8	Happy - OBSERVAR
361.577	8	Happy - OBSERVAR
370.46	8	Happy - OBSERVAR
379.109	8	Happy - OBSERVAR
415.379	8	Negativo - SUPRIMIR
424.856	8	Negativo - SUPRIMIR
433.989	8	Negativo - SUPRIMIR
442.56	8	Negativo - SUPRIMIR
477.424	8	Negativo - REDUCIR
486.853	8	Negativo - REDUCIR
495.635	8	Negativo - REDUCIR
504.585	8	Negativo - REDUCIR
540.52	8	Negativo - OBSERVAR
549.419	8	Negativo - OBSERVAR
558.065	8	Negativo - OBSERVAR
567.247	8	Negativo - OBSERVAR
602.978	8	Happy - INCREMENTAR
612.461	8	Happy - INCREMENTAR
621.427	8	Happy - INCREMENTAR
630.643	8	Happy - INCREMENTAR
664.761	8	Negativo - SUPRIMIR
674.194	8	Negativo - SUPRIMIR
683.407	8	Negativo - SUPRIMIR
692.343	8	Negativo - SUPRIMIR
730.54	8	Happy - SUPRIMIR
739.973	8	Happy - SUPRIMIR
748.922	8	Happy - SUPRIMIR
757.555	8	Happy - SUPRIMIR
793.686	8	Neutral - OBSERVAR
803.135	8	Neutral - OBSERVAR
812.318	8	Neutral - OBSERVAR
821.281	8	Neutral - OBSERVAR
851.082	8	Happy - OBSERVAR
860.281	8	Happy - OBSERVAR
869.231	8	Happy - OBSERVAR
878.663	8	Happy - OBSERVAR
914.611	8	Happy - OBSERVAR
924.06	8	Happy - OBSERVAR
933.159	8	Happy - OBSERVAR
942.124	8	Happy - OBSERVAR
981.323	8	Negativo - OBSERVAR
990.572	8	Negativo - OBSERVAR
1000.022	8	Negativo - OBSERVAR
1008.671	8	Negativo - OBSERVAR
1045.785	8	Happy - SUPRIMIR
1054.418	8	Happy - SUPRIMIR
1063.367	8	Happy - SUPRIMIR
1072.8	8	Happy - SUPRIMIR
1109.197	8	Negativo - SUPRIMIR
1118.397	8	Negativo - SUPRIMIR
1127.846	8	Negativo - SUPRIMIR
1136.795	8	Negativo - SUPRIMIR
1173.693	8	Happy - INCREMENTAR
1182.909	8	Happy - INCREMENTAR
1191.558	8	Happy - INCREMENTAR
1200.508	8	Happy - INCREMENTAR
1231.522	8	Negativo - REDUCIR
1240.471	8	Negativo - REDUCIR
1249.921	8	Negativo - REDUCIR
1259.12	8	Negativo - REDUCIR
1293.035	8	Neutral - OBSERVAR
1302.001	8	Neutral - OBSERVAR
1311.433	8	Neutral - OBSERVAR
1319.966	8	Neutral - OBSERVAR
