global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
52130.706194188	n/a	2717610528.3047514	n/a	73546.33404281028	n/a	5409063251.136635	n/a	49520.47248103562	n/a	2452277194.745006	n/a	53278.8093361746	19576.534909620965	n/a	n/a	n/a	n/a	0.0102580872	-0.0214125179	0.0009285787	-0.0242594984	0.0385443885	-0.0529871904	0.0424054316	-0.0004997301	0.0774119574	-0.0305813035	0.0069014875	-0.0926313302	0.0699695762	-0.0144730783	0.0198483634	-0.0261874536	0.0207290235	-0.0236360465	0.0325014807	-0.0075676349	0.0895145939	-0.0617818513	0.0148444431	-0.0886817722	0.0263465652	-0.117318602	0.0336481048	-0.0242318734	0.0588905781	-0.0081565693	0.0469968894	-0.0568327703	0.0804460022	-0.0048256835	0.013485673	-0.0074236764	0.0775497282	-0.0307049586	0.0320757297	-0.0219089963	0.0913317042	-0.0633095658	0.0271734788	-0.0017220253	0.0490017821	-0.0534367251	0.0265199789	-0.0202440972	0.0119479944	-0.075293962	0.0065650361	-0.0125715751	0.0177918395	-0.013162008	0.0530570842	0.0050114305	-0.0066634012	-0.0290865312	0.034623659	0.0438170142	-0.024693132	-0.0445393538	0.0590175472	0.0153479719	-0.0145421042	-0.008425003	-0.0166693327	-0.0202658389	0.0592055817	0.0363878546	-0.0153552942	0.0320023548	-0.0099248903	0.0145693052	-0.0235123768	0.0572246139	-0.0377269036	0.0210580785	-0.0652119481	0.0266304662	-0.0315784268	0.0159570361	-0.000218487	0.0419020519	-0.1014586365	0.0811226248	-0.0156026582	0.0447869048	-0.0087522404	0.0204007652	-0.0043474003	0.047975907	-0.0044872163	-0.0290498987	0.0499151657	-0.0003281009	-0.0178325709	0.0187281153	-0.0397149545	-0.0295871091	0.0114013923	-0.0330032776	0.017067888	-0.0387991382	-0.0274328962	0.0930933641	-0.0068663568	0.0714881008	-0.0404707545	0.0945382163	-0.047723189	0.017556737	-0.0923862322	0.0134127505	-0.0391179294	0.0101864204	-0.0626472573	0.0434792293	-0.0407078525	0.0131209173	-0.0180562252	0.1008937281	0.0493388946	-0.0659663804	0.0133226496	-0.0266456706	0.0346079084	-0.0421761376	0.0331507578	-0.0517894932	0.0498746955	-0.0303143187	0.088904001	-0.0941040036	0.0512561626	-0.0215727059	0.0471338522	-0.0170380446	0.0135587816	-0.0560097155	-0.0033435584	-0.0296054292	0.0471164841	-0.0507290576	-0.0024947242	0.0227967132	-0.025780352	-0.0118256852	-0.0708764158	0.0027611093	0.0286468693	0.0256724432	-0.0453636334	-0.0140180787	-0.01671317	0.0128479263	-0.04089669	0.0479252618	-0.0430145382	0.0044334894	-0.0149833911	0.0566168367	-0.0345111793	0.002628784	-0.0358432181	0.0041666893	-0.0053248926	0.0352819712	-0.0534178542	0.0018371161	-0.0690165467	0.0399426423	-0.0661792059	0.0240317839	-0.0667647514	0.0619609046	-0.0087306971	-0.0091345356	-0.0084511042	0.0015330175	-0.0143304528	0.0354846892	-0.0087212082	0.0173376221	-0.0637238238	0.0083652303	-0.0298761711	0.0012993735	-0.0189456379	-0.0087084481	0.023003391	-0.0617760489	0.0420056121	-0.0163278617	0.0338313645	-0.0336231564	0.0624567303	-0.0312760693	0.0345166025	-0.0173786585	0.0120763452	-0.0001000883	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0219543	n/a	n/a	0.00048199128849	-0.0268844	n/a	0.0007227709633599	n/a	0.116462	n/a	n/a	0.013563397444	-0.00036731	n/a	1.349166361e-07	n/a	-0.00067084	n/a	4.5002630560000003e-07	n/a	0.000350567	n/a	1.2289722148899998e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51938.488039682175	-192.21815450582653	2697606539.8482084	36947.8189216258	72864.40914774618	-681.9248950641049	5309222120.450157	465021.5625081905	49294.17620726144	-226.29627377418365	2429915807.9525394	51210.00352408028	53001.76400678111	19355.369984472323	1.587001	33.594158	0.110364825	0.0527334	0.0101318527	-0.0212647512	0.016617124	-0.0116720773	0.1113325707	0.029331089	0.0285963452	-0.0461637578	-0.0494021183	-0.0057208268	-0.058725912	-0.0310609694	0.0771151867	0.0029248401	0.0087707045	0.0291448522	0.1074262565	-0.0504228061	0.0137843892	-0.0132502127	-0.0536685283	0.0187483742	-0.0627460477	0.0384798538	0.0569087037	-0.0423229938	0.00948325	0.0389264963	-0.0141286629	-0.0186028896	-0.0458979937	0.1160116854	-0.0520797203	-0.0211132153	-0.0046847596	0.1071699976	-0.0166830275	-0.0054595412	-0.0208271518	0.066595918	-0.0544537656	-0.067338932	-0.0368036926	-0.0237082579	0.00419481	-0.0267454519	0.0104038603	-0.0012848293	-0.0242487933	-0.0292630699	0.0253621872	0.0300420368	0.0345377594	0.0312888225	-0.0074404877	0.0066608846	-0.0297802554	-0.0404660579	0.0244485559	0.0247364814	-0.0023240557	0.0757427525	0.0403065176	-0.0270694673	0.0470254822	0.0194387907	0.0112653809	0.0372173727	0.0015464438	0.0070263775	-0.0079519776	-0.0587977378	-0.0273850907	-0.046485648	0.0589879612	0.0460330652	0.0023773173	0.0195062197	0.0441962142	0.0074336958	0.0515529396	0.0468039402	-0.0040183895	0.0409048203	-0.0049472463	-0.0033763504	-1.54834e-05	-0.0056796822	0.0175715731	-0.0448864648	0.0402526422	0.0155581855	-0.0171341949	-0.0379299569	0.0031007705	0.0451088266	-0.0511942934	0.0522447484	-0.0242782379	0.0169848216	-0.0454740001	-0.1105821563	0.0064651389	0.0056256156	0.0451673697	-0.0083982539	0.0520592386	-0.0092084133	0.0691105189	0.0546820855	0.0265571948	-0.0418758525	0.0116368643	0.0170417772	0.0031148079	-0.0278614946	0.0851602792	-0.0438964928	0.0078284149	0.0167465272	-0.0548735904	-0.05350074	-0.023224918	0.1485871216	-0.0051902081	-0.0002186703	-0.0306494458	-0.0474431703	-0.0039478649	0.0247553727	0.0058416607	-0.0478250321	0.0551119709	0.0286897218	0.0262171133	-0.0226839799	-0.0112996109	0.0424701799	-0.0374965368	0.019837366	-0.0692884043	-0.0350725413	-0.0089660213	-0.0161001229	0.0110120524	0.0014268457	-0.0380278714	-0.0534821377	-0.0126179182	0.0083323194	0.0071537877	0.0580079035	-0.0046454648	0.0232868987	0.0266716475	0.0005949944	0.0241298921	-0.086166575	0.0455878071	-0.0227039227	-0.000759587	0.0122599297	0.0359229334	-0.0336276022	-0.0037938938	-0.0263094542	-0.0144149512	-0.0148449457	-0.0381289035	0.0457052064	0.0056327052	6.13692e-05	0.0582525684	-0.0208334429	-0.0500972049	0.0467975992	0.0079752771	-0.0441163485	-0.0005566196	-0.0156404763	0.01806362	-0.0186868061	-0.0092476891	-0.04184253	-0.0858441184	0.0228829618	0.0176718567	0.0532936622	-0.0109335351	-0.0067751702	0.0318870949	0.0188678678	0.0424473443	-0.026763646	-0.0066255986	-0.0192994053	-0.0601468013	-0.0078242987	0.0154383134	0.0209382097	0.0072262125	-0.0264574367	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0100847	-0.0118696	0.0001408874041599	0.00010170117409	-0.0530035	-0.0261191	0.00280937101225	0.00068220738481	0.148604	0.032142	0.001033108164	0.022083148816	-0.000619419	-0.000252109	3.8367989756099993e-07	6.3558947881e-08	-0.000482048	0.000188792	2.3237027430400002e-07	3.5642419264000007e-08	-1.32145e-05	-0.0003637815	1.7462301025000002e-10	1.3233697974225e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52244.07120738859	305.5831677064125	2729442976.322689	93381.07238548544	73036.59480843792	172.18566069174267	5334344181.211941	29647.901747851934	49324.06053485048	29.88432758904673	2432862947.645595	893.0730354494598	53055.77112575873	25075.894928842547	2.61926	55.445347	0.271854575	0.120188	-0.0630399888	-0.0258424441	0.0332468876	0.0036292329	0.0819180793	-0.0135769264	0.0155407965	0.0943058307	-0.0130685461	0.0278753193	-0.0201184782	0.0143024067	0.1041453034	0.0428408071	-0.0941128541	0.0831596413	0.0915219575	-0.0124091219	-0.0031209597	0.0272434732	0.0631423436	-0.0038133081	0.002205037	0.0998954646	-0.0253559573	0.0463790459	0.0626064773	-0.0597922404	0.010228995	-0.0058232562	0.0125280752	0.0038173077	-0.0603788112	-0.0152425082	0.0067458148	0.0325372078	-0.0033177323	-0.0589702535	-0.0316559631	-0.0286520295	-0.0340591517	0.0313763605	-0.0429312386	0.0520208793	-0.0752310515	0.0160326439	-0.0086732999	-0.0734358455	-0.0473049956	-0.0290932596	0.057271146	-0.0035435289	0.0056614239	-0.0069905617	0.0166694226	0.0245255122	-0.0896404924	0.0488061997	-0.0801147546	0.0095215666	0.0169215151	-0.0531796084	-0.0117997411	0.0191979344	-0.0242484276	-0.1092180886	-0.0037168467	0.042627905	-0.0337948258	-0.0204207901	-0.0166138104	0.0572146277	0.0249756677	-0.0025587244	-0.034462061	0.0211086862	-0.0266964698	0.0112319938	-0.044388765	0.0357842875	-0.0012201668	0.0040444651	-0.0189316836	0.0116853841	0.0230484566	0.0114116778	0.0203628876	0.0129044423	-0.0380211808	-0.0124248357	0.0228486966	0.0085825454	-0.0160014343	-0.0374072633	-0.0500660735	-0.0148890194	-0.0081961888	-0.0103548342	-0.0340413335	0.0732909697	-0.0404697901	-0.0767165511	0.0121035024	-0.0290553645	-0.0457116594	0.0720409784	-0.021629671	-0.1012525607	0.0282211297	0.0136879483	0.0291092292	0.0722074619	0.0119394593	-0.0302836324	0.0751391798	-0.0322400452	0.0294193492	-0.0001077696	-0.020779729	0.0147490669	0.0215424818	-0.0220794412	-0.0111847386	-0.0299020701	-0.0744279838	0.0645831106	-0.0277036688	0.0369717801	0.0722573069	0.0701724104	0.0347040272	-0.0052949096	-0.0032175213	0.0554525384	0.0153295778	0.0412694101	-0.0136728624	-0.0535283536	-0.0163343044	-0.0075078463	0.0649606733	-0.0697037472	-0.0036456017	0.0011537221	0.1056075616	0.0409563111	0.0191890337	0.0193893246	-0.0121521617	-0.03918299	-0.0035312817	-0.0237863786	0.020753716	0.0624390207	-0.0581257621	0.0708321908	-0.0404547277	0.0391405294	-0.0572973272	-0.0517931417	0.0235908459	0.0372252305	0.0278678012	-0.0060583688	0.0120775399	0.0216338793	-0.005894319	-0.0357864234	-0.0121489316	-0.0335030322	0.0123083697	0.023530232	0.0204426979	0.0082231209	-0.0248400287	-0.0127974792	-0.0246836203	0.0034871121	0.050299824	-0.0236247652	0.0366360551	0.0411703876	-0.0111139366	-0.0011533452	-0.0905294601	-0.0010188153	0.0537608172	-0.0412593093	0.0670260029	0.0077489856	0.0451486864	0.0126838785	0.0584036601	0.0214715425	0.0566034796	-0.0686842267	0.0496136975	0.0324697667	-0.0236180146	0.0460622716	-0.0428236356	0.0732034617	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0158376	0.0057529	3.309585841e-05	0.00025082957376	-0.00134085	0.05166265	1.7978787225e-06	0.0026690294050225	0.0577	-0.090904	0.008263537216	0.00332929	-0.00143467	-0.000815251	2.0582780089e-06	6.646341930010002e-07	0.000264603	0.000746651	7.001474760899999e-08	5.57487715801e-07	0.000895584	0.0009087985	8.020707010560001e-07	8.2591471360225e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52322.88506015492	78.81385276633227	2737684301.0181828	6211.623387873102	73373.32567534018	336.73086690226046	5383644920.659534	113387.67672474784	49590.66265391381	266.6021190633255	2459233822.454282	71076.68988905559	53251.48427274991	19424.390929138943	2.567289	54.345203	0.26879365	0.120887	0.0111544268	-0.0439213764	0.0478366644	-0.0062354533	0.0391850497	-0.0396364612	-0.0279609611	-0.0241453472	-0.0266246879	-0.0174030012	-0.0158160852	0.0137511395	-0.0485562006	0.0232066734	-0.0235478769	0.0897241431	0.0073970853	-0.0368287548	-0.0176767242	-0.015953796	0.0273624354	0.0666105975	-0.0479466644	0.0192467276	0.007717487	0.0062723303	-0.011970176	-0.0895741747	-0.0880847009	0.0031510124	0.0325846732	0.0286507653	0.0221073801	-0.0559632046	0.0296686217	-0.0212742156	-0.016042664	-0.0004491573	0.0597786873	-0.0448691715	-0.0106189735	0.0156037417	0.0460662924	0.0770681732	0.0292526334	0.0167166197	-0.0223385712	-0.0174496795	-0.0166968917	0.0226572388	0.0165030129	-0.0154023867	-0.0184049427	0.0722984259	-0.030391024	-0.0426803195	-0.040122809	0.0447851434	0.0337088643	0.0101226757	-0.0608526728	0.0193863849	-0.0761437486	-0.0159806126	-0.0288822769	-0.0073676265	0.0219866952	0.0588090841	-0.0427759756	-0.0285485627	-0.0113739935	0.0474436353	0.0400429048	0.03365193	0.0207057797	-0.003964792	0.0213047666	-0.0100364134	0.0016536809	-0.0361450216	-0.0445709352	-0.0051737521	0.0505927556	0.0213981252	-0.0032273596	-9.29408e-05	-0.0258387504	0.0027348402	0.0489798307	0.0376013689	0.049679634	0.0063157894	0.0493145979	0.024837232	0.0102050847	-0.0515308904	-0.0201721542	0.0579437404	-0.0014946677	0.0691728207	0.0229629039	-0.0309848067	-0.0223453587	-0.0507224361	-0.0025279129	0.0004091113	0.0758757196	-0.003116071	0.0566210591	-0.0155131581	0.0164481052	0.095238155	0.0968981309	-0.0047830339	-0.0210511926	-0.0347428354	-0.0243201365	0.0315799678	0.0099622294	-0.0349596541	0.0566279218	-0.0176520457	0.0171736148	-0.0209560143	-0.0007063984	-0.0450845941	-0.0511127886	0.0090154662	0.0472496036	-0.0424579532	0.0669469428	-0.00272449	-0.0386102889	0.0158432142	0.0126150365	-0.0189249704	-0.0317617113	-0.0058426193	-0.0320453354	0.0255779281	-0.0014311562	0.0512276695	-0.0763157119	0.0146156204	-0.0158676442	0.0364861534	0.0054276199	-0.0136734813	0.018223897	0.0520334114	-0.0439170849	-0.0196353842	-0.0395633792	0.0299070151	-0.0124396331	0.0457386584	-0.0133031004	0.0063845952	-0.0143335957	-0.0243922694	0.0521679014	-0.0584545193	0.0419916983	0.0158745007	-0.0117170358	0.0642840245	0.0189794653	0.0507453416	-0.0016641804	-0.0372688695	-0.0087168681	0.005043369	0.0394797161	-0.0178848943	0.0451687765	0.0124992092	0.007792749	-0.0329394739	-0.0007796813	-0.0670563477	-0.0121431366	0.0170683612	-0.0076082424	-0.0128100627	-0.0151610238	-0.0359801211	0.0332727241	0.0127831801	-0.0292504977	-0.0888193589	-0.0075150111	-0.0370856153	-0.0623816246	0.0229757501	0.0150724468	0.0057189404	-0.0112780983	-0.0250628605	-0.0245423602	0.068121236	-0.0296538164	0.0001208989	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0200101	0.0041724999999999	1.7409756249999992e-05	0.00040040410201	-0.0767787999999999	-0.0754379499999998	0.0058949841294399	0.0056908843002024	0.136969	0.079269	0.006283574361	0.018760506961	-0.000151538	0.001283132	2.2963765444e-08	1.6464277294240005e-06	-0.00021938	-0.000483983	4.81275844e-08	2.3423954428900002e-07	0.000464415	-0.000431169	2.1568129222500002e-07	1.8590670656100005e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
