onset	duration	trial_type
24.848	8	Neutral - OBSERVAR
33.714	8	Neutral - OBSERVAR
43.164	8	Neutral - OBSERVAR
52.363	8	Neutral - OBSERVAR
90.211	8	Negativo - OBSERVAR
98.86	8	Negativo - OBSERVAR
108.359	8	Negativo - OBSERVAR
117.559	8	Negativo - OBSERVAR
156.756	8	Negativo - REDUCIR
166.189	8	Negativo - REDUCIR
174.855	8	Negativo - REDUCIR
183.821	8	Negativo - REDUCIR
222.718	8	Happy - OBSERVAR
231.385	8	Happy - OBSERVAR
240.467	8	Happy - OBSERVAR
249.917	8	Happy - OBSERVAR
292.347	8	Happy - SUPRIMIR
301.43	8	Happy - SUPRIMIR
310.096	8	Happy - SUPRIMIR
319.029	8	Happy - SUPRIMIR
358.976	8	Happy - INCREMENTAR
368.176	8	Happy - INCREMENTAR
376.825	8	Happy - INCREMENTAR
385.774	8	Happy - INCREMENTAR
426.588	8	Negativo - SUPRIMIR
435.771	8	Negativo - SUPRIMIR
445.204	8	Negativo - SUPRIMIR
453.853	8	Negativo - SUPRIMIR
495.4	8	Happy - OBSERVAR
504.5	8	Happy - OBSERVAR
513.966	8	Happy - OBSERVAR
522.615	8	Happy - OBSERVAR
562.346	8	Neutral - OBSERVAR
570.895	8	Neutral - OBSERVAR
579.845	8	Neutral - OBSERVAR
589.294	8	Neutral - OBSERVAR
637.741	8	Happy - INCREMENTAR
646.69	8	Happy - INCREMENTAR
655.89	8	Happy - INCREMENTAR
665.339	8	Happy - INCREMENTAR
712.319	8	Negativo - SUPRIMIR
720.952	8	Negativo - SUPRIMIR
730.152	8	Negativo - SUPRIMIR
739.001	8	Negativo - SUPRIMIR
785.531	8	Negativo - REDUCIR
794.864	8	Negativo - REDUCIR
803.813	8	Negativo - REDUCIR
812.996	8	Negativo - REDUCIR
856.46	8	Happy - SUPRIMIR
865.126	8	Happy - SUPRIMIR
874.075	8	Happy - SUPRIMIR
883.525	8	Happy - SUPRIMIR
931.272	8	Negativo - OBSERVAR
939.921	8	Negativo - OBSERVAR
949.104	8	Negativo - OBSERVAR
958.57	8	Negativo - OBSERVAR
1003.083	8	Negativo - SUPRIMIR
1012.066	8	Negativo - SUPRIMIR
1021.465	8	Negativo - SUPRIMIR
1030.132	8	Negativo - SUPRIMIR
1070.096	8	Negativo - OBSERVAR
1079.562	8	Negativo - OBSERVAR
1088.528	8	Negativo - OBSERVAR
1097.21	8	Negativo - OBSERVAR
1140.974	8	Happy - SUPRIMIR
1150.44	8	Happy - SUPRIMIR
1159.64	8	Happy - SUPRIMIR
1168.589	8	Happy - SUPRIMIR
1216.253	8	Negativo - REDUCIR
1225.469	8	Negativo - REDUCIR
1234.018	8	Negativo - REDUCIR
1242.851	8	Negativo - REDUCIR
1286.881	8	Happy - INCREMENTAR
1295.831	8	Happy - INCREMENTAR
1305.33	8	Happy - INCREMENTAR
1313.979	8	Happy - INCREMENTAR
1355.91	8	Happy - OBSERVAR
1364.559	8	Happy - OBSERVAR
1373.576	8	Happy - OBSERVAR
1382.792	8	Happy - OBSERVAR
1420.522	8	Neutral - OBSERVAR
1429.172	8	Neutral - OBSERVAR
1438.121	8	Neutral - OBSERVAR
1447.571	8	Neutral - OBSERVAR
