global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175
51326.188684054905	n/a	2634377644.831206	n/a	80986.55435280276	n/a	6558821985.939476	n/a	52331.18422406143	n/a	2738552842.2926555	n/a	53070.56336752104	50058.717184619534	n/a	n/a	n/a	n/a	0.0122583995	0.0117612999	0.0393940276	-0.0368303366	-0.015157425	0.0209029725	0.0454069938	-0.0447969313	-0.0010056561	0.0040285703	0.0836597164	0.0080604293	0.0272454918	0.019456981	0.0171756058	-0.0135252003	0.0265378429	-0.017973371	0.0472082167	-0.0130348705	0.0165850218	-0.0791831496	0.0810159698	-0.0275882196	0.0138345553	-0.0096640875	0.0222451954	-0.0490321163	0.0114019473	-0.0107758096	0.0273219105	-0.0453878119	0.0023293575	-0.0060828582	0.0147138553	-0.0174940524	0.0014179134	-0.0135808598	0.0150627348	-0.0351904013	-0.002164532	0.0384251923	-0.014808839	-0.0149076498	-0.003754185	0.009084022	-0.038393587	0.0239709191	-0.0343470704	0.0314249288	-0.0216629902	0.0381430559	-0.0256131837	0.0123081869	-0.0093673917	0.0356985211	-0.0397013068	0.0246488461	-0.0319318556	0.0030500352	-0.003312203	-0.0774618448	0.0516784039	-0.0048506834	-0.025324553	0.0288492071	-0.0221819398	-0.0029900605	-0.0337603732	0.0261654693	0.0769322638	-0.0049580538	-0.0254848824	-0.0756586788	0.0308744942	0.0093759147	0.0351232272	-0.0013628496	0.0297833652	-0.0291947673	0.0361760839	-0.0159526275	0.0291769846	-0.0055895498	0.0236222585	-0.0159969807	0.0259212723	-0.0189948022	0.0361276557	-0.0093845117	0.0226354838	-0.0940419907	0.0697625849	-0.0275337855	0.0146000236	-0.0030112454	0.017204206	-0.004816887	0.0482999229	-0.0080213976	0.0034878056	-0.0361866257	0.0084264912	-0.0117268667	0.0174014229	-0.0011555602	0.0213002682	-0.0037598645	0.0086395244	-0.0016399002	-0.0264119487	0.0380845999	-0.0165820731	-0.0377194174	0.0232299103	0.0121918119	-0.013697573	0.0285235739	-0.0133494661	0.0301359405	-0.0039104078	0.0083736158	-0.049328081	0.0523167058	-0.0371266371	0.0332675841	-0.0289039137	7.35988e-05	0.0347781139	-0.0209717637	0.0099873598	-0.01932741	-0.0829800229	0.0225594057	-0.0298528151	0.0264136247	-0.0333709471	-0.0389166558	0.0210900867	0.0653521764	0.0147592712	-0.029484916	-0.033203575	-0.0566643758	0.0305717463	0.0137613024	-0.001460404	-0.0373172825	0.0064997339	-0.0112413513	0.0218909002	-0.0073973803	0.0527224803	-0.015898991	0.0118470287	-0.0178368949	0.0298128672	-0.0521000519	0.0104043886	-0.0107157594	0.0550083372	-0.0496799396	0.0884405201	-0.0607514506	0.0102936387	-0.0012339237	0.0464109124	-0.0026510101	0.010309951	-0.0120871364	0.044623407	-0.0223151738	0.0200702415	-0.0405869319	0.0012472522	-0.0546715645	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.00975555	n/a	n/a	9.51707558025e-05	0.0836032	n/a	0.00698949505024	n/a	-0.237896	n/a	n/a	0.056594506816	-0.0008462679999999	n/a	7.161695278238307e-07	n/a	0.000344575	n/a	1.1873193062500001e-07	n/a	-0.000828143	n/a	6.858208284490001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51326.54414129359	0.3554572386856307	2634414133.488159	0.1263498485340134	81067.53482155276	80.98046875	6571945202.04367	6557.836318969727	52475.85286682444	144.66864276301203	2753715134.100607	20929.016198891997	53213.1145256055	50636.12135606833	1.203313	34.978237	0.108676603	0.0569459	0.0128188671	0.0105588104	0.0166024642	0.0518567545	-0.0201717078	-0.0391356332	0.0582441354	-0.0339143343	0.0381532309	0.0137472764	-0.0433635191	-0.0009659628	0.0062885022	-0.0592446671	-0.008618204	0.0309207615	-0.0203994987	-0.092936955	-0.0159032838	0.0724684686	0.0321791923	-0.0666731382	0.0560573975	0.0049974316	0.0298692213	0.0176511447	-0.0839698181	-0.0112046764	0.0453091448	-0.0529173486	0.0584812782	-0.0262980944	0.0315865695	-0.0057391876	0.0554755303	-0.0391773707	-0.0020668325	0.005567815	-0.0816150798	0.0523871881	-0.0467261092	-0.0422703692	0.0530866074	-0.0758354939	-0.0649150563	0.0078209652	0.0486108605	-0.0474866463	0.004011029	0.0024660379	0.0323686691	-0.033009655	-0.0591047175	0.030841345	0.011113774	-0.0567846275	0.034919347	0.0499560584	0.0309241985	0.0457032772	0.0087436036	-0.1114981878	-0.0553934937	-0.0146781983	-0.0019111596	0.0477394506	0.0026262445	-0.0687928672	-0.0447051808	-0.0013041498	-0.0023996399	-0.0148649331	-0.0258136784	0.0134794479	-0.0815979352	0.0274543728	0.0657328269	-0.0223837441	0.0302335386	0.0497194884	-0.0157334222	-0.0243724735	0.0501182561	-0.0403566312	0.0157229776	0.0140346542	-0.0338609695	-0.0887932111	-0.0332596764	0.070922146	0.0472008291	-0.069223438	0.0551279581	0.0026306337	-0.0005609183	0.0524261696	-0.0832444	0.0260560158	0.0132178855	-0.0163216959	0.0488426918	-0.0314762795	-0.0019433656	0.0183075859	0.0522813203	-0.0053701355	0.0735553223	-0.0368709141	-0.0678865916	-0.0518893771	-0.0176902514	-0.0582900714	0.0667970832	0.0367251094	0.060160228	0.0583719679	0.0281050507	-0.0477011266	0.0509398231	0.0048424158	0.0256497448	-0.0628103242	0.0343602627	0.0287219233	0.0498817554	-0.0436806473	0.0186384613	-0.0624791971	-0.0504865149	-0.0353842403	0.0199849076	-0.0499649542	-0.0521457165	-0.0588161293	-0.0457697467	0.0533133446	-0.0285969988	0.0183056934	-0.0186993539	0.0297059525	0.01310255	0.0487605073	-0.0155774437	0.086023074	0.0695123684	0.0433326963	-0.0002300458	-0.0476689902	0.0214465177	0.0165808001	-0.0098154225	-0.0312297562	0.0335904267	-0.0088018486	0.0003112202	-0.004554205	0.0421008202	-0.0573595643	-0.0147649966	0.0436205119	0.0141381139	-0.0012604814	-0.0620875232	0.0359052758	-0.0312245598	-0.0297687799	0.0510855078	0.0124260555	-0.0048396517	-0.02978131	0.0036222678	0.0091879929	-0.0183072649	-0.0202656042	-0.0019104433	-0.0463991276	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.000129697	-0.009625853	9.2657045977609e-05	1.6821311808999995e-08	0.0674697	-0.0161335	0.0045521604180899	0.00026028982225	-0.189921	0.0479749999999999	0.0023016006249999	0.036069986241	-0.000789884	5.638399999989996e-05	6.239167334560001e-07	3.179155455988719e-09	0.000645864	0.000301289	4.1714030649600003e-07	9.0775061521e-08	-0.000486971	0.000341172	2.37140754841e-07	1.1639833358400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51324.60264426441	-1.9414970291836653	2634214836.591633	3.769410714328998	80826.41728341757	-241.1175381351932	6532909730.873142	58137.66719637634	52374.56782487092	-101.28504195351708	2743095354.8420043	10258.659723525712	53063.94882748358	50721.47963970661	1.072968	31.189342	0.260254007	0.1513	0.0097835419	0.0158660894	-0.0471791611	0.0123391317	0.0375585284	-0.0400471043	0.0061463547	0.0143519686	0.0585624264	0.0139755467	0.0302069925	0.0155890326	0.0413362923	0.0200197733	-0.0179346518	-0.0282631336	0.0888371125	0.0185843417	0.0291955518	0.0686726626	-0.0143090534	-0.0426968335	-0.031307405	0.0286873663	0.0250218583	0.0005193695	-0.0199459887	0.0215718514	-0.015117711	-0.0519753919	-0.0767590406	-0.0074978847	-0.0070720166	0.0148318996	0.0091989461	0.0072571858	-0.0869808489	0.0127049253	0.0154960705	-0.0081314994	-0.0385966424	0.007908348	-0.0314518953	0.0164065855	0.0128117779	0.0201389617	-0.0387445506	0.0309903443	0.0427382914	0.023654979	-0.0836605852	0.0210674631	-0.037851147	-0.0390252107	0.0089158779	-0.0431065013	0.0381235941	0.062398996	0.0470274755	0.0118075787	0.080925601	-0.015954673	0.0731170475	0.0007774386	-0.0009866082	0.0047994237	-0.0034394258	-0.0339105687	-0.0205904283	0.010921283	-0.0039067824	0.0220931107	-0.0017149217	0.0315808612	0.0304743378	-0.0031569679	0.024388072	-0.0857547775	-0.0954899664	0.0150192918	0.0536528741	0.0463056647	0.0213468622	-0.0248712214	0.0080337907	-0.0148460222	0.0930709962	0.0147102436	0.0206131514	0.0640792562	-0.0041850384	-0.0350589499	-0.0119592897	0.0425454849	0.0198636459	0.0168710657	-0.0278012633	0.0179487898	-0.0407091355	-0.0666496623	-0.0445892777	0.0170278272	0.0139123337	0.0138432457	-0.009097117	0.0253240944	0.0161621671	0.0929589718	0.0177911768	-0.0266735353	-0.0121636397	-0.0219207344	-0.029521377	-0.0411829586	-0.0116948613	0.0038853381	-0.0073072662	0.0181376319	-0.0540381106	-0.0147649699	-0.0657460903	0.0083527361	-0.0631950937	0.0122565471	0.0359943998	-0.0187495085	0.0490671962	-0.0657147094	-0.046523795	0.004156569	-0.0766397977	0.0166280721	-0.0707665428	0.0080025723	0.0230619265	-0.0096810405	-0.0097129413	-0.0017006251	-0.0227319026	0.0366887947	-0.0001994009	0.0164525447	-0.0251931283	0.0017261819	-0.0425906046	0.0157481872	0.0331257235	-0.0112402899	-0.0686528118	0.0804918448	0.0390053862	0.0591707869	0.0167703394	0.0072094674	0.0058275009	-0.0066054853	-0.001372456	-0.0117562855	-0.0023743813	0.016621838	-0.0273423943	0.0072680241	0.0739884328	0.0152080126	-0.0452976123	-0.0224597714	0.0133907018	-0.0342242665	0.0001722566	-0.0357237155	-0.0119136206	0.0385252763	-0.0151816479	-0.0094463019	-0.0291874206	-0.0560458738	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.00554566	-0.005675357	3.2209677077449e-05	3.07543448356e-05	-0.048926	-0.1163956999999999	0.0023937534759999	0.0135479589784899	-0.102035	0.087886	0.007723948996	0.010411141225	-0.00110651	-0.000316626	1.2243643801e-06	1.0025202387600001e-07	0.000994005	0.000348141	9.88045940025e-07	1.2120215588100006e-07	-0.000828143	-0.000341172	6.858208284490001e-07	1.1639833358400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51609.99122647079	285.3885822063821	2663591194.396392	81446.64285376894	81505.02993439355	678.6126509759779	6643069904.606388	460515.1300646444	52727.77372660284	353.20590173191886	2780218122.163829	124754.40901825792	53421.62788959873	51133.49449313274	1.085737	31.560526	0.1797720975	0.109439	0.0065887804	0.0162079663	0.0213978235	-0.0327398528	0.0037436559	0.0477500335	0.0226336318	-0.0358741376	-0.0111710259	-0.0238700705	0.0097677	-0.0316884423	-0.0019198914	-0.0206249122	0.0168832523	-0.0134268296	-0.0137531791	0.0130381177	-0.0070699456	-0.0655836526	0.0036000001	-0.0686076506	-0.0361269796	-0.0086380998	-0.0425766182	-0.041565297	-0.0242995547	0.0651277889	0.0368702883	0.0006365501	0.0307530406	-0.0386768234	-0.0251334981	-0.0842986841	-0.0244210495	-0.0530001879	0.0092753986	0.0708469233	0.0140477413	0.0110470287	0.0025269358	-0.0222646483	-0.0009541759	0.0176039552	0.0354931281	0.0321194739	-0.013130606	-0.0010390087	0.0417515196	0.0057115827	0.0166326142	-0.0536890701	-0.0502108915	-0.0243819108	0.0006739877	0.0222633312	-0.0384485396	-0.0124324628	-0.0248795976	0.018455885	0.0158855064	-0.0522194494	-0.0468467853	-0.0096306905	-0.011617162	-0.0315257896	0.0122020376	0.0581049449	-0.0615238699	-0.0095064288	-0.0604409119	0.0402894268	0.0193070158	-0.0366659421	-0.0142794044	-0.0158791976	-0.0569716858	-0.0309441374	-0.0051105392	-0.0413911936	0.0309321544	0.0296284963	0.0145020657	0.012445931	-0.015275064	-0.0148582035	-0.0108300623	0.013756644	-0.0053034956	-0.0615857685	-0.0003829597	-0.0648086814	-0.0432606474	0.0139296875	-0.0089318316	-0.0490058285	-0.0269963586	0.0433320707	-0.0257357392	0.0512648247	0.0557387225	-0.0228253337	0.0848285843	-0.0151207454	0.0250705914	0.0358763681	-0.042900163	0.0060588314	-0.0473191555	-0.0142552867	0.0400493431	-0.0029152497	0.0125065351	-0.0398570053	0.0032157986	-0.0113000589	0.0070821817	-0.0034351165	-0.0346140367	-0.0219396334	-0.0087351067	-0.0652876777	0.0086623639	-0.005724939	0.0266298802	0.0463219534	-0.0186101663	0.0110368051	-0.0102761454	-0.0134995296	0.0054233845	-0.077673451	0.0137973171	-0.0391467648	-0.0257074974	-0.0013618941	-0.0290597754	-0.042866203	-0.0866190048	-0.0328749129	-0.0282252252	-0.0079992238	0.0004400268	-0.0368695215	0.0031531082	-0.0606123113	0.0132285106	0.0473309143	-0.0396378951	0.0069874662	0.0504501338	0.0199723717	0.0282257696	-0.0045166632	-0.0005750657	-0.0063933069	0.0193715399	-0.0374334965	0.0023763242	-0.0078590464	0.0514478344	-0.0182045126	-0.0163983399	-0.0143471724	0.0153661034	0.0096102036	0.043661844	0.0115603439	0.0031767557	-0.0009062359	-0.0076852941	0.01460278	0.0040873381	0.0072877833	-0.002288428	-0.0223495061	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	8.653749999999998e-05	0.0056321975	3.172164867900625e-05	7.488738906249998e-09	0.0413481	0.0902741	0.00170966537361	0.00814941313081	-0.153837	-0.051802	0.002683447204	0.023665822569	-0.000796912	0.000309598	6.35068735744e-07	9.585092160400001e-08	0.000662327	-0.000331678	4.38677054929e-07	1.1001029568400004e-07	-0.000828143	0.0	6.858208284490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
