global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220	motion_outlier221	motion_outlier222	motion_outlier223
55055.88954804452	n/a	3031150973.926478	n/a	67896.00682359826	n/a	4609867742.590101	n/a	55723.74259154453	n/a	3105135488.408714	n/a	55729.16226196289	51732.615085206126	n/a	n/a	n/a	n/a	0.0130973926	0.0188005618	0.0090264116	0.0245920411	-0.0241192616	0.0027661833	-0.0436334405	0.0486485167	0.0631554382	-0.0083514352	-0.0800730884	0.0286210695	0.0755813135	0.0225544539	-0.0008293284	-0.0045478435	0.0050385499	0.025433009	-0.0346057639	0.0377285557	-0.0323650134	0.0279261412	-0.0014407614	0.0009228952	-0.0421837833	0.0018098053	-0.1084388881	0.0049993984	-0.0355460716	0.0484943305	-0.0156719137	0.0301714512	-0.0164213263	0.0695701039	-0.0081615339	0.0138383846	-0.0319283796	0.0031695642	-0.0037444157	0.0233763718	-0.0179468631	0.0178107245	-0.1010974132	0.0487522515	0.0590024508	0.0727659005	-0.001183474	0.0149458203	-0.0111544803	0.0769426574	-0.0121703274	0.0130473977	-0.0426350443	0.0402208096	-0.108561251	0.0149930477	-0.0673565028	0.0044611857	-0.0488146556	0.0685540024	-0.0354313517	0.0239958196	0.0327899849	-0.0417035329	0.0576269719	-0.0906540499	0.0189065479	0.0021582637	0.0082544651	0.0410943539	-0.0781458121	-0.0072413238	0.0230178685	0.0142311573	0.000507931	-0.0571603582	-0.0057971116	0.0111202969	-0.0106929902	0.0281108867	-0.0115769427	0.0357123983	-0.0033841613	0.0013548648	-0.0330232338	0.0512528359	-0.0314120171	0.0187220675	-0.0031853389	0.0247097523	-0.0169750551	0.0576427186	-0.0346356318	0.0378929389	-0.0325311743	0.0278158187	-0.0028542658	0.002095405	-0.0444952198	0.0073169149	-0.1065957769	0.0124717658	-0.0368939707	0.0478932802	-0.0177654079	0.0300448972	-0.0130080966	0.0712720717	-0.0077575781	0.0144996056	-0.0310871391	0.0045249644	-0.0031628102	0.0291185991	-0.0163343316	0.0097511973	-0.1035891879	-0.0509130544	0.0547150831	-0.0645268846	0.0201702244	-0.0243476421	0.0200114865	-0.0766397888	0.0147849624	-0.0147445524	0.0393178827	-0.0209687516	0.1145663552	-0.0035600454	0.058125482	-0.024647482	0.0455731989	-0.0748982387	0.0349051332	-0.0151004766	-0.0235990708	0.0476626806	-0.0661743089	0.0752022076	-0.0171006413	-0.0158685571	-0.0075811315	-0.0382844636	0.0733930013	0.0098521328	-0.0229454473	-0.015856339	-0.0133497218	0.0539084005	0.0157533862	-0.0105555492	0.0219611719	-0.0325880392	0.0031695143	-0.0308642038	0.0040889396	-0.000558182	0.0518377498	-0.0234533753	0.0210797819	-0.0276972478	0.0161476561	-0.0277868229	0.0113032356	-0.0581656363	-0.0056684195	0.1049605659	0.036968295	-0.0188154302	0.0784143558	-0.0160555339	0.0010509846	-0.0203635764	0.0851744867	-0.0678568174	0.0901043373	-0.0641190265	0.0502363666	-0.0402180544	0.0066496393	-0.0910176117	0.0818169166	-0.0001405599	0.0209277136	-0.0395393028	0.0217928564	-0.0252480608	0.0086473598	-0.108828714	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0077849499999999	n/a	n/a	6.060544650249844e-05	0.214211	n/a	0.045886352521	n/a	-0.335747	n/a	n/a	0.112726048009	-0.000194728	n/a	3.7918993984e-08	n/a	0.00237384	n/a	5.635116345599999e-06	n/a	0.00107318	n/a	1.1517153124e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55082.71695840106	26.827410356541805	3034105707.519324	719.7099464382865	67371.59464723883	-524.4121763594303	4538931765.31186	275008.13071403425	55637.89966422004	-85.84292732448375	3095575879.045817	7369.008171636599	55636.2214050293	52043.41571714895	1.265895	36.545452	0.1534374	0.0805928999999999	0.0093272672	0.0172540696	0.0156949877	0.0253956761	-0.0167962296	0.0194615516	0.0339324753	-0.0076184552	-0.0663462975	-0.0068772673	0.0688353397	0.0109066801	0.055564355	0.0249382863	0.0005141285	-0.0343786258	-0.0400979913	-0.026596053	0.0389422495	0.0041096943	0.0199290531	0.0340668186	-0.0299170458	-0.0069708908	0.0068994751	-0.0343075076	0.03269317	0.0258710214	-0.0112565771	-0.0146903086	-0.0572220532	0.0509064359	0.0218386914	-0.0055844827	0.0527199932	0.0369402211	0.0420640769	0.0569685793	-0.0589308926	-0.0304274084	-0.0187978914	0.0148208431	0.0225215404	0.0406820018	0.0523989441	-0.0025585146	0.0034010475	0.0156297853	0.0631398045	0.0460093411	0.0145249989	0.0714472952	-0.0137498779	0.0021428902	-0.1356107754	0.0303530681	0.0029836742	0.0037219182	0.0203500834	0.0257006991	0.021929087	0.01800408	0.0310158677	-0.0004817725	-0.0003214639	-0.00457309	0.0595679544	-0.0157297626	-0.0005154495	0.0099650294	0.0154330321	0.0022175301	0.0453340865	-0.0271522224	0.0556041989	0.052085249	-0.0739445157	-0.0076204226	0.132671967	0.0203417673	0.0199069126	-0.0253779641	-0.0618174274	-0.0182431239	-0.0446597673	0.0331482484	-0.0246058548	-0.0519612538	-0.0571041179	-0.0439894589	0.0452342031	0.0158378984	0.0389621767	0.0038243507	0.0201734555	0.0341251744	-0.0287537048	-0.0090137776	0.0095143761	-0.0371878376	0.0332165087	0.0241848093	-0.0099259729	-0.0170292481	-0.0551236982	0.0515372669	0.021061293	-0.0076466991	0.053155771	0.0316510498	0.0462863714	0.0559311377	0.0495992971	-0.0164672699	-0.0218997692	0.0124204509	0.0118538115	-0.0393908511	0.0556388776	-0.0168264088	-0.0141993013	-0.0231373188	-0.0683314753	-0.0525244002	-0.0172820401	-0.072402404	0.0026680445	0.0126540395	0.1346131587	-0.0162759999	0.0072866471	0.0085753615	-0.020682528	-0.0234810867	-0.0269094632	-0.0180980007	-0.033408101	0.0057318641	0.0002025738	0.0066906432	-0.0567411775	0.0170511012	-0.0018680622	-0.0015939351	-0.0199066807	-0.005844229	-0.0497421742	0.0248672033	-0.0502680789	-0.0558082866	0.0451710415	0.0634572511	-0.1204968941	-0.0066466428	0.0419150974	0.0040773656	0.0458538822	0.0329483909	0.0770978179	-0.0131353115	0.013976004	0.0454961376	0.0434403298	0.0548254149	-0.0543595704	-0.0121676614	0.0067886396	0.0744134776	-0.0222194365	-0.0066465512	-0.0412344412	-0.0580782799	-0.0321653513	-0.0027349105	0.0639841117	-0.0138772925	0.0050485892	-0.0912263432	0.0740186978	-0.0142196377	-0.0635125222	0.0349754523	0.0375275321	-0.0031897415	0.0314755453	-0.0028681182	0.04604702	-0.0159215014	-0.0050391171	-0.0637430878	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0148796	-0.0070946500000001	5.0334058622501415e-05	0.0002214024961599	0.163282	-0.050929	0.026661011524	0.002593763041	-0.286091	0.049656	0.002465718336	0.0818480602809999	-0.000594329	-0.0003996009999999	3.53226960241e-07	1.59680959201e-07	0.00208984	-0.0002839999999999	4.3674312256e-06	8.065599999999999e-08	0.000841626	-0.0002315539999999	7.08334323876e-07	5.361725491599996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55271.4966753132	188.77971691214043	3054938344.7291584	35637.78151742788	67383.06250176275	11.467854523914866	4540477112.116465	131.51168738167465	55858.29158012043	220.39191590038536	3120148738.249753	48572.59659424253	55860.725385393416	52139.87812066054	1.175704	33.9417	0.3498486	0.213752	0.0050164503	0.0168201801	0.013512768	0.0153463252	-0.0343705835	-0.0061560738	0.0182286334	-0.0191170706	-0.0111548387	-0.0079734565	-0.0542226858	-0.0192897534	-0.0244572543	-0.0278733263	-0.0262458185	-0.0110493302	0.0528514813	-0.0169391722	-0.0210190028	-0.1074583877	0.0273335879	0.0204467604	0.0605380874	0.0117341471	0.0165567851	-0.0495954341	0.0166004	-0.0015141388	-0.0159573403	-0.0385696625	0.0269912531	-0.0416003575	-0.0541218357	-0.0127988022	0.0358897	-0.0844333222	-0.0321351449	-0.0027650575	-0.0077526406	-0.0508325345	-0.0166269996	-0.0240623493	-0.0259591595	0.082556618	0.0268167282	-0.0233675459	0.0368427307	0.042505156	0.0455024633	-0.0097598199	-0.0298828273	-0.0167182605	-0.0206545902	0.0015481964	-0.0364478718	0.0653250299	-0.0030874689	0.0187980349	-0.0482946972	-0.0466885382	0.039324605	-0.0438054743	0.0513049563	0.0336054931	0.0204153955	0.0550707951	-0.0113668349	-0.0187898974	-0.0447551098	-0.0140581554	0.0118776756	-0.0032105472	0.0202292806	0.0270081785	0.0465310247	0.024478698	0.0445040417	-0.0621367789	-0.0439325843	-0.0107183625	-0.0395363718	0.00253059	-0.0694857294	0.0095342082	0.0191793176	-0.0208994636	0.0453395818	-0.0318707558	0.0154823009	-0.0495062106	-0.0265290764	0.0029006377	-0.0214256694	-0.1070912328	0.0272549806	0.0198037758	0.0612255002	0.0116639357	0.0175787124	-0.0490250711	0.0126432925	-0.0015232556	-0.016448983	-0.037352593	0.0286741773	-0.042155363	-0.0531467816	-0.0080488552	0.0314562242	-0.0856301884	-0.0349149048	-0.0032923952	0.0130982551	-0.0482967509	-0.0141410143	-0.0260635496	-0.0269257989	-0.0837910639	0.0220711713	0.0070688011	-0.0442500137	-0.040199562	-0.0447497607	0.011610779	0.0281642033	0.0245286838	0.0137275668	0.0091093725	0.0416926938	-0.0624346932	0.0080794124	-0.0094909355	0.0513498562	0.0513574053	-0.0438143847	0.0407216447	-0.0563277553	-0.0209380124	-0.0141815121	-0.0538257261	0.0040744451	0.0137553817	-0.0436958639	0.0218790144	-0.0080483853	0.0019286638	-0.0116394927	-0.031326561	-0.0430172134	-0.0285159017	-0.0429767756	-0.0647813429	0.0061838502	-0.0158211102	-0.0383499716	0.0243420591	0.076251837	-0.0087188751	-0.0304437318	0.0053205965	-0.0390143971	0.0367620414	-0.0279294181	0.0502952889	0.0265381689	-0.006095235	0.0056563663	0.0003778154	-0.0341656549	0.0143895713	0.0221047719	-0.0012959896	-0.0251109283	0.010673239	0.0407720586	0.0009042872	0.0271778721	0.0033405934	-0.0091620505	0.0123221715	-0.0044976347	-0.0236017653	0.0017147105	-0.0468800063	-0.031755861	-0.0315255873	0.016476268	-0.0523214384	0.0155590502	-0.0037081212	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0152069	-0.0003273	1.0712529000000056e-07	0.00023124980761	0.0935113	-0.0697707	0.00874436322769	0.00486795057849	-0.0995359	0.1865550999999999	0.0348028053360099	0.00990739538881	-0.00126275	-0.000668421	1.5945375625e-06	4.46786633241e-07	0.0013134	-0.00077644	1.7250195599999998e-06	6.028590736e-07	0.000422577	-0.000419049	1.78571320929e-07	1.7560206440100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
